segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,A white on black TITLE appears in the lower left hand corner of the screen:
scene1,slugline,,EXT. A SLUM AREA OF JOLIET - DAY
desc1.1,desc,,"It's a bleak, windy morning, the kind that clears the streets of all but the winos (who carry their own heaters), and the point-men for juvenile gangs. We pick up a solitary figure, Joe Mottola, coming down the street and entering what appears to be an abandoned tenement. He pauses a second to dust his white-winged alligator shoes on the back of his pants leg. Sharply dressed and surrounded by the aura of one who is making money for the first time and broadcasting it on all bands, he seems an incongruity in this part of town. We follow him up a flight of rickety stairs to a second floor flat. He knocks on the door, is admitted by a cautious doorman."
scene2,slugline,,INT. NUMBERS SPOT - DAY
desc2.2,desc,,"Suddenly we are plunged into a room of chattering, clamoring people. This is a spot for the numbers racket, a place immune from legal interference, where any sucker can bet on a number between 1 and 1000 in the hope of getting the 600 to 1 payoff that goes to those few who guess right. The bettors are queued up in several lines before a long table, where they place their bets and are given receipts in return. Others wait at a cashier's window to pick up previous earnings or to ask for credit. Mottola moves through the crowd to a back room where betting slips are being sorted and money counted under the watchful and somewhat impatient gaze of a Supervisor, an older man named Mr. Granger. The Yankee-White Sox game is heard on the radio in the background. Mottola, noticing that his entrance has aroused little interest, saunters over to the Phone Girl and gives her a little pinch on the cheek. The girl slaps his hand away, obviously having been through this before."
utter2.3,utter,PHONE GIRL,"Beat it, Mottola."
desc2.4,desc,,"Granger glances up and exchanges a token nod with Mottola, who plops down in a folding chair next to the radio. The phone rings."
utter2.5,utter,PHONE GIRL,"8720... Yes, hold on a second. (calling over to the Supervisor) Mr. Granger, Chicago on the line."
desc2.6,desc,,"Granger is a little apprehensive about talking to Chicago, but takes the phone anyway."
utter2.7,utter,GRANGER,Yeh?
scene3,slugline,,INT. A WATERFRONT PROCESSING PLANT - CHICAGO - DAY
desc3.8,desc,,"A flabby, bald man named Combs is on the other end of the line. Visible beyond the door and interior window of his office is a large room, cluttered with tables, typewriters, clerks and adding machines. This room is the clearinghouse for all the transaction of the numbers game. All the betting slips and income from the spots are brought in here and processed."
utter3.9,utter,COMBS,"Granger, this is Combs. Why haven't we heard from ya? Everybody else is in."
utter3.10,utter,GRANGER,"We had a few problems with the Law this morning. The Mayor promised the Jaycees to get tough on the rackets again, so he shut everybody down for a couple hours to make it look good. Nothing serious, it just put us a little behind for the day."
utter3.11,utter,COMBS,"You been making your payoffs, haven't ya?"
utter3.12,utter,GRANGER,Hell yes. He does this every year. There's nothing to worry about.
utter3.13,utter,COMBS,"Okay, finish your count and get it up here as soon as you can. I don't wanta be here all night."
utter3.14,utter,GRANGER,"Believe me, the Man's gonna be real happy. Looks like we cleared over ten grand this week."
utter3.15,utter,COMBS,(not impressed) We cleared 22 here.
utter3.16,utter,GRANGER,"Well, hell, you got the whole Chicago south side. How do ya expect the eight lousy spots I've got to compete with that?"
utter3.17,utter,COMBS,"(reading off a sheet of paper on his desk) They did 14 grand in Evanston, 16.5 is Gary, and 20 in Cicero. Looks like you're bringing up the rear, Granger."
scene4,slugline,,INT. NUMBERS SPOT - DAY
desc4.18,desc,,Granger burns inside. One of the girls who's been sorting and counting hands him a slip of paper.
utter4.19,utter,GRANGER,I just got the count. We'll put the take on the 4:15.
utter4.20,utter,COMBS,We'll be waitin'.
desc4.21,desc,,"Combs hangs up, smiling to himself, proud of the way he gave the needle to Granger."
scene5,slugline,,INT. NUMBERS SPOT - DAY
desc5.22,desc,,Granger storming over to a safe and jerking open the door.
utter5.23,utter,GRANGER,(snapping) Mottola.
desc5.24,desc,,Mottola hustles out of his chair.
utter5.25,utter,GRANGER,(handing him a bundle of bills) Take this up to the city on the 4:15. They'll be waitin' for it at the clearing house. And don't stop for no drinks. You can get a cab down
scene6,slugline,,the street.
desc6.26,desc,,Mottola takes the money and slips it into his inside coat pocket with all the dramatic flair of the true flunky. No one would ever guess that he was just an overdressed messenger boy.
scene7,slugline,,EXT. OF THE TENEMENT AGAIN
