segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,From the novel by
desc0.1,desc,,Full Film Transcript by Pierre Gautard
scene1,slugline,,"[Main Credits] 1 EXT. BEAUTIFUL COUNTRYSIDE, SMALL TOWN  DAY 1"
desc1.2,desc,,"Small beautiful country town in the fall, on the shore of a great lake. Close in on school. [Music: Canon in D by Pachelbel, and angel voices singing then: ]"
utter1.3,utter,CHOIR,"(OS: young male voices) In the silence of our souls, O Lord, we contemplate Thy peace"
scene2,slugline,,"2 INT. SCHOOL HALL, CHOIR  DAY 2"
desc2.4,desc,,"Students' choir rehearsing Canon in D by Pachelbel (not originally written with lyrics). Among many, Conrad is singing. He is just behind Jeannine Pratt. They don't know each other yet."
utter2.5,utter,CHOIR,(girls and boys together) Free from all the world's desires Free of fear and all anxiety Ooooh. Ooooh Ooooh. Ooooh
utter2.6,utter,Alleluia Alleluia,Sing Alleluia!
desc2.7,desc,,[Close in on Conrad]
scene3,slugline,,3 INT. CONRAD'S BEDROOM - NIGHT 3
desc3.8,desc,,Conrad suddenly wakes up from nightmare
scene4,slugline,,4 INT. THEATER PLAY - ON STAGE - NIGHT 4
desc4.9,desc,,A man of fifty is holding his wife's hand over the breakfast table.
utter4.10,utter,MAN,Do you know we've made love one hundred and thirteen times?
desc4.11,desc,,We hear laughter (numerous).
desc4.12,desc,,Laughter again. The man and the woman are two actors on stage of the local theater. A very conventional play. The set represents an average American kitchen. A man and a woman are having coffee. Man is holding woman's hand. We gradually discover the audience of the theater.
utter4.13,utter,MAN (cont'd),To know someone that well is a wonderful thing. MAN (cont'd) Two lumps?
desc4.14,desc,,"[ close in on two couples in the audience] Beth and Calvin and their friends. The women are amused, the men trying to keep awake."
utter4.15,utter,WOMAN,"No, one."
utter4.16,utter,MAN,So I don't know everything about you. I don't know your favorite movie stars. I can't remember the name of your favorite perfume. I have racked my brain and I can't remember.
utter4.17,utter,WOMAN,"That's funny. It's ""My Sin."""
desc4.18,desc,,"Audience laughs, Alvin wakes up and behaves. Gives a conventional smile to his wife Beth."
utter4.19,utter,MAN,"But I do know, in the last twenty four years, that I have never been out of love with you."
scene5,slugline,,5 EXT. THEATER  NIGHT 5
desc5.20,desc,,"The four of them come out of the theater. The women walk together in front, men behind."
utter5.21,utter,CALVIN,"Well, did we like it?"
utter5.22,utter,FRIEND'S WIFE,I loved it.
utter5.23,utter,BETH,Bev Walsh was wonderful. I liked them all.
utter5.24,utter,CALVIN,It was funny.
utter5.25,utter,FRIEND,It was a comedy. Wasn't it? Essentially?
utter5.26,utter,FRIEND'S WIFE,Well let's face it: Clyde Banner's getting fat.
utter5.27,utter,BETH,Yes.
utter5.28,utter,FRIEND'S WIFE,He should never turn profile.
utter5.29,utter,CALVIN,Most of us shouldn't turn profile.
scene6,slugline,,6 INT. CAR. COUNTRY ROAD  NIGHT 6
desc6.30,desc,,Calvin seems stunned.
utter6.31,utter,BETH,What was it you were you thinking about?
utter6.32,utter,CALVIN,When?
desc6.33,desc,,"Calvin gives his wife a conventional smile. She coddles up against him, but it is cold."
scene7,slugline,,7 INT. JARRETT'S HOME.  NIGHT 7
desc7.34,desc,,"Car enters garage. [car door Alarm On] / [car door Alarm Off] as car doors open and close. Beth goes upstairs and directly into her bedroom. Calvin notices this, then notices the light under his son's bedroom door. He knocks."
scene8,slugline,,8 INT. CONRAD'S BEDROOM  NIGHT 8
desc8.35,desc,,"Conrad is lying on his stomach, on his bed, thinking. He composes himself, grabs his book as if he had been reading."
utter8.36,utter,CONRAD,Yeah?
desc8.37,desc,,"Calvin opens the door, but does not enter the room, respecting his son's privacy:"
utter8.38,utter,CALVIN,You okay?
utter8.39,utter,CONRAD,"Mmm, mm. Yeah. How was the show?"
desc8.40,desc,,"Calvin shrugs, as if to say ""so and so..."""
utter8.41,utter,CALVIN,Mmmh. Trouble sleeping?
utter8.42,utter,CONRAD,No.
utter8.43,utter,CALVIN,You're sure?
utter8.44,utter,CONRAD,Mm-hmm.
utter8.45,utter,CALVIN,Burning the midnight oil?
utter8.46,utter,CONRAD,Yeah.
utter8.47,utter,CALVIN,Okay.
utter8.48,utter,CALVIN (cont'd),You thought about calling that doctor?
utter8.49,utter,CONRAD,No.
utter8.50,utter,CALVIN,"Well, the month's up. I think we should stick to the plan."
utter8.51,utter,CONRAD,The plan was if I needed to call him.
utter8.52,utter,CALVIN,"Yeah. Okay. Don't worry about it. Get some sleep. By the way, I am working on those Michigan State tickets."
utter8.53,utter,CONRAD,Okay.
desc8.54,desc,,"Calvin closes the door. Conrad reflects, then shuts off light."
scene9,slugline,,9 INT. PARENTS' BEDROOM  NIGHT 9
