segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,"OPEN ON BLACK A WOMAN'S VOICE speaks, softly, whispering:"
utter0.1,utter,CHRISTABEL (V.O.),"`There was once a little tailor, a good and unremarkable man, journeying through a forest. And as"
desc0.2,desc,,he advanced into the dark...
scene1,slugline,,EXT. FAIRY TALE FOREST - DAY/NIGHT
desc1.3,desc,,"Moonlight. A magical forest of trees. Diamond shards of blue light on wrinkled, wormy roots. Over the mossy gorse, steps -A little TAILOR, with scissors, needles and thread hanging from his belt. A glass key round his neck. And a tall, grey hound beside him. He sees ahead -A giant stone, where a crack opens up. The Tailor peers inside. And squeezes down inside a dark tunnel. Which"
scene2,slugline,,leads out into -INT. STONE CHAMBER - DAY/NIGHT
desc2.4,desc,,"A shimmering hall of phosphorescent light. The Tailor sees a tall glass dome; and a shining glass coffin, on a velvet pall, surrounded by moths and butterflies. The Tailor peers inside the glass dome, sees -A miniature castle, with windows and battlements. FROM POV - INSIDE GLASS COFFIN The Tailor peers in, to see: a sleeping PRINCESS, her breath ruffling her golden hair. In her hands: a box, like a green ice egg. BACK TO SCENE The Tailor -- takes his glass key, slips it into the lock."
utter2.5,utter,CHRISTABEL (V.O.),"`... And the little tailor thought to bend and kiss her perfect cheek, because he knew this was what he must do...'"
desc2.6,desc,,"And kisses the Princess. wonder. She opens her eyes, full of"
utter2.7,utter,PRINCESS,You must be the one I have been waiting for. You must be the prince.
utter2.8,utter,TAILOR,"No, you are mistaken. I am a tailor. In search of work to keep me alive."
desc2.9,desc,,"The Princess laughs. And the sound of her laughter SHATTERS the GLASS COFFIN into splinters. And on the box, CLOSE IN"
utter2.10,utter,and -REVEREND (V.O.),"`... I am the resurrection and the life,' said Jesus. `He that believeth in me, though he were dead, yet shall he live...'"
scene3,slugline,,SLOW FADE UP TO a silvery BLACK AND WHITE -EXT. CEMETERY (LONDON) - DAY (1888)
desc3.11,desc,,"The box lies in the hands of a widow, MRS. ELLEN ASH, in front of a mausoleum. It's a dripping November day, sun low in the sky. Ellen lifts back her veil to kiss the box. Which she places inside -- a wrought iron vault. Its doors close."
utter3.12,utter,REVEREND,"Let the body and soul of Randolph Henry Ash lie in eternal peace, mourned by his sorrowing widow Ellen..."
desc3.13,desc,,"PULL BACK to see Ellen and mourners, men in black hats and cloaks like silk-clad ravens round an Egyptian-style vaulted tomb. Ellen focuses on the box behind a metal grille. HOLD ON -- the box. As before our eyes, the box and tomb rapidly -(CONTINUED) Age a hundred years. Roses wither and die. Moss, weeds, leaves, briars, tendrils of undergrowth push and coil 'round the grille."
utter3.14,utter,REVEREND (V.O.),"... honored not only by those of the year of our Lord 1888, but by all of time..."
scene4,slugline,,"And as a wind blows leaves, FADE UP TO -EXT. LONDON STREETS (BLOOMSBURY) - DAY (PRESENT)"
