segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,"""LOGAN'S RUN"" Screenplay by"
desc0.1,desc,,Please note the crystal will be used in the left hand of all characters.
scene1,slugline,,EXT. SKY NIGHT
desc1.2,desc,,"The moon and stars are visible, but as CAMERA looks down, the SCREEN fills with dark, billowing clouds. CAMERA moves into the clouds and just as they blank out the SCREEN, a distant shimmer of light becomes visible. Moving toward it, the shimmer becomes"
scene2,slugline,,EXT. DOME OF GLASS - NIGHT
desc2.3,desc,,A glowing but not transparent structure stretching off into the clouds that press it. CAMERA continues to move in until the detailed structural webbing of the dome fills the SCREEN and then CAMERA MOVES THROUGH IT and we see
scene3,slugline,,EXT. THE CITY - DAY
desc3.4,desc,,"Shining below the dome (which we now see as a series of dome- like structures standing off without end) -- a marvelous crystalline city of great openness, building clusters, green plazas, fountains... multi-leveled but human scale, crisscrossed by the flickering clear tubes of the MAZE-CARS. CLOSER ANGLE - ROOFTOPS As a MAZE-CAR slides softly to a stop."
scene4,slugline,,ROOFTOP - THE RUNNER
desc4.5,desc,,The hatch opens and a MAN in a hurry leaves the maze-car and runs swiftly along the rooftop and disappears into an open elevator which instantly starts to descend.
scene5,slugline,,INT. RESIDENCE PLAZA - THE ELEVATOR
desc5.6,desc,,"From a busy courtyard below we watch the elevator slide down from a great height. As it reaches the courtyard the RUNNER darts out, pushes into the crowd. WITH THE RUNNER As he reappears around a corner, skirts a brimming pool and makes for a kind of broad corridor which seems to lead out of the courtyard. He is moving even faster now, glancing back as if he fears pursuit."
scene6,slugline,,ANOTHER ANGLE - CORRIDOR
desc6.7,desc,,"Above, at the railing of an oval light well, dressed in black and silver, a figure holding an odd looking weapon lazily in one hand -- and watching. It is FRANCIS. WITH THE RUNNER Moving rapidly down the corridor, he suddenly stops as if feeling the presence above. He looks up, sees the SANDMAN and his face breaks in terror. He wheels, frantic, screaming, runs back into the hall."
scene7,slugline,,THE SANDMAN (FRANCIS)
desc7.8,desc,,"Vaulting the rail, dropping lightly to ground level, weapon poised."
scene8,slugline,,POV
desc8.9,desc,,"The crowd melting, parting to reveal the Runner backed against the pool. People are YELLING, shaking their fists, terribly excited and fearful. THE SANDMAN Emotionless. Aims. Fires. THE RUNNER - CLOSE Seeming to burst aflame in the LENS, then slipping BELOW FRAME to reveal Francis sauntering forward, holstering his weapon. The crowd closing in behind him, applauding, congratulating him. THE SANDMAN Arriving at the pool where the body lies, half immersed. He leans over, lifts the right hand from the water, revealing a palm with a black flower-crystal shape in it. He lets the hand fall back now as the crowd CHEERS and APPLAUDS him. EXTREME CLOSEUP - HAND - IN THE WATER - (INSERT) Closing in until the crystal fills the SCREEN."
scene9,slugline,,CLOSEUP - CRYSTAL - (INSERT)
desc9.10,desc,,"Clear, sparkling, flower-like. CAMERA PULLS BACK to reveal..."
scene10,slugline,,INT. NURSERY CORRIDOR
desc10.11,desc,,"The crystal is in the hand of a sleeping INFANT who is behind glass in one of many cubicles. Standing outside, looking in, LOGAN, dimly lit in the soft glow of the cubicle where the sleeping infant lies, swaddled and coccooned in the rosy auto-tender which caters to the baby's every need. Faint MUSIC bubbles like distant laughter."
desc10.12,desc,,"Logan is twenty-five, strong, virile (yet sensitive) with a kind of austere grace. He is somewhat manic... proud... as he peers through the nursery window into a kind of foam cocoon which cradles THREE SLEEPING INFANTS. Logan is KNOCKING on the soundless glass."
utter10.13,utter,LOGAN,"Wake up... come on, Logan-6."
desc10.14,desc,,Entering.
utter10.15,utter,FRANCIS,"(shaking his head in mild, mocking disbelief) You are here. I couldn't believe it when they told me. What are you doing?"
utter10.16,utter,LOGAN,"(still knocking on the soundless glass) Turn this way. (as one of the infants stirs, smiles, bubbles) No, no... not you... YOU!"
desc10.17,desc,,"Francis tries to pull Logan away from the window, but Logan is intent on waking one of the infants."
utter10.18,utter,FRANCIS,You should've seen me take my last Runner... perfect. (Logan continues to pound the soundless glass) I backed him up against a residence pool and when he terminated... his hand... (breaks off as Logan is paying no attention) So now you've seen him... what's the difference awake or asleep?
