segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,"Ashley Miller & Zack Stentz On the blackness of SPACE, beautiful and mysterious, strewn with a billion stars. Atop a building, a wrought-iron sign -- a HAMMER-WIELDING BLACKSMITH -- spins listlessly in the wind as a swirling breeze kicks up. A hint of what's to come."
scene1,slugline,,"1 EXT. PUENTE ANTIGUO, NEW MEXICO - NIGHT 1"
desc1.1,desc,,"A main street extends before us in this one-horse town, set amid endless flat, arid scrubland. A large SUV slowly moves down the street and heads out of town."
scene2,slugline,,2 EXT. SUV - NIGHT 2
desc2.2,desc,,"The SUV sits parked in the desert. Suddenly, the roof panels of the SUV FOLD OPEN. The underside of the panels house a variety of hand-built ASTRONOMICAL DEVICES, which now point at the sky. JANE FOSTER (late 20's) pops her head through the roof. She positions a MAGNETOMETER, so its monitor calibrates with the constellations above. It appears to be cobbled together from spare parts of other devices."
utter2.3,utter,JANE,Hurry!
desc2.4,desc,,"We hear a loud BANG followed by muffled CURSING from below. Jane offers a hand down to ERIK SELVIG (60) who emerges as well, rubbing his head."
utter2.5,utter,JANE (CONT'D),Oh-- watch your head.
utter2.6,utter,SELVIG,"Thanks. So what's this ""anomaly"" of yours supposed to look like?"
utter2.7,utter,JANE,"It's a little different each time. Once it looked like, I don't know, melted stars, pooling in a corner of the sky. But last week it was a rolling rainbow ribbon--"
utter2.8,utter,SELVIG,"(GENTLY TEASING) ""Racing ""round Orion?"" I've always said you should have been a poet."
desc2.9,desc,,Jane reigns in her excitement. She tries for dignity. 4th BLUE REVISIONS 03-26-10 1A.
utter2.10,utter,JANE,"Hey, Darcy. Pass up the bubbly and my gloves, will you?"
desc2.11,desc,,"Intern DARCY LEWIS (20) hands Jane a bottle of Champagne and a pair of gloves through the window. Jane passes it to Selvig to hold while she pulls on the old gloves -- too large and masculine for her small hands. He starts to unwrap the foil, and she stops his hand with an excited grin."
utter2.12,utter,JANE (CONT'D),Not until you see it!
utter2.13,utter,SELVIG,(re: the gloves) I recognize those. Think how proud he'd be to see you now.
desc2.14,desc,,Jane's grin fades to a sad smile.
utter2.15,utter,JANE,Thank you.
utter2.16,utter,SELVIG,For what?
utter2.17,utter,JANE,The benefit of the doubt.
desc2.18,desc,,The two stare out at the sky expectantly. A long beat while they scan the skies. Nothing. Jane's worried. 4th BLUE REVISIONS 03-26-10 2.
utter2.19,utter,JANE (CONT'D),It's never taken this long before.
desc2.20,desc,,Darcy calls up from the front seat.
utter2.21,utter,DARCY (O.S.),Can I turn on the radio?
utter2.22,utter,JANE,"(an edge to her voice) Sure, if you like rocking out to KFRM, ""All agriculture, all the time."""
desc2.23,desc,,"Worried, Jane heads back down into the vehicle."
scene3,slugline,,3 INT. SUV - NIGHT 3
desc3.24,desc,,"The SUV is bathed in the glow of high-tech monitoring equipment and laptops, some looking like they're held together with duct tape. Jane opens a well-worn NOTEBOOK of handwritten notes and calculations. Selvig watches the frustrated Jane with sympathy."
utter3.25,utter,JANE,The anomalies are always precipitated by geomagnetic storms.
desc3.26,desc,,"She shows him a complicated CHART she's drawn in the book, tracking occurrences and patterns."
utter3.27,utter,JANE (CONT'D),The last seventeen occurrences have been predictable to the minute... I just don't understand.
desc3.28,desc,,"Something catches Darcy's eye out the driver's side mirror. She adjusts it. In the distance, ODD GLOWING CLOUDS form in the skies over the Northeastern end of the desert."
utter3.29,utter,DARCY,Jane?
desc3.30,desc,,"Jane SHUSHES her, leafs through her notes. The bottle of champagne begins to vibrate."
utter3.31,utter,JANE,There's got to be some new variable... Or an equipment malfunction...
desc3.32,desc,,The lights and equipment in the SUV begin to FLICKER around them. The computer monitors SQUELCH with static. 4th BLUE REVISIONS 03-26-10 2A.
utter3.33,utter,DARCY,I don't think there's anything wrong with your equipment...
desc3.34,desc,,"The champagne bottle starts to RATTLE noisily now as it shakes more violently. Jane and Selvig notice. 4th BLUE REVISIONS 03-26-10 3. They watch it curiously, pressure building up inside it, when the cork EXPLODES out of it. Champagne goes spewing everywhere -- over equipment, over Jane."
utter3.35,utter,DARCY (CONT'D),Jane?
utter3.36,utter,JANE,What?!
utter3.37,utter,DARCY,I think you want to see this.
desc3.38,desc,,"Darcy points out the window. Jane and Selvig look out. Over the desert -- MASSIVE CLOUDS OF RAINBOW LIGHT Churn in the sky. The three stare, dumbfounded."
utter3.39,utter,JANE,Holy. Shatner.
utter3.40,utter,SELVIG,"That's your ""subtle"" aurora?!"
utter3.41,utter,JANE,No-- yes! Let's go!
scene4,slugline,,4 EXT. DESERT - MOMENTS LATER 4
desc4.42,desc,,"The roof panels still open, the SUV races towards the strange event, Jane, amazed by the sight, stands with half her body out the roof, taking video of the light storm before them. The SUV hits a bump. Jane nearly flies out. Selvig grabs her, yanks her back in."
scene5,slugline,,5 INT. SUV 5
desc5.43,desc,,"Jane grins, thrilled, pumped with adrenaline."
utter5.44,utter,JANE,Isn't this great?!
desc5.45,desc,,A thought strikes her.
utter5.46,utter,JANE (CONT'D),"You're seeing it too, right? I'm not crazy?"
utter5.47,utter,SELVIG,That's debateable. Put your seat belt on!
desc5.48,desc,,4th BLUE REVISIONS 03-26-10 3A. The SUV lurches.
scene6,slugline,,6 EXT. DESERT 6
desc6.49,desc,,"Winds HOWL around the SUV now. Up ahead, spiraling down from out of the clouds comes -- AN ENORMOUS TORNADO Suffuse with the strange rainbow light, ROARING like a thousand freight trains as it touches down. 4th BLUE REVISIONS 03-26-10 4."
scene7,slugline,,7 INT. SUV 7
desc7.50,desc,,"Selvig looks up through the still-open sunroof at the enormous glowing funnel cloud with wonder. Jane clambers into the front seat, beside Darcy. She leans way out the window, TAPING the storm."
utter7.51,utter,JANE,You've gotta get us closer so I can take a magnetic reading.
desc7.52,desc,,Darcy laughs.
utter7.53,utter,DARCY,"Yeah, right! Good one! (then, realizing) Oh God, you're serious..."
utter7.54,utter,JANE,You want those college credits or not?
scene8,slugline,,8 EXT. SUV 8
desc8.55,desc,,"The SUV tears across a field towards the tornado, Jane leaning out the window, taping the event. The SUV disturbs two RAVENS perched on a cactus as they race past. The birds take flight, when -- KRAKABOOM! A huge BOLT OF LIGHTNING strikes down through the center of the funnel cloud before them with a terrifying intensity."
scene9,slugline,,9 INT. SUV 9
desc9.56,desc,,"The SUV rocks from the blast. Darcy's had enough. She turns the wheel, starts to head away."
utter9.57,utter,DARCY,Keep the credits. I'll intern at Burger King.
utter9.58,utter,JANE,What are you doing?!
utter9.59,utter,DARCY,Saving our lives!
desc9.60,desc,,"Jane grabs the wheel, jerks it hard the other way. They struggle for control, when the headlights fall on -- A MAN 4th BLUE REVISIONS 03-26-10 5. Directly in their path, stumbling through the winds. Darcy slams on the brakes, Jane turns the wheel hard to avoid him. The SUV swerves -- but too late."
scene10,slugline,,10 EXT. BIFROST LANDING SITE (EARTH) 10
desc10.61,desc,,"The side of the SUV slams into the man with a THUD, sending him flying. The car SKIDS to a stop."
scene11,slugline,,11 INT. SUV 11
desc11.62,desc,,"Jane, Darcy, and Selvig trade shocked looks, breathing hard. They peer through the dust clouds, unable to see through. A paralyzed moment, then they all leap out of the car."
scene12,slugline,,12 EXT. BIFROST LANDING SITE (EARTH) 12
desc12.63,desc,,"The three race from the SUV with flashlights. Jane spots the man lying on the ground. He's dressed in tattered clothing, charred and blackened."
utter12.64,utter,DARCY,I think that was legally your fault.
utter12.65,utter,JANE,Get the first aid kit.
desc12.66,desc,,"Darcy heads back inside the SUV as Jane, concerned, kneels next to the man. Selvig hovers, protectively. She gently turns his head to the light, and we see him clearly for the first time. He is magnificently handsome, long blonde hair flowing around his classically sculpted features. She cups her hands around his face, as if willing the life back into him."
utter12.67,utter,JANE (CONT'D),"Come on, big guy. Do me a favor and don't be dead, okay? Open your eyes and look at me."
desc12.68,desc,,"Suddenly, he GROANS, and she's startled, then relieved, as his eyes flutter open. She looks deep into his confused, azure eyes, which at last focus on her own. Locking onto them. For a moment, they each forget to breathe. The connection is broken as Darcy returns with the kit. She freezes when she sees how gorgeous the man is. 4th BLUE REVISIONS 03-26-10 5A."
utter12.69,utter,DARCY,Wow. Does he need CPR? Because I know CPR.
desc12.70,desc,,A flustered Jane smooths her hair and sits back on her heels. She looks up at Selvig. Back to being a scientist.
desc12.71,desc,,HIS EYES--
utter12.72,utter,DARCY,(DREAMILY) --are beautiful.
utter12.73,utter,JANE,--are dilating. That's a good sign.
utter12.74,utter,SELVIG,We still have to get him to a hospital.
utter12.75,utter,JANE,(HOPEFULLY) After we get a reading on the storm?
utter12.76,utter,SELVIG,"Immediately, Jane."
desc12.77,desc,,"Jane sighs and nods, regretfully watching the storm EVAPORATE above their heads. A thought strikes her."
utter12.78,utter,JANE,Where did he come from?
desc12.79,desc,,"They exchange puzzled looks, as we move up through the last glowing remnants of the storm, and into:"
scene13,slugline,,13 EXT. SPACE 13
desc13.80,desc,,"EARTH spins slowly before us as we hear a voice, deep and resonant -- the voice of HEIMDALL, Gatekeeper of Asgard."
utter13.81,utter,HEIMDALL (V.O.),"Questions, they've always asked questions -- this race called man, on this planet they call earth. Passionately longing to know how they are connected to the heavens."
scene14,slugline,,4th BLUE REVISIONS 03-26-10 6.
desc14.82,desc,,"We pull away from the planet, widening, past other worlds, cosmic debris -- leaving first our solar system, then our galaxy."
utter14.83,utter,HEIMDALL (V.O.) (CONT'D),"In ages past, they looked to us as gods, for indeed so many times we saved them from calamity. We tried to show them how their world was but one of the Nine Realms of the Cosmos, linked to all others by the branches of Yggdrasil... We pull back until we see it -- YGGDRASIL. Immense, sprawling, like a quasar or a nebula twisted into the vague shape of a TREE, its branches of glowing energy stretching out into the black void of space."
utter14.84,utter,HEIMDALL (V.O.) (CONT'D),"...the Worlds Tree. Nine Realms in a universe of wonder, beauty, and terror that they barely comprehended. We move in through Yggdrasil, until we reach what looks like a galaxy, slowly spinning before us."
utter14.85,utter,HEIMDALL (V.O.) (CONT'D),"But for all their thirst for knowledge, they let our lessons fall into myth and dreams. Where did he come from? He came from us, the proudest race of warriors the Worlds have ever seen. He came from this -- the greatest Realm the universe has ever known. We move through the galaxy's mists and astral matter, then"
desc14.86,desc,,"over and up, through a band of prismatic color to reveal what's on the other side:"
scene15,slugline,,14 EXT. ASGARD - DAY 14
desc15.87,desc,,"Beautiful beyond imagination. We fly over the magnificent landscape of the Realm, through the gleaming capital city, modern yet timeless. 4th BLUE REVISIONS 03-26-10 6A."
scene16,slugline,,15 EXT. ODIN'S PALACE - DAY 15
desc16.88,desc,,"The palace rises countless stories tall, gleaming with an other-worldly majesty, towering high above the Realm sprawled out before it. We move towards a large window of the palace, where a FIGURE STANDS -- 4th BLUE REVISIONS 03-26-10 7. Stares out at his kingdom. The ravens fly up to the balcony, land at his side."
scene17,slugline,,16 INT. ODIN'S CHAMBERS - DAY 16
desc17.89,desc,,Odin turns away from the window. His wife FRIGGA sits at a vanity and tries different earrings before the mirror.
utter17.90,utter,ODIN,Do you think he's ready?
utter17.91,utter,FRIGGA,He thinks he is. He has his father's confidence.
utter17.92,utter,ODIN,He'll need his father's wisdom.
utter17.93,utter,FRIGGA,And his humility?
desc17.94,desc,,Odin reacts.
utter17.95,utter,FRIGGA (CONT'D),Thor won't be alone. Loki will be at his side to give him counsel. Have faith in your sons.
utter17.96,utter,ODIN,"Yes, but Thor's still a boy. He could be a great King..."
desc17.97,desc,,"Odin stops, notices HIS HAND SHAKING. It seems to be out of"
desc17.98,desc,,"as it moves. He stares at it determinedly, concentrating, trying to stop the strange event through the force of his sheer will. 4th BLUE REVISIONS 03-26-10 8. Finally, the occurrence subsides, his hand normal once more. A worried Frigga covers his hand with her own."
utter17.99,utter,ODIN (CONT'D),(QUIETLY) ...if we only had more time.
utter17.100,utter,FRIGGA,"For once, our son needs something we cannot provide."
utter17.101,utter,ODIN,I can fight it a little longer...
utter17.102,utter,FRIGGA,No. You've put it off too long! I worry for you.
desc17.103,desc,,He touches her cheek.
utter17.104,utter,ODIN,"I've destroyed demons and monsters, devastated whole worlds, laid waste to mighty kingdoms, and still you worry for me?"
utter17.105,utter,FRIGGA,Always.
utter17.106,utter,ODIN,Not today. Now come kiss your king... while I'm still king.
desc17.107,desc,,"He pulls her close, and they kiss."
scene18,slugline,,17 INT. PALACE ANTEROOM - DAY 17
desc18.108,desc,,"Directly under the throne room, a gloomily lit hall. Banners hang on either side to form a corridor down the middle of the fire lit room. Giant doors open at one end. A huge figure silhouetted against the bright light beyond walks forward. In slo-mo, we recognize the unmistakable shape of the God of Thunder. Hammer in hand, he reaches the end of a raised platform. An ATTENDANT hands the figure a goblet of wine. He downs it quickly, hurls it towards the fire directly below."
utter18.109,utter,THOR,Another!
desc18.110,desc,,"4th BLUE REVISIONS 03-26-10 8A. The cup smashes, the alcohol causes the fire to glow intensely -- and, for a moment, brightly lit, and seen full length, like a King to be, is THE MIGHTY THOR. He proceeds down stops, past camera, and down the center of the Hall. We follow from behind and see at the other end, massively shadowed on one of the great banners, the shape of two great horns. As Thor approaches, the horn shapes move, and then, from the shadows at the side, emerges LOKI, wearing his horned headpiece. Like Thor, he is dressed for a great ceremony. They stand by a brazier at the foot of steps that lead up to the crowded throne room."
utter18.111,utter,LOKI,"(TO THOR) Nervous, brother?"
desc18.112,desc,,4th BLUE REVISIONS 03-26-10 9.
utter18.113,utter,THOR,Have you ever known me to be nervous?
utter18.114,utter,LOKI,There was the time in Nornheim...
utter18.115,utter,THOR,"That wasn't nerves, brother. It was the rage of battle. How else could I have fought my way through a hundred warriors and pulled us out alive?"
desc18.116,desc,,The Attendant approaches with another goblet of wine for Thor.
utter18.117,utter,LOKI,"As I recall, I was the one who veiled us in smoke to ease our escape."
utter18.118,utter,THOR,"Some do battle, others just do tricks."
desc18.119,desc,,"The Attendant stifles a laugh. Loki notices, doesn't like it. He gestures towards the goblet in the Attendant's hand. EELS pour over the sides of the goblet, slithering out and across the terrified Attendant's hand. He SCREAMS, hurls the goblet to the ground. Loki chuckles."
utter18.120,utter,THOR (CONT'D),Loki...
desc18.121,desc,,"Loki gestures to the writhing eels on the ground. They turn back to spilled wine, the illusion shattered."
utter18.122,utter,THOR (CONT'D),Now that was just a waste of good wine.
utter18.123,utter,LOKI,"Just a bit of fun. (to the Attendant) Right, my friend?"
desc18.124,desc,,The Attendant isn't so sure. Thor dons his EAGLE-WINGED
utter18.125,utter,HELMET. LOKI (CONT'D),(re: Thor's helmet) Nice feathers.
desc18.126,desc,,4th BLUE REVISIONS 03-26-10 9A.
utter18.127,utter,THOR,"You don't really want to start this again, do you, Cow?"
utter18.128,utter,LOKI,I was being sincere!
utter18.129,utter,THOR,You're incapable of sincerity.
utter18.130,utter,LOKI,Am I?
desc18.131,desc,,"He looks his brother in the eye, all pretense lost."
utter18.132,utter,LOKI (CONT'D),"I've looked forward to this day as long as you have. You're my brother and my friend. Sometimes I'm envious, but never doubt that I love you."
desc18.133,desc,,"Thor searches his brother's face, sees no trace of irony. He's either speaking from his heart or he's a very, very good liar. Maybe both. Thor puts an appreciative hand on his brother's shoulder."
utter18.134,utter,THOR,Thank you.
desc18.135,desc,,"The two brothers take in the moment a beat, then:"
utter18.136,utter,LOKI,Give us a kiss.
utter18.137,utter,THOR,Stop.
desc18.138,desc,,Thor makes the final adjustments to his ceremonial wear.
utter18.139,utter,THOR (CONT'D),How do I look?
utter18.140,utter,LOKI,Like a king. They hear the blast of a CEREMONIAL HORN.
utter18.141,utter,LOKI (CONT'D),It's time.
