segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,"EGYP'.i.tI!~i'J T!1::l:,~TER -* HOLLYiiOOD ~ m(T. HIGHT The scone i~ Hollywood in 1927, at the peak qf"
desc1.0,desc,,"the silent novie EURlra just prior to tl1e *introduction of s01.u1d pictu:-es. It is the nieht of a bicr preniere. Fil~st we see huge beams .of- li~ht searching tho slcy free big search. lights placed around t})e thea. ter. ,_,.Je see a streot sig1.1 saying ""Hollywood Eoi.i.levard 11 which is alt0rnatel~"" lit up and darl-c a$ the 'beau hits it. We see the front of the Eey:ptian T!1ea te::- and. enornous crowds alo11.g t.:iG boule,.,ard and fron ti.la clothes of the people we sea that* we are in the late 1 20ts."
scene2,slugline,,"F:;:-eniere Tonight Biggest .Plcture of 1927i, A couple of ldds hr.ve clir.bcd a pnln tree and"
desc2.1,desc,,"o.:-s loqking at a sign re:-ading: ""Don Lockwood and Lina Lar1ont in 'The Royal"
scene3,slugline,,Rascal r. 11
desc3.2,desc,,The police ar:e hold ine nac!c suiti.ng cro~*rd.s which ~.re press*i:1g aguinst ropes :'or:'1ing an
scene4,slugline,,"aisle from the street to the entrcnce to the theater, The aisle is cove\""cd. with red carpeting.*"
desc4.3,desc,,"A kid is clutchint; a fan t:a;;c1.zi~e on the cover of which wa zee a :,icture of two ?:iovie stars and the heucli:;.g ""Loclcwood and Lm:1ont Roel Life or Re-el L1fe Ro~1~ance? 11 About three-quarters of tl1G uay up the aisle to the the~ter is a larGo, old-fashioned nicrophone, arid to ei tl1er side high polos toppEURd *,vi th the flaring horns of an early public adc.:i:-ess systoo. At the uicrophona stands Doro. E.:?.iley, a S!;1in-*tly dressed, matronly WO::lr'J.n, a leadinG filn colunnist, who is o.<ldre:3 sing the Cl'Owd. Dora (hichly oxcited; in an"
desc4.4,desc,,"talking to you f::.-on tl"":.o f j_""Cmt o:' t!10 Sey!Jtirin Thea tei"" in Holly,.-.rood. rn10. t c ni~ht, la~ios end ~entlenen -*,,:ho. t n nigl1t! Every st.o.r ir~ Hollywood ts heaven is * here to r.1a}:::e go:1ur.:ent~l Pictures r pre?:-de:-e of 11 T!1e ~oy~l R~scnl 11 t:1G outstan.dinr; event of 1927. Evr;ryona is breothlessly ::n-rr-.iting the arriv-al of Lina Lamont and Don Loc!cwood, and -A. shriek Boes up fron th~ crowd as a limousine pulls up."
scene5,slugline,,4-11-51
desc5.5,desc,,"Jlnd look ,1ho just o.rrivedl. It's th@.t e:cotic star Olga. Mo.re. and her ne\""l husband, the Buron de la Bonnet de lo. Toulon."
desc5.6,desc,,"slinks up the aisle e.oC/or.rpanied by a suo.ve * *be-piousts.ched clothinG:dU.""tmY type in top hat"
utter5.7,utter,Doro.,"'They've been married t,10 mo*nths al.read~ - but still as happy as newly-neds1"
desc5.8,desc,,Ancth~ *oo:r pulls up * .
desc5.9,desc,,"now here comes that famous Zip Girl of' the screen, the dorling o '! the flapper set, Zelda zo.nders, ond her*ne~ red hot po.sh*~- J, Ctu:1berland SpendrilJ. III, t.hat ,;-:ell-kno,*m, eligible bachelor t aisle accompanied by a very old. doddering"
scene6,slugline,,".,1. flan.ins urt Girl"" type shi~ies up"
desc6.10,desc,,man. in evening clot hes~
desc6.11,desc,,"Zelda 1 s he.d so much un.ha;>pine ss I I hope this time. it's relll.ly love * .J.nd now here comes -- -;. shabby oar pulls up,*"
utter6.12,utter,Doro.,Why it s -- who is it ?
desc6.13,desc,,"l. men gets out of' the car a.,d starts up the aisle. It is Cosmo Brorni (Donald O'Connor) *. *t.. kid stops Cosmo as he 1.-;o.lks up. the_ aisle."
utter6.14,utter,Kid,"Hey, who is this guy?"
utter6.15,utter,L.nother Fan,"Hey, mister, a:re you anybody?"
desc6.16,desc,,1hey a.re clutching at Cosmo's lapels. Cosmo {looking e.round oonapiratorially)
desc6.17,desc,,"The fans drs:rr back in fright as he walks smilingly up the Elisle. Dorn (ai *the micro~hone her face lighting -up) _Oh, it's Don Lockwood's oest friend -- Cosmo"
desc6.18,desc,,J..nother limousine pulls. up.
desc6.19,desc,,"ot ""The Royal Rascal"", I,'I:r. R. F. Simpso~ ond Mrs.10 Sim:p son -- the ma.n '\r'ho go.ve you nll the * * * Lockwood - Lmnont pictures rind with hi~ -- ch,"
desc6.20,desc,,the screen Don Lockr.ocd end Linu Lmnontl
scene7,slugline,,"Out .of the limousine fir st steps Hr. Sii;upson,"
desc7.21,desc,,"a hearty-looking, middle-aged man uith his"
scene8,slugline,,ditto r.ri1'e in evening clothar. Following
desc8.22,desc,,"thEURm nre Don Lockrrood. 0...""1.d 1inc. L~:1ont. * The crov1d goes insane \':'hen they _se& them,* yelling end surging c;~inst the ropas. Don mid Lino. le.ugh c.nd rmve as they r1c.lk u:p the aisle~ Don is a d~shing hmidso~e, cthl.etio~ looking young fcllo,v with a* naturo.l air ot jeunt~ness and high spirits, be~ring a strong rememblonce to Gene Kelly. L1nc*1s the epitome of classic po.tricia.~ neauty, regal., elegnnt* a""1.d slightly aloof, a vision of devastating loveliness.* They stop o.t the microphor+e o.nd are greeted ettusi vely"
utter8.23,utter,by Doro.. Dora.,"Hello, Don1"
desc8.24,desc,,"Hello, Lina -- you look lovely! Lina bo~s graciously to the croTTd. Don He is over-assured, the s~oiled bous. movie star."
utter8.25,utter,Dore.,"Ladies e.nd GGntlemen, wr..en you look at this gorgeous o ouple, it's no wonder tho.t they are a. household nane ell over the ,-:orld -- * like bo.con end eggs. Lockv1ood end Lc..uont! Don, you can tell me confidentic.:I.ly, aro these rUi.~ors true thct wedding bells nra soon to ril1g for you ond Lina?"
utter8.26,utter,Don (Tiith charming.diffidence),"Well*, Lina and I have no statement to make at this time. Yie're just good fri""end.s~ ( 4)."
utter8.27,utter,Dora,"You'v-e come a long ~.ay together, Don. tell us ho,1 it all happened?_ vron't you"
desc8.28,desc,,"Weil, Lina er..d I have made n n~uber of pictures"
utter8.29,utter,toe;ether -Dora,"No, no, Don -- I ua.""'l t your _story fro-=n the b egin.""'ling t Don ( snili*ng oha:rmir.gly) Dora -- not in front of all these people~ But Don _.;. the story of your success is an* inspiration to young pe or,le all over tho i7orld -"
desc8.30,desc,,"This int ervieu is to be considered *as a *number, during nhi ch, in ironic contrast to Don's voice giving o. fabricated bioGra-phy; we see 7;het really tock place in Den's life and career~"
desc8.31,desc,,"Well, Dor a. -- I 've he.d one mot to -vlJ::i ch I ' ve"
scene9,slugline,,DISREPUT1.BLE LOOKING ?OOLROOM - INT~ NIGHT
desc9.32,desc,,"Don, as a small boy in ragPSed clothes; is tap-dancing ns tough poolroo~ chcrccters throw him. an occasi onnl penny~ Cosmo c.s o. mc.ll boy is plc.ying the hnrt:on1cc."
utter9.33,utter,"Donrs Voice {o,s.)",. They used to me.lea *such a fuss over r.ie.
desc9.34,desc,,~ burly-looking snloon keeper grabs ths h~v nnn hv the colln~. The boy Don picks
desc9.35,desc,,"THE BOYS W.'.L:KING DQ,,ifN S~EET - EXT.* - Don's Voice. (o.s.)"
desc9.36,desc,,-pony tlUI: end do.d to the theatre.
scene10,slugline,,FRONT OF J.N CLD NICKELODEON TE~!.1'RE - :E:r.T. DJ..Y There is a poster of a gir 1 in J.f.ri con
desc10.37,desc,,"snfari outfit in the clutches of c. gorilla.;* the poster rends: . ""The Dangers of Drucillo. .."
