segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,"""THE TALENTED MR. RIPLEY"""
desc0.1,desc,,Based on the novel by
scene1,slugline,,PROLOGUE: INT. RIPLEY'S CABIN. EVENING.
desc1.2,desc,,"Fade up on Ripley, as in the final scene of the film, sitting, desolate in a ship's cabin. The camera rotates around his face, which begins in light and ends in darkness."
utter1.3,utter,RIPLEY (O/S),If I could just go back. If I could rub everything out. Starting with myself. Starting with borrowing a jacket.
scene2,slugline,,EXT. CENTRAL PARK WEST TERRACE. EARLY EVENING.
desc2.4,desc,,"Ripley is at the piano, accompanying FRAN, a young soprano. CREDITS begin."
utter2.5,utter,FRAN (SINGS),"Ah, such fleeting paradise such innocent delight to love, be loved, a lullabye,"
desc2.6,desc,,"then silence. The song finishes. Applause. They're the entertainment at a cocktail party to celebrate a silver wedding anniversary. Some partygoers congratulate Fran on her performance. A distinguished looking man, pushing his wife in a wheelchair, approaches Ripley, offers his hand."
utter2.7,utter,HERBERT GREENLEAF,Most enjoyable. Herbert Greenleaf.
utter2.8,utter,RIPLEY,"Tom Ripley. Thank you, sir."
utter2.9,utter,HERBERT GREENLEAF,"(pointing at Ripley's borrowed jacket) I see you were at Princeton. Then you'll most likely know our son, Dick. Dickie Greenleaf..."
utter2.10,utter,EMILY GREENLEAF,We couldn't help noticing your jacket.
utter2.11,utter,HERBERT GREENLEAF,Yes.
utter2.12,utter,EMILY GREENLEAF,Class of '56?
utter2.13,utter,RIPLEY,(hesitating) How is Dickie?
scene3,slugline,,INT. ELEVATOR OPENING OUT INTO LOBBY. EARLY EVENING.
desc3.14,desc,,"Fran, Ripley, Mr and Mrs Greenleaf and others emerge from an elevator. Emily talks to Fran, Herbert to Ripley."
utter3.15,utter,EMILY GREENLEAF,(to Fran) I hope you'll come and see us...
utter3.16,utter,FRAN,That's very kind.
utter3.17,utter,EMILY GREENLEAF,Both of you...
utter3.18,utter,HERBERT GREENLEAF,"Of course, Dickie's idea of music is Jazz. He has a saxophone. To my ear Jazz is just noise, just an insolent noise."
scene4,slugline,,EXT. CENTRAL PARK WEST. EARLY EVENING.
desc4.19,desc,,"Ripley shakes hands with Herbert Greenleaf as he gets into his Rolls Royce. They are making an appointment. Ripley crosses the street to Fran, pecks her cheek. She hands him his share of their fee."
utter4.20,utter,RIPLEY,Gotta run. I'm so late. (he hands Fran's boyfriend the jacket he's been wearing) Thanks for the jacket.
utter4.21,utter,BOYFRIEND,Sure. Thanks for filling in for me.
desc4.22,desc,,From Greenleaf's point of view he sees a couple embracing.
utter4.23,utter,EMILY GREENLEAF,"Darling couple, aren't they?"
utter4.24,utter,HERBERT GREENLEAF,Yes. An exceptional young man.
desc4.25,desc,,From another vantage point Ripley hurries on as Fran gets into her boyfriend's car. A piano quartet starts up.
scene5,slugline,,EXT. THEATER. EVENING.
