segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,Duck Soup (1933) Screenplay by
desc1.0,desc,,"Harry Ruby, Bert Kalmar and Grover Jones The story begins with an opening shot on the exterior of the executive mansion. It is a gala day. Soldiers are lined up in front of the entrance; expensive cars and carriages are arriving and depositing distinguished notables from the adjoining countries. Two trumpeters at the head of the stairs announce the arrival of each notable."
scene2,slugline,,"In the large reception hall, Mrs. Teasdale, wife of the late"
desc2.1,desc,,"president, is greeting the newcomers. The room is filled with distinguished guests. At the moment we see Mrs. Teasdale, she is talking with a notable. In the near background is a group of distinguished men, members of her own cabinet. Her words to the notable are not lost on them, and as she begins to praise the new dictator, there is the exchange of disapproving glances."
utter2.2,utter,MRS. TEASDALE,It is so good of you to come.
utter2.3,utter,NOTABLE,"An honor, Mrs. Teasdale... You must indeed have great faith in your new dictator to give him such a magnificent reception."
desc2.4,desc,,I feel that Rufus T. Firefly is the
desc2.5,desc,,"The notable kisses her hand once more and leaves the scene. As he does, the background group moves into Mrs. Teasdale. Their spokesman addresses Mrs. Teasdale."
utter2.6,utter,FIRST CABINET MEMBER,"(Protestingly) Mrs. Teasdale, as members of Freedonia's cabinet, we do not approve of your choice. Who is this Rufus T. Firefly?"
utter2.7,utter,SECOND CABINET MEMBER,"(Waving aloft a paper) A stranger in our midst, an agent for the Eureka Ammunition Company. Think of it, Gentlemen, an ammunition salesman dictating the policies of our peace-loving country."
utter2.8,utter,THIRD CABINET MEMBER,"Reconsider, Mrs. Teasdale, before it is too late. The citizens of Freedonia want a President!"
utter2.9,utter,MRS. TEASDALE,"As the widow of your last president, I have the right to choose -- and, Gentlemen, I refuse to discuss the matter any further."
desc2.10,desc,,"Mrs Teasdale turns her back on them, leaving them to mumble among themselves. From off scene comes a servant's voice, announcing:"
utter2.11,utter,SERVANT,"His Excellency, Ambassador Verdi Trentino of Amnesia!"
desc2.12,desc,,"Cut... to the archway. We see Trentino enter with a beautiful brunette at his side. He is followed by two or three of his fellowmen. He moves across the reception hall to Mrs. Teasdale, bows most graciously and presses his lips to the back of her hand, then introduces his companion."
utter2.13,utter,TRENTINO,"Mrs. Teasdale... my niece, Vera."
desc2.14,desc,,Mrs. Teasdale shakes the girl's hand warmly.
utter2.15,utter,MRS. TEASDALE,(To niece) Your uncle has been such a friend to us in every crisis. Without his country's financial aid --
utter2.16,utter,TRENTINO,"(Lightly) What is money? (Tenderly) Mrs. Teasdale, for you -- I would do anything."
