segment-id,segment-type,segment-speaker,segment-text
utter0.0,utter,Charlie Kaufman Chuck Barris,third draft (revised)
desc0.1,desc,,"MUSIC IN: OMINOUS ORCHESTRAL TEXT, WHITE ON BLACK: This film is a reenactment of actual events. It is based on Mr. Barris's private journals, public records, and hundreds of hours of taped interviews."
scene1,slugline,,"EXT. NYC STREET - NIGHT SUBTITLE: NEW YORK CITY, FALL 1981"
desc1.2,desc,,"It's raining. A cab speeds down a dark, bumpy side-street."
scene2,slugline,,INT. CAB - CONTINUOUS
desc2.3,desc,,"Looking in his rearview mirror, the cab driver checks out his passenger: a sweaty young man in a gold blazer with a ""P"" insignia over his breast pocket. Several paper bags on the back seat hedge him in. The young man is immersed in the scrawled list he clutches in his hand. A passing street light momentarily illuminates the list and we glimpse a few of the entries: double-coated waterproof fuse (500 feet); .38 ammo (hollowpoint configuration); potato chips (Lays)."
scene3,slugline,,GONG SHOW
desc3.4,desc,,"An excerpt from The Gong Show (reenacted). The video image fills the screen. We watch a fat man recite Hamlet, punctuating his soliloquy with loud belching noises. The audience is booing. Eventually the man gets gonged. Chuck Barris, age 50, hat pulled over his eyes, dances out from the wings to comfort the agitated performer."
utter3.5,utter,PERFORMER,Why'd they do that? I wasn't done.
utter3.6,utter,BARRIS (AGE 50),"I don't understand. Juice, why'd you gong this nice man?"
utter3.7,utter,JAYE P. MORGAN,Not to be. That is the answer.
desc3.8,desc,,The studio audience laughs.
scene4,slugline,,INT. TAXI CAB - NIGHT
desc4.9,desc,,"The cab sloshes to a stop in front of a liquor store. The young man gets out, jogs through the rain toward the fluorescent storefront. The cab driver waits, listens to staticky reports in a foreign language on his radio. The meter is running. The back seat is piled high with bags."
scene5,slugline,,GONG SHOW
desc5.10,desc,,"Chuck Barris spastically dances on the screen along with Gene Gene the Dancing Machine. Barris turns to the camera, points at it."
utter5.11,utter,BARRIS,We'll be right back with more stuff.
scene6,slugline,,INT. TAXI CAB - NIGHT
desc6.12,desc,,The back of the cab is filled with even more bags and boxes. The cab stops. The young man gets out and confers with a shady looking guy on the corner. The young man pulls out a big wad of cash. Money and a small package change hands. The meter in the cab is at thirty-five dollars and change.
scene7,slugline,,THE GONG SHOW
desc7.13,desc,,"Chuck Barris is being sniffed in the crotch by a large dog. The audience howls with glee. Suddenly the video image explodes. Slow motion sparks and shards of glass shoot toward the camera. We pull back to reveal we're in a darkened, messy hotel room. We pan across the walls, past taped-up, yellowed newspaper clippings with headlines like ""Gong Show a New Low in Television"", ""The Dumbing of America"", and ""Chuck Barris is the Decline of Western Civilization."" We come to rest on a naked middle-aged man crouching in the shadows in the corner, holding a gun. This is Chuck Barris. The television continues to sputter, spark, and smoke. There is a knock at the door."
utter7.14,utter,BARRIS,(mumbly) Fuck. Shit. Piss.
desc7.15,desc,,"Naked Barris, still holding the gun, seems panicked. He hesitates, trying to determine his options. Should he answer the door? Should he climb out onto the window ledge? Finally, he creeps to the door and peeks out the peephole for a long moment. He unlocks the door, opens it. The sweaty, young man, a bellhop, stands there with his many bags. He tries to appear casual as takes in the sight: a naked Chuck Barris holding a gun, an exploded, smoking tv set in the background."
utter7.16,utter,BARRIS (CONT'D),(weakly) More stuff?
utter7.17,utter,BELLHOP,"Yes sir, Mr. Barris. Everything you requested. Except I couldn't find a... (consults list) ... DH-10 directional fragmentation mine."
utter7.18,utter,BARRIS,"Well, it's late. (mumbling and bowing) But thank you. Thank you for trying. You are a scholar and a..."
desc7.19,desc,,"Barris trails off, gives a quick glance both ways down the hall, then motions for the bellhop to enter. The bellhop places the bags on a table, fishes in his pocket and pulls out some bills."
utter7.20,utter,BARRIS (CONT'D),Keep it. It's okay. Keep it. You are a scholar and a...
desc7.21,desc,,Barris trails off.
utter7.22,utter,BELLHOP,"(eyes averted) Thank you, sir."
desc7.23,desc,,Suddenly Barris becomes agitated.
utter7.24,utter,BARRIS,"Why are you not looking at me like that? Do I look ugly to you? (runs to the mirror) It's the not sleeping. I'm not sleeping, see. I have a lot on my..."
desc7.25,desc,,Barris trails off. There is a pause. The bellhop attempts to make conversation.
utter7.26,utter,BELLHOP,"(re: exploded tv) Um, another Gong Show rerun, sir?"
desc7.27,desc,,"The naked Barris approaches the bellhop, drapes his arm over the young man's shoulder and walks with him."
utter7.28,utter,BARRIS,"(conspiratorially) You know what I'd do? -- And don't tell anybody -- I'd rub... I'd rub Alpo brand dog food on my dick so the dogs would stick their noses into my... dick. Guaranteed big laugh, right? That was my trick, my great contribution to the world. How wouldn't I degrade myself, I ask you."
desc7.29,desc,,There is a silence.
utter7.30,utter,BARRIS (CONT'D),(screaming) I ask you!
utter7.31,utter,BELLHOP,"I... I... I don't know, sir."
desc7.32,desc,,"Suddenly Barris punches himself in the head, flops down on the unmade bed. The bellhop glances at Barris's bare ass, looks away."
utter7.33,utter,BELLHOP (CONT'D),"Mr. Barris, maybe if you just don't watch the show every night, you wouldn't have to --"
utter7.34,utter,BARRIS,"I always pay for the damn tv's, don't I? (turning to face him) Don't I?!"
utter7.35,utter,BELLHOP,"It's -- Yes, you do, sir, and we appreciate that -- It's just that there've been complaints from some of the other guests, and Mr. Andrews, the assistant manager, requested that I --"
utter7.36,utter,BARRIS,Still? Complaints? I specifically used the silencer this time! Specifically!
utter7.37,utter,BELLHOP,"Well, the people in 917 found a bullet lodged in their wall. And while we want to accommodate you -- we certainly value your patronage -- there is an issue of customer safety."
desc7.38,desc,,Barris lets this sink in.
utter7.39,utter,BARRIS,"Yes, of course."
desc7.40,desc,,"Barris finds his pants draped over a chair, pulls out his wallet, holds some more money out to the bellhop."
utter7.41,utter,BARRIS (CONT'D),"My apologies. Buy -- 917, is it? -- buy them a magnum of your finest champagne. And... and your finest spackle. Oh, and get me a bag of plastic army men while you're out. I forgot to tell you before."
desc7.42,desc,,"The bellhop sighs, takes the money."
utter7.43,utter,BELLHOP,"Thank you for your understanding, sir."
desc7.44,desc,,The bellhop exists.
utter7.45,utter,BARRIS,"(calling after) And some black socks! Seven black socks, you rascule!"
desc7.46,desc,,"Barris locks the door, dumps the contents of the bags onto the floor, fishes through the mess for a cigar, puts the cigar in his mouth, studies himself in a full length mirror."
