segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,TITLES ROLL:
desc1.0,desc,,"CLOSE ON a finely-worked Medieval tapestry. In the background, beyond the intricate foliage, stands a moated castle where a troop of mounted hunters set out for the chase with dogs and lances. In the foreground, a lovely young maiden heads for the forest, carrying an armful of flowers. The forest, stylistically rendered by the weaver's art, has numbers of small animals cunningly worked into the warp and woof. A Green Man, clad only in leaves and vines, hides behind a tree, watching a stately pair of unicorns grazing on the greensward. TITLES END:"
scene2,slugline,,EXT. FOREST GLADE - DAY
desc2.1,desc,,"The woven image on the tapestry gives way to a pair of white unicorns browsing in a sun-dappled glade. A male and female, these animals are of surpassing beauty, their tapered, spiraling horns glowing like precious metal. Their movements are so graceful that every other living creature seems clumsy by comparison. The SOUND of a distant hunting horn makes them pause. A second NOTE is heard. The unicorns drift, silent and languid, into the farther reaches of the forest."
scene3,slugline,,EXT. HILLSIDE OVERLOOKING CASTLE - DAY
desc3.2,desc,,"The hunting horn SOUNDS a third time. A young woman still close to childhood, fifteen at most, turns back to look at the castle in the distance. A troop of armed men rides out hunting, accompanied by braying hounds and the blare of horns. One of the company is masked and dressed all in black. The girl's name is LILI. She is a princess of the distant castle and dressed in splendid brocades and silk. In her arms, she carries a bouquet of wildflowers wrapped in a lace napkin. Like these blossoms, she herself is young and fresh and innocent. She sings a simple country air as she runs through the waving grass toward the deep woods."
scene4,slugline,,EXT. DEEP WOODS - DAY
desc4.3,desc,,"On an emerald patch of moss in the shade beneath the spreading limbs of chestnuts and oaks, numbers of small animals gambol. Squirrels and rabbits, hedgehogs and foxes, all manner of creatures leap and frolic about the feet of a curious young man. This is JACK O' THE GREEN. His hair is long and unshorn and he wears a costume woven from ivy leaves, skins and vines. On his feet are bark sandals. His features are tanned berry-brown and woven into his tangled locks is a wreath of flowers. He is a legendary ""Green Man"" or ""Wild Man"" who lives the free life of a hermit alone in the deep woods. Jack, the ""Green Man,"" feeds morsels of bread and fruit to the animals dancing around his feet. He is a friend to all the beasts of the forest and carries food for them in a split-willow basket. Birds fly down and land on his head and shoulders, taking seeds and nuts from his lips. The musical sound of someone approaching alerts him. His eyes have an animal quickness and his instincts are as finely tuned as any creature of the wild. The birds fly from his shoulders to the treetops. His furred companions dart for cover. In three quick bounds, Jack is himself up a nearby tree, clinging to a high branch like a cat. The Princess Lili comes singing down the path. She spots the fallen willow basket and looks around for the Green Man."
utter4.4,utter,LILI,"(calling) Jack... Hello, Jack..."
desc4.5,desc,,"There is no answer. Puzzled, Lili sits on the moss, puts aside her flowers, and rummages through the contents of the basket. The dried apples, walnuts and sunflowers don't occupy her for long. She is annoyed. A princess is not someone to trifle with."
utter4.6,utter,LILI,"(calling) Jack-o'-the-Green...? Green Jack? Oh bother, I know you're here. Why are you so cruel?"
desc4.7,desc,,"Unseen, high in his tree, Jack-o'-the-Green watches the young princess. He is amused by her anger but there is nothing malicious about his smile. He climbs quietly to a lower branch, hangs suspended for a moment, then drops. Jack lands close to the unsuspecting girl. Startled, she screams in surprise. Jack laughs at her unwarranted terror."
utter4.8,utter,JACK,"Greetings, my lady, the green wood is honored."
utter4.9,utter,LILI,"Oh, Jack, you are a wild man to use me so."
desc4.10,desc,,Jack spies the bouquet of wildflowers and reaches for it.
