segment-id,segment-type,segment-speaker,segment-text
utter0.0,utter,John Logan,Edward Zwick & Marshall Herskovitz
scene1,slugline,,A BRIGHT BLUE TIGER
desc1.1,desc,,"Surrounded by a pack of dogs, ten of them snarling and gnashing their teeth. The TIGER'S, eyes burn with fury as he wheels in a circle, lunging at one dog clawing at another, keeping them all at bay. Suddenly, the TIGER leaps over the dogs and transforms into a WHITE BIRD, soaring majestically into the sky. THE FACE OF A JAPANESE MAN Sits up into frame, sweating, waking from a dream. He is KATSUMOTO. We will come to know him later. Fade to black. CREDITS OVER. The faint SOUND of a BRASS BAND."
utter1.2,utter,WINCHESTER REP (V.O.),"the leader in all forms of armament used by the United States Army. When you need a friend, Winchester is by your side. ."
desc1.3,desc,,"THE FACE OF AN AMERICAN MAN As he smokes a cigar, barely listening. CAPTAIN _NATHAN ALGREN, U.S. Army, ret, 36 years old and looking every da y of it. His eyes are lined and saddened. He takes a swig from a flask. He is BACKSTAGE at:"
scene2,slugline,,INT. CONVENTION HALL SAN FRANCISCO DAY
desc2.4,desc,,"Where a trade show is in progress. Scantily clad lovelies in red-white-and- blue undies demonstrate the nation's most important new export: arms. Every weapon imaginable is on display: rifles, pistols, even howitzers. Banners declaim the virtues of Winchester and Springfield. Of Colt and Remington and Smith & Wesson. Crowds mill around a stage. where:"
utter2.5,utter,WINCHESTER REP,Ladies and Gentlemen ... the Winchester Corporation is proud to bring to you... a true American hero. A patriot who has proven his gallantry time and again on the field of battle.
desc2.6,desc,,"LITTLE TIN SOLDIERS are all lined up. A mass of grey. Rebel troops surrounding a band of blue Union cavalry. A large, metal diorama."
utter2.7,utter,WINCHESTER REP,I hope you will join us in welcoming ...Late of the U.S. Cavalry. The Savior of Sutter Hill ... Captain Nathan Algren!
desc2.8,desc,,"A last swig. Algren steels himself, then strides onstage as we reveal a banner:"
scene3,slugline,,WINCHESTER PRESENTS: THE MIRACLE AT SUTTER'S HILL!
desc3.9,desc,,Garish limelight from a row of foot lights illuminates Algren.
utter3.10,utter,ALGREN,"My thanks, Mr. McCabe... Ladies and Gents."
desc3.11,desc,,"He looks down at the little metal soldiers and begins to tell the story of the battle that made him famous. His narration is halting, unsteady:"
utter3.12,utter,ALGREN,"... On that fateful day, Johnny Reb had us in a spot, perched on the lonely top of Sutter's Hill, nothing but grey as far as the eye could see: Unhorsed and out of ammunition, I gazed down into the, um, mael... mael... (squints to see better) -maelstrom below us, and saw them moving up."
desc3.13,desc,,We realize he is reading from cue cards. The little Rebel soldiers begin sliding up the metal hill.
utter3.14,utter,ALGREN,"I knew it was fight or die. Into the teeth of the enemy or we would all be buried... buried ... (loses his place, under his breath) Shit... (finds it again) ...on the same hill with our comrades a1ready gone to Merciful Heaven..."
scene4,slugline,,A sudden flash:
desc4.15,desc,,"Algren's mind. The real battle of Sutter's Hill. The grim reality is ver y different from the dashing tale. Union soldiers scream in agony. Those horses still alive buck and froth at their tether. . Algren, a lieutenant then, moves among the panicked, bloody men. He stops beside a PRIVATE, his brother, DAVID ALGREN, 19, blonde, not much more than a boy."
utter4.16,utter,DAVEY,"They're coming, Nate."
desc4.17,desc,,He looks over the wall. Rebel troops are moving up the hill.
utter4.18,utter,ALGREN,Keep your head down.
utter4.19,utter,DAVEY,(smiling) Papa alwa ys said we should've joined the navy.
utter4.20,utter,ALGREN,What'd he know? (looks fondly at his brother) You watch me now. Do whatever I say. .
utter4.21,utter,DAVEY,"Aye-a ye, lieutenant."
desc4.22,desc,,"Algren punches his shoulder and moves on down the line. Nearby, Algren's friend, SERGEANT ZEBULAH GANT, though severel y wounded, reloads his revolver with the last of his ammunition."
utter4.23,utter,GANT,How're the horses?
utter4.24,utter,ALGREN,"Better than you. Smell better, too. (looks at him) Can you hold on, Zeb?"
utter4.25,utter,GANT,(fighting the pain) I got I choice?
desc4.26,desc,,"Algren smiles sadly. His mend will die loon without medical attention. Algren moves down the line, bullets whizzing overhead. He kneels beside COLONEL BAGLEY, his commanding officer."
utter4.27,utter,BAGLEY,(panicking) We need a flag. Find me a goddamn white flag!
utter4.28,utter,ALGREN,What are you talking about?!
utter4.29,utter,BAGLEY,"Surrender, damn it! That's an order!"
scene5,slugline,,Back to the convention hall:
utter5.30,utter,ALGREN,"No thought of surrender among those boy. Better to die as God made us, we thought, as soldiers... So I gave the order. Mister Bugler, sound mount up. Mister Bugler, sound prepare arms. There were only thirty of us, but we had fire in us yet. I looked down the hill at the destiny ordained for us. And gave the order. Mister"
scene6,slugline,,"Bugler, charge!"
desc6.31,desc,,The little Union cavalry soldiers begin moving down slots in the hill.
scene7,slugline,,On Sutter's Hill:
desc7.32,desc,,"Algren leads a chaotic cavalry charge down the hill toward the advancing rebel infantry -- artillery explosi ons - bullets snapping, trees shattering. Algren's brother, Davey, rides beside him. The wounded Sergeant Gant pulls himself up, waves his cap and yells. Bagley remains cowering behind the stone wall."
scene8,slugline,,Back to the convention hall:
utter8.33,utter,ALGREN,And straight into them we went...
scene9,slugline,,On Sutter's Hill :
desc9.34,desc,,"Carnage. Union and Confederate soldiers slam together, falling, drowning in mud and blood, stepped on by panicked hones. Algren wields his saber in one hand and his revolver in the other, serving death on all sides. A soldier riding next to Davey is shot. A horse falls into a shellhole. Back to the convention hall:"
utter9.35,utter,ALGREN,"""Hip-hip hurray"" we shouted, for we had spirit in us yet--"
desc9.36,desc,,"Algren slices right and left with his saber. He is a truly gifted swordsman. A tree branch knocks Davey from his horse. He sits, dazed, on the ground. Algren kills a rebel soldier just as be is about to fire on him. Single-handedly, be rallies his men, screaming orders, then lifts his wounded brother onto the saddle beside him. He leads them downhill toward safel y, Davey clinging to him for dear life. Back to the convention hall:"
utter9.37,utter,ALGREN,"Before they knew what hit them, we had broken through into the rear of the rebel army."
scene10,slugline,,On Sutter's Hill:
desc10.38,desc,,Algren and his men gather in a copse of trees. They are giddy with the exhilaration of having survived.
utter10.39,utter,DAVEY,"We did it, bro', WE DID IT! Whoeeeee!!"
desc10.40,desc,,"Algren's smile is shortlived, though. SUDDENLY, the woods ERUPT with gunfire. Trees are shredded. Algren's men are literally cut to pieces- Davey is riddled with bullets, his dead body shielding Algren from harm until he slides, lifeless, to the mud."
utter10.41,utter,ALGREN,Davey---!!!!
desc10.42,desc,,Men and horses are torn apart -- they contort and writhe in agony  jerking grotesquely as the bullets rip into them. Algren frantica1ly tries to locate the source of this firepower. Then he sees: A Gatling Gun. Six barrels glisten like steel teeth. This early machine gun is the pinnacle of current military might -- 60 rounds a second -- a triumph in engineering.
utter10.43,utter,ALGREN,AHHHHHHH--!!!!!
desc10.44,desc,,"With insane courage, he wheels and charges the gun. Bullets rip into horse and rider alike. Algren falls, lifeless, into the mud. Back to the convention hall:"
utter10.45,utter,ALGREN,And the 23rd rode on to glory.
desc10.46,desc,,At the back of the hall three elegantly dressed JAPANESE MEN watch Algren's performance. They wear Western frock coats and top hats
utter10.47,utter,ALGREN,"Now let me: tell you, gentlemen, if there's one thing on earth I could have had with me on that glorious day, it would have been this beauty..."
desc10.48,desc,,"Algren holds up a Winchester repeating rifle. At the back of the audience we note someone else watching Algren. SERGEANT ZEBULON GANT, whom we last saw on Sutter's Hill."
utter10.49,utter,ALGREN,"The Winchester Model '73 lever-action rifle. 15 shot capacity, one round-per-second, accurate at 400 yards. You'll note the patented loading port just beneath the cartridge chamber and the smooth cocking action. ...Lets' just see here--"
desc10.50,desc,,He peers into the ejection port as he cocks the weapon and sights out over the crowd. KA-BOOM!!! The report echoes among the screams of the ladies. Dust and glass fall from a rear chandelier.
utter10.51,utter,ALGREN,"Smooth trigger action, too."
desc10.52,desc,,Audience-members murmur nervousl y.
