segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,"Joel Coen & Ethan Coen White letters on a black screen: Receive with simplicity everything that happens to you. The flakes drift lazily down toward us. Our angle looks straight up. Now an angle looking steeply down: the snow falls not quite dead away to collect on a foreground chimneypot and on the little shtetl street that lies maplike below us. It is night, and quiet, and the street is deserted except for one man who walks away from us, his valenki squeaking in the fresh snow. He carries bundled branches on one shoulder and has a hatchet tucked into his belt. We cut down to street level. The man walks toward us, bearded, and bundled against the cold. Smiling, he mutters in Yiddish-the dialogue subtitled."
utter0.1,utter,MAN,What a marvel... what a marvel...
scene1,slugline,,HOUSE INTERIOR
desc1.2,desc,,As its door opens and the man enters.
utter1.3,utter,MAN,Dora!
utter1.4,utter,VOICE,Yes...
desc1.5,desc,,The man crosses to the stove with his bundle of wood. The voice continues:
desc1.6,desc,,The man dumps the wood into a box by the stove as his wife enters with an ice pick.
utter1.7,utter,MAN,You can't imagine what just happened. I was coming back on the Lublin road when the wheel came off the cart thank heavens it was the way back and I'd already sold the geese!
utter1.8,utter,WIFE,How much?
utter1.9,utter,MAN,"Fifteen groshen, but that's not the story. I was struggling to set the cart upright when a droshky approaches from the direction of Lvov. How lucky, you think, that someone is out this late."
utter1.10,utter,WIFE,"Yes, very remarkable."
utter1.11,utter,MAN,"But that's the least of it! He stops to help me; we talk of this, we talk of that-it turns out this is someone you know! Traitle Groshkover!"
desc1.12,desc,,"His wife stares at him as he beams. He takes the stare as a sign that she can't place the name. . You know, REB GROSHKOVER! Pesel Bunim's uncle! The chacham from Lodz, who studied under the Zohar reb in Krakow! Still she stares. Then, quietly:"
utter1.13,utter,WIFE,God has cursed us.
utter1.14,utter,MAN,What?
utter1.15,utter,WIFE,Traitle Groshkover has been dead for three years.
desc1.16,desc,,"Laughter erupts from the man but, as his wife continues to stare at him, he strangles on it. Quiet. Wind whistles under the eaves. The man says quietly:"
utter1.17,utter,MAN,Why do you say such a thing! I saw the man! I talked to him!
utter1.18,utter,WIFE,You talked to a dybbuk. Traitle Groshkover died of typhus in Pesel Bunim's house. Pesel told me-she sat shiva for him.
desc1.19,desc,,"They stare at each through a silence broken only by the sound of the quickening wind. A rap at the door. Neither immediately responds. Finally, to her husband: Who is it?"
utter1.20,utter,MAN,"For some soup, to warm himself. The wind moans. He helped me, Dora!"
desc1.21,desc,,"We are looking in from the outside as it unlatches and creaks in, opened by the husband in the foreground, who has arranged his face into a strained look of greeting. In the background the wife stares, hollow-eyed."
utter1.22,utter,MAN,REB GROSHKOVER! You are welcome here!
desc1.23,desc,,"Reverse on REB GROSHKOVER: a short, merry-looking fellow with a bifurcated beard and a silk hat and spectacles. He gives a little squeal of delight."
utter1.24,utter,REB GROSHKOVER,"You are too kind, Velvel! Too kind!"
desc1.25,desc,,"He steps into the house and sees the wife staring at him. And you must be Dora! So much I have heard of you! Yes, your cheeks are pink and your legs are stout! What a wife you have! The husband chuckles nervously."
utter1.26,utter,MAN,"Yes! A ray of sun, a ray of sun! Sit!"
utter1.27,utter,WIFE,My husband said he offered you soup.
utter1.28,utter,REB GROSHKOVER,"Yes, but I couldn't possibly eat this late, or I'd have nightmares. No, no: no soup for me!"
utter1.29,utter,WIFE,I knew it.
desc1.30,desc,,REB GROSHKOVER laughs.
utter1.31,utter,REB GROSHKOVER,I see! You think I'm fat enough already!
desc1.32,desc,,"He settles, chuckling, into his chair, but Dora remains sober:"
utter1.33,utter,WIFE,No. A dybbuk doesn't eat.
desc1.34,desc,,"REB GROSHKOVER stares at her, shocked. The wife returns the stare. The husband looks from wife to REB GROSHKOVER, apprehensive. A heavy silence. REB GROSHKOVER bursts into pealing laughter."
utter1.35,utter,REB GROSHKOVER,What a wife you have!
desc1.36,desc,,"He wipes away tears of merriment; the husband relaxes, even begins to smile."
utter1.37,utter,MAN,"I assure you, REB GROSHKOVER, it's nothing personal; she heard a story you had died, three years ago, at Pesel Bunim's house. This is why she think you are a dybbuk; I, of course, do not believe in such things. I am a rational man."
desc1.38,desc,,REB GROSHKOVER is still chuckling.
utter1.39,utter,REB GROSHKOVER,"Oh my. Oh my yes. What nonsense. And even if there were spirits, certainly..."
desc1.40,desc,,He thumps his chest.
utter1.41,utter,WIFE,Pesel always worried. Your corpse was left unattended for many minutes when Pesel's father broke shiva and left the room-it must have been then that the Evil One- She breaks off to spit at the mention of the Evil One. -took you!
desc1.42,desc,,REB GROSHKOVER is terribly amused:
utter1.43,utter,REB GROSHKOVER,"""My corpse!"" Honestly! What a wife you have!"
utter1.44,utter,WIFE,"Oh yes? Look, husband..."
desc1.45,desc,,"She steps forward to the Reb, who looks enquiringly up at her. They were preparing the body. Pesel's father shaved one check... As his eyes roll down to look at her hand, she draws it across his smooth right cheek. Then he left the room. He came back, and shaved the"
desc1.46,desc,,"She reaches across to the other cheek, REB GROSHKOVER's eyes following her hand-"
desc1.47,desc,,-and drags her hand across. A bristly sound. REB GROSHKOVER laughs.
utter1.48,utter,REB GROSHKOVER,I shaved hastily this morning and missed a bit-by you this makes me a dybbuk?
desc1.49,desc,,He appeals to the husband:
desc1.50,desc,,"The wife steps back. REB GROSHKOVER looks slowly down at his own chest in which the wife has just planted an ice pick. REB GROSHKOVER stares at the ice pick. The wife stares. The husband stares. Suddenly, REB GROSHKOVER bursts out laughing:"
desc1.51,desc,,The husband can manage only a shocked whisper:
utter1.52,utter,MAN,"Woman, what have you done?"
desc1.53,desc,,"REB GROSHKOVER again looks down at his chest, which again moves him to laughter. He shakes his head."
utter1.54,utter,REB GROSHKOVER,Why would she do such a thing?
desc1.55,desc,,"He looks up. I ask you, Velvel, as a rational man: which of us is possessed?"
utter1.56,utter,WIFE,What do you say now about spirits? He is unharmed!
utter1.57,utter,REB GROSHKOVER,On the contrary! I don't feel at all well.
desc1.58,desc,,"And indeed, blood has begun to soak through his vest. He chuckles with less energy. One does a mitzvah and this is the thanks one gets?"
utter1.59,utter,MAN,"Dora! Woe, woe! How can such a thing be!"
utter1.60,utter,REB GROSHKOVER,Perhaps I will have some soup. I am feeling weak...
desc1.61,desc,,He rises to his feet but totters.
