segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,(third draft) ________________________________________________________________________ AUDITORIUM - 1972 - DAY
desc1.0,desc,,"TWO BOYS sit on opposite sides of a chessboard. One is NINE, the other FOURTEEN. The room is SILENT, the tension between the two young players severe. All the ADULT PLAYERS that have been eliminated from this match by the two boys stand around watching. On the wall is a BANNER that reads: 1972 WASHINGTON STATE TOURNAMENT. The FOURTEEN year old moves and hits his TIMER. Frustration fills the NINE year old's face. He moves. The FOURTEEN year old moves and calls CHECK. The NINE year old frantically searches the board for a solution. He moves. Again the FOURTEEN year old moves and calls CHECK. The NINE year is stunned. He picks up his KING to lay it on it's side and signal defeat. Suddenly, he rakes the pieces off the board, grabs his fountain pen and lunges at the FOURTEEN year old, stabbing him repeatedly in the chest. They fall to the floor. The ADULTS try to pull them apart. The NINE year old struggles ferociously, SCREAMING and kicking like a mad man."
scene2,slugline,,HOSPITAL WARD - 1972 - DUSK
desc2.1,desc,,"In the b.g. we see the Nine year old Boy sleeping. A DOCTOR and the boy's FATHER, a hard-looking MAN in his forties, walk through the door. We MOVE with them down the hall."
utter2.2,utter,DOCTOR,"The pressures and demands players with your son's abilities put on themselves to win are incredible. The stress and tension are difficult enough for adults to handle, yet alone a nine year old."
utter2.3,utter,FATHER,"I can't afford to keep him in here forever, you know."
utter2.4,utter,DOCTOR,I'd just like to keep him here over
desc2.5,desc,,"night, then start sessions with a child psychologist."
utter2.6,utter,FATHER,I knew this would happen. This is his mother's doing. She's not strict enough with him. I work all day. She lays in bed drunk and the boy does
desc2.7,desc,,whatever he wants.
utter2.8,utter,DOCTOR,After he's released it's crucial that he's supervised. The most important thing is that during his treatment he's not allowed anywhere near a chessboard.
scene3,slugline,,"HOUSE, BACKYARD - 1972 - DUSK"
desc3.9,desc,,"A small, tract home. The Boy sits on the ground, drawing in the dirt with a stick. He does not notice as his Father walks up and stands behind him."
utter3.10,utter,FATHER,What are you doing?
desc3.11,desc,,The Boy is startled. He stands up quickly. he has drawn a CHESSBOARD. In the DIRT we see
utter3.12,utter,BOY,Nothing.
desc3.13,desc,,The Father SLAPS him across the face.
utter3.14,utter,FATHER,Don't lie to me! What did the doctor's tell you about playing chess! Get in the house!
desc3.15,desc,,"The Father drags his foot across the dirt, erasing the board."
scene4,slugline,,BEDROOM - 1972 - NIGHT
desc4.16,desc,,The Boy is sitting on his bed. of his PARENTS. In the b.g. we HEAR the VOICES
utter4.17,utter,FATHER (OS),I've had it! I've got a drunk for a wife and a lunatic for a son. I don't need this shit anymore! We HEAR FOOTSTEPS.
utter4.18,utter,FATHER (OS),You're crazy!
desc4.19,desc,,We HEAR a DOOR SLAM. Both of you. The Boy shows no sign of emotion.
scene5,slugline,,HALLWAY BLACK SCREEN - NIGHT
desc5.20,desc,,All is quiet except for a faint DRIPPING SOUND. A door is slowly opened. Light streaks out into a hallway. We see the NINE year old. He is barefoot and wearing pajamas. He looks up. Drops of BLOOD drip from a crack in the ceiling above. The Boy moves towards a staircase at the end of the hall. INT.
scene6,slugline,,BEDROOM - 1972 - NIGHT
desc6.21,desc,,"The Boy enters, takes a few steps into the room and stops. He stares ahead blankly. HIS POV: WOMAN'S ARM - CLOSE SHOT The arm hangs off the bed, blood flows out of a deep gash in her wrist and pools on the floor. The CAMERA moves up the arm. A WOMAN in her forties lays in bed. The blood flows from her other wrist, soaking into the mattress. Her eyes are closed, head titled away from him. The Boy shows no sign of emotion. He walks over to the nightstand and starts to open her purse. There is a MOAN from the WOMAN as she opens her eyes and turns her head toward the boy. They lock eyes for a moment, then slowly, her eyes close. The boy removes a key from the purse and walks to a dresser. He unlocks a drawer and removes a box, then leaves the room. INT."
scene7,slugline,,KITCHEN - 1972 - NIGHT
desc7.22,desc,,"The Boy walks over to the table with a glass of MILK and COOKIES. He sits down, his feet dangling from the chair and opens the box. Inside is a CHESSBOARD and PIECES. He removes them, sets up the board and starts to play. CLOSE ON CHESSBOARD: The CAMERA moves from one side of the board to the other, weaving through the chess pieces, then PULLS BACK over the heads of the AUDIENCE. INT."
scene8,slugline,,AUDITORIUM - PRESENT DAY - NIGHT
desc8.23,desc,,">From the rear of the room, over the HEADS of the AUDIENCE, we see THREE TABLES on stage. A large board of the game is presented on the wall behind each table. CLOSE SHOT - PLAYER'S EYES: We cut back and forth. probing eyes, intensely focused and determined. Deep, CLOSE ON THE CLOCK: It ticks methodically, and is the only sound we hear. THE AUDIENCE: watches with anticipation, their eyes locked on the viewing board. PETER SANDERSON sits on one side of the board. He is a handsome man, in his early thirties. Well-dressed in an expensive suit, there is an air of confidence about him. Peter makes a move, then hits the timer. Peter's opponent, GRANDMASTER LUTZ, a quirky-looking little man in his fifties makes a tentative move. JEREMY EDMONDS, Peter's trainer, a distinguished-looking man in his fifties, watches from his WHEELCHAIR. He grins and nods his head, knowing that Peter has got the game. Lutz studies the board, makes a move, then hits his timer. Peter moves, then hits his timer. He is in control. Frustration shows on Lutz's face. He surveys the board, then slowly reaches over and lifts up his KING and lays it on it's side signaling defeat. Peter stands, shakes his hand, waves to the crowd, then leaves the stage."
scene9,slugline,,HALLWAY - NIGHT
desc9.24,desc,,A NEWSCASTER is positioned by the stage door. NEWSCASTER
scene10,slugline,,Today concludes the second week of
desc10.25,desc,,"competition in this round-robin candidates tournament. Each of the players will play four games against the other and the winner will earn the right to play for the world title next Peter walks through the doorway and down the hall, accepting congratulations. Jeremy wheels himself along side of him."
utter10.26,utter,NEWSCASTER,But the big story is the amazing
desc10.27,desc,,"comeback of Peter Sanderson who is currently leading the tournament. America's best hope since Bobby Fischer, Sanderson stunned the chess"
desc10.28,desc,,and forfeited the match to Viktor
desc10.29,desc,,Peter stops to sign a few autographs. A young attractive WOMAN in her twenties walks over to Peter. She is wearing a CHESS FEDERATION BLAZER and a NAME TAG identifying her as DEBI RUTLEGE.
utter10.30,utter,DEBI,"Mister Sanderson, here is your schedule for tomorrow."
desc10.31,desc,,Peter takes it. They lock eyes. She smiles at him. REPORTER sticks a MICROPHONE in Peter's face.
utter10.32,utter,REPORTER,"Peter, could we have a moment please?"
desc10.33,desc,,"The moment is broken, as ERICA SANDERSON, Peter's daughter, a bright-faced ten year rushes up to him and hugs him."
utter10.34,utter,ERICA,"Congratulations, dad."
utter10.35,utter,PETER,(to the press) My cheering section.
scene11,slugline,,PETER'S HOTEL ROOM - NIGHT
desc11.36,desc,,"Peter sits across a CHESSBOARD from Jeremy, who has just finished making an opening move."
utter11.37,utter,PETER,You opened with the English. Lutz won't use it. He opened his first game with it.
utter11.38,utter,JEREMY,He knows you're aware of that.
utter11.39,utter,PETER,Then I'll transpose.
utter11.40,utter,JEREMY,"On a variation, yes -- but it must be a variation that is unique."
utter11.41,utter,PETER,I suppose you have something in mind?
desc11.42,desc,,Peter gets up and begins to pace.
utter11.43,utter,JEREMY,(quickly moving the pieces) At this point you'll move Bishop to e4. He'll capture your Knight e6. Rook to
desc11.44,desc,,"b5, begins his counterplay. D6 takes"
desc11.45,desc,,There is a KNOCK on the door and a MESSAGE is slipped under. Peter picks it up.
utter11.46,utter,PETER,"It's a good play, but risky."
utter11.47,utter,JEREMY,"You don't win by playing it safe, Peter."
desc11.48,desc,,Peter opens the MESSAGE and reads it. doorway to her room. Erica appears in the
utter11.49,utter,PETER,What are you doing up?
utter11.50,utter,ERICA,I can't sleep. My beds lumpy.
utter11.51,utter,PETER,"I see. You forgot to bring you're night-light, didn't you?"
utter11.52,utter,ERICA,That has nothing to do with it.
utter11.53,utter,PETER,You want to sleep in my bed tonight?
utter11.54,utter,ERICA,Okay.
utter11.55,utter,JEREMY,I'll tuck you in.
desc11.56,desc,,"Erica kisses Peter, then runs into his room. after her."
utter11.57,utter,Jeremy wheels PETER,"Jeremy, have someone pick up a nightlight tomorrow."
desc11.58,desc,,Jeremy nods and leaves the room. dials. Peter picks up the phone and
