segment-id,segment-type,segment-speaker,segment-text
utter0.0,utter,Milcho Manchevski,Mil~o Man~evski
desc0.1,desc,,"(c) Milcho Manchevski, 1993"
utter0.2,utter,Glaven urednik Urednik na izdanieto,Ilina Jakimovska
desc0.3,desc,,"(c) Izdava~ka ku}a Slovo, Skopje Publishing House Slovo,Skopje"
desc0.4,desc,,Mil~o Man~evski Narodna i univerzitetska biblioteka
scene1,slugline,,Before the Rain/ Milcho Manchevski = Pred do'dot /Mil~o Man~evski - Skopje:
desc1.5,desc,,"Slovo = Skopje : Slovo, 2002.- 407 str. ; 20 sm.- (Biblioteka Parter desno) Tekst naporedno na makedonski jazik.- Instead of an After-word; Namesto pogovor :"
desc1.6,desc,,"Manchevski, Milcho vidi Mancevski, Milco"
desc1.7,desc,,"A few months ago the screenplay of --Dust|| was published as a book. The publisher has now undertaken to do the same with --Before the Rain.|| Thus the screenplay written first comes out second. To keep --Dust|| company. In almost all interviews I gave for newspapers and tv in dozens of countries over the final years of the last century I kept repeating that --Before the Rain|| is not a documentary about former Yugoslavia, nor about Macedonia, nor is it a documentary at all. I would say: --You can see this from the aesthetic approach: it's shot like a fairytale; look at the camera work, or the editing, or the music. I am using actors. It's scripted, for Heaven's sake.|| Who got it - got it. A few things from the foreword to --Dust|| apply to this book. That's why I copy them here: Reading a screenplay is a bit like reading an architectural blueprint. There is an awful lot of technical stuff and a lot of things you have to imagine. Screenplays are not written for literary readings. They are technical blueprints for future films. Often times during filming the director will change something. The screenplay is only a sketch, not the Holy Book. So, after the shoot, you almost always end up with a film different from the screenplay you started with. Sometimes very different, sometimes not so different, sometimes not different at all. Seldom not different at all. During the filming, as these changes take place, the continuity person meticulously notes the changes. Later, they go back to the screenplay and apply these changes to the script. Retroactively. In the end, of course, that screenplay is not the same as the initial screenplay from before the filming. When you buy a published screenplay, in your hands you hold an exact description of that which already exists in the film itself, the words which the characters have spoken, and the images which the camera has shown. You don't hold the sketch after which they all started working many months ago. The screenplay contained in this book is a real screenplay. In other words, this script has not been polished after the finished film. In your hands you hold that draft after which we started making the film. (The idea for --Before the Rain|| was begot in the second half of 1991. The five pages Simon Perry of British Screen decided to support in 1992 became a screenplay in January 1993. It took them only two weeks to grow from five pages to a hundred-plus. We shot the same year, and finished the film in 1994. This is the final draft, the one after which we started shooting, a"
desc1.8,desc,,draft very similar to the first draft.) During the shoot and the edit I felt some things should be
desc1.9,desc,,"You won't see those changes here. This screenplay's frozen in the state it was in before filming began (like a photo revealing all faults and virtues of the moment it was taken, not of"
scene2,slugline,,"(c) 1993, Milcho Manchevski"
desc2.10,desc,,"It is the time just before rain, the time when the flies bite like kamikaze, when the birds fly low and the sky hangs overhead black, heavy and expectant, when all the colors are washed in gray, subdued and intense, yet punched through by radiant hues. It's about to burst. A heavy sense of expectation, of lowering, of time just before something large overwhelms the picture, the frame, the rhythm, the colors, the light, the music and the characters. Still, the story moves fast, faster than words."
scene3,slugline,,EXT. SKY - DAY
desc3.11,desc,,"Clouds. START OPENING TITLES: A QUOTE OVER THE CLOUDS, DOUBLE EXPOSURE: --With a Shriek Birds Flee Across the Black Sky, People Are Silent, My Blood Aches from Waiting. Mesa Selimovic||"
scene4,slugline,,EXT. LAKE - MONASTERY - GARDEN - DAY - CLOSE
desc4.12,desc,,"on two rough hands as they pick juicy, ripe tomatoes. THE FILM CREDITS START IN DOUBLE EXPOSURE OVER the hands picking tomatoes. The tomatoes are ripe and fall off effortlessly at the gentlest touch. A tiny twig breaks. The two hands find a small stick and use it to prop the twig and help the plant heal. The hands then continue picking tomatoes and putting them on the ground, in the dry dust. END OF OPENING TITLES. NEW TITLE READS: --WORDS|| CYRIL, a young monk, barely out of his teens, is the one picking tomatoes in the monastery garden. He slaps himself on the neck, killing a fly."
scene5,slugline,,EXT. OHRID - MOUNTAIN - MONASTERY - DAY
desc5.13,desc,,"MARKO, an old monk climbs down the steep mountainside strewn with barren rocks. The white monastery is nestled amongst harsh rocks."
scene6,slugline,,EXT. OHRID - MONASTERY - GARDEN - DAY
desc6.14,desc,,Cyril is putting down the tomatoes in the dust when Marko approaches him. Marko's face is kind and rough like a shoe sole.
utter6.15,utter,MARKO,"It's going to rain. The flies are biting. (pauses, points at the mountains) It's raining over there."
desc6.16,desc,,Cyril looks up at Marko.
utter6.17,utter,MARKO (cont'd),It's time to go.
desc6.18,desc,,"Cyril gets up, rubs his hands to scrub off the dust. Marko offers help."
utter6.19,utter,MARKO (cont'd),Cyril -- take the other one.
desc6.20,desc,,Cyril and Marko take the tomato-filled bags and head for the church.
scene7,slugline,,EXT. MOUNTAIN PATH - DAY
desc7.21,desc,,Marko and Cyril walk down the snake-like path. It THUNDERS (o.s.). The sound of monks singing a LITURGY (v.o.).
utter7.22,utter,MARKO,(looks up at the sky) Gives me a jolt whenever it thunders. Makes me think they _ve started shooting here too.
scene8,slugline,,EXT. MOUNTAIN - OLD WALL - DAY
desc8.23,desc,,The two monks walk along the narrow path. They pass a wild rose bush.
utter8.24,utter,MARKO,What's the name of this rose?
desc8.25,desc,,"The two monks walk near a group of children playing in the dust against the cracked monastery wall. Wide vista behind. The kids have caught a few wasps and put them on top of an ant hill. Hundreds of ants are tearing into the crippled wasps. As the ants rip them apart, the wasps squirm in agony. The children light a match and set them all on fire: the ants and the wasps. Flames engulf all. The kids laugh merrily. One of the children pulls out a few bullets, plays with them and devilishly throws them into the fire. The bullets explode in the fire, rip through the air and zip over the children's heads. The kids dive to the ground, laughing with their faces in the dust."
utter8.26,utter,MARKO (cont'd),(hiding from the bullets) Heaven help us.
scene9,slugline,,EXT. LAKE - SMALL CHURCH - SUNSET - ESTABLISHING
desc9.27,desc,,Marko and Cyril appear around the rocks. A wide vista unveils in front of Marko and Cyril: a little old red-brick church is perched up on the edge of a cliff. A placid lake stretches out underneath the little church. The blue Albanian mountains loom behind the lake.
utter9.28,utter,MARKO,"I wanted to take a vow of silence, just like you did, Cyril. (points with a wide sweep of his hand) But, this heavenly beauty I had to share with words."
desc9.29,desc,,"Cyril smiles naively, but with pride."
scene10,slugline,,INSERT - EXT. LAKE - SUNSET - HIGH ANGLE
desc10.30,desc,,"Two fishermen in a rowboat wave to Marko and Cyril. The lake is blue, crystal clear. BACK TO SCENE Marko waves back merrily."
scene11,slugline,,INT./EXT. CHURCH - EVENING
desc11.31,desc,,"A dozen monks at an evening mass. Eastern Orthodox liturgy chants CONTINUE from the previous scenes, THIS TIME ON CAMERA. Quiet. Peaceful. Soulful. The golden candlelight shimmers over the weary faces of the centuries-old saints, while shadows dance over their wings. FATHER DAMJAN, the proud abbot sings the mass liturgy. The hushed sound echoes in the little church and over the serene faces of the monks. Marko, Cyril, KUZMAN, TRIFUN... peasant faces. Behind them, the windows look down at the lake. In the windows little children appear, peeking inside and laughing with curiosity."
scene12,slugline,,EXT. CHURCH - EVENING
desc12.32,desc,,"The children giggle, peeking in. Summer night. CRICKETS."
scene13,slugline,,EXT. LAKE - ESTABLISHING - NIGHT
desc13.33,desc,,The big moon hovers over the serene lake.
scene14,slugline,,EXT. MOUNTAIN - NIGHT
desc14.34,desc,,"A dozen monks returning to the monastery. They're walking on the mountain ridge, their silhouettes drawn small against the night sky. Endless summer night."
scene15,slugline,,EXT. MOUNTAIN PATH - NIGHT
desc15.35,desc,,The monks climb the steep hill. Fireflies. NIGHTINGALE (o.s.).
scene16,slugline,,EXT. MONASTERY - NIGHT
desc16.36,desc,,The monks approach the monastery.
scene17,slugline,,EXT. MONASTERY YARD - NIGHT
desc17.37,desc,,"The monks Kuzman and Trifun are handing out food to a dozen refugees: old women with small children, amputees, exhausted old men... They all have difficulties under the heavy weather. Some fan themselves. Marko and Cyril walk by. Marko wipes off the sweat from his neck."
utter17.38,utter,MARKO,(to Cyril) Poor people. God be with them. Just pray it doesn't come here.
scene18,slugline,,INT. MONASTERY - CHARDAK PORCH - NIGHT
desc18.39,desc,,"Cyril silently bids Marko good-night, then climbs the ladder to his attic cell."
scene19,slugline,,INT. ATTIC - CYRIL'S CELL - NIGHT
desc19.40,desc,,"Cyril enters his cell. It's modest, has the feel of space not quite tamed yet: the crooked beams are still exposed, and pigeons seem to hide under the roof-tile, making quiet guttural SOUNDS. A vigil light burns in front of a small framed icon inside a tiny alcove. Cyril takes off his habit, switches off the light and sits down on the bed. The moonlight illuminates him through the window. He crosses himself and lies down. Suddenly, he jumps up as if burned. Swings around. Someone's messy hair is staring at him from his own bed. She is young, younger even then Cyril, barely fifteen or sixteen. ZAMIRA. Fear is carved in her face. Her forehead is scratched. The beautiful big eyes plead wide open. She nervously touches the scratch on her forehead, then licks her fingers. Like a cat. Cyril crosses himself and reaches for the light switch. Zamira leaps up and grabs him by the hand. He shivers from her touch. She puts her finger in front of her mouth, giving him a sign to be silent, feverishly trying to warn him not to talk, not to turn her in. Cyril turns on the light. The girl covers her face. Now that he can see her in the light, Cyril observes voraciously. She slowly reveals her face. She is scared, like a kid caught on the run, sticky apricot juice hardening around her mouth. Beautiful big eyes. Bare feet. She is shaking with fear and cold. Almost a child, yet with full breasts... She is pretty. A smile steals across Cyril's face. Then, the smile starts to mix with anxiety. She addresses him in ALBANIAN - she only speaks Albanian."
utter19.41,utter,ZAMIRA,Please.
desc19.42,desc,,"Cyril stares at her in wonder, not understanding her language."
utter19.43,utter,ZAMIRA (cont'd),Don't turn me in.
desc19.44,desc,,He wrinkles his forehead.
utter19.45,utter,ZAMIRA (cont'd),You don't understand Albanian?
desc19.46,desc,,"He is looking at her, no sign of acceptance."
