segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,A WORD ABOUT CASTLES
desc1.0,desc,,"THE LION IN WINTER was a special and peculiar sort of history play. To make its style and intention clear on film, the look of the castle where it occurs and the sense of castle life need to be earthly real and, at the same time, strikingly different from what we're used to seeing in King Arthur movies. Almost nothing is known about the castle at Chinon as it was in Henry's time; and little enough is known about 12th century castles in general. One thing is clear, however, and important for our purposes: only that such castles looked nothing like what we expect. The stone fortresses that remain today were only the shell of castles as they were lived in. Most of the shelter for most"
desc1.1,desc,,"stables and so on -- were made of wood. A castle courtyard was a crowded, teeming, dirty place with much more wood than stone to greet the eye. A major castle, as Chinon was, was like a miniature town."
scene2,slugline,,"inside the walls. Poultry, livestock, looms and tailors,"
desc2.2,desc,,"mills for grinding grain, vast storerooms, water wells, boot"
desc2.3,desc,,"outdoors, jammed together in tents, huddling for warmth around"
scene3,slugline,,"The castle rooms were spartan: a bed, a few chairs, chests for"
desc3.4,desc,,"__ ~s._t_Q!';~_g_e, clothes hung in the open on racks. Floors were covered *wfEn.lfEraw-:-w-h-ic-h---w-a-s--swe.p.t ___away __c!_IlQ. __replaced only occasionally. Interiors at high noon on a clEii""ar*:aaywef:r*e always dark, illumination coming from extremely smoky torches and candles. In winter, wind whistled through the open slit windows and the place was freezing cold. A lot of their habits seem oddly contradictory. In spite of the cold, everyone from the King to his vassal slept naked. In the midst of the general crudeness, nobles wore the most exquisite fabrics -- cloths of gold and silver, delicate brocades. Clothing was generally dirty and even at a Christmas Court, nothing looked clean. Tables were set with fine linen and napkins of a kind were used; yet most of the eating was done with fingers. Sanitary conditions were"
utter3.5,utter,ii,"appalling. For some reason, castles, in addition to their human tenants, were populated by hundreds of dogs."
desc3.6,desc,,"All these things -- the grime and dirt and cold, the coarseness and crudity of life in general -- are vital to the look of the film."
scene4,slugline,,A NOTE ABOUT MUSIC
desc4.7,desc,,"On the stage, Christmas carols were used for incidental music in good effect. Carols used were from all periods. There is something available through musical style -- using medieval instruments to play 19th century tunes with contemporary"
desc4.8,desc,,letting an audience know that it's an odd and different kind of history show that they're seeing.
utter4.9,utter,HENRY II,. . . . . . . . . . . . .. . . . . . . . . .
scene5,slugline,,King of England; age 50
desc5.10,desc,,"........... His wife; age 61 Their oldest boy; age 26 .. . ... . . . . . . . . ........ . Their middle boy: age 25 JOHN . . ... . . . . .... . .. .. . . .. . . . . . Their youngest boy; age 16 ALAIS CAPET .. . ... . . .. . .. . . . .. . . A French Princess; age 23 PHILIP CAPET .. . .. . . . . . .. .. . . . . . The King of France, age 18 WILLIAM MARSHAL .. .... . . . . . ... . . A noted soldier and friend of the family; age about 35"
scene6,slugline,,"THE PLACE: Henry's castle at Chinon, France"
desc6.11,desc,,"(Bold, stark letters, black on white: THE LION IN"
desc6.12,desc,,(Cut to HENRY PLANTAGENET close up.
desc6.13,desc,,"bright, his teeth bared in a grin of fierce excitement. The picture is frozen and the title remains as we pull back enough to see bright blue sky, green field, with a festive Camelot-like little tent in the distance. HENRY, we now see, is poised for dueling, sword in hand. (HENRY is 50, an age at which, in his time, men"
desc6.14,desc,,"(As the title fades, the pictures starts to move and HENRY barks out - )"
utter6.15,utter,HENRY,Come on.
desc6.16,desc,,"come for me. (He brings his sword down and the duel begins. His OPPONENT, whom we see from behind, charges at him, raining blow after blow. HENRY parries only, never striking back, always retreating. (They fight across the field. Suddenly, HENRY, moving backwards, trips and falls. With a cry, his OPPONENT charges at him. Effortlessly, HENRY strikes his first blow. The OPPONENT'S sword flies from his hand as he sprawls flat out on the ground. HENRY bounds to his feet, moves to his fallen opponent and looks down. (Cut to the OPPONENT from HENRY'S POV."
desc6.17,desc,,"baby fat, he has a round open face that is enchanting when he smiles. He is frightened now and shaken up. (Cut to HENRY from JOHN'S POV. He glares down, sword in hand. Then, with a quick, gruff smile he reaches down and yanks JOHN to his feet)"
utter6.18,utter,HENRY,"You're gaining on it, Johnny. Am I, Father?"
utter6.19,utter,JOHN,Am I really?
desc6.20,desc,,"Off you go, now."
utter6.21,utter,HENRY,Run along and practice.
desc6.22,desc,,"(JOHN picks up his sword, starts across the field toward a KNIGHT, his dueling master who stands waiting. HENRY, a look of affection on his face as he looks after JOHN, turns and starts across the field toward the little tent. He waves. We can just make out a figure by the tent. It waves back.)"
scene7,slugline,,EXT. CASTLE AND PICNIC
