segment-id,segment-type,segment-speaker,segment-text
utter0.0,utter,GET CARTER,Written by
utter0.1,utter,DAVID MCKENNA,Based on the novel by
utter0.2,utter,TED LEWIS April 1999 Draft,PURPOSES ONLY
scene1,slugline,,"EXT. MANHATTAN SKYLINE, NYC - DARKNESS"
desc1.3,desc,,ROLL CREDITS. Dawn breaks the horizon.
scene2,slugline,,INT. UPPER EAST SIDE APARTMENT - EARLY MORNING
desc2.4,desc,,"A huge, tome-filled bookshelf looms in the b.g. of a large, contemporary Mediterranean-style living room. The large panoramic view shows a beautiful vantage of Central Park below. ON TRACK An ALARM CLOCK BEEPS."
scene3,slugline,,INT. DARK MASTER BEDROOM - DIGITAL CLOCK
desc3.5,desc,,It reads six A.M. A man's hand reaches over to stop it.
scene4,slugline,,INT. PLUSH HOME GYMNASIUM
desc4.6,desc,,The MAN sprints on the treadmill. The time on it reads 47:40. The distance to the left -- 7.2 miles. The PHONE RINGS in the b.g. but the Man can't hear it.
scene5,slugline,,INT. SPACIOUS STEAM/SHOWER
desc5.7,desc,,"He sits on the bench, takes a steam, and shaves."
scene6,slugline,,INT. BEDROOM - DRESSER
desc6.8,desc,,"A money roll of hundreds. A cell phone. A Rolex Presidente on top of a list of betting codes (i.e. K-41, M-63, etc.), dollar amounts, and random sports cities. The Man systematically puts everything in its proper place and exits the bedroom."
scene7,slugline,,INT. GIANT KITCHEN - LOUD BLENDER
desc7.9,desc,,"The Man turns it off, pours his protein shake into a glass, and takes a giant sip. A pot and pan holder hovers above the marble island countertop. HIS POV The sports caption on the New York Times reads ""THIS WEEKEND -- BREEDER'S CUP AT HOLLYWOOD PARK: A PREVIEW"" with a picture of a horse winning a race below. The article reads ""Sweet Di Eyes Triple Crown."" BACK TO SCENE A red light flashes on the MESSAGE RECORDER to his left. He reaches over, pushes a button, and it BEEPS."
utter7.10,utter,MALE (V.O.),"Hey, Jack. It's Frank. Sorry to be calling you so late. It's... Christ, three-forty, six-forty your time."
desc7.11,desc,,The despondent male voice quickly comes to tears.
utter7.12,utter,MALE (V.O.),"I'm sorry, Jackie. About everything. But I really need to talk to you. Call me... please."
desc7.13,desc,,"The man hangs up and the RECORDER BEEPS. TIGHT ON JACK CARTER Hair slicked back, crisp blue suit, Windsor knot, and a long leather ""stand the fuck back"" coat. You can't tell if the hard look in his eyes is sudden or permanent. Jack stares at the cordless but doesn't pick it up. Tears of frustration almost formulate, he washes the rest of the shake down the drain, and he exits. END CREDITS."
scene8,slugline,,EXT. BEAUTIFUL APARTMENT COMPLEX - MORNING
desc8.14,desc,,The doorman opens the glass door. power and charisma. Jack's exit exudes
scene9,slugline,,EXT. CENTRAL PARK WEST - SAME TIME
desc9.15,desc,,"Jack crosses the street illegally in front of a police car. The passenger cop yells at him, they lock eyes, and Jack heads downstairs to the subway."
scene10,slugline,,INT. SUBWAY STATION - CASHIER
desc10.16,desc,,"Jack spots 25-year-old DEXTER MARTIN in sweats, gold chains, untied high tops, and a NY Giants jacket. The hard, young black man munches an Egg McMuffin."
utter10.17,utter,JACK,You got an extra subway token on you?
desc10.18,desc,,Dexter turns and casually hands one to him.
utter10.19,utter,DEXTER,"Sorry you have to deal with this fucking bullshit, Jack."
utter10.20,utter,JACK,"Just watch the language, huh, Dex?"
desc10.21,desc,,The two go through the turnstile.
scene11,slugline,,INT. SPEEDING SUBWAY CAR - JACK AND DEX
desc11.22,desc,,They sit away from the Wall Street suits and Brooklyn degenerates.
utter11.23,utter,DEXTER,Eighty-seven grand and he's blowing me off like some kindergartner.
scene12,slugline,,JACK'S POV
desc12.24,desc,,"A 4x6 photo of David Wheeler. In a NYSE trading jacket, the large 34-year-old drags a cigarette. BACK TO SCENE"
utter12.25,utter,DEXTER,Name's Davis Wheeler. Son of
utter12.26,utter,Douglas Wheeler. C.E.O. of -JACK,Wheeler Securities. Why didn't you call me on this right away?
utter12.27,utter,DEXTER,"I thought I could handle him. Anyway, Sunday he took Dallas, the Jets and Miami. Ten grand each... none of 'em cover."
utter12.28,utter,JACK,(astonished) Miami was in Green Bay.
utter12.29,utter,DEXTER,"I'm telling you! Homeboy doesn't care. Four Super Bowls, he picks Buffalo."
desc12.30,desc,,The subway comes to a halt at Canal Street.
utter12.31,utter,DEXTER,You remember him from that one scam.
utter12.32,utter,JACK,Refresh my memory.
utter12.33,utter,DEXTER,"He called the 800 number, used his code, K-25, put five grand on the 49ers, lost, and claimed that it wasn't his voice on the recorder."
utter12.34,utter,JACK,Meaning someone stole his code.
desc12.35,desc,,Dexter nods as the subway takes off again.
utter12.36,utter,DEXTER,"You strapped, Jack?"
desc12.37,desc,,"Dexter opens his jacket and shows Jack his gun. Jack stares at him, knowing the kid will be dead in a year."
utter12.38,utter,DEXTER,"He's got the serious heater, man. Nickel-plated .45 in his briefcase. Motherfuckin' punk, this guy."
desc12.39,desc,,Jack palms Dexter's forehead and cracks the back of his head against the subway map. Dexter grabs his head.
utter12.40,utter,DEXTER,"Goddamn, man!"
utter12.41,utter,JACK,I told you to watch your language. I don't want to hear it.
utter12.42,utter,DEXTER,"I'm sorry, man. Jesus. know he's scared, okay?"
utter12.43,utter,I just,Goddamn.
desc12.44,desc,,Jack moves to the doors as the subway slows to a stop.
utter12.45,utter,JACK,You're going to be flooded with action on Sweet Di. Take as much as you can.
utter12.46,utter,DEXTER,"You got it, man. Jesus."
scene13,slugline,,INT. SUBWAY
desc13.47,desc,,The doors slam open. Wall Street exit. A familiar face exits and pauses to spark up a cigarette. PULL BACK to reveal the 4x6 photo of DAVIS WHEELER. perfect match. Davis heads up the stairs.
scene14,slugline,,A
desc14.48,desc,,An awaiting Jack surreptitiously follows him.
scene15,slugline,,EXT. WALL STREET - JACK'S POV
desc15.49,desc,,Davis heads down the street and enters a small diner just off Maiden and Broadway.
scene16,slugline,,INT. DINER
desc16.50,desc,,"Clock reads eight A.M. Organized chaos. Waiters with deep NY accents yelling egg orders at the cook without writing anything down. Financial analysts trying to pay for their coffee. Jack hangs up his coat and looks to the back. Davis sits alone in a two-person booth, engrossed in the Journal. DAVIS'S POV He looks up from his paper, sensing something. booth, right in front of him, is Jack. In his BACK TO SCENE"
utter16.51,utter,DAVIS,What the fuck?
utter16.52,utter,JACK,"It's time to give up on pro ball, Davis. Doesn't assimilate with Daddy's portfolio."
desc16.53,desc,,Davis meets Jack's gaze for three seconds and knows.
utter16.54,utter,DAVIS,"Dexter, you fucking peasant."
desc16.55,desc,,The older WAITER appears and breaks Jack's glare.
utter16.56,utter,JACK,Do you have egg beaters?
utter16.57,utter,WAITER,"What are you, kiddin' me?"
utter16.58,utter,JACK,A glass of water then.
scene17,slugline,,Thank you.
desc17.59,desc,,The Waiter looks at Davis and suddenly he's not hungry. The Waiter shakes his head and tends to his other patrons. Davis pulls out a cigarette.
utter17.60,utter,JACK,Don't spark up in here. People are trying to enjoy their breakfast.
