segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,A REMOTE AREA OF LAX DAY
desc1.0,desc,,A United 747 barrels down the runway. It lifts off and passes overhead with a DEAFENING ROAR. And thats when . . . MARTIN RIGGS STEPS INTO FRAME He looks up at the underbelly of the jet. So low that he could count the rivets. Except Riggs doesn't appear to be in any shape to count anything. Unshaven. Hair matted. A grease-stained baseball cap pulled down low to keep the sun out of his blood-shot eyes. He raises a brown paper bag to his lips. Heaven help us * * * Rigg~ is back in the bottle.
scene2,slugline,,ANOTHER PART OF THE REMOTE AREA
desc2.1,desc,,where a MERCEDES LIMO pulls up to a GULFSTREAM JET. The Gulfstream's engines are REVVING in preparation of take off.
utter2.2,utter,MARTIN RIGGS,staggering drunkenly through the weeds and tall grass that fringe this remote section of the airport.
utter2.3,utter,RIGGS,(singing softly)
scene3,slugline,,"""Jingle bell, jingle bell, jingle bell * * * rock."""
desc3.4,desc,,"Behind him, a Delta 727 touches down. Wheels SLAMMING against the runway; brakes SQUEALING; jet engines SCREAMING in reverse thrust."
scene4,slugline,,THE MERCEDES AND THE GULFSTREAM
desc4.5,desc,,"FOUR MEN emerge from the Mercedes. HANS, PETER, KARL and ROLF."
scene5,slugline,,South Africans.
desc5.6,desc,,"Karl pops open the trunk and SEVERAL SUITCASES are quickly unloaded and placed on the tarmac beside the Mercedes Peter's eyes dart furtively behind his black-cut shades. Karl SHUTS the Mercedes trunk lid. Hans picks up two of the suitcases and takes a step toward the Gulfstream -- then stops abruptly. Because a drunk is weaving towards them. Riggs rolls his eyes. Takes another hit from the bottle ln the brown paper sack. Licks his lips. Stumbles. Regains his balance. Advances toward the men. The South Africans exchange a look, then Hans moves forward to intercept Riggs."
utter5.7,utter,HANS,Where you going?
utter5.8,utter,RIGGS,(speech slurred) Anybody seen a dog? Lookin' for my dog.* Ran off and got lost. Maybe you seen him? A brown dog? Four legs * * * one tail. Face
desc5.9,desc,,like this -Riggs contorts his face into a weird expression.
utter5.10,utter,HANS,No dog around here.
desc5.11,desc,,Hans clamps his hand down firmly on Riggs' shoulder. Riggs sways from side to side and gives Hans a bleary-eyed look.
utter5.12,utter,RIGGS,I just gotta find that dog. Know what I mean? He's a good dog.
desc5.13,desc,,"Hans spins Riggs around, points him in the opposite direction and gives him a shove."
utter5.14,utter,HANS,Go sleep it off somewhere.
desc5.15,desc,,"Riggs takes several wobbly steps, then stops -- bends at the waist -- appears to PUKE his guts out. Hans grimaces. And that's when. A FORD BRONCO ROARS INTO THE SCENE Brakes SQUEALING as it skids up to the Gulfstream. The South Africans turn to look -- knowing instantly that something has gone very wrong for them. The suitcases!"
utter5.16,utter,HANS,Grab the suitcases!
desc5.17,desc,,"CAMERA PUSHES IN ON RIGGS' BACK as Riggs straightens up and spins around * * * ~yes clear and alive; wider than hell -- nostrils flaring -- arm extended, gripping a silver NINE MILLIMETER BERETTA that flashes in the midday sun. This is one very dangerous, and very sober cop we have here."
utter5.18,utter,RIGGS,(screaming)
desc5.19,desc,,POLICE! FREEZE! HANDS ON THE CAR! LEGS SPREAD APART! NOW!
scene6,slugline,,AN UNMARKED POLICE SEDAN
desc6.20,desc,,SKIDS up from another direction. ROGER MURTAUGH leaps out with his pistol drawn. Riggs regards Murtaugh with an expression that is hardly welcoming.
utter6.21,utter,RIGGS,You're late! I had to do my lost dog routine and my puke routine!
utter6.22,utter,MURTAUGH,You didn't give me the signal!
utter6.23,utter,RIGGS,I gave you the signal! -- Jingle bell rock!
utter6.24,utter,MURTAUGH,The signal was Jingle bell roll!
desc6.25,desc,,Riggs sticks a hand under his shirt with a disgusted expression and YANKS out the WIRE he's been wearing.
utter6.26,utter,THREE COPS,have jumped from the Ford Bronco with service revolvers
desc6.27,desc,,"drawn. They wear jeans and distinctive satin jackets that have ""L.A.P.D DRUG ENFORCEMENT"" lettered on the back. We'll see these guys again. Their names are: TIM CAVANAUGH, GARY PRICE and TOM WYLER. They rush toward the flummoxed South Africans but here's something they didn't count on: . . ."
scene7,slugline,,THE GULFSTREAM PILOT
desc7.28,desc,,appears in the cabin doorway brandishing an UZI SUBMACHINE GUN. A rapid BURST OF FIRE scatters the Drug Cops. They dive behind the Bronco for cover.
utter7.29,utter,MURTAUGH,"Oh, shit! Now things happen fast"
desc7.30,desc,,"Riggs ROLLS beneath the Gulfstream, behind the landing gear. Murtaugh DROPS down behind his Sedan, FIRING off several ROUNDS. Hans grabs a suitcase, RUNS up the boarding steps and disappears into the Gulfstream. The other South Africans produce weapons from beneath their coats and BLAST their way back into the Mercedes. The Drug Cops are pinned down by UZI GUNFIRE. Murtaugh tries to nail the Pilot -- but only succeeds in drawing his fire. The Pilot SPRAYS THE UZI in Murtaugh's direction. Murtaugh ducks behind his Sedan as bullets RIP THROUGH the car's HOOD and GRILL. RIGGS crouches low under the Gulfstream's fuselage, working his way toward the front. The REVVING ENGINES are HOT and NOISEY. Now Riggs is directly beneath the boarding staircase. The spent shell casings from the Uzi Submachine gun (CHATTERING directly OVERHEAD) dance on the tarmac all around him. Riggs grabs hold of the staircase and makes his move * * * fast, and with the agility of a cat, he SWINGS out from beneath the airplane -- pulling himself upward face to face with the startled Pilot -- BERRETA OUT -- fire EXPLODING from its muzzel at point blank range. The Pilot is blasted backwards into the Gulfstream, -- the Uzi SPRAYING BULLETS through the roof of the fuselage as he falls."
scene8,slugline,,COCKPIT OF GULFSTREAM
desc8.31,desc,,"Hans panics. He doesn't know how to fly a plane, but he wants to get the hell away * * * so he PUSHES FORWARD on the THROTTLE just enough to put the plane INTO MOTION."
scene9,slugline,,OUTSIDE THE GULFSTREAM
desc9.32,desc,,"Riggs is on the staircase when the plane begins to TAXI FORWARD. The staircase TEARS AWAY from the Gulfstream's fuselage SPILLING Riggs to the ground. Riggs TUMBLES beneath the wing, where -- flat on his back -- he sees the LANDING GEAR ROLLING TOWARDS HIM!"
utter9.33,utter,RIGGS,Oooohhhhhh -- l
desc9.34,desc,,He rolls out of harm's way -- the landing gear coming within inches of crushing him.
desc9.35,desc,,contend with the SEARING HEAT expelled from the Turbofan Jet Engine as it passes over him. SHEERS off the roof of the Ford Bronco as it passes by. Meanwhile * * *
desc9.36,desc,,SQUEALS away in cloud of exhaust smoke. But in their
desc9.37,desc,,"have forgotten about the TWO SUITCASES resting on the tarmac. The Mercedes PLOWS into them, sending them flying. One of them OPENS * * * and BUNDLES of U.S. CURRENCY spill out."
desc9.38,desc,,"gets to his feet. Murtuagh rushes up to him. The Glufstream is rolling off in one direction, and the Mercedes has driven off in the other."
utter9.39,utter,RIGGS,(pointing at Gulfstream) That one is mine! 1PS!! take the Benz!
desc9.40,desc,,Riggs doesn't even wait for Murtaugh's reply. RUNS OFF after the Gulfstream. He just Murtaugh and the Drug Cops jump into the DECAPITATED BRONCO and speed away.
scene10,slugline,,THE MERCEDES LIMO
desc10.41,desc,,races across the perimeter of the landing field. Bronco chasing after it.
scene11,slugline,,The
utter11.42,utter,RIGGS,chases the moving Gulfstream on foot -- running like
