segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,INT JABBERJAW - NIGHT
desc1.0,desc,,"The cavernous CLUB is packed with a cross section of ARTISTS, POETS, ACTORS, MODELS, ROCKERS, GRUNGERS, PUNKS, ADDICTS, and other assorted characters, standing at the bar and seated at tables bizarre PAINTINGS and SCULPTURES adorn the walls CLOSE on a BOOM BOX on a stage - the tape rolls, and soon strange industrial music begins to blare from the box MAXWELL, an eccentric - looking man with a goatee and various PIERCINGS on his face, stands on the stage in front of a microphone - an abstract PORTRAIT hangs on the wall behind him MAXWELL I will talk to you of art, for there is nothing else to talk"
scene2,slugline,,homeless traveler on the RTD
desc2.1,desc,,"We pull back to see PATRONS sitting at tables amid various sculptures, paintings, and displays of questionable artistic promise"
utter2.2,utter,MAXWELL,"Burn gas on the freeways, and whip your sour cream of circumstance...flip at"
desc2.3,desc,,"your channels and plod at your monitors... Soon we see WALTER PAISLEY, a meek, unassuming bus boy, work his way around the tables, taking empty drinks, emptying ashtrays, all the time listening to the performer on"
utter2.4,utter,stage MAXWELL,"Creation is, all else is not... what is not creation is meatless sausage, and rice cake, let it"
desc2.5,desc,,"all crumble to feed the artist Walter passes a table where an upscale ART DEALER with a ponytail interrupts his prospective client to answer his cellular phone MAXWELL The artist is, all others are not, a"
desc2.6,desc,,"rock is a rock or a statue, a sound is a sound or it is music, a preacher"
desc2.7,desc,,"Walter passes ART, seated with two attractive women - he rolls himself a cigarette, nodding in approval to Maxwell MAXWELL Where are John Joe Jake Jim Jerk,"
desc2.8,desc,,"were born Walter continues to bus the room - he pauses to stop and listen to Maxwell - he then looks over a MAN'S shoulder - he is sketching Walter observes the SKETCH POV It is a fairly good sketch of the room LEONARD, the artsy manager of the club, notices Walter pausing to listen MAXWELL"
desc2.9,desc,,"clay in his hands, that he might"
desc2.10,desc,,"and wring from your marrow wonder all that is comes through the eye of the artist Walter moves on - sees an attractive woman, CARLA, who opens a MANILA ENVELOPE and removes some HEAD SHOTS of herself MAXWELL The rest are blind fish, swimming in the cave of aloneness- swim on you mortal and muddling maddened souls and dream, of one bright and sunny island - some artist will bait a hook, and let you bite upon it, bite hard, and die Walter looks at Carla's picture MAXWELL In his stomach, you will feed"
desc2.11,desc,,"Maxwell turns off the tape, and the audience applauds - Carla then looks up to see Walter looking at her picture - he awkwardly smiles at her and she smiles back Leonard then approaches Walter LEONARD Walter, what are you doing?"
utter2.12,utter,WALTER,I was just looking at Carla's picture.
utter2.13,utter,LEONARD,"Well that's not what I pay you for, now is it?"
utter2.14,utter,WALTER,"Well I was uh, just looking..."
utter2.15,utter,LEONARD,Well do some looking around the room.
desc2.16,desc,,"I see cups, ashtrays - let's go... Walter slinks away - Leonard gets close to Carla, very close, all the time admiring her head shot LEONARD Ah, your new head shot..."
utter2.17,utter,CARLA,Do you have to be so cold to him?
