segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,"Peter Straughan & Jon Ronson More of this is true than you would believe. 2 ...CLOSE ON A MAN'S FACE... 2 He is STARING at us with fixed concentration. He is sweating slightly in the summer heat. We hold for a moment. Silence, apart from the soft swish of an unseen ceiling fan. WIDE SHOT - the Man, wearing military uniform, sits at his desk in his office, still staring straight ahead. SUPERED TITLES appear, reading: General Putkin, United States Army Intelligence SED. Arlington, Virginia. 1983. The General's assistant, LIEUTENANT BOONE, sits at his desk, working. After a moment Putkin seems to come to a decision."
utter0.1,utter,GENERAL PUTKIN,(SOLEMNLY) Boone?
utter0.2,utter,LIEUTENANT BOONE,Yes General?
desc0.3,desc,,I'm going into the next office.
utter0.4,utter,LIEUTENANT BOONE,Yes sir.
desc0.5,desc,,"The General stands up, smooths down his uniform, steps out from behind his desk and begins to walk. Boone watches, with some trepidation, as the General increases his pace. He quickens to a jog, his face set with determination. He breaks into a run... Then he slams into the WALL of the office, rebounds and lies splayed on the floor. He stares up at the wall balefully."
utter0.6,utter,GENERAL PUTKIN,Damn it!
scene1,slugline,,3 EXT. FORT BRAGG - DAY 3
desc1.7,desc,,"General Putkin is being driven in a jeep through the vast military base. He has a band-aid over his injured nose. SUPERED TITLES read: Special Forces Command Centre, Fort Bragg, North Carolina."
utter1.8,utter,GENERAL PUTKIN (O.S.),"I have been having ideas, gentlemen. Challenging ideas. And when I thought about these ideas I thought about who in the U.S Army would be most receptive to my challenging ideas."
desc1.9,desc,,"The Jeep pulls up at the SPECIAL FORCES COMMAND CENTRE. The General gets out, a brief case in his hand and surveys the centre."
scene2,slugline,,4 INT. SPECIAL FORCES COMMAND CENTRE - DAY 4
desc2.10,desc,,General Putkin stands in front of a room full of seated SPECIAL FORCES OFFICERS.
utter2.11,utter,GENERAL PUTKIN,"You are, gentlemen. Special Forces."
desc2.12,desc,,The assembled Officers nod modestly.
utter2.13,utter,GENERAL PUTKIN (CONT'D),"I want to talk to you about Mind Wars, gentlemen. War...With... MINDS..."
desc2.14,desc,,His audience stare at him. With a flourish he produces a BENT FORK from his briefcase.
utter2.15,utter,GENERAL PUTKIN (CONT'D),How'd you like to be able to do this? What if you could teach soldiers to do this? Would you be interested? Silence.
utter2.16,utter,GENERAL PUTKIN (CONT'D),"(changing tack) Or, or let's say you have a unit operating outside the protection of mainline units. What happens if someone gets hurt? How do you deal with that?"
desc2.17,desc,,He surveys the blank faces.
utter2.18,utter,GENERAL PUTKIN (CONT'D),Psychic healing! Protect the unit with hands-off healing. Using the mind to heal. Silence. Putkin senses he is not convincing his audience.
utter2.19,utter,GENERAL PUTKIN (CONT'D),Let's talk about time! What if time is not a point but a space and at any one instant we can be anywhere in that space! (Laughing) Physicists go nuts when I say that!
desc2.20,desc,,Silence. He is growing desperate.
utter2.21,utter,GENERAL PUTKIN (CONT'D),Animals! Stopping the hearts of animals! This is the idea I'm coming to you with. You have access to animals right? Special Forces look like they've had enough. A tough
desc2.22,desc,,looking officer - MAJOR JIM HOLTZ - stirs.
utter2.23,utter,MAJOR HOLTZ,No sir. We don't have access to animals.
scene3,slugline,,5 EXT. SPECIAL FORCES COMMAND CENTRE - DAY 5
desc3.24,desc,,"A dejected General Putkin climbs back into his jeep. Lieutenant Boone, in the driving seat, looks at him with sympathy."
utter3.25,utter,BOB (V.O.),"In 1983, when Special Forces told General Putkin that they weren't interested in his ideas...that was a lie."
scene4,slugline,,6 INT. SPECIAL FORCES COMMAND CENTRE - DAY 6
desc4.26,desc,,"The BENT FORK sits on the table in the EXTREME FOREGROUND, a window in the background."
utter4.27,utter,BOB (V.O.),And when they told him they didn't have access to animals...that was also a lie.
desc4.28,desc,,We FOCUS on the window - a shaky ZOOM taking us towards an abandoned looking HOSPITAL BUILDING half hidden by trees.
scene5,slugline,,7 INT. ABANDONED HOSPITAL - DAY 7
desc5.29,desc,,We TRACK forward into the shadowy interior into a large space which we now see is full of...GOATS.
utter5.30,utter,BOB (V.O.),"The hundred goats in the disused hospital building had been secretly flown in from Central America so as to avoid customs. Special Forces weren't worried about the General hearing the goats because they'd been de- bleated. The GOATS stare at us, their mouths silently opening and closing."
utter5.31,utter,BOB (V.O.) (CONT'D),This is the story of those goats.
desc5.32,desc,,"We CLOSE ON the unblinking EYES of one GOAT, then..."
scene6,slugline,,8 INT. LOCAL NEWSPAPER OFFICE - DAY 8
desc6.33,desc,,"Bob sits typing at his desk in the modest office. He wears glasses, is attractive in a fresh-faced, enthusiastic kind of way. SUPERED TITLES read: Ann Arbor, Michigan, January 2003."
utter6.34,utter,BOB (V.O.),"My name is Bob Wilton. Imagine me back in Michigan, where I was born and raised. I studied journalism at Western in Kalamazoo and then I got a job at the Ann Arbor Daily Telegram. I wrote a lot of stories about competitive food eating contests."
