segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,"White - March 14, 2012 Yellow Revised - April 24, 2012 Green Revised - April 27, 2012"
desc1.0,desc,,"Goldenrod Revised - May 9, 2012 Buff Revised - May 29, 2012"
scene2,slugline,,PINK REV 4-19-12 1.
desc2.1,desc,,"Fills the screen. Falling from the top of frame to the bottom. Pluming off into dust. White, white, white. We move toward it even as it recedes, always out of reach. Finally we pop out wide and high to reveal... The white is chalk. An old BLACK GROUNDSKEEPER lays down the right field line on a baseball diamond."
scene3,slugline,,"1 INT. BRANCH RICKEY'S OFFICE - MONTAGUE ST, BROOKLYN - DAY 1"
desc3.2,desc,,"Blinds closed. Dust motes in the air. A large GOLDFISH TANK bubbles. BRANCH RICKEY at his desk. Two photos on the wall: Abe Lincoln & Leo Durocher. CHALKBOARDS covered with 100's OF NAMES, every player in the Dodger organization. CLYDE SUKEFORTH and HAROLD PARROTT sit across from Rickey who stares at them. Sukeforth stares back. Parrott nervous."
utter3.3,utter,RICKEY,"Gentlemen, I have a plan... As of now, only the Board of Directors and my family know."
desc3.4,desc,,Sukeforth and Parrott exchange a look.
utter3.5,utter,SUKEFORTH,"A plan's always good, Mr. Rickey. And you always got one."
utter3.6,utter,RICKEY,"My wife says I'm too old, That my health isn't up to it. My son says that every one in baseball will be against me. But I'm going to do it."
desc3.7,desc,,Parrott looks to Sukeforth who keeps his eyes on Rickey.
utter3.8,utter,SUKEFORTH,"Do what, Mr. Rickey?"
utter3.9,utter,RICKEY,I'm going to bring a Negro ballplayer to the Brooklyn Dodgers.
utter3.10,utter,PARROTT,"With all due respect, sir, have you lost your mind? Imagine the abuse you'll take from the newspapers alone. Never mind how it'll play on Flatbush. Please, Mr. Rickey."
desc3.11,desc,,"Rickey looks dismissively at Parrott, over to Sukeforth. PINK REV 4-19-12 1A."
utter3.12,utter,RICKEY,"There's no law against it, Clyde."
utter3.13,utter,SUKEFORTH,"There's a code. Break a law and get away with it, some people think you're smart. Break an unwritten law though, you'll be an outcast."
scene4,slugline,,YELLOW REV 4-24-12 2.
utter4.14,utter,RICKEY,"So be it. New York is full of Negro baseball fans; every dollar is green. I don't know who he is, or where he is, but he's coming."
scene5,slugline,,"2 EXT. RICKWOOD FIELD - BIRMINGHAM, ALABAMA - NIGHT 2"
