segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,"""Philadelphia"", by Ron Nyswaner"
scene2,slugline,,VARIOUS SHOTS OF PHILADELPHIA EXTERIORS (EXT./DAY) ...
desc2.0,desc,,"which may include the Liberty Bell, the Italian Market, scenes along the Delaware and Schuylkill Rivers, Independence Square, the Russian Orthodox neighborhood, the ghettos of North Philly. MAIN TITLES PLAY OVER THIS SEQUENCE which culminates in a SHOT OF..."
scene3,slugline,,"PHILADELPHIA'S GLORIOUSLY ORNATE CITY HALL (EXT./DAY) ... TITLE: ""Philadelphia City Hall."""
desc3.1,desc,,"CITY EMPLOYEES, JUDGES, COPS, LAWYERS, CRIMINALS, TOURISTS pour into City Hall, into..."
scene4,slugline,,TWO STORY HIGH CORRIDORS THAT REEK OF HISTORY (INT-DAY).
desc4.2,desc,,"Young lawyer JAMEY COLLINS darts through the crowd, carrying an accordion file under his arm like a football. Jamey elbows his way through a JAPANESE TOUR GROUP. Jamey trots up a marble staircase, two steps at a time JAMEY RUNS LIKE HELL DOWN A THIRD FLOOR CORRIDOR, FOOTSTEPS making a racket... Jamey rushes toward a door marked ""JUDGE TATE."" RAISED VOICES from inside Judge Tate's chambers:"
utter4.3,utter,JOSEPH MILLER (OS),This construction site is causing mortal and irreparable harm to an unsuspecting public!
utter4.4,utter,ANDREW BECKETT (OS),"My client has one of the finest and most respected safety records in the business, Your Honor!"
desc4.5,desc,,"Jamey shoves open the door, REVEALING TWO LAWYERS (BACKS TO CAMERA) STANDING BEFORE JUDGE EUNICE TATE: ANDREW BECKETT (in conservative gray) and JOSEPH MILLER (in pinstripes)."
utter4.6,utter,JUDGE TATE,One at a time. Mr. Miller?
utter4.7,utter,JOE,"Your Honor, since Rockwell Corp. began construction, the surrounding residential neighborhood has been enshrouded in a cloud of foul-smelling, germ-carrying, pestilent dust. My client is being forced to breathe known carcinogens daily! Other residents are coming forth on a daily basis to add their voices of outrage!"
utter4.8,utter,ANDREW,"Your Honor, I submit there were no complaints until Counselor began knocking on doors, drumming up business. And the dust, which Counselor refers to, has appeared on only three occasions. Each time it has been examined and the results..."
desc4.9,desc,,"Behind his back, Andrew wiggles his fingers. Jamey stuffs a document into Andrew's hand."
utter4.10,utter,ANDREW (CONT.),"Limestone. Messy, but innocuous."
desc4.11,desc,,Andrew submits the report to the Judge.
utter4.12,utter,JOE,Innocuous?
utter4.13,utter,ANDREW,Defined by Webster's as harmless.
utter4.14,utter,JOE,"I know what it means. Your Honor, imagine how the children in this neighborhood have been made to feel. The pounding of construction ringing in their ears as this skyscraper, a tribute to mankind's greed, grows daily, casting an ominous shadow over their lives, filling them with dread even as they are surrounded in a black, toxic fog, blocking out the sun while poisoning their lungs! And Counselor calls it harmless?!"
desc4.15,desc,,"His back turned momentarily to the JUDGE, Andrew mouths to Jamey: ""Not bad."" But he whips around, serious again:"
utter4.16,utter,ANDREW,"Your Honor, Counselor is attempting to portray my client as a hideous manifestation of evil and corruption. But nothing could be further from the truth. Rockwell has thousand dollars to this neighborhood's schools, clinics and youth centers! Granting a restraining order on the construction site will throw hundreds of Philadelphians out of work, and will lend validation to this contemptible and groundless nuisance suit, which speaks directly to the kind of greed and treachery that today is threatening the very fabric of our society."
desc4.17,desc,,Judge Tate looks skeptically at both lawyers.
utter4.18,utter,JUDGE TATE,"Let's not go off the deep end, gentlemen. I thought we were talking about some dust."
scene5,slugline,,"A MAN ON CRUTCHES HOBBLES INTO A COURTHOUSE ELEVATOR AND IS joined by Andrew and Joe, crowding inside (INT./DAY) ..."
desc5.19,desc,,"As soon as the doors close, Andrew whips out a micro- cassette recorder, making notes, and Joe, in the opposite corner of the elevator, does exactly the same thing."
utter5.20,utter,ANDREW JOE,... plaintiff seeks to re- ... whereas decedent had strain defendants from con- pre-existing asthmatic tinued improper use of trade condition and ride on name without... Ultra Loop caused sub- sequent death...
desc5.21,desc,,"Andrew and Joe stop at the same time, look at each other... And turn toward the corner, seeking privacy. ANDREW (CONT.) JOE (CONT.)"
desc5.22,desc,,"There's a PERSISTENT BEEPING, Andrew and Joe pull out their portable telephones at the same time. They look at each other: which phone is ringing?"
utter5.23,utter,ANDREW,You.
desc5.24,desc,,Andrew resumes his telephone conversation.
utter5.25,utter,JOE,Right. (into phone) Miller.
