segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,"EXT. ""DELUXE"" CAR WASH- SIGN - EARLYMORNING, SUMMER"
desc1.0,desc,,The screen is filled
scene2,slugline,,with the two words CAR WASHas the
desc2.1,desc,,camera pans off the sign and slowly begins to travel through
scene3,slugline,,a closed Car Wash in downtown Los Angeles.
desc3.2,desc,,"It is a silent moment as the camera moves through the empty, lifeless"
scene4,slugline,,complex in the early morning light.
desc4.3,desc,,Slowly traffic and radio sounds fade in.
utter4.4,utter,*** President,"blah, blah, blah ***"
scene5,slugline,,Camp David *.* Talks resume with
desc5.5,desc,,"blah *.* blah *** blah *.*. The sounds and light and slow movement of the camera. all give the sense of the elaborate complex waking up, coming alive. The camera continues to move sl.owly through ~he darkened Car Wash and across the locked gate to include ***."
scene6,slugline,,THE CORNER where a bus stops and a young black man-.in his early thirties
desc6.6,desc,,gets off the bus carrying a paper bag and starts toward the
scene7,slugline,,Car Wash. ae is Lonnie.
desc7.7,desc,,*** The Coke Bottle Bomber struck
scene8,slugline,,the Shrine Auditorium.
desc8.8,desc,,one of the ushers spotted
utter8.9,utter,the Coke Bottle,Bomb minutes before ****.
desc8.10,desc,,"Lonnie moves to the front gate where the camera now includes a huge, fat black man in his late twenties. He sits on a petite motor scooter, and holds a transistor"
utter8.11,utter,Hippo.,'
utter8.12,utter,LONNIE,"(opening the gate) Hi, Hippo *** how you doin' **** *"
utter8.13,utter,HIPPO,I got the rockin' the boogie woogie blues ****
desc8.14,desc,,Middle
scene9,slugline,,STREET - FRONT CAR WASH
desc9.15,desc,,"As Lonnie opens the gate the camera moves to include the street behind them where a beat up pickup truck full of Chicanos stops. A young, -energetic Mexican in his early twenties jumps out of the truck and slams the door. This causes one of the rusty fenders on the truck to fall off, crashing*noisily into the"
scene10,slugline,,street.
desc10.16,desc,,"Some of the men on the truck tie the fender back on ex: while the young Chicano joins Hippo and Lonnie but is busily watching some ""hot"" looking girls who pass by. He crosses himself and looks up to heaven as he catches a glimpse of one"
desc10.17,desc,,bottoms in her tight jeans.
desc10.18,desc,,"As the men enter. the Car Wash the camera moves to include an old-Cadillac in perfect shape, with a FOR SALE sign in the back windows. The car is being driven by Slide, a crafty black man in his early thirties. He looks around for a parking spot."
scene11,slugline,,ACROSS THE STREET on a side street
desc11.19,desc,,"facing the entrance to the Car Wash a black man in his mid-thirties, dressed very snazzily, adjusts the tilt of his hat using a store window as a mirror. It is obvious that everything he wears is brand new. He nervously adjusts his tie now. He is T.C."
scene12,slugline,,ACROSSTHE STREET
desc12.20,desc,,"Slide opens the back of his car and starts pulling out paraphernalia: boxes, a small suitcase, what he needs for the day. He closes the trunk and, taking out an official-looking white canvas bag, he pulls it over the parking meter near his car. The bag is printed: ""OUT OF ORDER, L.A.P.D."" with himself, he heads for the Car Wash."
scene13,slugline,,INT. CAR WASHLOCKERROOM
desc13.21,desc,,"Lonnie, Chuko and Hippo's transistor An older black man in his He is Charlie."
desc13.22,desc,,drones the news in enters coughing.
utter13.23,utter,HIPPO,"better, Charlie"
utter13.24,utter,CHARLIE,Yeah *** yeah ****
scene14,slugline,,EXT. STREET - IN FRONTCAR WASH
desc14.25,desc,,An old
scene15,slugline,,"army jeep, painted bright"
desc15.26,desc,,"red and the victim of many crashes, zooms loudly down the main drag in front of the Car Wash and turns the corner near*the entrance. The young black maniac in the front seat is Geronimo, who wears a headband with a feather in the back, and next to him a young, hip American Indian named Goody. In the back seat is a young white guy*, also in his early twenties, he has short hair and looks like someone who just got out of the army.* This is SCRUGGS. He hangs on to the roll bar of the jeep as they zoom past a Mustang that sits stopped near the entrance."
desc15.27,desc,,"A young black boy in his early twenties sits with his girl* friend *in the Mustang. It is obvious they have just had an argument. They both sit in silence, smoldering,"
desc15.28,desc,,"radio somewhere babbles on with the news. Suddenly the boy jerks the car door open and, jumping out, slams the door behind him and. goes into th~ Car Wash. He is Justin."
desc15.29,desc,,"She is very upset as she watches him for a long moment and then drives off. As she drives off screen, the camera picks up T.C. as he peers into the window of a small soul food"
desc15.30,desc,,directly across the street from the Car Wash entrance.
scene16,slugline,,The luncheonette
desc16.31,desc,,as he enters
utter16.32,utter,Secretary,blah ****
desc16.33,desc,,looks an egg as!.:..PS:_ enters. around.
desc16.34,desc,,She's T.C. is disappointed as he glances
utter16.35,utter,deliberates,about waiting.
desc16.36,desc,,We are close on a cigarette machine as a young black queen with dyed red hair gets cigarettes and studies his plucked
desc16.37,desc,,"Chuko, HiPfO, Charliei"
utter16.38,utter,"Geronimo,",noisily
desc16.39,desc,,as Slide unpacks finish dressing
utter16.40,utter,Scruggs arid Goody,some of his gear.
utter16.41,utter,"Okay, today",The baseball and the jai
scene17,slugline,,'lai *** ?
desc17.42,desc,,we got the big three *** pool *** The fight ***
utter17.43,utter,CHARLIE,(X)
desc17.44,desc,,"Yeah *** They playi~' Mexico ***. Goody is on top of Slide. Come on,"
utter17.45,utter,CHARLIE,(almost to himself) I don't even know they had a game called jai. 'lai **** (pursuing Slide) What're you talkin' about *** I won (looking in his black book) You still owe me for the
utter17.46,utter,razor ****,That's
utter17.47,utter,Norelco,My ass is separate *** you still me. for your mother I s toaster.* Mother's
desc17.48,desc,,The other men push Goody out of the way to get
desc17.49,desc,,Everyone talks at once.
utter17.50,utter,LLOYD,is my lucky
desc17.51,desc,,to Slide.
scene18,slugline,,day ****
utter18.52,utter,FLOYD,"I want the fight and the game, but *you can shove the j ai ' lai ..... Don' know what you missin'"
utter18.53,utter,SCRUGGS,pay you later?
utter18.54,utter,SLIDE,Are you crazy nigger? You know there ain't
utter18.55,utter,GERONIMO,"(pushing Scruggs aside) my way, ***"
desc18.56,desc,,angrily.
utter18.57,utter,Lonnie watches,in flamboyantly.
utter18.58,utter,"Justin,",who is
desc18.59,desc,,Watch it .** here
desc18.60,desc,,disturbed.
desc18.61,desc,,sails
desc18.62,desc,,of attitude
utter18.63,utter,. LINDY,"One thing you can be sure of in this world, lloney *** when I 'm around,. your body i~ safe .*** .-. There"
desc18.64,desc,,hooting and whistling.
desc18.65,desc,,Suddenly a jazzy young black man in tight-fitting clothes
utter18.66,utter,"""Tony style",bag.
utter18.67,utter,FLOYD,"(very show biz) in the doorway by his and almost the same clothes,"
desc18.68,desc,,This is Lloyd.
utter18.69,utter,LLOYD,And I'm Lloyd ****
utter18.70,utter,"brother,",and also
utter18.71,utter,who has,carries a garment (X)
utter18.72,utter,and Lloyd.,We're 'The *** ; We're Floyd
desc18.73,desc,,They imitate
utter18.74,utter,the Temptations,in an elaborately rehearsed as they hum their own musical
desc18.75,desc,,they end in a split. No one in the. locker room is impressed.
utter18.76,utter,FLOYD,(X) We gonna audition for a new agent today *** How do you like our new opening *** ?
utter18.77,utter,LINDY,Get some girls
utter18.78,utter,in rhinestone,"bras, honey ****"
desc18.79,desc,,goes over to :C:onnie.
utter18.80,utter,LLOYD,what do you think
utter18.81,utter,"Huh, Lonnie,",it?
desc18.82,desc,,Looks It's
utter18.83,utter,LLOYD,"down, huh *** ?"
desc18.84,desc,,"A long, low wolf snazzy ouefit. whistle"
scene19,slugline,,room as T.C.
desc19.85,desc,,enters in his
utter19.86,utter,LINDY,honey *** Ritzy
desc19.87,desc,,Titsie!
utter19.88,utter,GERONIMO,you goin' to a funeral? (embarrassed but trying to be cool) Okay *** okay *** somebody aroun' here has got to have a little
scene20,slugline,,EXT. CAR WASH- SHOESHINE STAND
desc20.89,desc,,"An old, thin black man carries a brown paper bag and shuffles to the shoeshine stand which is part of the Car Wash complex. He is Snapper."
utter20.90,utter,Hurricane,blah ***** warnings *** blah *** blah ***
desc20.91,desc,,As Snapper opens up the shoeshine stand a beautifully Impala pulls in behind him into a special
scene21,slugline,,CAR WASHPARKING LOT - CLOSE SHOT - CAR DOOR
desc21.92,desc,,The door opens a sharp crease.
desc21.93,desc,,and* a very arrogant black man in his midout. His shoes are polished and his pants have This is~He closes the car door and Snapper.
utter21.94,utter,"Morning,",!!El-_ gives
utter21.95,utter,SNAPPER,Earl ***.
desc21.96,desc,,nod without even.looking at him.
scene22,slugline,,INT. LOCKERROOM- CLOSE SHOT
desc22.97,desc,,on inside
desc22.98,desc,,The locker is rilled with his colored drawings of his fantasy
utter22.99,utter,black Superman chara~ter,called
desc22.100,desc,,"""The Fly."""
utter22.101,utter,CHUKO,"Hey, I ain't heard anything about 'The Fly' in a long time **** That's how it is with 'The Fly' *** You don*t-hear about him and then all of a sudden *** * (makes a fly noise) *** there he is ...."
desc22.102,desc,,The camera has pulled back from the drawings to include
desc22.103,desc,,drops his trousers
desc22.104,desc,,he is wearing
desc22.105,desc,,them with laughter. and tries through the window toward the Five
desc22.106,desc,,Suddenly the mirth is cut by the stands in the doorway dramatically
utter22.107,utter,appearance,of Earl. and glances at his watch. it is exactly two minutes
desc22.108,desc,,and eleven seconds to opening ***. There is total silence except for Earl's
desc22.109,desc,,"as he grandly walks to his locker and opening it bends over to untie his shiny shoes. As he does, the sound of the"
desc22.110,desc,,fart ever heard comes from somewhere in the locker room.
scene23,slugline,,"EXT. CAR WASH- BIG JOE BURGERSTAND On the corner near the bus stop,"
desc23.111,desc,,"into the car wash complex, is a hot dog and ha'llburger stand called Big Joe Burgers. This is run by Joe and T:?rry"
utter23.112,utter,"Graziano,",an Italian couple in their late twenties.
utter23.113,utter,Terry,thinks she is a sex symbol and Joe is insanely jealous ..
desc23.114,desc,,They are opening up the stand.
utter23.115,utter,TERRY,look at him *** we were both for the red 'light **** * I didn't
desc23.116,desc,,And you looked at* him ......
utter23.117,utter,TERRY,I glanced **** Aha!
utter23.118,utter,TERRY,"you glanced glanced is look *.** Joe, you're"
utter23.119,utter,TERRY,rnakin' me crazy **.*
utter23.120,utter,ned JOE,"And if you don' watch gonna make you dead. it,"
scene24,slugline,,CAR WASH PARKING LOT
desc24.121,desc,,"Behind them a beautiful pulls into the car wash and parks next to Earl's Mr. B., the* heavy-set white owner of the car wash, and his nineteen-year-old Irwin get out of the car."
utter24.122,utter,SNAPPER,"Mernin', Mernin',"
utter24.123,utter,Snapper **** Irwin sports,"an ""Afro"" and"
desc24.124,desc,,Mr. B. heads for the office. wears shades. He also wears a T-shirt
utter24.125,utter,Mao Tse-tung,on it.
utter24.126,utter,Irwin thinks,"he is very cool and very jive. He has adopted a kind of black ""hip"" delivery, but it is really not natural for him."
utter24.127,utter,SNAPPER,"An' He tries ""inside"" it *."
desc24.128,desc,,"how you cioin' , Mr. Irwin? ..*"
utter24.129,utter,IRWIN.,"Hey, baby *** what's happeni~g?"
utter24.130,utter,to give Snapper~,"really jive, handshake."
desc24.131,desc,,Snapper has trouble
utter24.132,utter,SNAPPER,seem to get up with.
desc24.133,desc,,"Lay back,"
desc24.134,desc,,"walks baby *** Catch C~rs begin to line up waiting for the car wash to open. A taxi pulls up in front of them as Marsha, the white cashier, arrives at work. Marsha is in her late twenties and very sexy. She's got a bad nose but the greatest"
scene25,slugline,,STREET IN FRONT OF CAR WASH - ANOTHER TAXI
desc25.135,desc,,A bummy black Hooker who's been out all night sits in another taxi in a traffic jam. She is wasted and in need of repair as she casually watches Marsha enter
scene26,slugline,,the car wash.
desc26.136,desc,,"This gives her an idea. ..* Just to recap,"
scene27,slugline,,LONG SHOT - TAXI IN TRAFFIC
desc27.137,desc,,"Quietly she opens the taxi door and, out of the taxi and into the traffic. ducking sneaks"
scene28,slugline,,CAR WASH OFFICE
desc28.138,desc,,Marsha enters Mr. B. in his and goes to her cash register small office behind her.* as she sees
desc28.139,desc,,"Watch it,"
scene29,slugline,,EXT. CAR WASH
desc29.140,desc,,The black Hooker runs behind a truck as the traffic starts move and quickly makes her way into the car wash ladies
scene30,slugline,,room.
desc30.141,desc,,*** Reggie Jackson starred
desc30.142,desc,,last night~ ** blah.; ** blah *** blah *** the Angels *** blah *** blah ***
desc30.143,desc,,The camera moves from the*ladies
scene31,slugline,,room to the locker room door
desc31.144,desc,,"a~ Hippo, Lloyd, Floyd, Chuko, Justin, Geronimo, Slid:ec Scruggs and Goody run out like a team. Lloyd and Floyd do a little"
utter31.145,utter,Geronimo wears his feather,and Goody wears
desc31.146,desc,,and chews pink bubble gum. Mickey Mouse ears
desc31.147,desc,,leaves
desc31.148,desc,,"Reggie who? *.* Earl and Lonnie are the last to leave the room as Duane, a black man who is a couple of years younger than Lonnie, arrives. He is out of breath, disturbed,"
desc31.149,desc,,"a scarf of green, red and black.."
desc31.150,desc,,Duane ignores
desc31.151,desc,,him as he goes to his
desc31.152,desc,,locker.
utter31.153,utter,Duane **** DUANE,"(angry, disgusted) How many times I gotta lay it on you? Myname is Abdullah Mohammed*** AKBAR. (X)"
desc31.154,desc,,Earl smiles and leaves.the locker room grandly. Duane pulls
desc31.155,desc,,An old saxophone hangs in his
desc31.156,desc,,doorway looking back at Duane.
utter31.157,utter,DUANE,(to himself) *** ain't showin' respect blood **** (
utter31.158,utter,LONNIE,(affectionately)
utter31.159,utter,"Abdullah,",are you okay?
desc31.160,desc,,Go to work **..
desc31.161,desc,,hesitates.
utter31.162,utter,DUANE,(a little softer) Go ahead *** I'll minute ****
scene32,slugline,,in a
desc32.163,desc,,"There is more to say, but not now. The camera stays with Lonnie as he leaves the locker room and passes Slide and Irwin as they get together in a private spot near the locker room exit. Stay with Slide and Irwin. Hey, Irwin.* ***"
desc32.164,desc,,".,***** They both"
desc32.165,desc,,look happening? both ways to make sure they
desc32.166,desc,,He slips
desc32.167,desc,,joint. Scruggs opens some towels. up the gas pumps as Geronimo passes by with Geronimo notices
utter32.168,utter,Scruggs*,long face. Whatsa matter with you *.. Did we get laid las' night? *** or fil-~ get~?
utter32.169,utter,I'm worried about Charlene ***,"I ain't never stayed out all night before **** Don' worry boy it's woman to learn she can't you for granted *** She'll you all the more for it *** ** ,****"
desc32.170,desc,,is unsure **.*
desc32.171,desc,,Mr. B. t~ns to work nigger ***.* on the P.A. radio.
scene33,slugline,,EXT. CAR WASH- CLOSE ON BIG CAR WASHLOUDSPEAKERS
scene34,slugline,,EXT. CAR WASH- ANGLEON MEN
desc34.172,desc,,as they_ take places.
desc34.173,desc,,*.. It's Terry and Joe open as the looks the Hooker.
desc34.174,desc,,Loud sound of records
scene35,slugline,,EXT. MENI s ROOM
desc35.175,desc,,Irwin ducks Marsha sprays her hairdo.
desc35.176,desc,,Duane runs from the locker wears his Black Liberation room and joins scarf with his
utter35.177,utter,Lonnie.,coveralls.
desc35.178,desc,,He still Car Wash comes alive
utter35.179,utter,record starts,their day.
desc35.180,desc,,sound of a-dynamic Hippo lowers is the way the Car Wash works:
desc35.181,desc,,"out* the tickets. Lindy and Hippo vacuum and clean the cars and hook them up to a chain which carries them to where Lloyd and Floyd wash the with wire brushes. The car then moves on to Slide, Lonnie; Duane, Charlie"
desc35.182,desc,,"Then Chuko, Justin, Geronimo and Goody jump in the* car and dry it off and finish"
scene36,slugline,,As the music fills
desc36.183,desc,,the complex we see the first car being washed and what each of our characters does intercut
desc36.184,desc,,and Joe argue as they open up.
scene37,slugline,,ACROSSTHE STREET
desc37.185,desc,,"At The Five Spot, Mona arrives looking black girl who thinks at work.- She is a talldeg, she is Diana Ross. watches her as she enters the luncheonette. He tries"
desc37.186,desc,,the hooker.
scene38,slugline,,LADIES ' . ROOM
desc38.187,desc,,her wig and sings the music.
scene39,slugline,,INT. MEN' S ROOM
desc39.188,desc,,Irwin The Hooker pulls He has parked to get He stands waiting for the first car to come through watches Marsha and her great tits through the office smokes the
desc39.189,desc,,SHOESHINE STAND Snapper talks to Earl. But Earl pays no attention. the sense that this is the way it is every morning. We have
utter39.190,utter,SNAPPER,Yes sir ... Pretty soon gorina be
utter39.191,utter,fift~en,years I been shinin'
utter39.192,utter,shoes,on this spot ..* Used to have a stand right on the corner there when this was just an empty lot *** years .** I seen 'em all *.. All come an' go **.*
desc39.193,desc,,"Earl pays no attention. Snapper dusts off his photographs John Kennedy, Martin Luther King and Reverend Ike. Mr. B. comes out of his"
scene40,slugline,,office
desc40.194,desc,,and moves to the Car Wash.
utter40.195,utter,"Duane *** Duane,",you **.. Reluctantly
desc40.196,desc,,Duane comes near to* talk
utter40.197,utter,DUANE,My name is Abdullah .*** MR. B .. Where were you yesterday
utter40.198,utter,DUANE,came up **** ain't
desc40.199,desc,,"to me, Duane ****"
desc40.200,desc,,"He goes back to work as Mr. B. , *who * is not happy, walks back to his orfice. He passes where Chuko finishes up the first car~ a nice-looking and Earl approaches"
utter40.201,utter,the white,"owner. ,, ( -~ '."
desc40.202,desc,,I don't want you to leave here without realizing
desc40.203,desc,,the payments?
utter40.204,utter,Give it the greatest,"ever had **. myself,"
desc40.205,desc,,shine Owner is unsure.
desc40.206,desc,,to his own car. Look at that *.* like Irwin exits. He is stoned and through the glass sees purpose in life. so
desc40.207,desc,,He drifts toward the office
desc40.208,desc,,money f_rom customers as Mr. B. looks at the
desc40.209,desc,,Irwin enters and makes a beeline
desc40.210,desc,,Harold Gordon dropped dead yesterday *** Only forty-two
utter40.211,utter,years old ***,heart attack *** never sick a day in his life *** ..(he grabs the Danish from Irwin) Don't eat that garbage *** Can you imagine *** forty-two
utter40.212,utter,years old ****,Mr. B. is so caught up in his
desc40.213,desc,,he is now eating the Danish. he is unaware
scene41,slugline,,CAR WASH EXIT
desc41.214,desc,,Earl takes the Oldsmobile Taxi Driver. away as the Owner approaches
desc41.215,desc,,They'walk
desc41.216,desc,,approaches Earl.
desc41.217,desc,,car-waxing
desc41.218,desc,,paraphernalia.
desc41.219,desc,,as he starts to shine
desc41.220,desc,,nigger who doesn't
desc41.221,desc,,moves toward Slide.
scene42,slugline,,ENTRANCE- CAR WASH
desc42.222,desc,,Two fat women get out *of a car as Hipao maneuvers inside the car. The two fat women wa dle away. Pew *** they He drops laid vacuum
desc42.223,desc,,the vacuum as Lindy jumps away.
scene43,slugline,,INT. OFFICE
desc43.224,desc,,phone.
utter43.225,utter,Dee-luxe,It's
desc43.226,desc,,They exchange
utter43.227,utter,Car Wash *.*,(to Mr. B.) your wife ****
desc43.228,desc,,looks
desc43.229,desc,,"He hangs as Mr. B. grabs the phone. all? *** Gloria, up."
desc43.230,desc,,He is distracted as he looks down at Marsha's the money from the two fat women but manages Mr. B. as Irwin passes by the office.
desc43.231,desc,,Watch it *** Watch it *** my son ****
desc43.232,desc,,enters.
utter43.233,utter,***,Give us the benefit of what you're learning in 'Business Management' **** I wanna work with. the men ****
utter43.234,utter,IRWIN,"I wanna be one of the workers *** Dig? *** One of the working class ** .Like Mao says *** 'Workers of the world, unite' **** Do you hear this? *** A college"
desc43.235,desc,,and he wants to wash cars ****
utter43.236,utter,Irwin,Mao quotations.
utter43.237,utter,. IRWIN,Mao says **. 'In the class
desc43.238,desc,,That book again *** I don't
desc43.239,desc,,"want to Come on, Pop *** hang loose ****"
utter43.240,utter,Why,does anybody bother to ask me anything? The drapes aren't
utter43.241,utter,long,enough in the living pass this on in case Chairman Mao has an appropriate
utter43.242,utter,quotation,like 'Man who have short drapes have crazy son' *** Go ahead *** Wash cars *..* Irwin
desc43.243,desc,,is gone. A lively kid named Calvin skateboards into
scene44,slugline,,the car wash.
utter44.244,utter,Reg_gie Jackson **** Calvin,is the last
desc44.245,desc,,they want to see. Is he here
utter44.246,utter,LLOYD,"again? *** Good night,."
desc44.247,desc,,Irene .....
utter44.248,utter,HIPPO,"Aw shit **** Get los', Calvin **** Go play"
utter44.249,utter,FLOYD,"in the traffic,"
desc44.250,desc,,"Calvin is not bothered as he skates around. Behind him, Irwin steps out of the locker room dressed in coveralls"
desc44.251,desc,,He is clumsy and spaced out as he approaches the men.
utter44.252,utter,IRWIN,I'm here
desc44.253,desc,,elaborate
desc44.254,desc,,He goes into one of his handshakes. They cannot
utter44.255,utter,LLOYD,(to the others) Oh*** I think the Car Wash Heir wants to play in the water ****
desc44.256,desc,,"They grin from ear to ear as they realize the opportunity ""get"" Irwin. Lindy does a long take on Irwin."
desc44.257,desc,,As a ioud song stal;'ts over the loudspeakers Irwin joins the men. It is his initiation.
desc44.258,desc,,He is so stoned and his own natural
utter44.259,utter,clumsi~ess,doesn't help the situation either as Irwin flounders and slips.
desc44.260,desc,,At the end Lonnie helps him up.
utter44.261,utter,IRWIN,(glazed) Far out *** Man*** Far out ****
desc44.262,desc,,"Mr. B. has stepped to observe Stop horsing around *** Wash cars *** Come on, wash cars **** He starts to go back into the office, when Calvin skates Listen,"
utter44.263,utter,sonny ****,"is no playground,"
utter44.264,utter,CALVIN,"(not bothered by anything) Hey, how come all the other car washes got machines and you still washin' cars by hand? *** wash **. We do it all by hand *.* 'The Personal Touch' *** Can't you read the sign? ***"
desc44.265,desc,,Mr. B. points to an elaborate sign near the office door
desc44.266,desc,,Calvin looks at the sign for a long time as Mr. B. starts*to
desc44.267,desc,,in the doorway and glares
utter44.268,utter,to,at Calvin.
desc44.269,desc,,"Get outta Calvin gleefully skates away and past away from the car wash action to~ards booth. T.C., who is sneaking the public telephone"
desc44.270,desc,,him and stepping
scene45,slugline,,the booth
desc45.271,desc,,quickly
scene46,slugline,,FIVE SPOT LUNCHEONETTE
desc46.272,desc,,"Mona, the Diana Ross waitress, plays a song on the jukebox as the telephone"
desc46.273,desc,,She answers.
scene47,slugline,,INT. PHONE BOOTH- T.C.
desc47.274,desc,,He sings into the phone.
desc47.275,desc,,He hears a ioud click as she hangs up the phone. Mona *** Mona *..* He glances over
scene48,slugline,,the phone booth
desc48.276,desc,,to The Five Spot as he disappointedly and Calvin skates by. leaves
desc48.277,desc,,what's T.C. only has thoughts for Mona.
scene49,slugline,,EXT. OFFICE
desc49.278,desc,,They disappear o.s. as the camera travels to pick up Barney
desc49.279,desc,,"a soft, round, ""Elmer Fudd""-like man in his early"
utter49.280,utter,thirties,who is the mailman.
desc49.281,desc,,Barney makes his way to the
desc49.282,desc,,as the men in the car wash notice him.
