segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,A NIGHTMARE ON ELM STREET 2: FREDDY'S REVENGE Written By
scene1,slugline,,(c) New Line Cinema
scene2,slugline,,EXT. SUBURBAN HOUSING DEVELOPMENT - DAY
desc2.1,desc,,"A big, yellow SCHOOL BUS pulls up to a corner and discharges a group of TEENAGERS. It's one of those fantastic spring afternoons and the kids take to their freedom like they were just sprung from Leavenworth. KIDS"
desc2.2,desc,,"The BUS DRIVER doesn't answer but nods and smiles as they deboard. He is a pleasant looking elderly man, wearing a khaki work shirt, a matching cap and chewing on an unlit, twenty-five cent stogie. The DOORS fold shut, the GEARS GRIND and the bus continues along its route."
scene3,slugline,,INT. SCHOOL BUS - DAY
desc3.3,desc,,"While there are only about a dozen kids on the bus, the noise level is deafening. GIRLS are yapping, GUYS are horsing around, someone is fiddling with a ghetto-blaster, trying to decide among several loud stations."
scene4,slugline,,EXT. SUBURBAN STREET - DAY
desc4.4,desc,,"The bus turns a corner, taking them out of the development and past some older, less identical looking residences spaced more widely apart."
scene5,slugline,,INT. SCHOOL BUS - DAY
desc5.5,desc,,"The Driver downshifts the old heap, pulls the wheel over to the curb and reaches over to push the door lever open. KIDS file out down he aisle, some of them wishing him well as they leave. ANOTHER ANGLE as the gears grind again and the bus pulls away. We see that there are only a few KIDS remaining: TWO GIRLS sit together toward the center and a lone, nerdy-looking BOY sits at the rear. The DRIVER is in front of an aluminum divider and, except for the top of his cap, cannot be seen."
scene6,slugline,,END MAIN TITLE SEQUENCE
desc6.6,desc,,"ON THE THREE KIDS The two girls are pretty, teen-fashionable and just a little immature. One of them turns back to look over her shoulder. CLOSER ANGLE - THE BOY Poor kid. About 17, four-eyes, bad skin, lousy posture and an obvious inferiority complex. He's sweating profussely and he stands slightly to unlatch and lower the window. He pulls down on it with all his strength but it is hopelessly stuck. He sits back down and sighs. Suddenly, he feels the girl's stare. he doesn't turn but sends his eyes over to see who's goggling at him. ON GIRLS - JESSE'S POV The first girl turns back to her friend to whisper something. friend turns around to see for herself. The"
scene7,slugline,,INT. BUS
desc7.7,desc,,"The boy stares forward now and catches her glance directly. The girls shift quickly in their seats to face forard and let out with an uncontrollable rush of mean giggles. The boy is clearly embarrassed now and looks down at the books in his lap. We hear the engine REVVING - the bus seems to be picking up speed. One of the girls stands, ready to get off."
scene8,slugline,,GIRL'S POV OUT WINDOW: EXT. STREET
desc8.8,desc,,"A MOTHER, her PRE-SCHOOL CHILD on a TRICYCLE and their DOG wait for the bus to discharge the girl."
scene9,slugline,,EXT. STREET
desc9.9,desc,,"The bus speeds past the waiting group, to their amazement."
scene10,slugline,,INT. BUS
desc10.10,desc,,The standind girl's jaw drops open as they shoot by a familiar looking intersection and continue to pick up speed.
utter10.11,utter,FIRST GIRL,"(to her friend) Hey! (calling to driver) Hey, that war our stop!"
desc10.12,desc,,"The bus turns a sharp corner and the first girl almost falls. The second girl grips onto the seatback and lifts herself to her feet. Hey, Joe!"
utter10.13,utter,SECOND GIRL,(calling to the driver) Our stop!
scene11,slugline,,HER POV - THE FRONT OF THE BUS
desc11.14,desc,,"The unseen driver ignores the calls and continues picking up speed. We might notice that his hat has changed; in place of the cap, we can see the top of a BATTERED OLD FEDORA. SECOND GIRL (O.C.) Hey, let us off!"
scene12,slugline,,EXT. TWO-LANE STREET - DAY
desc12.15,desc,,"The sky has suddenly turned; a wave of threatening clouds sweeps overhead and the WIND is churning a planting of roadside weeping willows into a tangled mess of yellow tendrils. The bus WHINES near the top end of third, all of its FLASHERS are going like the dashboard was having a major coronary. It passes the last house and heads into open terrain."
scene13,slugline,,IN THE BUS
desc13.16,desc,,THE SECOND GIRL steps into the aisle and starts making her way toward the front of the coach. SECOND GIRL
desc13.17,desc,,"Deaf old fart... She stops suddenly and GASPS as she watches THE DRIVER'S ARM emerge to throw the floorshift into fourth. His hand is clad in a strange GLOVE that tip his fingers with a menacing set of RAZORSHARP, STEEL TALONS. His sleeve is charred and smoking. The bus SWERVES WILDLY as it skids around a corner, throwing its few passengers into collision courses with the walls and each other. A FLASH OF LIGHTNING crashes through the air."
scene14,slugline,,EXT. DESERT LANDSCAPE
desc14.18,desc,,"As the lightning subsides, the sky is dark. The BUS SCREAMS along, banging through rocks and ditches, CRASHING through a wall of overgrown brambles. Thick clouds of steam pour out from under he hood and stream back along toward the rear of the vehicle. ON THE BOY holding o to his seatback and watching out the window in terror as trees TEAR loose from the ground i the bus'wake. We hear a LOUD RUMBLING and the bus begins to shake as if the planet itself is splitting in two."
scene15,slugline,,ON THE BUS
desc15.19,desc,,"Skidding across the desert landscape, being THROWN to and fro laterally, at the mercy of the shuddering landscape. ON A FRONT WHEEL as the tire smacks into a jagged boulder, SNAPPING the wheel from its axle. ON THE FRONT END BOUNCING to a violent halt, the bumer digging a long trench into the earth."
scene16,slugline,,IN THE BUS
desc16.20,desc,,"THE KIDS pick themselves up from the floor. It is very hot and smoky inside. They have moved closer together now, sweating, scared. Frantically, the boy tries to open a window, but it will not budge. He looks out the window and gasps. EXT. POV FROM WINDOW THE GROUND below begins to SPLIT apart and tumble into a deep fissure that is encirling the bus."
scene17,slugline,,"ON THE MOOR, THE BUS CENTER"
desc17.21,desc,,"The land is IMPLODING all around it; huge chunks of the earth's crust are shearing themselves loose from the edges of the fissure and tumbling into oblivion. In moments, the bus is stranded on the narrow tip of a towering ridge of crumbling stone. The bus teeters precariously, tasting the smoky abyss in every direction. INSIDE THE SECOND GIRL is on al fours in the aisle. the driver's seat. She looks up toward"
utter17.22,utter,SECOND GIRL,(seeing something hideous) Jesus!
desc17.23,desc,,"She scrambles to her feet and begins backing off. The floor of the bus shifts dangerously, throwing the girl into the edge of one of the seats. ON THE DRIVER as he makes his way toward the back. We don'g see his face but he is dressed in a filthy green and red sweater. In the B.G., the dashboard instruments are sparking and sending thick black fumes toward the ceiling. SMOKE is rising off his body as if he just stepped out of some horrible fire. A small patch of skin on his hand sizzles and pops and drips a molten glob of flesh that burns a small hole in a seat cushion. His Razor-Talons sweep along the tops of the seat-backs CUTTING deep gashes into the green vinyl upholstery and SCRAPING horribly over the tubular steel support poles. ON THE BOY Terrified. Lookign first at the awful talons, then out the window at the DEADLY DROP and back at the bus driver. ON THE GIRLS Sweating, panicking. They back away, going from window to window, trying desperately to pull them down. They're all locked tight. One reaches for the emergence door leer at the rear of the bus. It comes off in her hand. The kids huddle together, petrified, screaming, as the driver is upon her."
scene18,slugline,,CU: DRIVER
desc18.24,desc,,"He lifts the awful, talonned glove in f.g. Behind, obscured by smoke, we see, for an instant, his fce -- the face of FREDDY. he raises his weapon arm higher and STRIKES."
scene19,slugline,,INT. WALSH HOUSE - KITCHEN - MORNING
desc19.25,desc,,"CLOSE on a steel blade cutting into red flesh. We PULL BACK and see that it is MOM, slicing a tomato at the kitchen counter. This is an all-American family; along with a MOM, there's a DAD and a kid sister named NGELA and they ll are having breakfast together. A moment later, there is a muffled, OFF-CAMERA SCREAM. Mom looks up. We can also make out the RINGING of an alarm clock in another part of the house. ANGELA jumps slightly at the scream. She's a pretty little eleven-year old, genuinely cute, not precocious."
utter19.26,utter,ANGELA,(to Mom) Why can't Jesse wake up like everybody else? MOM (hushed)
desc19.27,desc,,He must've had another night-
scene20,slugline,,INT. WALSH HOUSE - JESSE'S ROOM - MORNING
desc20.28,desc,,"ON JESSE'S BED. An alarm clock RINGS LOUDLY. JESSE WALSH (17) is sitting up in bed. He's sweaty and scared and disoriented as he slams his hand down on the alarm and tries to shake the nightmare out of his head. We see that he's the boy on the bus only he's not half-bad looking - far from nerdy. he has no skin problems and he doesn't wear glasses and his body's in good shape. As he gets out of bed, still shaky from the dream, and we see that his bedroom is littered with cardboard cartons - most of them open and half-empty. He trips over a carton on his way to his jeans."
scene21,slugline,,INT. WALSH HOUSE - KITCHEN - MORNING
desc21.29,desc,,"Mom is at the stove cooking eggs for her family. She looks up, worried, as Jesse comes in and heads for the refrigerator."
utter21.30,utter,JESSE,(mumbles) 'Morning.
utter21.31,utter,MOM,"(putting on a smile) 'Morning, honey."
desc21.32,desc,,Jesse pours himself a GLASS OF MILK from the fridge. and Angela family at the breakfast table.
utter21.33,utter,DAD,You got your room straightened out yet?
utter21.34,utter,JESSE,(yawns) It's getting there.
utter21.35,utter,DAD,We've only been living here six weeks now. I want that room unpacked by tonight.
desc21.36,desc,,MOM comes over with some eggs for Dad.
utter21.37,utter,MOM,"(to Jesse) Want some eggs...Angela, what are you doing?"
desc21.38,desc,,He joins Dad
desc21.39,desc,,She is struggling to put her hand deep into a box of FU-MAN CHEWS breakfast cereal.
utter21.40,utter,ANGELA,(frustrated) I'm trying to get the Fu-Man Fingers! Printed on the box is a cartoon caricature of the Oriental doctor
desc21.41,desc,,"pointing to a bowl of his product with one of his long, sharp fingernails. there's a burst above the product name that reads: ""FREE INSIDE - FU-MAN FINGERS"" and shows a drawing of a hand wearing several extra-long, red plastic fingernails on its fingertips. Mom lets Angela go o with her search and turns back to Jesse, waiting for his answer."
utter21.42,utter,MOM,Jess?
utter21.43,utter,JESSE,Huh?
utter21.44,utter,MOM,Eggs?
desc21.45,desc,,Jesse rubs his temples.
desc21.46,desc,,He was away for a minute but he's back
utter21.47,utter,JESSE,"Oh...uh, no, just some milk, Mom. MOM You okay?"
desc21.48,desc,,"Dad eyes him suspicously. Yeah, I'm fine. upstairs."
utter21.49,utter,JESSE,Just really hot
utter21.50,utter,MOM,"(nods) I know it's warm... (to Dad) I wish you'd call someone to check out the air conditioning, Ken."
utter21.51,utter,DAD,"(defensively) I know what's wrong with the air coditioning - just needs a shot of freon, is all."
desc21.52,desc,,Dad's fixin' something again.
utter21.53,utter,DAD,Don't be a smart ass.
desc21.54,desc,,A short silence as they all look back to their plates.
utter21.55,utter,MOM,"(to Jesse) So, school going alright?"
utter21.56,utter,JESSE,"(shrugs) Okay, I guess."
utter21.57,utter,MOM,Making friends?
desc21.58,desc,,Jesse is looking around for some escape - this interrogation is getting a little too personal.
utter21.59,utter,JESSE,"Yeah, you know how it is..."
scene22,slugline,,ON ANGELA
desc22.60,desc,,She grabs onto the prize at the botto of the box and gives a yank. A bagful of Fu Man Fingers come out in her hand along with half the box of cereal. SOUND OVER:
scene23,slugline,,DOORBELL RINGING
desc23.61,desc,,"Mom turns to answer the door, but Jesse immediately jumps up and cuts her off."
utter23.62,utter,JESSE,That's Lisa - I gotta get to school.
utter23.63,utter,DAD,(calling after him) Who's Lisa?
desc23.64,desc,,"But Jesse is gone; just a kitchen door, swinging in his wake."
scene24,slugline,,INT. WALSH HOUSE - FOYER - DAY
desc24.65,desc,,"as JESSE opens the front door to LISA POLETTI (17). She is facing the street and she turns around when she hears the door open. Not a knock-out but real pretty, with an intelligence and sweetness about her -- she is truly lovely."
utter24.66,utter,LISA,Hi.
desc24.67,desc,,She smiles and Jesse's eyes light up.
scene25,slugline,,EXT. WALSH HOUSE - DAY
desc25.68,desc,,"They walk to JESSE'S CAR - a beat-up, blue Falcon parked curbside."
utter25.69,utter,JESSE,(gratefully) your timing was perfect - I was getting the third degree in there.
utter25.70,utter,LISA,How come?
utter25.71,utter,JESSE,"Ah, nothing."
desc25.72,desc,,Jesse opens Lisa's car door for her. She steps in and sits down.
scene26,slugline,,IN THE CAR
desc26.73,desc,,"The interior is worse than the body. The upholstery is torn to shreds, the dashboard is cracked and peeling and there's a big hole where the radio used to be. A cheap, A.M. transistor radio hangs by its wrist strap from the rear-view mirror. Jesse hops in and shifts around to get comfortable, and reaches under the dash to pull out a couple of bare wires. Lisa watches him routinely twist the wires together, amused."
utter26.74,utter,LISA,Aren't you afraid somebody could steal your car like that?
utter26.75,utter,JESSE,(preposterously) Look at this car. Are you kidding?
desc26.76,desc,,"He sits up again and reaches for a toggle switch that has been crudely drilled into the dash. He flicks the switch. Jesse moves his finger to another alien button in the dash and pushes it. The STARTER turns over slowly, the engine BACKFIRES and the car starts noisily. Jesse gives her the ""thumbs up"" as if he were a World War I Ace and puts the car into gear. It BUCKS and FARTS and rumbles up the street."
scene27,slugline,,"EXT. POOL - REAR, WALSH HOUSE - DAY"
desc27.77,desc,,"DAD floats on a FOAM CHAIR in the middle of the rather run-down pool, sipping coffee from a MUG bearing the word ""DAD"". He looks over his domain with satisfaction and inhales a deep breath of fresh, suburban sir. MOM comes out the back door. She looks just a bit worried."
utter27.78,utter,MOM,"Ken, shouldn't you be getting to the office? It's almost nine."
