segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,David Hayter & Alex Tse
scene1,slugline,,INT. EDWARD BLAKE'S APARTMENT - KITCHEN - EVENING
desc1.1,desc,,"CLOSE ON: A ""Have A Nice Day"" HAPPY FACE PIN. STEAM rises past the pin. We hear a KETTLE BOILING. We PULL BACK and find that the pin adorns the lapel of a ROBE worn by EDWARD BLAKE, 63, but amazingly not far from his physical prime--body chiseled, built like a truck. Handsome too, save the LONG SCAR running down the side of his face. Blake removes the kettle from the stove. He scoops some Asian tea leaves from a can, dumps them in a cup ."
scene2,slugline,,INT. EDWARD BLAKE'S APARTMENT - LIVING ROOM - EVENING
desc2.2,desc,,"The apartment is expensive but not quite luxurious. Terrific New York view from the window. Blake lives well, if alone. He sits on the couch with his cup of, tea, puts his feet up. Hits the remote, turns the big screen TV on. The news:"
utter2.3,utter,ANCHORWOMAN,"--addressing the United Nations today, the President expressed his concern over the increasingly intense territorial disputes in both Asia and the Middle East."
utter2.4,utter,PRESIDENT,The sound of a bullet at one end of the world echoes across the ocean to the other end. Armed conflict is not self contained in its respective region--the consequences reverberate through every nation across the world and therefore must be avoided at all costs.
desc2.5,desc,,CUT BACK TO: The Anchorwoman--
desc2.6,desc,,"While the President's position was clear, he did not comment on whether or not he would order Dr. Manhattan into action"
desc2.7,desc,,"CUT TO: Stock footage of DR. MANHATTAN--a man, at least he appears to be, who has glowing blue skin. The stock footage shows Dr. Manhattan flying through the air as a MISSILE heads straight for him. With a wave of his hand, Dr. Manhattan stops the missile in its flight--frozen in mid-air--inches from his face. With another wave, Dr. Manhattan DETONATES the missile. Dr. Manhattan disappears in the EXPLOSION . but once the smoke clears, we see he's still there. Unscathed-- --Blake snorts at the stock footage, changes the channel-- CRASH!--The FRONT DOOR EXPLODES, splintered by a KICK; Blake jumps up, immediately at the ready-- --when we see the INTRUDER'S FEET entering. Slowly. Blake sees the Intruder's face, though we never do--we only see that he's dressed in ALL BLACK, including GLOVES and a KNIT HAT. A look of recognition comes over Blake."
utter2.8,utter,BLAKE,"Just a matter of time, I suppose."
desc2.9,desc,,"With sudden, blinding speed, Blake WHIPS the SAUCER from under his cup, sending it FLYING like a saw-blade. The Intruder BATS IT out of the air with even quicker reflexes, but the act buys Blake time to pull a PISTOL with a SILENCER from a hollowed out STEREO SPEAKER. He's a pro . but so is our Intruder. Before Blake can get a shot off, the Intruder is already upon him, SNATCHING the gun out of Blake's hand-- --Blake PUNCHES the Intruder in the chest plate--the Intruder drops the gun. Blake fights. Not like an old man, but like the trained killer he is. But the Intruder is much, much faster. Younger. Deadlier. He SMASHES Blake with an elbow to the head. Blake falls. BLOOD blurs his vision. The Intruder picks Blake up off the ground. Brings him to the window with the great New York view. Thirty stories up. Blake looks the Intruder in the eye . and starts laughing. Hysterical."
utter2.10,utter,BLAKE (CONT'D),I always thought I knew the punchline. But I guess the joke's on me now.
desc2.11,desc,,"He laughs. The INTRUDER seems to regard Blake a moment-- --then, with incredible strength, he LIFTS BLAKE OVER HIS HEAD AND THROWS BLAKE THROUGH THE WINDOW. Blake never makes a sound as he plummets to the sidewalk."
scene3,slugline,,EXT. STREET - EVENING
desc3.12,desc,,"CLOSE ON: Blake's dead body. His eyes are wide open, not in fear, but in resignation. As BLOOD starts to POOL behind his head, we move to the happy face pin Blake wore, now on the sidewalk by his neck. We slowly ZOOM IN on the pin as blood DRIPS on it . when the pin is WASHED AWAY."
scene4,slugline,,EXT. STREET - LATER (TIME CUT)
desc4.13,desc,,"A SHOPKEEPER has his HOSE out, spraying off the blood from the sidewalk. Blake's body is gone, a CHALK OUTLINE in its place. A COP comes running up to the Shopkeeper."
utter4.14,utter,COP 1,Hey! This is still a goddamn crime scene!
utter4.15,utter,SHOPKEEPER,"It's been over four hours, I got a business to run--"
desc4.16,desc,,"As they argue, we're back following the happy face pin, as the water carries it to a DRAIN-- --when someone picks the pin up. We're in this person's POV as he studies the pin for a moment before pocketing it. We never see his face. We move from his POV-- --to across the street, arriving at a NEWS STAND. People at the news stand stare at. the crime scene. At the cop still arguing with the shopkeeper, the patrol cars, the yellow tape. At the MEDICAL EXAMINER zipping up Blake's BODY BAG. Other people at the news stand ignore the scene and peruse the magazines and periodicals, most of which have inflammatory headlines regarding the tense atmosphere currently in the world--a Newsweek headline reads ""War?"", The New York Times: ""China Moves Battleships near Taiwanese Waters,"" The New York Post, over a PHOTO of the President with Dr. Manhattan: ""What Me Worry?"" The NEWS VENDOR notices a MAN frowning at the papers."
utter4.17,utter,NEWS VENDOR,(re: headlines) Depressing ain't it?
utter4.18,utter,MAN,"But good for business, right?"
utter4.19,utter,NEWS VENDOR,Yeah. Irony's a bitch.
desc4.20,desc,,The man pays for a newspaper when A HOMELESS MAN taps the News Vendor on the shoulder.
utter4.21,utter,HOMELESS MAN,"The current issue of The New Frontiersman, where is it?"
utter4.22,utter,NEWS VENDOR,It's late this month.
utter4.23,utter,HOMELESS MAN,When will it be here?
utter4.24,utter,NEWS VENDOR,"I dunno, pal, like I said, it's late--"
desc4.25,desc,,"We MOVE BACK ACROSS THE STREET, to Blake's apartment building, then MOVE UP the building, to the broken glass window Blake was thrown out of. We MOVE INTO THE WINDOW--"
scene5,slugline,,INT. EDWARD BLAKE'S APARTMENT - LIVING ROOM - NIGHT
desc5.26,desc,,"--inside the apartment, where DET. GALLAGHER (older, jaded) and DET. FINE (street worn, but not quite cynical yet) walk through the crime scene. Fine studies the broken window."
