segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,INT. DR. JAFFE'S OFFICE - DAY
desc1.0,desc,,A successful-looking doctor sits behind a desk in a well- appointed office. He's looking at someone off-camera.
utter1.1,utter,DR. JAFFE,"Uh, but you have no actual medical training?"
utter1.2,utter,ERIN,"(off) No. I have kids. Learned a lot right there. I've seen nurses give my son a throat culture. I mean what is it -- you stick a giant Q-tip down their throat and wait. Or a urine analysis, with that dipstick that tells you whether or not the white count is high..."
utter1.3,utter,DR. JAFFE,"Yes, I understand."
utter1.4,utter,ERIN,"(off) And, I mean, I'm great with people. Of course, you'd have to observe me to know for sure, but trust me on that one. I'm extremely fast learner. I mean, you show me what to do in a lab once, and I've got it down."
desc1.5,desc,,"He nods. Now we see who he is talking to: ERIN BROCKOVICH. How to describe her? A beauty queen would come to mind -- which, in fact, she was. Tall in a mini skirt, legs crossed, tight top, beautiful -- but clearly from a social class and geographic orientation whose standards for displaying beauty are not based on subtlety."
utter1.6,utter,ERIN,"...for instance, at one point I wanted to be an engineer, so I was working at Fleuer Engineers and Constructors in Irvine. I fell madly in love with geology."
utter1.7,utter,DR. JAFFE,Geology?
utter1.8,utter,ERIN,I learned how to read maps. I love maps. Did you know our present system for map-making dates back to the ancient Greeks in like the third century B.C.?
utter1.9,utter,DR. JAFFE,No.
utter1.10,utter,ERIN,"Anyway, I was at the company and -- this is interesting, actually -- I helped Ramish Ginatra design, as an assistant, part of the Alaskan pipeline..."
utter1.11,utter,DR. JAFFE,Uh-huh.
utter1.12,utter,ERIN,"...But I lost that job because my son came down with the Chicken Pox and 104 temperature and my ex-husband was useless, so... ya know... But what I want to tell you is I, uh... I had always wanted to go to medical school. That was my first interest really... but then I, you know, got married... had a kid too young and... that kind of blew it for me..."
desc1.13,desc,,Jaffe stares at her.
utter1.14,utter,DR. JAFFE,Uh-huh.
utter1.15,utter,ERIN,"(beat, looks around) This is a really nice office."
desc1.16,desc,,"Jaffe looks down at her resume, trying to figure a polite route."
utter1.17,utter,DR. JAFFE,Thanks. (looks up at her) Look...
desc1.18,desc,,"Beat. By Erin's expression, she knows what's coming."
scene2,slugline,,EXT. DR. JAFFE'S OFFICE / SO. CALIFORNIA SUBURB - MAIN DRAG -
desc2.19,desc,,"DAY A side street. No pedestrians, just parked cars. Erin is finishing a cigarette. Her face has fallen -- the enthusiasm and spirit she showed in the interview are now replaced by a desperate type of concern. She takes a final puff, puts the cigarette out and walks to her car. A PARKING TICKET flaps under the wiper of an old Hyundai."
utter2.20,utter,ERIN,Fuck.
desc2.21,desc,,"Even when she talks dirty, there's a heartland goodness to her voice. Like Kansas corn fields swaying in the breeze. As she grabs the ticket from the windshield, her sunglasses accidentally CLATTER to the ground."
utter2.22,utter,ERIN,Shit.
desc2.23,desc,,"When she picks them up, a fingernail snags on the pavement."
utter2.24,utter,ERIN,God damn it.
desc2.25,desc,,"She tends to the nail as she opens her car door and gets in. WIDER ON THE STREET The Hyundai starts it up, signals. Then, just as it pulls slowly out into the street, a JAGUAR barrels around the corner, accelerating out of the turn, and SLAMS into the side of Erin's car, sending it CAREENING into the median. It SMASHES into a foot-thick lightpost. And stops."
scene3,slugline,,EXT. MASRY & VITITOE - DAY
desc3.26,desc,,A respectable building in the valley.
utter3.27,utter,ROSALIND (O.S.),"Morning, Mr. Masry. How you doing today?"
scene4,slugline,,INT. MASRY & VITITOE - RECEPTION - DAY
desc4.28,desc,,"A sign over the reception desk reads: MASRY & VITITOE, ATTORNEYS AT LAW. ED MASRY, senior partner in the firm, enters the office and approaches his secretary's desk. His avuncular presence masks a savvy legal mind, and his somewhat rumpled appearance indicates a disinterest in pretense."
