segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,"Based on the short story ""BUTTON, BUTTON"""
desc0.1,desc,,Crickets chirp in the night. A DOORBELL rings. Sheets rustle... A BEDSIDE LAMP is turned on.
scene1,slugline,,INT. LEWIS HOUSE -- MASTER BEDROOM -- NIGHT
desc1.2,desc,,"NORMA LEWIS ( 31) sits up in bed. The soft glow of the lamp casts her in silhouette. Her husband, ARTHUR LEWIS (30), lies next to her."
utter1.3,utter,NORMA,Did you hear something?
utter1.4,utter,ARTHUR,The doorbell.
utter1.5,utter,NORMA,Are you sure that was the doorbell? From down below... the DOORBELL rings again.
utter1.6,utter,ARTHUR,Yep.
desc1.7,desc,,Norma retrieves her WATCH from the bedside table.
utter1.8,utter,ARTHUR (CONT'D),What time is it?
utter1.9,utter,NORMA,Quarter 'til five.
desc1.10,desc,,"Norma gets out of bed and throws on her bathrobe. Arthur sits up, hair sticking up in every direction. He has sideburns that run down the side of his face like daggers."
scene2,slugline,,INT. LEWIS HOUSE -- FOYER -- NEXT
desc2.11,desc,,"Norma comes down the stairs and approaches the front door. She looks through the PEEPHOLE. Through the PEEPHOLE... she glimpses a BLACK SEDAN idling in the street. It quickly drives off. Norma unlatches the DEAD BOLT and opens the door. She notices something at her feet. Someone has left a CARDBOARD BOX on the front step. It's dimensions are 1' x 1' x 1' She leans down and picks up the box, noticing that it has been meticulously sealed with clear tape. There are no markings on it whatsoever. Norma looks down the quiet, empty street. She quickly closes the door and turns inside and away from the cold air. Arthur arrives at the bottom of the stairs."
utter2.12,utter,ARTHUR,What is it?
utter2.13,utter,NORMA,Someone left a box.
utter2.14,utter,ARTHUR,Who?
utter2.15,utter,NORMA,I don't know. There was a car waiting... but they drove off.
desc2.16,desc,,Norma hands the box to Arthur. He examines it.
utter2.17,utter,MALE VOICE (O.S.),Is that one of my Christmas presents?
desc2.18,desc,,"Their young son, WALTER LEWIS ( 9), is standing at the top of the stairs. He is dressed in his pajamas. His parents just stare back at him in silence."
scene3,slugline,,INT. LEWIS HOUSE -- KITCHEN -- MOMENTS LATER
