segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,Alexandre Aja & Gregory Levasseur
desc1.0,desc,,Based on the original film by Wes Craven
scene2,slugline,,FEB 14 05 EXT. DESERT HILLS - DAY
desc2.1,desc,,"Open on a GEIGER COUNTER scanning over a rocky terrain. A SAND STORM blows over the landscape. We are lost somewhere in the middle of the New Mexico desert. According to the instrument, the area contains high levels of radiation... THREE MEN WEARING FULL ANTI-RADIATION SUITS have left their jeep behind to collect samples of contaminated rocks. Not at all worried or bothered by the dust storm or high winds, they walk towards the hills. The man holding the counter stops in his tracks -"
utter2.2,utter,MAN 1,(loudly through the STORM)
desc2.3,desc,,IT'S GOT TO BE OFF. (WALKING AWAY) THAT'S THREE TIMES HIGHER THAN THE FALLOUT IN CHERNOBYL...
desc2.4,desc,,YEAH. PROBABLY NEEDS SOME ...CAN'T TRUST THE DIGITAL ONES...
desc2.5,desc,,like the radioactivity is moving
desc2.6,desc,,"The numbers on the dial continue to fluctuate. Where is this intensity coming from? He turns around, seeing nothing but sand and rock through his mask. Suddenly, for no apparent reason, THE GEIGER COUNTER GETS LOUDER AS THE NUMBERS SKYROCKET. In confusion, he taps on the instrument attempting to stabilize it, but the radioactivity continues to climb... He looks up to the horizon obscured by the sand storm - still nothing in sight. He sighs. His colleague is probably right, the Geiger counter simply needs an adjustment... He turns it off when A MAN COVERED WITH BLOOD, HALF NAKED, comes out of nowhere and jumps at his face- MAN HELP ME... HELP ME, PLEASE HELP ME! Scared to death, the scientist pushes him away and backs off. The man covered by blood falls on the ground and starts crying, begging for help. The scientist doesn't have time to REACT- THE RUSTY POINT OF A PICKAXE COMES THROUGH THE BACK OF HIS MASK AND OUT OF HIS FOREHEAD! Terrified, the man covered with blood watches the scientist's dead body-fall to the ground revealing, for a quick second, A DARK SHAPE FLASHING IN THE SUN. In the distance, the other scientists continue their work, oblivious to the attack. Kneeling behind a rock, they make a"
utter2.7,utter,MAN 2,What the hell is it?
desc2.8,desc,,"With his hand, one of the scientists removes the dust around some SKELETAL REMAINS."
utter2.9,utter,MAN 3,They look human... The strange shape of the bones and skull makes it impossible to tell whether they are human or animal.
desc2.10,desc,,A SHADOW appears above them-
utter2.11,utter,MAN 2,(without turning around) Look what we found. Have you...
desc2.12,desc,,"THE PICKAXE SWINGS THROUGH HIS BACK. IMPALED LIKE A PIECE OF MEAT, HIS BODY IS SWEPT INTO THE AIR ONLY TO BE SLAMMED AGAINST THE ROCKS... Blood splatters on the third man, who steps back suffocating with fear behind his mask. The shadowy figure continues the assault on Man 2, finishing him off. Powerless to stop'the massacre, the last scientist runs away in a panic. At the top of the hill, he appears, out of breath. He doesn't have time to climb the rocks as he is pulled down, screaming in his mask. The scientists' Jeep takes off dragging behind it the three bodies in their radiation suits and the dead body of the other man... 2 OPENING CREDITS ON 2 A thick, juicy steak lands on a hot skillet. WE ARE IN A 1950'S COMMERCIAL FOR NUCLEAR ENERGY- While preparing dinner, the perfect housewife presents the kitchen of tomorrow by praising all the benefits of nuclear energy. She is joined by her husband, their children, and their dog. The entire family sits at the table with big smiles. The frame freezes on this naive image of prosperity and well being. A slogan appears: ""NUCLEAR ENERGY, TRY IT...WE DID!"" CLASSIFIED STOCK FOOTAGE replaces the commercial- These new images are of nuclear tests performed by the US Army in the New Mexico desert during the same period- Old mining towns are evacuated by soldiers. Their inhabitants are rounded up like cattle and loaded into trucks. Somewhere else, prefabricated towns filled with test dummies are eradicated by atmospheric explosions... Caged animals used for experiments are carbonized by nuclear waves. Scientists study the evolution of certain radiated species... In a split second, gigantic craters are formed in the middle of the desert. Explosions destroy everything in their path leaving behind only a giant nuclear mushroom, beautiful and terrifying..."
scene3,slugline,,3 EXT. DESERT HILLS - SUNRISE 3
desc3.13,desc,,SUPER: NEW MEXICO - TODAY The sharp outline of the hills appears with the first morning light. The sun begins to rise revealing- A long deserted horizon stretching out endlessly. Nothing lives in this and wilderness.
scene4,slugline,,4 EXT. GAS STATION - DAY 4
desc4.14,desc,,"A road curves through the desert terrain. On the side of the road, at the bottom of a hill, a gas station has survived years of wind and dust. Around the main building, a tool shed, three gas pumps, a dilapidated well, a water tower, and gutted carcasses of cars from the 1950's accentuate the desolate feeling which prevails in this place. A sign reads ""LAST STOP FOR 200 MILES"". A few tumbleweeds roll across the road."
scene5,slugline,,5 INT. GAS STATION ROOM - DAY 5
desc5.15,desc,,"Beams of light slice through the shutters. KRIIINK KRONK - a metal grinding noise is heard outside. KRIIINK KRONK - the noise becomes regular. In the darkness we discover a room hardly furnished. The withered and yellowed wallpaper flaps slowly in the draft. On the dresser, dozens of empty liquor bottles. KRIIINK KRONK - On the bed, THE OLD GAS STATION ATTENDANT lays with his back to the window. KRIIINK KRONK - The noise outside continues steadily without disturbing his sleep. KRIIINK KRONK - Suddenly, the old man wakes up short of breath and looks around trying to locate the noise. KRIIINK KRONK - He looks through the shutters, then quickly puts on the top of his gas station overalls. He grabs a SHOTGUN, loading it swiftly."
scene6,slugline,,6 INT. GAS STATION - DAY 6
desc6.16,desc,,"KRIIINK KRONK - The metal grinding noise increases as we move towards the gas station door. The door opens and the old man walks out holding his gun. Nobody. Silence has returned. The metal grinding is gone. The lever from the water well still moves. IT'S JUST BEEN USED! Hidden behind the house someone or something observes the old station attendant walking slowly to the well. DRIP... DRIP... DRIP...- water falls on the palm of his hand. Worried, the old man scans the surroundings. HE IS NOT ALONE."
utter6.17,utter,OLD GAS ATTENDANT,Ruby? Is that you?! Ruby?
desc6.18,desc,,"The sun is already high above, the heat waves shimmering over the desert. The old gas station attendant moves away from the road towards the hills. He stops by a broken fence which is bent halfway to the ground. On a rusty sign next to an atomic symbol, we can MILITARY ZONE - NO TRESPASSING - RISK OF RADIATION"
scene7,slugline,,OLD GAS ATTENDANT (CONT'D)
desc7.19,desc,,"RUBY! RU-BY! On the side of the hill,-THE ENTRANCE TO A CONDEMNED"
scene8,slugline,,NINETEENTH CENTURY MINE.
desc8.20,desc,,He approaches the mine and looks through the wooden planks barring its entrance.
scene9,slugline,,OLD GAS ATTENDANT (CONT'D)
desc9.21,desc,,"His echo is the only sound that can be heard from the depths... He aims the shotgun, ready to open fire."
scene10,slugline,,OLD GAS ATTENDANT (CONT'D)
desc10.22,desc,,"IF THAT'S YOU JUPITER, I GOT A BUCKSHOT FOR YA... YOU HEAR ME?! Behind the gas station, someone observes the old man coming back to the house. AN EXPENSIVE LEATHER BAG was placed in front of his door during his absence. The old man looks-around terrified. Diligently, he enters the house leaving the bag on the ground. On second thought, the door reopens and the bag is dragged inside."
scene11,slugline,,7 INT. GAS STATION - DAY 7
desc11.23,desc,,"The shutters are all closed leaving the station in darkness. The old man throws the leather bag on the dining table and sets down the shotgun. He takes a cigar from an ashtray and lights it. He grabs a whisky bottle. After a solid gulp, he turns on a bare light-bulb hanging over the table, and stares at the bag in silence. One more swig for courage, and the old man empties the bag on the"
scene12,slugline,,TABLE-
desc12.24,desc,,"Jewels, a Swiss watch, a DV Cam, glasses, several cell phones, a pager, loose cash, credit cards, a wallet... .A FEW GOLD TEETH, AND AN EAR ON WHICH HANG GOLD EARRINGS. He grabs the wallet and pulls out a photo already sticking out. On the bent picture, we see a young couple kissing. The young woman wears the same earrings found on the severed ear... The old man heaves a sigh before putting the wad of cash in his pocket. Outside, a voice is heard."
utter12.25,utter,MAN (O.S.),SOMEONE THERE?!
desc12.26,desc,,The voice is followed by a car horn. The old man quickly gathers the objects from the table returning them to the bag.
scene13,slugline,,8 EXT. GAS STATION/ROAD - DAY 8
desc13.27,desc,,"A 1988 AIRSTREAM TRAILER HOME hitched to A CHEVROLET SUV is parked in front of the gas station. BIG BOB CARTER, an imposing man in his late fifties, stands outside the vehicle still honking the horn. The trailer home and SUV with the AMERICAN FLAG waving on the side, completes the image - Big Bob is an obvious cliche of the middle class Republican father with a touch of John Wayne."
utter13.28,utter,BIG BOB,"where the hell is everybody? I'm gonna... Before he can finish his sentence, the old gas station man"
desc13.29,desc,,appears.
utter13.30,utter,BIG BOB (CONT'D),"Ah, there you are. Fill it up and check the fluids my friend."
utter13.31,utter,OLD GAS ATTENDANT,California? Sure didn't take the fastest road!
utter13.32,utter,ETHEL,My crazy husband absolutely had to see the desert.
scene14,slugline,,OLD GAS ATTENDANT
desc14.33,desc,,Big Bob glares at the old man who fills up the tank while still chewing on his cigar.
utter14.34,utter,BIG BOB,"You know, it's illegal to smoke around a gas station."
desc14.35,desc,,The old man bursts out in laughter revealing rotten teeth.
scene15,slugline,,9 INT. TRAILER - DAY 9
desc15.36,desc,,"Inside the trailer home, DOUG BUKOWSKI, 32, Lynn's husband, tries to fix the broken A/C. His glasses and white oxford shirt drenched in sweat, Doug is totally out of his element. This is a guy who has never been out of the city. Using a Phillips screwdriver, he forcibly removes the front grill to access the mechanism. The heat and incessant BARKING wear on Doug's nerves."
utter15.37,utter,DOUG,Piece of shit! Why couldn't we fly like normal people?
utter15.38,utter,LYNN,"Relax Doug, please. It's their silver anniversary and they're so happy you're here."
utter15.39,utter,DOUG,"Please, your parents can't stand me."
utter15.40,utter,LYNN,You're wrong. They love you.
utter15.41,utter,DOUG,We could have taken them on a cruise.
utter15.42,utter,LYNN,"Yeah, that's a great idea. Why didn't you plan it?"
utter15.43,utter,DOUG,What's that supposed to mean?
utter15.44,utter,LYNN,Never mind.
desc15.45,desc,,Lynn grabs the milk bottle from its heater.
utter15.46,utter,DOUG,Maybe I shouldn't have even come.
utter15.47,utter,LYNN,"Doug, please stop. I never ask you for anything, OK? (she looks at the baby) Well see how happy you are when Catherine comes along on our 25th"
desc15.48,desc,,She walks out.
utter15.49,utter,DOUG,(TO HIMSELF) It won't be in a shitty trailer home-that's for sure.
utter15.50,utter,LYNN (O.S.),I heard that...
scene16,slugline,,10 INT. SUV - DAY 10
desc16.51,desc,,"In the back seat, BRENDA, 17, sleeps against the window. A twig tickles her nose. Without opening her eyes, the young girl slaps her face as to chase away a fly. But the twig persists - It's her little brother, BOBBY, 15, teasing her. Linkin Park blasts through his iPod. Lynn knocks on the window, interrupting his little game."
utter16.52,utter,LYNN,"If you want to use the restroom, it's now or never."
desc16.53,desc,,Bobby removes his headphones and pushes Brenda.
utter16.54,utter,BOBBY,"Wake up, lard ass."
scene17,slugline,,11 EXT. GAS STATION - DAY 11
desc17.55,desc,,"Behind the gas station, Brenda plays with AN ALBINO PIGLET tied to a rope."
utter17.56,utter,BRENDA,"Bobby, come look at this."
desc17.57,desc,,Bobby joins her.
utter17.58,utter,BRENDA (CONT'D),(holding the animal) Oh my god! Poor thing.
utter17.59,utter,BOBBY,You two make a perfect pair.
desc17.60,desc,,Bobby turns to a rusty car and unzips to urinate.
utter17.61,utter,BRENDA,Don't pee there...
utter17.62,utter,BOBBY,Why not?
utter17.63,utter,BRENDA,(pointing to a small WOODEN OUTHOUSE) Hello?
utter17.64,utter,BOBBY,"God, what do you care?"
desc17.65,desc,,Bobby re-zips and heads towards the small wooden outhouse while Brenda plays with the baby pig.
utter17.66,utter,BRENDA,"Piggy, piggy, piggy..."
desc17.67,desc,,SOMEONE OBSERVES HER FROM THE CORNER OF THE HOUSE.
scene18,slugline,,12 EXT. CAS STATION/ROAD - DAY 12
desc18.68,desc,,"In front of the gas station, Lynn leans on the car giving Catherine a bottle. Big Bob opens the hood while the old man continues to fill the tank. At the same time, Doug comes out of the trailer holding his cell phone."
utter18.69,utter,DOUG,"(to the old man) Excuse me sir, do you have a phone I can use? I can't get a signal around here and..."
desc18.70,desc,,Big Bob interrupts.
utter18.71,utter,BIG BOB,"Give. the phone a rest, Bukowski!"
utter18.72,utter,DOUG,"Sorry Bob, ""duty calls""..."
utter18.73,utter,LYNN,"Honey, you haven't put that phone down since we left."
utter18.74,utter,DOUG,This is why I don't go on vacation. They're lost without me.
utter18.75,utter,BIG BOB,"Stop being at everyone's beck and call, Bukowski. You're the boss, remember?"
utter18.76,utter,ETHEL,.I'm sure all that important business can wait till next week.
desc18.77,desc,,Doug gives up. He kisses Lynn and takes the baby from her.
utter18.78,utter,LYNN,(TO DOUG) Are you wearing sunblock? The sun's so strong.
scene19,slugline,,13 INT. SUV - DAY 13
desc19.79,desc,,"While they are talking outside, a DEFORMED HAND slides into the back window of the SUV. A HAND WITH ONLY THREE STRANGELY PROPORTIONED FINGERS. It moves slowly, snatching BOBBY'S HOODED SWEATER from the back seat. SMALL VOICE (O.S.)"
desc19.80,desc,,"Under the car the visitor's feet walk way. They are bare, dirty and covered with dust."
scene20,slugline,,14 INT. / EXT. OUTHOUSE - DAY 14
desc20.81,desc,,Rays of light pass through the wooden planks. The outhouse is so dirty that Bobby is forced to hold his breath... An EYE peeks between the wooden planks! BOBBY JUMPS-
utter20.82,utter,BOBBY,What the hell Brenda! The eye goes away...
desc20.83,desc,,"He re-zips looking outside. Nobody. When he exits, Brenda appears on the other side."
utter20.84,utter,BOBBY (CONT'D),Freak.
desc20.85,desc,,She looks at him slightly confused...
utter20.86,utter,BRENDA,What?
scene21,slugline,,15 EXT. GAS STATION/ROAD - DAY 15
desc21.87,desc,,"Doug sits on the porch giving the baby her bottle. The old gas station attendant checks the oil and the water. ,Ethel joins him, holding a road map."
utter21.88,utter,ETHEL,How far are we from 1-88?
utter21.89,utter,OLD GAS ATTENDANT,You're at least six or seven hours away'from there.
desc21.90,desc,,Ethel gives her husband a dirty look.
utter21.91,utter,ETHEL,I told you we should have gone through Santa Fe. You never listen to me.
utter21.92,utter,OLD GAS ATTENDANT,This is the only southbound road that goes to 1-88. From there you can take the 231 West to California. But you'll never make it before sundown...
utter21.93,utter,BIG BOB,Doesn't bother me. I had night patrol for almost fifteen years...
utter21.94,utter,OLD GAS ATTENDANT,You a cop?
utter21.95,utter,BIG BOB,Detective...
utter21.96,utter,ETHEL,(with a smile) Not anymore. Thank God!
utter21.97,utter,BIG BOB,I'm starting a private security firm...
desc21.98,desc,,The old man turns to Doug-
utter21.99,utter,OLD GAS ATTENDANT,You a cop too?
utter21.100,utter,DOUG,Who me? No way. I'm in telecommunications. A beat.
utter21.101,utter,OLD GAS ATTENDANT,Huh...Make money in that?
utter21.102,utter,DOUG,Everybody's gotta have a cell phone...
utter21.103,utter,OLD GAS ATTENDANT,Well you won't find any customers around here.
utter21.104,utter,DOUG,No kidding...
desc21.105,desc,,"As the old man closes the hood, a familiar sound returns- KRIIINK KRONK - KRIIINK KRONK - KRIIINK KRONK He leans over and catches Bobby and Brenda in the distance, playing with the well. Brenda is about to drink from her hands."
utter21.106,utter,OLD GAS ATTENDANT,(shouting to them)
desc21.107,desc,,"DON'T DRINK THAT WATER, MISS. IT AIN'T NO GOOD."
desc21.108,desc,,YOU HEAR THAT BRENDA? DON'T DRINK THE WATER! Big Bob walks to the old man.
utter21.109,utter,BIG BOB,What do -I owe you?
desc21.110,desc,,The old man looks at the gas pump.
utter21.111,utter,OLD GAS ATTENDANT,36 dollars...
utter21.112,utter,DOUG,"Let me pay, Bob."
desc21.113,desc,,BIG BOB
utter21.114,utter,DOUG,That's not what I meant...
desc21.115,desc,,"There is another room behind the counter, and the beaded curtain which separates the two rooms is still moving."
utter21.116,utter,LYNN (CONT'D),"Beauty? Come on, sweetie... No answer."
desc21.117,desc,,"Cautiously, Lynn moves through the store to the beaded curtains. Above the cash register, an old sepia photograph of a miner stares at her."
utter21.118,utter,LYNN (CONT'D),Beauty?
desc21.119,desc,,"Lynn goes into the other room. In the darkness, among the old empty bottles, she finds Beauty standing with her front legs on a window sill and barking to the backyard. Lynn looks outside- Nobody. Only the desert and hills. Inside the room, THE HALF OPEN EXPENSIVE LEATHER BAG laying alone on the table awakens her curiosity. As she goes to inspect it, she hears the SUV starting and Doug calling out-"
utter21.120,utter,DOUG (O.S.),Honey!? We're leaving...
desc21.121,desc,,Lynn grabs the dog by the collar.
utter21.122,utter,LYNN,"(NOT CONVINCED) Come on, Beauty. There's nothing here..."
desc21.123,desc,,"She turns around and runs into- THE OLD GAS STATION ATTENDANT, STARING AT HER."
utter21.124,utter,OLD GAS ATTENDANT,May I help you miss?
utter21.125,utter,LYNN,"Sorry, our dog got out...She won't stay put..."
desc21.126,desc,,A car horn breaks the silence.
utter21.127,utter,DOUG (0.S.),Honey? What are you doing?!
utter21.128,utter,LYNN,(YELLING OUTSIDE)
desc21.129,desc,,"The old man lets her pass with the dog, watching her WITH SUSPICION- Has she seen the contents of the bag?"
scene22,slugline,,17 EXT. GAS STATION - DAY 17
desc22.130,desc,,"Through the gas station window, we see Lynn leaving with the dog. Outside, next to the rusty abandoned cars, THE PIGLET HAS DISAPPEARED. Only the rope remains. A MURMUR IS HEARD AS A SHADOW PASSES SLYLY ON THE FLOOR."
scene23,slugline,,18 EXT. GAS STATION/ROAD - DAY 18
desc23.131,desc,,"Lynn puts the dog in the trailer where Doug and Bobby are. She enters the SUV. Behind the wheel, Big Bob turns around one last time before driving off-"
utter23.132,utter,BIG BOB,Let's go!
desc23.133,desc,,KNOCK KNOCK The old man knocks on the window. Big Bob opens- OLD GAS ATTENDANT
utter23.134,utter,ETHEL,"He's right, Bob."
utter23.135,utter,BIG BOB,I'm fully aware of the driving laws.
utter23.136,utter,OLD GAS ATTENDANT,Have a safe trip.
desc23.137,desc,,Big Bob smiles back and starts the engine.
utter23.138,utter,BIG BOB,Everyone ready?
desc23.139,desc,,The old man stops him-
utter23.140,utter,OLD GAS ATTENDANT,"You know, it's not on the map, but if you take a right at the road a couple miles from here, it'll lead you through the hills. Probably save you three or four hours."
desc23.141,desc,,"Thanks for the tip. The trailer drives off in the distance leaving the attendant in a cloud of dust. The old man looks to the hills, taking a deep breath..."
scene24,slugline,,19 EXT. MINE ENTRANCE - DAY 19
desc24.142,desc,,THE WIND BLOWS OVER THE ROCKY HILLS WHILE WE MOVE TOWARDS THE ENTRANCE OF THE OLD ABANDONED MINE. The camera passes through the wooden planks blocking the entrance and moves into the depths. DARKNESS.
scene25,slugline,,20 EXT. HILLS - DAY 20
desc25.143,desc,,"POV through binoculars from the hilltops. The binoculars pan across the deserted terrain before stopping on the Carter vehicle, a tiny dot at the end of the road. The car and trailer approach. Off screen, we hear ANIMALISTIC BREATHING behind the binoculars. The SUV turns off the main road onto a dirt trail. We see Brenda lifting the gate and allowing the vehicles to access the path, unaware of the danger lurking about. Brenda gets back in the SUV. It pulls the trailer on the dirt road towards the hills."
