segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,Peter Schink & Scott Stewart
desc0.1,desc,,"""Come, ye children, listen to me. I will teach you the fear of the LORD."" PSALM 34:11"
scene1,slugline,,THE MOJAVE DESERT - DUSK
desc1.2,desc,,Vast. Barren. No signs of life. A BLOOD RED SUN is sinking behind the distant mountains. The unbearable heat will soon become an unbearable cold. A YOUNG WOMAN'S VOICE. Solemn. Weary. Determined.
utter1.3,utter,WOMAN'S VOICE,"When I was a little girl, my mother would remind me each night before bed to be sure to open my heart to God, for he was kind, merciful and just. Things changed after my father left a few years later, leaving her to raise me and my brothers alone in a little place out on the edge of the Mojave Desert. She never talked about a kind and merciful God again. Instead she spoke of a prophecy. Of a time when all the world would be covered in darkness and the fate of Mankind would be decided. One night I finally got up the courage to ask my mother why God had changed, why was he mad at his children. ""I don't know,"" she said, tucking the covers around me, ""I guess he just got tired of all the bullshit."""
desc1.4,desc,,"And with these words the last trace of sunlight is SNUFFED OUT, leaving us in:"
scene2,slugline,,DARKNESS...
desc2.5,desc,,"A darkness filled with the sounds of SIRENS, GLASS SHATTERING, SPORADIC GUNFIRE...a CITY FALLING INTO CHAOS."
scene3,slugline,,"TITLE: ""Los Angeles, December 23rd - 1:02 a.m."" A BLOOD RED MOON"
desc3.6,desc,,"reflected in a greasy puddle of water. Might just be the smog that's making it that ominous color. Then we notice something moving in the reflection. A dark shape, growing, coming down at us fast. Beat...then WHAM! TWO BLACK BOOTS land hard in the water...and we're in:"
scene4,slugline,,EXT. AN ALLEY WAY - LATE NIGHT
desc4.7,desc,,"A DARK FIGURE in a tattered trench coat tumbles onto the pavement, hands out to slow the impact. A beat then slowly he climbs to his feet, recovering from what seems to have been quite a fall. He has chiseled features, shaved head, deep-set eyes. Looks like he's been through one hell of a fight. His name, we will come to know, is MICHAEL. He quickly checks out his surroundings, nothing but brick walls above him. Where'd this guy jump from? A RUMBLE of thunder...then RAIN starts to hammer down. Seems to motivate him. Michael pulls his overcoat tight around his body and dashes toward the mouth of the alley. He reaches the STREET just in time to see a FLEET OF POLICE CARS tearing around the corner, SIRENS WAILING, heading this way. He reels back into the alley way, ducks down behind a trash dumpster, as the BLUE AND RED LIGHTS of the POLICE CARS whip past. Michael waits for the lights to disappear, then he pulls a MASSIVE ORNATE KNIFE from his jacket. Considers it grimly. Runs his finger along its edge. Blood beads up. Razor sharp. Michael begins to peel off his overcoat, revealing his bare chest underneath...and skin literally covered with DARK TATOOS. Hard to see what they are in this light. As his coat falls to the ground, we DRIFT over to the BRICK WALL behind him where we see MICHAEL'S SHADOW crouch over, and then... ...TWO LARGE SHAPES UNFOLD FROM HIS BACK, STRETCHING UP INTO WHAT ARE UNMISTAKABLY...THE SHADOW OF WINGS. The RAIN POUNDS harder, as if punishment from the heavens. The glint of the KNIFE coming down fast. A HORRENDOUS SOUND OF FLESH TEARING AWAY FROM BONE... ...THE BLOODY KNIFE CLATTERING TO THE PAVEMENT... ...FOLLOWED BY MICHAEL'S UNGODLY SCREAM RISING UP FROM THE ALLEY WAY. And then SILENCE... CLOSE ON THE GUTTER, AS BLOOD BEGINS TO FLOW FREELY, MIXING, SWIRLING WITH THE RAIN..."
scene5,slugline,,EXT. CITY STREET - A SHORT WHILE LATER
