segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,The sound of HELICOPTER ROTORS slicing through the air.
utter0.1,utter,STYLES (O.S.),"Jesus, God..."
desc0.2,desc,,"An ARMY HELICOPTER as it soars over the thick LOUISIANA BAYOU. Lush and green only a day ago, the foliage below has been ripped to shreds. The kind of damage that can only be done by nature."
scene1,slugline,,"SUPERIMPOSE:, FEBRUARY 2 - 0630 HOURS - 32 KILOMETERS NORTH"
desc1.3,desc,,"OF FORT MCKINLEY, LOUISIANA"
scene2,slugline,,INT. ARMY HELICOPTER (FLYING) -- SUNRISE
desc2.4,desc,,"Sitting next to the PILOT is COLONEL WILLIAM STYLES. Mid- 40's, normally gruff, but completely cowed by the damage below. The PILOT, unfazed."
utter2.5,utter,PILOT,"Hurricane Beth, huh? Had an ex-wife named Beth, this is pretty much par for the course. This area got the worst of it, I hope these guys are all intact --"
utter2.6,utter,STYLES,"That's enough, Lieutenant."
desc2.7,desc,,"SOMEONE'S P.O.V. - RUNNING through the underbrush -- ducking branches, pushing through bushes, splashing through streams. LABORED BREATHING wheezes over the sound track. We're headed for a CLEARING..."
scene3,slugline,,INT. ARMY HELICOPTER (FLYING) -- SUNRISE
desc3.8,desc,,"The Pilot pushes his stick forward, descending to tree level."
utter3.9,utter,PILOT,Coming up on the pick-up.
scene4,slugline,,EXT. CLEARING -- DAWN
desc4.10,desc,,"TWO MEN emerge from the underbrush at a run. The BIGGER MAN carrying the wounded SMALLER MAN over his shoulder. Both in ragged army cadet fatigues -- ripped, muddy, and bloody. The Bigger Man lowers the Smaller Man to the ground and unshoulders his M-16. Face panicked. The sound of the HELICOPTER approaching..."
scene5,slugline,,INT. ARMY HELICOPTER (FLYING) -- SUNRISE
desc5.11,desc,,The unmistakable SOUND OF GUNFIRE from below.
desc5.12,desc,,"Holy shit, that's live fire! As the Helicopter comes over the clearing, Styles and the Pilot squint down through the windscreen to see the Two Men, huddled together as BULLET HITS kick up DUST around them!"
desc5.13,desc,,Who's shooting at them -- The Bigger Man raising his own his weapon and RETURNING FIRE. The Smaller Man frantically waving the Helicopter down...
utter5.14,utter,PILOT,I can't see --
desc5.15,desc,,"Below, the Bigger Man still shooting and then he lowers his rifle and there's only SILENCE. No return fire. And then Styles sees why. A THIRD MAN. Lying by the treeline. Chest torn open by gunfire. Obviously dead. His clothes -- the same fatigues the first two men are wearing."
utter5.16,utter,STYLES,"That was one of their own, he just shot one of their own men --"
utter5.17,utter,PILOT,Who was trying to shoot them --
utter5.18,utter,STYLES,Get us on the ground!
scene6,slugline,,EXT. CLEARING -- SUNRISE
desc6.19,desc,,"As the Helicopter comes in for a landing, the Bigger Man kneels next to the Smaller Man, who bleeds from a bullet wound to the arm. His face, pale, sweating. The Bigger Man wipes the Smaller Man's brow and speaks softly and seriously."
utter6.20,utter,BIGGER MAN,Are you ready for this?
desc6.21,desc,,The Smaller Man nods.
scene7,slugline,,INT. ROADHOUSE -- MORNING
desc7.22,desc,,"A full on shit-kicking dive. Nearly empty, given the hour. A TELEVISION plays the morning news over the bar. Only two inhabitants -- one a BARTENDER, the other the lone CUSTOMER, smoking and picking at a plate of criminally runny eggs."
utter7.23,utter,HARDY,"Tell the truth, Vic. You made these with a blender, right?"
desc7.24,desc,,"He grins and we get our first good look at TOM HARDY -- three day stubble, dark rings around his eyes, but a with strong jaw and steady voice. Not your average barfly. Somebody who maybe used to be somebody."
utter7.25,utter,BARTENDER,"Don't like 'em, don't eat 'em, don't make no damn difference to me."
utter7.26,utter,HARDY,You know that was like a quadruple negative?
desc7.27,desc,,The Bartender takes the plate away from him.
utter7.28,utter,HARDY,Can I at least have a drink?
utter7.29,utter,BARTENDER,It's ten thirty in the morning.
utter7.30,utter,HARDY,"Yeah, if you've slept."
utter7.31,utter,BARTENDER,You know the law -- no liquor before noon. Could lose my license.
utter7.32,utter,HARDY,"Don't you mean ""don't need no liquor license not taken away from me""?"
desc7.33,desc,,The Bartender smiles.
utter7.34,utter,BARTENDER,"Hurricane kept you up, too?"
utter7.35,utter,HARDY,"Yeah, and I could've used the sleep. I'm supposed to meet people here tonight, try and get some work going."
desc7.36,desc,,"He stops, his attention suddenly on the TV. A NEWSCASTER:"
utter7.37,utter,NEWSCASTER,...is expected to announce the grand jury indictments in the Guissepe Torres police corruption case as early as tomorrow afternoon. Speculations abound that up to ten former homicide detectives could be named in the proceedings --
desc7.38,desc,,The Bartender turns the TV off hastily. Embarrassed:
utter7.39,utter,BARTENDER,Sorry.
