segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,A civilization is destroyed only when its gods are destroyed.
scene1,slugline,,EXT. FOREST - DAWN
desc1.1,desc,,"Bare as all hell. The trees stripped of their bark and white like ghosts. Some torn violently from their roots and felled. STARK GRAY SUNLIGHT shafts between the trees, clouded by a creeping fog that obscures the true color of everything. A LIGHT SNOW flutters. The world monochrome, lifeless and cold. A CAT prowls across the dead earth. Barely recognizable as the domestic breed it might once have been. Its fur mangy and rank, body rib-thin from starvation. Entirely feral. It moves slowly, cautiously. Sniffing the air, scanning the forest, alert. Trusting nothing of its surroundings. It paces across a leaf-strewn clearing, closing stealthily on: A DEAD MAN, splayed face-down in the earth. His feet bare. Face frozen in a grim death mask. A GAPING GUNSHOT WOUND in his head, the dried blood caked around it matting his hair. As the cat moves closer, approaching warily:"
scene2,slugline,,P.O.V. FROM ACROSS THE CLEARING
desc2.2,desc,,"About thirty yards away. Someone is watching. Waiting. SLOW, DEEP BREATHS, heard through a GASMASK RESPIRATOR. CLOSE ON A PAIR OF INDUSTRIAL GOGGLES The MIRRORED LENSES reflecting the forest clearing, locked onto the cat. The slow, metered breathing continues. THE CAT slows, but continues pacing toward the corpse. More cautious than ever. It inches forward, sniffing at the body. ON THE WATCHER. Crouched behind the mangled stump of a felled tree. Concealed beneath a camouflaging mesh of leaves, twigs and bracken. A ""ghillie suit"" of the kind used by snipers. THE CAT sniffs at the dead man's hand, frozen by death in a grotesquely contorted claw. The animal still unsure. Looks around again, checking its surroundings for predators. THE WATCHER moves almost imperceptibly. The leaves covering him rustle ever so slightly as we hear - just barely - the familiar creaking sound of a BOW STRING BEING DRAWN TAUT. THE CAT hears it. Looks up, alert. Staring right at the watcher, but he is too well camouflaged to be seen. An interminable, tense BEAT - is the prey going to flee? Finally, the cat turns its attention back to the carcass, nibbling gingerly at the flesh of the man's fingers. THE WATCHER looses the arrow. It sails across the clearing and SKEWERS THE CAT clean through. It drops to the ground. THE WATCHER STANDS, shaking off the ghillie suit, revealing him to us for the first time. He wears a weather-beaten knee-length duster. Hooded sweater with more layers beneath that. Torn pants and scuffed work boots. Everything filthy and battered from years of wear. Along with the goggles, his face remains obscured by a DISPOSABLE PAPER DUST MASK and a CRUDELY-FASHIONED FUR HAT with dangling ear flaps that may once itself have been a cat. Around his neck he wears a silver SAINT CHRISTOPHER PENDANT hanging from a frayed twine cord. His name is ELI. He shoulders the bow and walks across the clearing. Crouches beside the dead cat and pulls out the arrow. Wipes the blood from the shaft, then reaches down to collect the body. Suddenly the cat SCREECHES AND FLAILS WILDLY! Eli recoils, falling backward, stunned, as the cat - MORTALLY WOUNDED BUT FIGHTING TO THE DEATH - bites and claws desperately at him. Eli struggles violently with the cat, wrestling it to the ground and grabbing up a HUNK OF FALLEN BRANCH. He holds the writhing animal down and CLUBS IT until it lays still. He sits back, breathing harder than the dustmask will allow. He yanks it down, revealing the dirty, unshaven face beneath. Impossible to tell his age, but certainly not a young man. For a moment he just sits there. Then bundles up the dead cat and returns to the mangled tree stump. Folds away his ghillie suit into a nearby RUCKSACK which he hauls up onto his back. A canteen dangles from the backpack, a SHOTGUN strapped to its side. Eli reaches down for his final possession - an old SAMURAI SWORD in a scabbard which he slings across his back. He gazes up at the sky. A snowflake drifts down and lands on his cheek. He reaches up and brushes it away, leaving a BLACK SMEAR on his face. Not snow after all, but some kind of ASH."
scene3,slugline,,EXT. FOREST ROAD - DAY
desc3.3,desc,,"Eli emerges from the treeline onto the cracked and ruptured asphalt. Lined by more of those ghostly, stripped-bare trees. He sniffs the air, breathing it in. Checks the road in both directions. Deserted. A few yards away is the rusted, burned- out chassis of a CAR. He heads toward it. The car rests half on the road, half in the adjacent ditch. Stripped of its tires and engine. In the driver's seat is a MUMMIFIED BODY. A BULLET HOLE piercing its forehead. Eli regards the body dispassionately. Tries the door handle but it's jammed. He yanks on it harder and eventually wrenches it open. He leans in and checks the man's feet. They're bare. No shoes or socks. Eli curses under his breath. He leaves the car behind and heads on down the road. As he walks away, we see that the sole of one of his boots has worn loose, held in place now only by a rubber band."
scene4,slugline,,EXT. ROAD - DAY
desc4.4,desc,,"Eli continues down the road. He ambles along slowly, a man in no hurry. A man who has been walking a long time. The road has since emerged from the forest. Passing now through a wasteland of dead scrub brush and urban junk. The sun beats down from directly overhead. The sky has no color to it, paper-white. The unfiltered sun's stark light leaves everything seeming bleached-out, over-exposed. CRANE UP as Eli walks on. On the horizon is the silhouette of a CITY. Or what was once a city. Columns of BLACK SMOKE rise from within, casting a deathly pall over the skyline. BURNED AND BROKEN SKYSCRAPERS jut out like tombstones. Eli reaches a fork in the road and stops. The road he's on appears to wind off in the direction of the ruined city on the horizon. The other fork continues on into the wasteland. After a brief pause, Eli changes direction and heads off down the other fork, away from the city."
scene5,slugline,,EXT. ABANDONED TOWN - DAY
