segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,B O D Y O F E V I D E N C E
scene1,slugline,,by Brad Mirman (second draft)
desc1.1,desc,,Over the BLACK we hear the SOUNDS of two people making love. A MAN'S VOICE MOANS passionately.
scene2,slugline,,INT. BEDROOM - NIGHT
desc2.2,desc,,"ANDREW MARSH lies on his back in bed. He is a frail-looking man in his early sixties, with thinning gray hair. On top of him is a much younger WOMAN. Although her back is to us, we catch flashes of her face for a moment as she turns from side to side. We see enough to know that this is a beautiful woman. She moves wildly, grinding her hips into him, her head arched back, her hands rubbing lightly over her breasts. She reaches down, grabbing his hips and jerks them upwards, forcing him deeper inside her. They move together -- faster -- and faster. The CAMERA slowly begins to PULL BACK. As it does we see what we are watching is on a TELEVISION. Further back still. We see TWO UNIFORMED POLICE OFFICERS standing before the television watching the act. The CAMERA begins to pan around the room. Rain streaks down the windows of the room -- LIGHTNING flashes outside. A VIDEO CAMERA is set up on a tripod. More PLAIN CLOTHES POLICE, looking, dusting, talking. We continue to PAN. We can now see it is the same room on the tape. ON the bed lies the naked body of ANDREW MARSH, a sheet covering his lower torso. His face is ashen, mouth open, his dull eyes looking out in a fixed stare. The last instant of his life is etched upon a face frozen in pain."
scene3,slugline,,EXT. RESIDENTIAL STREET - NIGHT
desc3.3,desc,,"LIGHTNING fills the night sky. THUNDER BOOMS overhead. The wind whips the RAIN furiously against anything in its path. The CAMERA moves slowly along rows of beautiful HOMES. At the end is a cul-de-sac. Several POLICE CARS are in the driveway, their RED LIGHTS FLASHING. A four-door SEDAN pulls into the driveway. JOHN CARDENAS steps out into the rain. He is a handsome Latin in his thirties, with hard, chiseled features and black, slicked-backed hair. He does not run through the rain -- he walks. DETECTIVE REESE, a man who looks more like an accountant than a homicide detective runs out to meet him."
utter3.4,utter,CARDENAS,Is it Marsh?
utter3.5,utter,REESE,Yeah.
desc3.6,desc,,"Just a hint of sadness shows on Cardenas' face. It lasts an instant, then it's gone."
utter3.7,utter,REESE,"Sir, do you mind if we get out of the rain?"
desc3.8,desc,,Cardenas doesn't move. He ignores the question.
utter3.9,utter,CARDENAS,Who found him?
utter3.10,utter,REESE,His Secretary. Joanne Braslow.
utter3.11,utter,CARDENAS,She was here?
utter3.12,utter,REESE,No. She stopped by to pick up some papers.
utter3.13,utter,CARDENAS,Show me.
desc3.14,desc,,Reese starts for the house. Cardenas looks up into the night sky. A FLASH of LIGHTNING fills the SCREEN.
