segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,"""FANTASTIC FOUR"""
scene1,slugline,,Mark Frost and Michael France
desc1.1,desc,,"based on the Marvel comic book by Stan Lee and Jack Kirby Our first thought: DR. DOOM? But it's not moving. A welder's torch sparks into frame in the hands of a sculptor on scaffolding. This is art, an epic 20 foot statue going up of a business mogul (VICTOR VON DOOM) in whose generously extended hands sit two intertwined columns of DNA. His face is chiseled, angular, perfect (too perfect). Past sparks, we MOVE down to pick up..."
scene2,slugline,,EXT. STREET/VON DOOM INDUSTRIES TOWER - DAY
desc2.2,desc,,"REED RICHARDS and BEN GRIMM head toward the soaring glass- box atrium of VDI Headquarters. Designed to inspire awe, it does."
utter2.3,utter,REED,"High open space, exposed structural elements. Obviously aimed at first time visitors to create feelings of... smallness, inadequacy."
desc2.4,desc,,"Ben glances at Reed, who looks a little nervous."
utter2.5,utter,BEN,"Good thing it ain't workin... Reed, what are we doing here? This guy's fast-food, strip-mall science --"
utter2.6,utter,REED,"This wasn't our first stop, in case you forgot NASA. And Victor's not that bad. He's just a little... (seeing the statue) Larger than life."
scene3,slugline,,INT. VON DOOM INDUSTRIES TOWER - DAY
desc3.7,desc,,"They move past the statue, into the sprawling atrium."
utter3.8,utter,REED,He's financed some of the biggest breakthroughs of this century.
utter3.9,utter,BEN,You'd never know it.
desc3.10,desc,,"He motions to a high-tech ORB, showing FOOTAGE of VDI's accomplishments: a safe and clean nuclear facility, the first"
scene4,slugline,,private Space Station.
desc4.11,desc,,"All images have VICTOR front and center, glad-handling George Bush, Tony Blair, shady International Leaders. The last image is Victor holding the AMERICA'S CUP."
utter4.12,utter,BEN,Jesus. That too?
desc4.13,desc,,They reach three stern RECEPTIONISTS.
utter4.14,utter,REED,Reed Richards and Ben Grimm to see --
desc4.15,desc,,"A receptionist cuts him off, handing them each a pass."
desc4.16,desc,,"Executive elevator, top floor."
utter4.17,utter,BEN,What's the price for a smile round here?
desc4.18,desc,,"They head for the elevator. Reed carries a small, black box. As they enter the elevator, steel doors shut and we CUT TO --"
scene5,slugline,,INT. VON DOOM INDUSTRIES TOWER - OFFICE - DAY
desc5.19,desc,,"A large, dark office. Ben in the corner. He yawns, watches... BRIGHT HOLOGRAMS: Stars. Planets. They hover in the air, making the room feel like a majestic portal into outer space."
utter5.20,utter,REED (O.S.),My research suggests that exposure to a high-energy cosmic storm born on solar winds might have triggered the evolution of early planetary life.
desc5.21,desc,,"REED stands among the holograms, speaking to a MYSTERIOUS FIGURE in shadow behind a desk. An ominous, PULSATING RED CLOUD covers the stars. It washes over a hologram of EARTH."
utter5.22,utter,REED,"In six weeks another cloud with the same elemental profile will pass Earth's orbit. A study in space could advance our knowledge about the structure of the human genome, and help cure countless diseases, extend human life --"
desc5.23,desc,,"The SHADOW clears his throat. Reed speeds up, emotional."
utter5.24,utter,REED,"Give kids the chance to be stronger, healthier, less prone to --"
utter5.25,utter,SHADOWED FIGURE,Turn it off. Please.
desc5.26,desc,,The figure's DEEP VOICE pierces the darkness.
utter5.27,utter,REED,But I haven't fully explained my --
utter5.28,utter,SHADOWED FIGURE,Yes you have... Imagination. Creativity. Passion. Those were always your trademarks.
desc5.29,desc,,"Lights brighten, revealing the face behind the voice: VICTOR VON DOOM. 35, handsome, commanding. He looks almost... airbrushed. He drops a WIRED magazine to the desk. REED is on the cover over the words: RICHARDS BANKRUPT, GRANT CUTBACKS."
utter5.30,utter,VICTOR,"But dreams don't pay the bills, do they? (a condescending smile) Same old Reed, the hopeless optimist. Still reaching for the stars, with the world on your back."
utter5.31,utter,REED,You remember in school we talked about working together. That's what I was about to explain...
desc5.32,desc,,"Reed presses the remote. Another hologram appears: A SHUTTLE slowly approaching AN ORBITING SPACE STATION. Both bear the VON DOOM INDUSTRIES logo. Victor smiles, more intrigued."
utter5.33,utter,VICTOR,"So it's not my money you want. It's my toys... Tell me: if NASA doesn't trust you, why should I?"
desc5.34,desc,,"Victor is a step ahead. Reed pauses, thrown for a beat. Ben wakes up, suspicious. Victor notices. He notices everything."
utter5.35,utter,VICTOR,That's my job. To stay a step ahead. To know what other men don't.
desc5.36,desc,,"Ben gets close to Reed, turning toward the door."
utter5.37,utter,BEN,I can't take this.
utter5.38,utter,REED,"(low, quiet) Ben. This is business. Just work."
desc5.39,desc,,"A beat. Victor cracks a smile, enjoying the tension. And..."
utter5.40,utter,SUE (O.S.),"He's right, Ben."
desc5.41,desc,,"They turn to see... SUE STORM (demure, stunning) standing in a corner... possibly for the whole presentation. A little cold:"
utter5.42,utter,SUE,It's just business.
utter5.43,utter,VICTOR,"I think you both know my Director of Genetic Research, Susan Storm."
utter5.44,utter,BEN,"Heya Susie. (under breath, to Reed) One more thing he's got."
desc5.45,desc,,"Sue gracefully walks into the office, only taking her eyes off of Reed to give Ben a warm hug."
utter5.46,utter,SUE,"Ben, it's been too long."
desc5.47,desc,,She gives Reed a polite handshake. Victor watches carefully. Reed looks uncomfortable in her gaze. A little tongue-tied.
utter5.48,utter,REED,"You're, you've, I mean, how have you bee--"
utter5.49,utter,SUE,Never better.
desc5.50,desc,,Victor sizes them up. He puts a hand on Sue's shoulder.
utter5.51,utter,VICTOR,"This isn't going to be a problem, is it?"
utter5.52,utter,REED,Not at all.
utter5.53,utter,SUE,Ancient history.
desc5.54,desc,,"Victor smiles, eyeing Sue."
utter5.55,utter,VICTOR,"Good. Then you're just in time to hear the great Reed Richards ask me for help. (to Reed) You know, you made a lot of folks at MIT feel like a junior high science fair. So you'll excuse me if I savor the moment."
desc5.56,desc,,Ben tightens. A hard beat. Reed sucks it up.
utter5.57,utter,REED,"You back this mission, and I'll sign over a fair percentage of any applications or --"
utter5.58,utter,VICTOR,The number's seventy-five. And it's applications and patents.
utter5.59,utter,BEN,What about his first born?
utter5.60,utter,REED,"(quiet) Ben, the money's not important. We could save lives."
desc5.61,desc,,Sue gives a thin smile -- a flicker of old feelings.
utter5.62,utter,VICTOR,"Twenty-five percent of a billion is enough to keep the lights on, isn't it? Maybe even pay off your fourth mortgage on the Baxter Building."
desc5.63,desc,,They look at Victor. How does he know all this...?
utter5.64,utter,VICTOR,Deal...?
desc5.65,desc,,"Reed looks at Ben, who shakes his head softly no. But Reed... drops a nod. Done. Victor smiles, offers a handshake."
utter5.66,utter,VICTOR,"Well then, to our future. Together."
desc5.67,desc,,Victor squeezes. Hard. His other hand on Sue's shoulder.
utter5.68,utter,VICTOR,"Funny how things turn out, isn't it?"
utter5.69,utter,REED,Hilarious.
desc5.70,desc,,"As Reed and Sue lock eyes, Ben watches Victor. Wary."
scene6,slugline,,INT. VICTOR'S OFFICE - MOMENTS LATER - DAY
desc6.71,desc,,"Director of Communications LEONARD enters, checking files."
utter6.72,utter,VICTOR,"If Reed's right, then this little trip will double our stock offering."
utter6.73,utter,LEONARD,And if he's not...?
utter6.74,utter,VICTOR,Reed's always right. Good thing he doesn't always know what he's got...
scene7,slugline,,INT. VON DOOM INDUSTRIES TOWER - ELEVATOR - MOMENTS LATER
desc7.75,desc,,Reed and Ben step into the elevator.
utter7.76,utter,BEN,He knew about NASA. What if he made the call to shut us down --
utter7.77,utter,REED,"Ben, think about all the people we can help if this works --"
utter7.78,utter,BEN,Maybe you should think about yourself for once. You always let this guy push you round --
utter7.79,utter,REED,We got what we wanted. That's enough.
utter7.80,utter,BEN,"I know, I know. I'm just worried about what he wants... Speaking of which..."
desc7.81,desc,,Reed follows Ben's eyes to... SUE. She joins them. Doors shut.
scene8,slugline,,INT. VON DOOM INDUSTRIES STAIRCASE - CONTINUOUS
utter8.82,utter,SUE,"You sure about this, Reed?"
desc8.83,desc,,"He nods, head down. He doesn't want eye contact."
utter8.84,utter,REED,"Those solar winds are flaring, but I factored them into my coordinates and --"
utter8.85,utter,SUE,I was talking about us. Working together.
desc8.86,desc,,Sue holds her eyes on Reed. He is clearly uncomfortable in her gaze. Did the elevator just get smaller?
utter8.87,utter,REED,"(thinking, talking fast) Well, uh, based on our history... you can handle the biogenetics, and I'll focus on the molecular physics. Or, uhm, maybe I should take the biotech, you work the microscopes, since you have some background in"
utter8.88,utter,SUE,"(droll, a little annoyed) Right. That's exactly what I meant."
desc8.89,desc,,"She shakes her head -- same old Reed. He looks at her -- what did he say wrong? Ben smiles, patting Reed on the shoulder."
utter8.90,utter,BEN,Way to not overthink it. (to Sue) So when do we leave?
utter8.91,utter,SUE,I'll schedule the launch. Call me in the morning to talk about resources and crew.
desc8.92,desc,,She offers a business card. Reed doesn't take it.
utter8.93,utter,REED,"I, uh, think I remember the number."
utter8.94,utter,SUE,It's been changed.
desc8.95,desc,,"Beat. Ben grimaces. Reed takes the card, his eyes down."
utter8.96,utter,REED,"As far as crew, I was hoping Ben could pilot the mission --"
utter8.97,utter,SUE,"Well, he's welcome to ride shotgun, but we already have a pilot on our payroll. You remember my brother Johnny..."
desc8.98,desc,,"Off Ben's curdling smile, we DISSOLVE TO --"
scene9,slugline,,EXT. LAKE LAUNCH FACILITY - DAY
desc9.99,desc,,"A helicopter shot through trees. We soar over timberland, and find something massive looming on the horizon: A SPACECRAFT. A sleek take on a space shuttle. Modern tech combined with industrial design that NASA could never afford. The craft's nose is pointed straight up, ready for launch. WORKERS IN JUMPSUITS are scattered around the two-hundred foot tall scaffolding, performing routine checks."
scene10,slugline,,EXT. GANTRY OVERLOOK - DAY
desc10.100,desc,,Ben stares up at the craft. A sneer on his face.
utter10.101,utter,BEN,Can't do it. I cannot do it.
utter10.102,utter,REED,"External SRBs, orbital system engines. Its just like the shuttles you flew in --"
utter10.103,utter,BEN,No. I cannot take orders from that underwear model. That wingnut washed out of NASA for sneaking two Victoria Secret wannabes into a flight simulator.
utter10.104,utter,REED,Youthful high spirits.
desc10.105,desc,,They walk toward the base of the scaffolding.
utter10.106,utter,BEN,They crashed it into a wall. A flight simulator.
utter10.107,utter,REED,I'm sure he's matured since then.
desc10.108,desc,,"CLOSE on JOHNNY STORM, leaning over to kiss a hot redhead. PULL BACK TO REVEAL he's riding a MOTORCYCLE, and she's driving a red CORVETTE with license plate: FRANKIE. PICK UP Reed and Ben, watching through binoculars."
utter10.109,utter,REED,When have I asked you to do something you absolutely said you could not do?
utter10.110,utter,BEN,Five times.
utter10.111,utter,REED,I had it at four.
utter10.112,utter,BEN,This makes five.
scene11,slugline,,INT. LAKE LAUNCH FACILITY LOCKER ROOM - NIGHT
desc11.113,desc,,Reed and Ben unpack gear into lockers. Suddenly --
utter11.114,utter,JOHNNY (O.S.),Captain on the bridge!
desc11.115,desc,,"Ben goes to attention on reflex: Johnny snaps a picture with a digital camera. Then advances, as Ben realizes who it is..."
utter11.116,utter,JOHNNY,Digital camera: $254. Memory stick: $59. The look on your hard-ass former CO's grill when he finds out he's your junior officer: priceless.
desc11.117,desc,,"Ben eyeballs Johnny, suddenly reaches up as if to grab him. Johnny flinches. But Ben just reaches for Johnny's zipper, adjusts his uniform."
utter11.118,utter,BEN,I can handle the ship. I can even handle Mr. Blonde Ambition. But I don't know if I should be flying or playing Vegas in these suits. Who the hell came up with them?
utter11.119,utter,SUE,Victor did.
desc11.120,desc,,"Sue enters, wearing her blue, wetsuit-like uniform, carrying a stack of flightsuits. She hands them out to the guys."
utter11.121,utter,SUE,"The synthetics act as a second skin, adapting to your individual needs to --"
utter11.122,utter,JOHNNY,"Keep the hot side hot, and the cool side cool!"
utter11.123,utter,REED,Wow. Fantastic.
desc11.124,desc,,"Reed stares at Sue in the skintight outfit. She wonders, maybe hopes -- is he actually checking her out?"
utter11.125,utter,REED,Material made from self-regulating unstable molecules. I've been working on a formula for this.
utter11.126,utter,SUE,Great minds think alike.
utter11.127,utter,VICTOR (O.S.),Guess some think faster than others.
desc11.128,desc,,"Victor enters, wearing his custom-tailored flightsuit."
utter11.129,utter,VICTOR,I hired Armani to design the pattern. These colors will look great on camera.
desc11.130,desc,,"A DOOR OPENS. Leonard enters, in a sharp suit."
utter11.131,utter,LEONARD,"They're ready for you, sir."
utter11.132,utter,VICTOR,Showtime.
scene12,slugline,,EXT. LAKE LAUNCH FACILITY - HALLS - NIGHT
desc12.133,desc,,"Leonard leads Victor through the halls. Victor checks himself in mirrors as he walks, fixing his hair, his uniform."
utter12.134,utter,LEONARD,"Our numbers are through the roof. The IPO's tracking at fifty, sixty a share. The bank's five times oversubscribed --"
utter12.135,utter,VICTOR,It's not just the money. I could make money in my sleep.
utter12.136,utter,LEONARD,Then what is it?
utter12.137,utter,VICTOR,"History, Leonard. History. Everything else is conversation... (a beat) How's the other matter?"
desc12.138,desc,,Leonard pulls out a BOX. Opens it: a TEN KARAT DIAMOND RING.
utter12.139,utter,LEONARD,Harry Winston sends his regards.
desc12.140,desc,,"They hit a set of big doors. Victor stops and looks into the reflective, metallic surface on the wall. He fixes one last strand of hair. Perfect. Then he opens the door to... SNAP!SNAP!SNAP! WHIP-PAN a row of CAMERAS snapping shots of --"
scene13,slugline,,EXT. LAKE LAUNCH FACILITY - NIGHT
desc13.141,desc,,"Retrofitted into a makeshift press area. Victor sits on a platform, with reporters stretched out below him."
utter13.142,utter,VICTOR,Today we stand on the edge of a new frontier. In the furthest depths of outer space... we will find the secrets to inner space. The final key to unlocking our genetic code lies in a cosmic storm...
desc13.143,desc,,"BEHIND THE ACTION: Reed, Sue, Johnny and Ben walk past. News crews barely notice, passing without even taking a picture. Our ""Fantastic Four"" are not exactly big news. Not yet."
utter13.144,utter,BEN,Isn't that your speech?
utter13.145,utter,REED,He's made a few changes.
utter13.146,utter,BEN,"This is your dream, Reed. You should be the one up there."
utter13.147,utter,REED,Victor's better at these things.
desc13.148,desc,,"Just past the press area, they see... one woman standing, waiting. This is DEBBIE, Ben's fiancee. And for the first time in the entire film... Ben SMILES. They hug, kissing. Johnny and Reed watch. Reed glances at Sue, who walks ahead. Debbie slips a photo into Ben's flightsuit. A tender beat."
utter13.149,utter,BEN,I'll be watching over you.
utter13.150,utter,DEBBIE,"Just get back soon, or I start looking for a new groom."
desc13.151,desc,,Ben looks at the little ENGAGEMENT RING on her finger.
utter13.152,utter,BEN,"Soon as I'm back, I'm gonna trade that in for a bigger rock."
utter13.153,utter,DEBBIE,"I don't care about rocks, I care about you. (to Reed) You bring him back in one piece, or you can forget being Best Man."
desc13.154,desc,,"Reed nods, smiles. Debbie gives Ben a last kiss. Ben turns to Johnny, who gives a cocky smile."
utter13.155,utter,BEN,"What the hell you smiling at? Just keep your mouth shut, and your mind on those SMBs --"
utter13.156,utter,JOHNNY,"Actually, the engines are SMEs. Hydrogenbase, carbon propellant. Couple generations past your last ride. (at the threshold) I'm not as dumb as you look."
desc13.157,desc,,"Ben just glares at Reed. This is going to be a long trip. As they follow after Sue, we CUT BACK TO --"
scene14,slugline,,VICTOR ON STAGE
desc14.158,desc,,Mid-speech. Playing behind him is REED'S HOLOGRAM: stars give way to a pulsating red cloud...
utter14.159,utter,VICTOR,"Think of a world without genetic flaws -- no asthma, allergies, baldness, breast cancer..."
desc14.160,desc,,Ben and Reed hear the speech. Ben bristles.
utter14.161,utter,BEN,What's wrong with being bald...?
desc14.162,desc,,"Victor smiles at the crowd, commanding. A true leader."
utter14.163,utter,VICTOR,Darwin discovered evolution. Now we -- I -- will define it. Only in America could...
desc14.164,desc,,The red cloud of cosmic rays wash over the Earth.
utter14.165,utter,VICTOR,"...a little country boy from Latveria build one of the biggest companies in the world, and truly reach the stars. Now if you'll excuse me, history awaits..."
desc14.166,desc,,"On those words, the HOLOGRAM TRANSFORMS TO... Von Doom's SHUTTLE on the launch pad. BOOM! THRUSTERS FIRE WHITE HOT. Smoke billows across the pad. Ready for take off. Victor walks past the hologram and exits. His departure perfectly timed with the shuttle LIFTING OFF. We push in on the shuttle, and follow the ship as it leaves Earth's atmosphere. BOOM -- booster rockets fall away and the shuttle fires its thrusters. The hologram transitions to... A shot of the SPACE STATION high above the Earth. The shuttle enters from the top, lighting up the hologram with engines afire. As the shuttle approaches the station we CUT TO --"
scene15,slugline,,EXT. DEEP SPACE - SAME
desc15.167,desc,,"THE SPACE STATION in the distance, rotating in orbit above Earth. THE SHUTTLE eases in and docks."
scene16,slugline,,INT. SPACE STATION - COMMAND CENTER - SAME
desc16.168,desc,,Victor and Sue lead the others into the command center.
utter16.169,utter,JOHNNY,"(a ""dad voice"": to Ben) If you behave, maybe next time daddy'll let you drive."
utter16.170,utter,BEN,"Keep talking, there won't be a next time."
desc16.171,desc,,Reed is focused on THE EARTH.
utter16.172,utter,SUE,"Long way from the projection booth at the Hayden Planetarium, isn't it?"
desc16.173,desc,,"Reed turns towards her -- a little stunned that she would bring that up. It's the first time she's been nice to him so far. He smiles, gently, hesitantly, always hesitant with Sue."
utter16.174,utter,REED,Yes. Yes it is.
desc16.175,desc,,"Johnny and Ben exchange a look. Reed keeps looking at the stars, eyes wide, like a little kid."
scene17,slugline,,INT. SPACE STATION - COMMAND CENTER/OBSERVATION DECK - SAME
desc17.176,desc,,"They enter the nerve center of the space station. Victor goes to a computer console on the observation deck below. The windows are closed, so there's nothing to observe."
utter17.177,utter,VICTOR,"(to ground; via comm- link) Leonard, how's the feed?"
utter17.178,utter,LEONARD (V.O.),"Recording, sir. We see you perfectly."
desc17.179,desc,,Victor glances at a camera mounted into the console.
utter17.180,utter,SUE,We can monitor the cloud's approach and observe the tests from here.
utter17.181,utter,BEN,Is it safe?
utter17.182,utter,REED,The shields on the station should protect us.
utter17.183,utter,BEN,Should?
utter17.184,utter,VICTOR,"What's wrong, Ben? Eighty-million dollars worth of equipment not enough for you?"
desc17.185,desc,,Ben turns to Victor. A little tension. Reed cuts it:
utter17.186,utter,REED,"Let's start loading those samples. Get your suit ready, Ben."
desc17.187,desc,,Victor keeps his eyes on Ben.
utter17.188,utter,VICTOR,So you still do all the heavy lifting?
desc17.189,desc,,"Victor gives a friendly smile, patting Reed."
utter17.190,utter,VICTOR,Maybe you should have stayed back in the lab. Field work never suited you.
desc17.191,desc,,Reed doesn't defend himself. Ben steps up.
utter17.192,utter,BEN,He does the talking. I do the walking. Got it?
desc17.193,desc,,"Victor holds tight to his smile. He nods, condescending."
utter17.194,utter,VICTOR,"Got it. So take a walk, Ben... I'm going to borrow Susan for a second."
utter17.195,utter,REED,Sure.
desc17.196,desc,,"Ben and Johnny read his eyes, as we CUT TO --"
scene18,slugline,,INT. SPACE STATION - AIR LOCK - LATER
desc18.197,desc,,"Ben preps for a space walk, putting on a helmet and boots. Johnny unloads a set of clear sample boxes off of a cart, each containing a variety of plants."
utter18.198,utter,JOHNNY,Please tell me your dawg's not trying to rekindle things with my sister.
utter18.199,utter,BEN,'Course not. Strictly business.
utter18.200,utter,JOHNNY,"Yeah, well, his eyes say different."
utter18.201,utter,BEN,"Hey, two hearts got busted last time. Maybe she's not over it either."
utter18.202,utter,JOHNNY,"Let's see: you got Victor, stud of the year, more coin than God? Or Reed, the world's dumbest smart guy worth less than a postage stamp. Hmmm, it's a toss-up."
utter18.203,utter,BEN,Put your tiny little mind at ease.
utter18.204,utter,JOHNNY,"Don't you wander off, boy."
desc18.205,desc,,"Johnny steps out of the air-lock and shuts the door. He looks through a small window to see Ben give the thumbs up. THE AIRLOCK DOOR opens, and Ben gracefully steps into space."
scene19,slugline,,INT. SPACE STATION - OBSERVATION DECK - SAME TIME
desc19.206,desc,,Sue descends the stairs at Victor's behest. Joins him.
utter19.207,utter,VICTOR,Surprised I agreed to Reed's proposal?
utter19.208,utter,SUE,I understand the business reasons.
utter19.209,utter,VICTOR,"Well, when you're looking at your future, it never hurts to find closure about the past."
desc19.210,desc,,Sue's eyes narrow. What is this about...?
utter19.211,utter,VICTOR,"Susan, every man dreams that he'll meet some woman he can give the world to."
desc19.212,desc,,"He presses a button and the observation deck's outer windows open up, revealing a spectacular, romantic view of the EARTH."
utter19.213,utter,VICTOR,"In my case, it's not just a metaphor."
desc19.214,desc,,"While she stares out the window, Victor reaches into a pocket, revealing a RING BOX. Sue looks unsettled."
scene20,slugline,,INT. SPACE STATION - NEARBY CORRIDOR - SAME TIME
desc20.215,desc,,"Reed checks data on a work station, set on a wall. The results of his calculations are not what he expected... He sees WIND VELOCITY digits rise. He does a double-take when he sees the readout: EVENT THRESHOLD, T-MINUS 10:00."
utter20.216,utter,REED,No... no... impossible. It's... too fast.
scene21,slugline,,INT. SPACE STATION - OBSERVATION DECK - SAME TIME
desc21.217,desc,,"Behind his back, Victor holds the ring box in hand."
utter21.218,utter,VICTOR,You've been with me two years now.
desc21.219,desc,,Sue doesn't know where this is going. She treads lightly.
utter21.220,utter,SUE,"It's been a good two years, Victor... The company's accomplished so much."
utter21.221,utter,VICTOR,"Right, of course, the company... But you see, I've come to realize all the accomplishments in the world mean nothing without someone to share them with --"
utter21.222,utter,SUE,"Uh, Victor, I hope I haven't done something to make you think..."
utter21.223,utter,VICTOR,"Sue, I've lived my life unafraid of taking big steps. And this is the biggest step yet. If it helps, think of this as a promotion. A merger of sorts... (getting closer) Four little words that can change our lives..."
desc21.224,desc,,"He is about to spring the ring on her. She looks like a deer in headlights. She opens her mouth, and... WHAM! Doors slam open. REED RUSHES INTO THE ROOM."
utter21.225,utter,REED,The cloud is accelerating!
desc21.226,desc,,Victor quickly puts the ring back in his pocket.
utter21.227,utter,REED,I don't know what happened.
desc21.228,desc,,"Sue quickly moves to a nearby control panel to verify Reed's claim. Starts punching buttons. Confirms Reed's findings with a nod. Victor hardens, in control."
utter21.229,utter,REED,"We've got minutes until it hits, not hours... Victor, that storm's deadly -- the radiation's lethal. We need to abort."
utter21.230,utter,VICTOR,Get a grip. Reed. We didn't come all this way to lose our nerve at the first little glitch. Just close the shields...
utter21.231,utter,REED,Ben's still out there --
utter21.232,utter,VICTOR,So reel him in. But we came here to do a job. So let's do it. Quickly.
scene22,slugline,,EXT. SPACE STATION - MOMENTS LATER
desc22.233,desc,,Ben is carefully arranging SAMPLE BOXES OF PLANTS.
