segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,based on his novel
scene1,slugline,,"March 29, 2002 EXT. A HYPERBLUE LOS ANGELES SKY -- DAY"
desc1.1,desc,,"The sky is overlaid with the slow whup-whup-whup of an LAPD helicopter flashing through the frame, here and gone. LAPD radio transmissions crackle like static electricity around a dirty clapboard bungalow that looks like the puckered asshole of Eagle Rock. A man's terrified voice screams invisibly from the house -MALIK'S VOICE I'm gonna kill this dog! You make my wife talk to me or I'm gonna shoot this"
desc1.2,desc,,"A five-member SWAT tactical team appears out of nowhere--full black assault gear, M5s, gloved and masked--hustling into position on either side of the front door. Only now do we get the full picture: Helicopters overhead, radio cars surrounding the house, an army of cops itching the pull the trigger -- When the tac team is good to go, the team leader gives a thumbs-up to -SERGEANT JEFF TALLEY AND LT. MURRAY LEIFITZ Talley and Leifitz are hunkered behind the LAPD Command and Control van. Leifitz is the Crisis Response Team SWAT commander; Talley, the primary negotiator. It's so hot out here that Talley has stripped down to a tee-shirt and vest."
utter1.3,utter,LEIFITZ,"They're good to go, Talley. and we're in the house. Your word,"
utter1.4,utter,TALLEY,"No one's going anywhere, L-T. talk this guy down."
desc1.5,desc,,"Talley lifts a dedicated crisis phone that's been hardlined into the house, his tone reasonable and friendly -TALLEY (CONT'D)"
desc1.6,desc,,okay? We don't want to hear a gun go off
desc1.7,desc,,A phone crashes through the window and lands in the front
utter1.8,utter,yard -MALIK'S VOICE,(screaming from the house) Fuck you!
utter1.9,utter,LEIFITZ,I don't think he wants to talk.
desc1.10,desc,,"Frustrated, Talley slumps back against the van as the SWAT Intelligence Officer, Lloyd Keith, scuttles up to them -TALLEY Where's the guy's wife?"
utter1.11,utter,KEITH,She didn't take the kid to her sister's. The neighbors were wrong.
utter1.12,utter,TALLEY,"Goddamnit, you said we had her. him we had her!"
utter1.13,utter,KEITH,"I told We got bad information, Talley. pull her out of my ass!"
scene2,slugline,,I can't
desc2.14,desc,,"Up at the house, George Edward Malik steps into the window. Malik is a forty-year-old freaked-out loser who has turned the corner on insanity -MALIK"
desc2.15,desc,,"Talley stares at Malik, thinking, then abruptly grabs Keith"
utter2.16,utter,by the collar -TALLEY,(to Keith) Pull the dog's name out of your ass. the dog's name.
desc2.17,desc,,Talley steps out from behind the command van so that Malik can see him.
utter2.18,utter,LEIFITZ,(alarmed by Talley's move) Talley! You're in the line of fire!
desc2.19,desc,,Talley ignores Leifitz; he is totally focused on Malik and on
utter2.20,utter,defusing the situation -TALLEY,"I didn't lie to you, George. You scared your wife pretty good last night. We're having a hard time finding her."
utter2.21,utter,MALIK,She better talk to me! her goddamned dog!
desc2.22,desc,,I'm gonna kill
utter2.23,utter,TALLEY,"You and I have been talking for, what, sixteen hours? Keep talking. Is that your dog, too?"
desc2.24,desc,,"Malik steps away from the window -MALIK'S VOICE I don't know whose dog it is. She lied about everything else, so she probably"
utter2.25,utter,TALLEY,"I know you're hurting. You lose your job, you find out your wife's fucking another guy . . . but don't give up. We'll have her talk to you."
utter2.26,utter,MALIK'S VOICE,Then why won't she open her mouth?! doesn't the bitch say something???
