segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,INT. OLD HOUSE - LIVING ROOM - NIGHT
desc1.0,desc,,We see a LITTLE GIRL dancing around in a grainy super 8 home movie. A LITTLE BOY wearing a monster MASK enters the frame. He struggles to lift a double barrel shotgun. He points it at the girl and pretends to SHOOT.
utter1.1,utter,GIRL (V.O.),"(whispering slowly) Once I had a cat, he was the sweetest little guy. Then one day he got sick and died. My heart was broken. My whole body hurt."
desc1.2,desc,,She continues dancing. The little boy imitates her.
utter1.3,utter,GIRL (V.O.),"After that, I saw things differently, everything could be summed up with three simple words... fuck the world."
desc1.4,desc,,"The camera swings over to some ugly, toothless relations watching the show. They laugh."
scene2,slugline,,EXT. SPAULDING'S - NIGHT
desc2.5,desc,,"We open on a dark, lonely stretch of two lane blacktop. Off to the side of the road we see a rundown gas station."
utter2.6,utter,RADIO ANNOUNCER (V.O.),"Hey, welcome back to 93.5 WJRC's Halloween monster weekend. I'm Jimmy Ray and I'll be bringing you the oldies, the goldies and sometimes the moldies. The good, the bad and the uglies straight from the WJRC vaults."
desc2.7,desc,,"A weathered wooden sign proclaims CAPTAIN SPAULDING'S WORLD OF MONSTERS AND MADMEN, sits atop the building. A smaller sign below reads FRIED CHICKEN AND GASOLINE."
utter2.8,utter,RADIO ANNOUNCER (V.O.),"Hey, kids still trying to decide on the right costume? Well why not head on down to Randall's Penny Save located on Kimball Rd. just off route 1 in Mackin County. Choose from a wide array of ghosts and ghouls, jeepers and creepers... (scary sound effects) ...everything you need for your Halloween needs."
desc2.9,desc,,"SHERIFF HUSTON, a tall southern good old boy, leans against his dusty cruiser smoking a cigarette, pumping gas into his tank."
scene3,slugline,,INT. CAPT. SPAULDING'S - NIGHT
desc3.10,desc,,Inside is a poorman's Ripley's Believe It or Not. Bizarre props and treasures of killers and monsters cover the dirty walls. Wax figures of JACK THE RIPPER stand guard before oil paintings by JOHN WAYNE GACY.
utter3.11,utter,RADIO ANNOUNCER (V.O.),Alright let's get back to our monster music marathon with this classic called The Teddy Bear's Picnic.
desc3.12,desc,,"Perched on a stool behind the counter sits CAPTAIN SPAULDING, a crusty looking old man in a filthy clown suit and smeared make-up. The word LOVE is tattooed across his right knuckles and HATE is tattooed across the left. He is reading the newspaper, crunching on crackers from a paper bag and halfheartedly listening to a small, nerdy man wearing coke bottle glasses named STUCKY. Stucky thumbs through a stack of autographed 8x10 photographs."
utter3.13,utter,STUCKY,"(speaking through voicebox in his throat) I... I got back a stack today. Some nice shots. (holds up a picture of June Wilkinson) See, a good topless June Wilkinson... unfortunately she personalized it... (looking at the photo) to Stucky, love June."
utter3.14,utter,CAPT. SPAULDING,Hmmmmm.
utter3.15,utter,STUCKY,"Shit, this ain't worth nothing now that my name gotten all over it. I was a fixin' on trading it to Jackie Cobb."
utter3.16,utter,CAPT. SPAULDING,The retard over at Molly's fruit stand.
utter3.17,utter,STUCKY,"Yeah, he's all hot on her after he found some of his dad's old nudie books hidden in the basement. He keeps 'em taped inside his school workbook."
desc3.18,desc,,Spaulding brushes cracker crumbs off his paper and continues reading.
utter3.19,utter,CAPT. SPAULDING,Fascinating.
utter3.20,utter,STUCKY,That kid is one horny retard.
utter3.21,utter,CAPT. SPAULDING,"Christ, ain't they all. All them retards wanna do is fuck and eat."
utter3.22,utter,STUCKY,"Well, yeah... I think that if you knew him... I mean if you'd understand his urges, shit the guy's like forty or something."
utter3.23,utter,CAPT. SPAULDING,Worse than a fucking rabid baboon.
utter3.24,utter,STUCKY,"Yeah, I guess, you know next to wacking his weasel his other favorite thing is twisting sharpened pencils in the corner of his eyes."
utter3.25,utter,CAPT. SPAULDING,What?
utter3.26,utter,STUCKY,"Yeah, doesn't hurt himself, just spins it around next to his eyeball."
utter3.27,utter,CAPT. SPAULDING,I'm sure that ain't the only place he's sticking those pencils.
utter3.28,utter,STUCKY,"Naw, he don't do anything else with 'em, but he did get caught once with a Planet of the Apes doll hanging out his asshole."
utter3.29,utter,CAPT. SPAULDING,(laughing) Goddamn.
utter3.30,utter,STUCKY,"Had to take him to the hospital. Kid had Dr. Zaius stuck half way up his butt, couldn't get it out."
utter3.31,utter,CAPT. SPAULDING,I always loved that mute broad that Chuck Heston was shacking up with.
utter3.32,utter,STUCKY,"Nova, yeah she looked pretty sweet."
utter3.33,utter,CAPT. SPAULDING,"Yeah, now there's the perfect woman."
utter3.34,utter,STUCKY,Can I get some stamps off ya? (slapping down his money) Did you fix the toilet yet?
desc3.35,desc,,Opens a drawer and tears off five stamps.
utter3.36,utter,CAPT. SPAULDING,"Yes, I did... so don't you go stuffin' any goddamn paper towels down that hole. I just snaked the shit out of that thing."
desc3.37,desc,,Spaulding SLIDES the KEY attached to a cow skull across the counter. Stucky grabs it. Spaulding hangs on.
utter3.38,utter,CAPT. SPAULDING,Ya hear me? You bust that crapper and I'll beat your ass.
utter3.39,utter,STUCKY,I hear ya.
desc3.40,desc,,He lets go of the key.
scene4,slugline,,EXT. CAPT. SPAULDING'S - NIGHT
desc4.41,desc,,"From a STRANGER'S POV we watch through the window, Stucky EXIT for the restroom. Sheriff Huston finishes pumping his gas, gets in his cruiser and drives off."
utter4.42,utter,KARL (O.S.),All clear. Let's go shopping.
utter4.43,utter,RICH (O.S.),Right.
desc4.44,desc,,From this POV we RACE across the highway towards the front door of the MUSEUM. SLAM! We BURST through the door.
scene5,slugline,,INT. SPAULDING'S - SAME
desc5.45,desc,,"The moment of impact. BOOM. The door SMASHES open. Spaulding's head JERKS up to see: a masked gunman, KARL, wearing a LEATHER S+M MASK. Behind him stands a second gunman, RICH, wearing a rubber CAVEMAN MASK."
utter5.46,utter,CAPT. SPAULDING,Mary fucking Moses. Get the fuck out of here.
utter5.47,utter,KARL,"Hold it, clowney. Keep your paws where I can see 'em."
utter5.48,utter,RICH,"Yeah, don't move or I'll blast a hole the size of a Kansas City melon through your ugly-ass Bozo face."
desc5.49,desc,,Spaulding obeys and raises his hands.
utter5.50,utter,KARL,Go get that other asshole out of the shitter and drag his ass back in here.
utter5.51,utter,RICH,Right.
desc5.52,desc,,Rich exits.
utter5.53,utter,CAPT. SPAULDING,Miserable little cunts with guns. I ought to jump right over this counter and bash your fucking balls in.
desc5.54,desc,,Killer Karl steps up and puts his gun against Spaulding's face.
utter5.55,utter,KARL,"Alright Tippy, hand over the cash box and I might leave your brains inside your skull."
desc5.56,desc,,"Spaulding smiles wide, his teeth are yellow and rotted. CLOSE UP Spaulding's foot kicks a red switch, triggering a silent alarm."
utter5.57,utter,CAPT. SPAULDING,That's what you bitches need. A reality check courtesy of my boot in your ass. That'll be a fucking cash box you can cry to mamma about.
scene6,slugline,,INT. SPAULDING'S - BACKROOM - NIGHT
desc6.58,desc,,"A silent RED LIGHT FLASHES. In the dim glow, we see RAVELLI, a large hunched figure, sitting on the edge of a bed. The figure is heavily bandaged. Ravelli reacts to the flashing light, he RISES and puts a huge mask over his head. He EXITS the room."
scene7,slugline,,INT. BATHROOM STALL - NIGHT
desc7.59,desc,,"Stucky sits on the toilet pasting stamps on large yellow envelopes. Killer Rich KICKS OPEN the stall, GRABS Stucky by the neck and PULLS him out."
utter7.60,utter,RICH,"Come on, fatboy!"
scene8,slugline,,EXT. CAPT. SPAULDING'S - NIGHT
desc8.61,desc,,We move around the outside of the building watching the scene inside unfold. HEAVY BREATHING is heard. Rich DRAGS Stucky into the main room.
scene9,slugline,,INT. SPAULDING'S - NIGHT
desc9.62,desc,,"Karl grows increasingly HOSTILE, knocks a candy display over, raises his gun over his head and fires into the ceiling."
utter9.63,utter,KARL,(screaming) That's it. I'm gonna count to ten and you're gonna hand over the cash or I'm gonna splatter your grease paint mug across the stateline...
utter9.64,utter,CAPT. SPAULDING,Fuck your mother.
utter9.65,utter,KARL,Two.
utter9.66,utter,CAPT. SPAULDING,Fuck your sister.
utter9.67,utter,RICH,"Come on, man. Just shoot him."
utter9.68,utter,STUCKY,"(recognizing Rich's voice) Hey, I know you. We were in high school together. Wood shop, right? ...Richard Wick... right?"
desc9.69,desc,,He looks nervously at Stucky.
utter9.70,utter,RICH,"Shut up, shut up, shut up!"
utter9.71,utter,KARL,Quiet down... three.
utter9.72,utter,CAPT. SPAULDING,Fuck your grandmother.
utter9.73,utter,STUCKY,"Yeah, I remember Mr. Alacard the shop teacher use'ta call you Little Dick Wick. Hey, wasn't there a song we made up to go with that?"
utter9.74,utter,RICH,(temper rising) Shut up!
utter9.75,utter,STUCKY,"(singing) Little Dick Wick, play with his prick Don't his smell, just make you sick."
scene10,slugline,,EXT. CAPT. SPAULDING'S - NIGHT
desc10.76,desc,,"From Ravelli's POV we watch through the window, as everybody inside starts SHOUTING at each other. Suddenly, Rich SHOOTS Stucky. Stucky FALLS BACKWARDS against the wall, screaming in pain. We move QUICKLY towards the entrance."
scene11,slugline,,INT. CAPT. SPAULDING'S - NIGHT
desc11.77,desc,,"Suddenly... CRASH! Ravelli SMASHES through the front door knocking Karl to the ground. In the light we see that Ravelli is wearing an OVERSIZED CLOWN HEAD. In his hand is a sledgehammer. Rich TURNS toward the COMMOTION. The Captain quickly WHIPS OUT a GUN and FIRES. Rich falls dead. Ravelli lunges at Karl, smashing him over the head with the hammer. Ravelli's clown head comes loose and falls to the floor. We now see that Ravelli is a bald pitbull of a man with badly scarred skin that is painted white and red. Karl hits the floor and begins CONVULSING violently. Spaulding STEPS DOWN from behind the counter, puts his foot on Karl's throat and points his pistol at Karl's head."
utter11.78,utter,CAPT. SPAULDING,And most of all... fuck you!
desc11.79,desc,,"BOOM! Spaulding SHOOTS Karl in the head. The screen EXPLODES RED, then TURNS BLACK."
utter11.80,utter,CAPT. SPAULDING (V.O.),"God damn it, that motherfucker got blood all over my best clown suit."
scene12,slugline,,CREDITS ROLL
desc12.81,desc,,"Strange paintings of demons, monsters and bizarre creatures fade up and move across the screen."
scene13,slugline,,EXT. COUNTRY ROAD - NIGHT
desc13.82,desc,,We see a BILLBOARD painted on the side of an ABANDONED TRUCK. The sign reads GOD IS DEAD. We turn to face the road as a car drives by.
utter13.83,utter,JERRY,"Alright then, out of all of Charlie's chicks who do you think is the hottest?"
scene14,slugline,,INT. CAR - FRONT SEAT - NIGHT
desc14.84,desc,,"Fast food wrappers and road maps clutter the car's dashboard, a swinging monkey head dangles from the rear-view mirror. Behind the wheel, the driver, BILL HUDLEY, 29, downs the last sip of coffee before crumpling the paper cup and placing it among the other trash before him."
