segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,MAN'S FOOTPRINT
scene1,slugline,,on the moon. EXT. MOON
desc1.1,desc,,"Camera begins to pull back slowly, straight up - the song ""Moon Shadow"" by Cat Stevens begins. Once we are high enough to see the entire moon, the main title is superimposed. AN AMERICAN WEREWOLF IN LONDON We continue to retreat from the moon, looking on as it grows farther from us, continuing credits until the full moon is the size it appears to us from earth."
scene2,slugline,,EXT. CROSSROADS ON THE MOORS - NIGHT
desc2.2,desc,,"Tree branches enter into the frame, the camera pans down and we see a truck approaching. We are at a crossroads in the moors, looking sinister enough to have earned their literary reputation. The truck stops at the crossroads, the DRIVER, mustached and wearing tweeds, boots, and a muffler, climbs down. ""Moon Shadow"" ends. Loud bang of the back grating on the truck as it slams down. Revealed among the sheep are two rudely-awakened young American boys. They look exhausted. They both carry backpacks, two American kids on a jaunt in Europe. They are both in their late twenties. It is very cold and they clamber out of the truck none too happily. Pushing sheep aside they step out and stretch. JACK GOODMAN AND DAVID KESSLER They've been cramped for hours."
utter2.3,utter,TRUCK DRIVER,"Here, lads, East Proctor and all about are the moors. I go east here."
utter2.4,utter,JACK,"Yes, well thank you very much for the ride, sir. You have lovely sheep."
utter2.5,utter,TRUCK DRIVER,"(as he clambers back up on his truck) Boys, keep off the moors. Stay on the road. Good luck to you."
utter2.6,utter,DAVID,Thanks again!
desc2.7,desc,,"He drives off. LONG SHOT of the two boys as the lorry pulls away. Surrounding them are the moors. They put on their packs, David points to the signpost pointing towards East Proctor."
scene3,slugline,,EXT. ROAD ON THE MOORS - NIGHT
desc3.8,desc,,"As they walk, their breath visible:"
utter3.9,utter,JACK,Are you cold?
utter3.10,utter,DAVID,Yes.
utter3.11,utter,JACK,Good.
desc3.12,desc,,"They walk on, finally:"
utter3.13,utter,DAVID,Jack.
utter3.14,utter,JACK,David.
utter3.15,utter,DAVID,You're not having a good time are you?
utter3.16,utter,JACK,"Oh, I don't know. I mean look around. Isn't this a fun place?"
desc3.17,desc,,"The camera shows us the moors - desolate, cold, foreboding."
utter3.18,utter,DAVID,"Well, I like it here."
utter3.19,utter,JACK,"I'm sorry. Northern England first, Italy later."
utter3.20,utter,DAVID,Right.
desc3.21,desc,,They walk on.
utter3.22,utter,JACK,Do you think she'll meet me in Rome?
utter3.23,utter,DAVID,I think Debbie Klein is a mediocre person with a good body.
utter3.24,utter,JACK,Debbie is not mediocre and she has one of the great bodies of all time.
utter3.25,utter,DAVID,She's a jerk.
utter3.26,utter,JACK,You're talking about the woman I love.
utter3.27,utter,DAVID,"I'm talking about a girl you want to fuck, so give me a break."
utter3.28,utter,JACK,"Well, anyway, do you think she'll be there?"
utter3.29,utter,DAVID,I don't know.
utter3.30,utter,JACK,(like an announcer) Rendezvous in Rome starring Jack Goodman and Debbie Klein. The love affair that shocked Europe! See torrid lovemaking at its most explicit! See Jack and Debbie expose their lust in the sacred halls of the Vatican! Never has the screen dared...
utter3.31,utter,DAVID,"If you don't stop, I'm going to kill you."
utter3.32,utter,JACK,I have to make love to her. It's very simple. She has no choice really.
utter3.33,utter,DAVID,It just fascinates me that you can spend so much energy on someone so dull.
