segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,"ROLL PROLOGUE OVER MAIN TITLE: a collage of old photos,"
desc1.0,desc,,"prints, etc., and silent live-action vignettes, all dark and heavily shadowed like a dimly-remembered dream. The first images show the opulence of the Gilded Age, the epic vistas of the west, cattle drives and cowtowns with all their violence.... ""The economic explosion following"
scene2,slugline,,New York or Los Angeles and there
desc2.1,desc,,"A dashing FIGURE in a Prince Albert coat appears, long locks tumbling down his shoulders, twin Navy Colts thrust into a red sash at his waist, a tin star on his chest. Next we see him in action, downing 3 barroom opponents at once, pistols FLASHING around the room like a strobe light:"
scene3,slugline,,V.O. NARRATION
desc3.2,desc,,"""Straight-up at 75 yards or eye-"
desc3.3,desc,,"Now Hickock sits facing us, playing poker as a shabby-looking FIGURE with a gun steals up behind him and FIRES....."
scene4,slugline,,V.O. NARRATION
desc4.4,desc,,wide but his end came quietly in
desc4.5,desc,,cross-eyed little drifter put a
desc4.6,desc,,"Now a group of cowhands carouse a streetcorner, raising hell as 2 mustachiod young LAWMEN walk up, trying to quiet them down."
utter4.7,utter,V.O. NARRATION,"""In Dodge City meanwhile, Wyatt Earp and Bat Masterson were Becoming known as fast-guns. But Their fame had nothing to do with Shooting."""
desc4.8,desc,,"Seeing it's hopeless, the lawmen whip out their pistols and start clubbing the drover's making them stagger and grimace, holding their heads...."
utter4.9,utter,V.O. NARRATION,"""Earp and Masterson operated more like modern policemen, using teamwork and persuasion to keep order. Still, sometimes things got out of hand."""
desc4.10,desc,,"An ARMED DROVER creeps up behind the lawmen, about to fire...."
scene5,slugline,,V.O. NARRATION
desc5.11,desc,,"""But Wyatt had a guardian angel."" A REED-THIN FIGURE with a sawed-off shotgun steps from the shadows behind the drover and FIRES. The huge blast WHITES- OUT the screen for an instant, making the drover seem to disappear. The lawmen spin around. The thin man breaks the shotgun open then calmly holds out his wrists to be cuffed. Earp looks at him in shock, mouthing the word ""thanks""."
desc5.12,desc,,"""John Henry 'Doc' Holliday was"
scene6,slugline,,The scene shifts to an elegant Victorian home: a stern Jewish
desc6.13,desc,,"patriarch orders his darkly beautiful DAUGHTER upstairs as her weeping mother looks on. The girl huffs up the stairs followed by her little white dog. Next, the girl and dog are seen escaping through a window to the street below and a waiting cab."
utter6.14,utter,V.O. NARRATION,"""Others headed east. Bent on becoming an actress. Josephine Marcus defied her wealthy and Very proper San Francisco Jewish Family to run away with a Traveling theatrical company, Braving the perils of the Frontier on her own. Dangerous as This might seem, it was another Age and women were so rare, their Presence so cherished that they Could travel virtually anywhere In the west in perfect safety."""
desc6.15,desc,,"Now we see HORSEMEN silhouetted against the night sky, a hand knocking on a door, figures conferring in darkness, then more riders, moving west in restless haste toward the rising sun...."
utter6.16,utter,V.O. NARRATION,"""At about this time the Texas Rangers, having eliminated the Commanche threat, turned their Attention to the outlaw gangs Marauding along the Rio Grande, Cleaning up the border strip in 4 Years of hard riding. Those they Could not indict or convict the Rangers put down in their Black Book, letting it be known that They could either leave Texas or Face summary execution. This Resulted in the mass migration of The absolute dregs of the Texas Underworld to the most dangerous, Uncivilized part of the entire Country, the southeast corner of The Arizona Territory."""
scene7,slugline,,"A jagged, moonlit landscape, a lone prospector and his burro"
desc7.17,desc,,"moving along a ridge, a pick digging into a rocky ledge, an ore car emerging from a mine shaft, finally a hilltop cluster of tents becoming the skeletal wood-frame beginnings of a town...."
utter7.18,utter,V.O. NARRATION,"""Harsh and inhospitable, savaged in turn by the Apache and Mexican bandits, this had always been an accursed place, a virtual hell on earth where it was thought life itself could never prosper, much"
scene8,slugline,,V.O. NARRATION (cont.)
scene9,slugline,,"From the makeshift storefronts."" An engraving of a stagecoach holdup, herds of cattle moving"
desc9.19,desc,,"north, a newspaper story of a massacre in Mexico, congressmen railing at each other, shaking their fists...."
utter9.20,utter,V.O. NARRATION,"""Meanwhile, the exile Texans had banded together to form the nucleaus of an organized gang. Seizing controp of the Surrounding countryside they Robbed stagecoaches at will while The big absentee business Interests employed them as tax Collectors and strongarm men. But The backbone of their trade Remained border rustling, Periodic raids into Mexico to Steal cattle while engaging in What was described as a virtual Orgy of murder and violence. The Raids became so frequent and so Bloody that the Mexican Government formally protested to"
utter9.21,utter,"U.S. President Chester A. Arthur,","Prompting heated debate in Congress. General Sherman Declared that the only possible Way of bringing order was to send In the army but in the wake of Civil War Reconstruction federal Intervention in civilian affairs Was politically impossible."""
desc9.22,desc,,"Pounding hooves, flowing manes, a pack of night-riding HORSEMEN kicking hell-for-leather across the desert moonscape...."
utter9.23,utter,V.O. NARRATION,"""With only some 100 members, the gang was an elite body of gunmen, known by the red silk sashes they wore around their waists. Fiercely proud of their Terrifying reputation and Answerable to no one, they were a Law unto themselves, finally Emerging as one of the earliest Examples in American history of Full-scale organized crime."""
desc9.24,desc,,END MAIN TITLE as the screen fades to an ominous black and....
utter9.25,utter,V.O. NARRATION,"""They called themselves the Cowboys."""
scene10,slugline,,EXT - SONORA DESERT/CANYON ENTRANCE - DAY
