segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,"Based on the screenplay ""Sweet November"""
scene1,slugline,,Revisions by Becky Johnston
scene2,slugline,,EXT. SAN FRANCISCO - DAY
desc2.1,desc,,OPENING CREDITS and MUSIC play as dawn breaks over the city by the bay. Sounds of intense SEXUAL EXERTION FADE UP.
scene3,slugline,,INT. NELSON'S APARTMENT - BEDROOM - DAY
desc3.2,desc,,"In what is more workout than lovemaking, NELSON MOSS (36) thrusts vigorously into ANGELICA (32), lying spreadeagled on her back. An ALARM goes off, and on cue, Nelson climaxes. OPENING CREDITS and MUSIC FADE OUT. Finished, Nelson hops to his feet on his way..."
utter3.3,utter,NELSON,That was good...
desc3.4,desc,,"Ambivalent, Angelica watches as Nelson enters the bathroom."
utter3.5,utter,NELSON,"Top dog, big dog, bad dog..."
scene4,slugline,,INT. NELSON'S APARTMENT - BATHROOM - DAY
desc4.6,desc,,Nelson showers.
utter4.7,utter,NELSON,Who's the best dog? It's my dog.
scene5,slugline,,INT. NELSON'S APARTMENT - BEDROOM - DAY
desc5.8,desc,,"Towel-wrapped, Nelson keeps talking as he crosses the room."
utter5.9,utter,NELSON,"It's the big, bad dog."
desc5.10,desc,,Angelica pulls on her underwear as she watches Nelson exit.
scene6,slugline,,INT. NELSON'S APARTMENT - LIVING AREA - DAY
desc6.11,desc,,"The penthouse is orderly and stark. Entering, Nelson grabs an incoming fax, turns on a coffeemaker and picks up a remote control. Ignoring a stunning view of the city, he closes the blinds and turns ON FIVE TELEVISIONS."
scene7,slugline,,INT. NELSON'S APARTMENT - BEDROOM - DAY
desc7.12,desc,,"Fax in hand, Nelson speed-dials on a cell phone as he passes Angelica. Entering a walk-in closet, he dresses in a hurry."
utter7.13,utter,NELSON,"Number one dog, dog at the top -Slow down. Vince?"
utter7.14,utter,ANGELICA,We need to talk.
utter7.15,utter,NELSON VINCE (V.O.),(over phone) How about those Vitagirl numbers?
utter7.16,utter,NELSON,"(into phone) Yeah, looking good. (to Angelica, fake innocent) Talk about what?"
desc7.17,desc,,"He sees the look on her face, turns his head, rolls his eyes and mouths ""us"" as she says: Us."
desc7.18,desc,,"He mouths ""shit,"" then turns to flash her a reassuring smile, holding up a finger to wait as he finishes his"
utter7.19,utter,VINCE (V.O.),We're T-minus 72 hours from fast food fame or oblivion. Ready to sign off on this copy?
desc7.20,desc,,"Nelson makes an apologetic face to Angelica, uses work to avoid dealing with her, hurries into the living room. Almost."
utter7.21,utter,NELSON,Meet you in twenty.
scene8,slugline,,INT. NELSON'S APARTMENT - LIVING AREA - DAY
desc8.22,desc,,"He hangs up the phone, and takes a deep breath. He is in a state of extremely jangled nerves. He pours a giant coffee, praying Angelica will stay in the bedroom as he channel-surfs on all five TVs, stopping on a hot dog commercial. Catching a good one, he switches sets to the same channel. Braces himself as she enters, wearing undies."
utter8.23,utter,NELSON,"Us. Right. Hey -- isn't there some kinda limit on 'us' talks? You know, one okay, two if necessary, three, cruel and unusual."
desc8.24,desc,,"He flashes a smile and bolts, evading her once again."
scene9,slugline,,INT. NELSON'S APARTMENT - BEDROOM - DAY
desc9.25,desc,,"Nelson re-enters the closet and finishes dressing, obsessed."
utter9.26,utter,NELSON,"Good dog, great dog..."
utter9.27,utter,ANGELICA,"You forgot about my parents, didn't you? He did."
utter9.28,utter,NELSON,I can't make it. I'm sorry.
utter9.29,utter,ANGELICA,"Nelson, this is their third trip to the city. This is important to me."
utter9.30,utter,NELSON,"And this account is very important to me. (sees how hurt she is) Come on, it's Doctor Diggety, it's practically an American institution. (stops) Hey -- does that play? American"
utter9.31,utter,institution -ANGELICA,Stop it -- you know there are actually people who don't work 24 hours a day. They stop. Relax. Have lives.
desc9.32,desc,,"Dressed in chic clothes, Nelson grabs his suitcase."
utter9.33,utter,NELSON,"Yeah, and I'm late for mine."
desc9.34,desc,,"He rushes out, the door slamming shut behind him."
scene10,slugline,,INT. ELEVATOR - DAY
desc10.35,desc,,"Sleepy Madison Avenue types surround Nelson, wide awake as he talks on his cell phone."
utter10.36,utter,NELSON,"-- Look, I'm not sure I like the tagline anymore, it's working too hard, needs to be deadpan. I wanna play with it for a few"
utter10.37,utter,hours -VINCE (V.O.),"(over phone) Cut it out, man, copy's good. Apply the 'If it ain't broke' rule."
scene11,slugline,,INT. JABE & DUNNE - DAY
desc11.38,desc,,"The elevator opens onto an advertising agency, abuzz with activity. Nelson is met by VINCE HOLLAND (36). Walking side-by-side, both men continue talking into their phones."
utter11.39,utter,NELSON,(over phone) That rule applies to mediocrity. We want perfection.
utter11.40,utter,VINCE,"(over phone) What we want is a check, Nelson. And bonuses. And promotions. You worry too much."
utter11.41,utter,NELSON,I worry because worrying about losing keeps you winning.
desc11.42,desc,,"Suddenly aware of themselves, they pocket their phones as an OFFICE MANAGER hands Nelson an advertising award."
utter11.43,utter,OFFICE MANAGER,"Congrats, Nelson. You got the Ad Age for the Pelican spot."
desc11.44,desc,,"Unimpressed, Nelson starts to hand the award to his secretary, BEATRICE (23) -- when Vince plucks it away."
