segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,INT: BEDROOM. EARLY-MORNING HOURS
desc1.0,desc,,"A DOG sleeps on a neatly made bed. A CLOCK reads twenty to six. A SHELF OF BOOKS holds such classics as Dante's Inferno, Beyond Good and Evil, The Catcher in the Rye, and The Dark Knight Returns. A FRAMED DIPLOMA, dusty and unkempt, hangs askew on the wall. A snapshot of a girl is stuck in the corner, and a bra weighs one end down. A PHONE sits quietly atop a bundle of laundry. It suddenly explodes with a resounding ring-once, twice, three times. A CLOSET DOOR swings open, and a half-clad figure falls out. THE PHONE rings yet again, and a hand falls upon the receiver, yanking it off the trash can, O.C. THE RUMPLED FIGURE lays with his back to the camera, phone in hand."
utter1.1,utter,FIGURE,"(groggily) Hello... What?... No, I don't work today... I'm playing hockey at two."
desc1.2,desc,,THE DOG yawns and shakes its head.
utter1.3,utter,FIGURE (O.S.),Why don't you call Randal?... Because I'm fucking tired... I just closed last night... (deep sigh) Jesus... What time are you going to come in?... Twelve... Be there be twelve?... Swear...
desc1.4,desc,,A PICTURE OF A GIRL leans against a trophy. The picture is decorated with a Play-Doh beard and mustache.
utter1.5,utter,FIGURE (O.S.),Swear you'll be in by twelve and I'll do it... Twelve... Twelve or I walk.
desc1.6,desc,,THE PHONE RECEIVER slams into the cradle. THE RUMPLED FIGURE slowly sits up and remains motionless. He musses his hair and stands. THE DOG stands and wags its tail. A hand pats its head. The Rumpled Figure lays down on the bed. We now see his face. It is the face of DANTE and this is Dante's room; this is Dante's life. DANTE grabs the dog and wrestles it.
utter1.7,utter,DANTE,"Next time, I get the bed."
desc1.8,desc,,He releases the dog and sits up.
utter1.9,utter,DANTE,(exhausted) Shit.
scene2,slugline,,INT: BATHROOM. MINUTES LATER
desc2.10,desc,,A steaming shower fills the room. The dog licks water from the toilet.
scene3,slugline,,INT: KITCHEN. MINUTES LATER
desc3.11,desc,,A towel-dressed DANTE opens the fridge and peers inside. He grabs a half-empty gallon of milk and closes the door.
scene4,slugline,,INT: KITCHEN. SECONDS LATER
desc4.12,desc,,"Chocolate milk mix is heaped into a tumbler. One scoop, two scoops, three scoops, four scoops."
scene5,slugline,,INT: BEDROOM. A MINUTE LATER
desc5.13,desc,,DANTE gulps his breakfast while feeling inside the closet for some clothes. Some chocolate milk spills on the floor. THE DOG laps at the small puddle of chocolate milk.
scene6,slugline,,INT: HALLWAY. MINUTES LATER
desc6.14,desc,,DANTE'S feet are hastily covered. A hand grabs keys from atop a VCR.
scene7,slugline,,EXT: DRIVEWAY. MINUTES LATER
desc7.15,desc,,A car backs out of the driveway and speeds down the street.
scene8,slugline,,EXT: CONVENIENCE STORE. MORNING
