segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,HorrorLair - The Exorcist Script EXTERIOR- IRAQ- EXCATVATION SITE- NINEVEH- DAY
desc1.0,desc,,Pickaxes and shovels weld into the air as hundreds of excavators tear at the desert. The camera pans around the area where hundreds of Iraqi workmen dig for ancient finds. The caption Northern Iraq appears at the bottom of the screen as the digging continues. The camera then follows a young boy running bare foot over the rocky mounds. He comes to a stop and the camera is positioned in between the boys legs looking at and aging man also digging.
utter1.1,utter,YOUNG BOY,(In Iraqi language)
desc1.2,desc,,They've found something... small pieces.
utter1.3,utter,MERRIN,(In Iraqi language) Where?
utter1.4,utter,YOUNG BOY,(In Iraqi language) At the base of the mound.
desc1.5,desc,,The boy runs off and the old man pulls himself to his feet to follow. The old man walks to the base of the mound where another man who looks in command is there to greet him.
utter1.6,utter,MAN,(In Iraqi language)
desc1.7,desc,,"Some interesting finds. Lamps, arrow-heads, coins... The old man picks up an old pendant and holds it up."
utter1.8,utter,MERRIN,(In Iraqi language) This is strange!
desc1.9,desc,,The man dusts the pendant and takes a look.
desc1.10,desc,,(In Iraqi language)
desc1.11,desc,,"The old man reaches into a hole in the rock, moving and rearranging small rocks to see what he can find. He grabs a pickaxe and scrapes out a small sculpted piece of rock crushed into another. The man takes a dust brush from the man's pocket and http://www.horrorlair.com/scripts/exorcist.html (1 of 80)6/15/2009 9:54:52 PM"
scene2,slugline,,HorrorLair - The Exorcist Script
desc2.12,desc,,brushes some dust from the sculpted rock. As the dust is swept we see that it is a face. The old man recognises it and looks worried. He brakes the sculpted rock away from the ordinary rock and takes a good look at it.
scene3,slugline,,EXTERIOR- IRAQ- MARKET PLACE- DAY
desc3.13,desc,,An Iraqi man walks through the noisy crowd with a tray and up to the old man's table. He puts the drink on the table and watches as the old man opens a small pendant full of pills and puts one into his mouth. The old man is trembling with fear as he downs his drink. He puts the glass down and looks at the people around him. The man with the tray comes back to the old man's table and picks up the glass. MAN WITH TRAY
utter3.14,utter,MERRIN,(In Iraqi language) No thank you.
desc3.15,desc,,"The old man stands up and looks at the bus boy. We cut to a group of workers hitting there hammers on an anvil. The old man walks in there direction but stops as he sees one of the workers stop work to wipe his brow. When the worker makes eye contact with the old man we see that the worker has one eye without pigment, bleached white as if it has rolled backward. The old man stares at him and then walks on."
scene4,slugline,,INTERIOR-IRAQ-ARCHAEOLOGIST'S OFFICE- DAY
desc4.16,desc,,"We see a clocks pendulum swinging, uncovered sculpted rocks of all kinds and a man sitting at a desk writing up the report on what they found. The old man picks up the pendant he found and then the rock head he found and takes a look."
utter4.17,utter,MERRIN,(In Iraqi language) Evil against evil.
desc4.18,desc,,The man at the table looks confused.
utter4.19,utter,MAN,(In Iraqi language) Father...
desc4.20,desc,,We then see the clocks pendulum stop over the old man's shoulder. He turns around and walks toward it. After looking he sits down beside it. As he sits the man at the desk stands up.
utter4.21,utter,MAN,(In Iraqi language) I wish you didn't have to go.
scene5,slugline,,http://www.horrorlair.com/scripts/exorcist.html (2 of 80)6/15/2009 9:54:52 PM
desc5.22,desc,,HorrorLair - The Exorcist Script
utter5.23,utter,MERRIN,(In Iraqi language) There is something I must do.
scene6,slugline,,EXTERIOR- IRAQ- OUTSIDE ARCHAEOLOGIST'S OFFICE- DAY
desc6.24,desc,,The two men shake hands and hug. The old man walks away and a group of people bow in a row.
scene7,slugline,,EXTERIOR- IRAQ- MARKET PLACE - ALLEY WAY- DAY
desc7.25,desc,,"The old man walks through the noisy, crowded alley way and exits through the other side. As he exits he approaches a tunnel, in the distance we can here a bell ringing quite fast. As the old man gets closer to the tunnel the bell gets louder. When he reaches the tunnel a horse and cart flies out in front of him, aboard the cart we see a frightened old women. The old man looks around as if he was lucky to survive."
scene8,slugline,,EXTERIOR - IRAQ- NINEVEH- DAY
desc8.26,desc,,"The old man arrives back at that dig site in a small jeep. As he pulls up two armed guards rush out. When they see who it is the old man gives them a wave and they slowly walk back to there quarters. The old man walks up the rocky mound and sees a huge statue of the demon Pazuzu, which has the head of the small rock he earlier found. He climbs to a higher point to get a closer look. When he reaches the highest point he looks at the statue dead on. He then turns his head as we hear rocks falling and sees a guard standing behind him. He then turns again when he hears two dogs savagely attacking each other. The noise is something of an evil nature. He looks again at the statue and we are then presented with a classic stand off side view of the old man and the statue as the noises rage on. We then fade to the sun slowly setting as the noises lower in volume."
scene9,slugline,,EXTERIOR- GEORGETOWN- CITY STREETS- EARLY HOURS
desc9.27,desc,,"We are transformed from the blazing suns of Iraq to the dusk of Washington. As the cross fade is made, the caption GEORGETOWN appears at the bottom of the screen. We slowly zoom in on a house in the distance."
scene10,slugline,,INTERIOR- MACNEIL HOUSE- CHRIS' BEDROOM- EARLY HOURS
desc10.28,desc,,"A small light is switched on by Chris MacNeil, a woman in her mid thirties, mother and famous actress. She is clad in her night clothes lying in bed, examining lines from a script. She is disturbed by a scratching noise that seems to be coming from outside her room. She looks over her shoulder to hear for it again. When it does happen again she climbs out of bed and puts her robe on. She walks toward the bedroom door and exits to the hall."
scene11,slugline,,INTERIOR- MACNEIL HOUSE- HALLWAY-EARLY HOURS http://www.horrorlair.com/scripts/exorcist.html (3 of 80)6/15/2009 9:54:52 PM HorrorLair - The Exorcist Script
desc11.29,desc,,"Chris walks through the dark hallway toward her daughters room, as she passes the attic hatch she hears the noise again and it appears to be coming from the attic. She walks into Regan's (her daughter) room and sees that the window is wide open and she is on top of her bed covers. Chris walks in and shivers because of the cold night air which enters through the open window. As Chris approaches the window another scratch is heard from the attic. Chris takes no notice and closes the window. She then walks round Regan's bed and puts the covers back over her, she tucks her in and strokes her face."
utter11.30,utter,CHRIS,(Whispering) I sure do love you.
desc11.31,desc,,Chris kisses Regan and turns away.
scene12,slugline,,INTERIOR- MACNEIL HOUSE- KITCHEN- MORNING
desc12.32,desc,,"Chris walks into the kitchen in her robe, with a pen in her mouth and her script in her hands. She is greeted by Willie an ageing, Swiss house maid."
utter12.33,utter,CHRIS,Morning.
utter12.34,utter,WILLIE,Good morning Mrs. MacNeil.
utter12.35,utter,CHRIS,How are you today?
utter12.36,utter,WILLIE,Fine thank you.
utter12.37,utter,CHRIS,That's good.
desc12.38,desc,,Chris puts the script and pen on the table and lifts the coffee pot to pour her self a mug. Willie offers to do it for her but Chris refuses.
utter12.39,utter,CHRIS,"It's okay I got it, thanks."
desc12.40,desc,,"Willie returns to making breakfast as the ageing, Swiss, butler Karl walks in."
utter12.41,utter,KARL,Good morning Madame.
utter12.42,utter,CHRIS,"Good morning Karl. Oh Karl, we've got rats in the attic you better get some traps."
scene13,slugline,,http://www.horrorlair.com/scripts/exorcist.html (4 of 80)6/15/2009 9:54:52 PM HorrorLair - The Exorcist Script
utter13.43,utter,KARL,Rats?
utter13.44,utter,CHRIS,Uh huh. 'Fraid so.
desc13.45,desc,,Chris walks to the fridge with her cup of coffee.
utter13.46,utter,KARL,But it's clean?
utter13.47,utter,CHRIS,All right then we've got clean rats.
desc13.48,desc,,Chris takes a carton of milk out of the fridge and pours some into her coffee.
utter13.49,utter,KARL,No. No rats.
utter13.50,utter,CHRIS,I just heard them Karl.
desc13.51,desc,,Karl shrugs his shoulders
utter13.52,utter,KARL,Maybe plumbing?
desc13.53,desc,,Chris puts the carton of milk away.
utter13.54,utter,CHRIS,Yeah or maybe rats now will you just get those traps.
utter13.55,utter,KARL,"Yes, I go now."
utter13.56,utter,CHRIS,Well don't go now Karl the stores aren't open yet.
desc13.57,desc,,Karl picks up a huge jar. And heads out the door.
utter13.58,utter,KARL,I'll go see.
utter13.59,utter,WILLIE,(Shouting at Karl) They're closed!
scene14,slugline,,EXTERIOR- UNIVERSITY OF GEORGETOWN- FILM SET- DAY
desc14.60,desc,,"We are looking at the building of Washington University when suddenly we are transported to the film set on campus. Lights, camera's, crew members all of the place. A group of crew members are surrounding one man, the director Burke Dennings. Burke doesn't respond to any of them until he hears a voice calling from a trailer. http://www.horrorlair.com/scripts/exorcist.html (5 of 80)6/15/2009 9:54:52 PM"
