segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,Christopher McQuarrie & Nathan Alexander I swear by God this sacred oath:
scene1,slugline,,1 BLACK 1
desc1.1,desc,,"And from out of the blackness a voice. A man speaking in German - faint at first, crackling over the radio. Subtitles translate the voice of Adolf Hitler."
utter1.2,utter,HITLER (V.O.),"My comrades. Once again - I don't know how many times it has been now - an attempt has been made on my life. I speak to you tonight for two reasons. First, so that you can hear my voice and know that I am unhurt. And second, so that you may know the details of a crime without parallel in German history..."
scene2,slugline,,2 EXT. AIRFIELD - DAY 2
desc2.3,desc,,"TITLES: SMOLENSK, RUSSIA - THE GERMAN EASTERN FRONT. A lonely airfield. A NAZI OFFICER and his AIDE stand rigid by a gleaming limousine. The officer's uniform denotes a man of high rank - a man of weight. TITLES: MAJOR-GENERAL HENNING VON TRESCKOW - CHIEF OF STAFF FOR ARMY GROUP CENTER. Tresckow smokes a cigarette, his arm the only movement in the frame. PULL BACK TO REVEAL the airstrip is surrounded by Army Group vehicles and personnel - SD and SS escorts, photographers, aides, Nazi party dignitaries, etc. - all frozen like statues. Eerie. Whatever is going on, it's big. The faint sound of distant airplanes brings tension, subtle but sharp. Approaching the field are three Focke-Wulf 200 Condors escorted by a formation of Messerschmitt-109 fighters. Silence gives way to an escalating roar that seems to have no maximum. One by one, the massive four-engine Condors land while the fighters roar overhead and circle the airfield. The Condors come to rest and, needing no introduction: ADOLF HITLER alights from the lead plane, obscured by the surrounding platoon of heavily armed SS GUARDS. (Note: Hitler is obscured throughout the entire sequence proving how inaccessible he truly was.) Tresckow and his Aide step forward to greet Hitler, but they are pushed back by SS guards. The Fuhrer marches past without so much a glance at his hosts or their waiting limo. To Tresckow's surprise, a second limousine roars onto the airfield from out of nowhere. It is dirty, the windscreen spotted with bugs from a long drive. Hitler gets in the dirty car and speeds off."
utter2.4,utter,VOICE (O.S.),It's not so much your car he doesn't trust... It's your driver.
desc2.5,desc,,"Tresckow and his Aide turn. Standing behind them is: TITLES: COLONEL HEINZ BRANDT - SENIOR STAFF OFFICER OF THE ARMY OPERATIONS SECTION. The consummate Nazi, he is always scribbling notes in a small datebook. Without looking up, Brandt hops into the limo they brought for Hitler. Tresckow and his Aide share a glance and get in. A beat later they are speeding after Hitler's car."
scene3,slugline,,3 EXT. ARMY GROUP CENTER - DAY 3 Est. Hitler's headquarters for the Eastern Front is
desc3.6,desc,,"bustling. Security is tight, everyone is on edge."
scene4,slugline,,4 INT. ARMY GROUP CENTER - MESS HALL - DAY 4
desc4.7,desc,,"Long tables packed with SOLDIERS straining their necks to get a glimpse of their leader at the head table, but he is obscured by his detail of SS guards. ONE MAN dares to approach. The room falls silent. HITLER'S PERSONAL CHEF places a tray before the Fuhrer, producing a knife and fork, cutting a bite. We think he is going to hand feed Hitler until he places the food in his own mouth, chewing slowly, deliberately. He swallows. We wait for him to die. When he doesn't, Hitler begins to eat. The rest of the room relaxes slightly and digs in. ANGLE ON: Seated further down the table are Tresckow and his Aide. Between them, once again, is Brandt, eating like a pig, still making notes in his book. Tresckow stares."
utter4.8,utter,TRESCKOW,Managing the Fuhrer's security must be quite an undertaking.
utter4.9,utter,BRANDT,(in between mouthfuls) Irregularity is the Fuhrer's precaution of choice.
utter4.10,utter,TRESCKOW,"I can assure you he's safe here. Relax, Brandt. Enjoy your meal."
desc4.11,desc,,"Brandt's look says, ""Don't be ridiculous."" He cleans his plate in seconds. Then he gently dabs his mouth, takes out his datebook and starts writing - once again the precise man we saw on the airfield."
utter4.12,utter,TRESCKOW (CONT'D),I understand you're returning to Berlin this afternoon...
desc4.13,desc,,Brandt nods.
utter4.14,utter,TRESCKOW (CONT'D),Could I trouble you to deliver a package to Colonel Stieff?
desc4.15,desc,,"Brandt nods again, too busy writing to notice the knowing glance Tresckow shares with his Aide..."
scene5,slugline,,5 INT. ARMY GROUP CENTER - PRIVATE OFFICE - LATER 5
desc5.16,desc,,"Tense silence. Tresckow and his Aide are hunched over two bottles of Cointreau on a large desk next to: TWO PAIRS OF BRITISH `CLAMS' - a small black plastic casing held together by magnets and adhesive tape. Tresckow inserts a short, pencil-shaped fuse through the narrow opening. All that remains exposed is a small glass capsule. The trigger. Tresckow turns his attention to the bottles of Cointreau..."
