segment-id,segment-type,segment-speaker,segment-text
utter0.0,utter,Peter Dowling Larry Cohen,Terry Hayes
utter0.1,utter,Billy Ray First Polish,"April 30, 2004"
desc0.2,desc,,"...on KYLE SHERIN - who sits, numb..."
scene1,slugline,,INT. SUBWAY - CHARLOTTENBURG STATION - NIGHT
desc1.3,desc,,"She's 35, pretty in a glamourless way. If you'd met her six days ago you would have found her bright, focused, together. But that was then. Tonight she sits on a bench in a DESERTED SUBWAY STATION, with a thousand-mile stare in her eyes. In the distance we hear an approaching SUBWAY TRAIN. The train grows louder, pulling towards this platform now, screeching noisily. Then it stops. A PRE-RECORDED voice tells us, in German, that this is Charlottenburg. The train sits... But Kyle doesn't rise, doesn't react at all. Staring, until:"
utter1.4,utter,DAVID (O.S.),Honey?
desc1.5,desc,,"She turns. DAVID SHERIN stands a foot away. He's forty, handsome, kind. Her husband. She smiles, comforted."
utter1.6,utter,KYLE,Oh.
desc1.7,desc,,"He extends a hand to her, leads her to the train. She's carrying an umbrella. They board, the train's only passengers. Must be late night. The doors shut. The train pulls away. We FOLLOW IT into darkness... as we BEGIN INTERCUT:"
scene2,slugline,,INTERCUT WITH/INT. BERLIN MORTUARY - EVENING (FLASHBACK)
desc2.8,desc,,"We're over Kyle's shoulder as she enters the Viewing Room of a MORTUARY. A grim-looking MORTUARY DIRECTOR awaits. Beside the Mortuary Director is an open casket. We don't see yet who's inside. Kyle stands stiffly, eyeing that CASKET from across the room, her face a mixture of pain and dread. In her hand is that same umbrella."
utter2.9,utter,MORTUARY DIRECTOR,Frau Sherin?
scene3,slugline,,INTERCUT WITH/INT. SAVIGNYPLATZ STATION - NIGHT
desc3.10,desc,,"Doors HISS shut. The train pulls away, leaving David and Kyle in this otherwise empty station. It's subterranean, vast. Looks like an Escher etching. David and Kyle climb stairs, disappearing from view. We hear their footsteps trail off. CONTINUE INTERCUT:"
scene4,slugline,,INT. MORTUARY - EVENING - (RESUMING FLASHBACK)
desc4.11,desc,,Kyle stands with that Mortuary Director - and the casket.
utter4.12,utter,MORTUARY DIRECTOR,(in German) Would you like a moment of privacy... before the casket is sealed?
desc4.13,desc,,"That threw her. But she thinks she's supposed to say yes, so:"
utter4.14,utter,KYLE,Okay.
desc4.15,desc,,"Mortuary Director nods, backing out, which leaves Kyle alone in here with the still-unseen body. CONTINUE INTERCUT:"
scene5,slugline,,"EXT. STREET - CHARLOTTENBURG, BERLIN - NIGHT"
desc5.16,desc,,Kyle's head rests on David's shoulder as they walk. It's a cold night; steam fogs their breath. The 20's-style buildings around us glimmer with frost and ice. CONTINUE INTERCUT:
scene6,slugline,,INT. MORTUARY - EVENING - (RESUMING FLASHBACK)
desc6.17,desc,,"Kyle eyes her shoetops, the curtains... anything except what's inside that casket... until it's all just too much. She hurries to the door. CONTINUE INTERCUT:"
scene7,slugline,,EXT. STREET - CHARLOTTENBURG - NIGHT
desc7.18,desc,,"Kyle and David's walk comes to an end at this APARTMENT BUILDING in Charlottenburg. David reaches for the door. But Kyle pauses, eyeing something: A row of large PLANTER POTS have been cemented into this street, to keep drivers from speeding. The pots are full of soil, with bare frozen trees rising from them. But one of the pots has been badly damaged. Chunks of it are missing, much of its soil too - as if something had smashed into it at high speed. Kyle eyes it. Then she glances up to this building's ROOFTOP, six stories above us. Quite a drop. CONTINUE INTERCUT:"
scene8,slugline,,INT. MORTUARY - EVENING - (RESUMING FLASHBACK)
desc8.19,desc,,Kyle opens the door. The Mortuary Director stands here.
utter8.20,utter,KYLE,Danke.
desc8.21,desc,,"Mortuary Director takes that to mean ""I've said my goodbyes, thank you for the privacy."" He nods. CONTINUE INTERCUT:"
scene9,slugline,,INT. KYLE'S APT. BUILDING - LOBBY - NIGHT
desc9.22,desc,,"It's an old building, no elevator. David heads up the stairs."
utter9.23,utter,KYLE,David?
desc9.24,desc,,David turns. Kyle's at the door.
utter9.25,utter,KYLE (CONT'D),Could we just... sit in the courtyard for a minute? Just a minute.
desc9.26,desc,,David smiles warmly. Kyle seems so vulnerable tonight - denying her would be impossible.
utter9.27,utter,DAVID,Sure.
scene10,slugline,,INT. MORTUARY - EVENING - (RESUMING FLASHBACK)
desc10.28,desc,,Mortuary Director stands beside the open casket.
utter10.29,utter,MORTUARY DIRECTOR (IN GERMAN),You need to enter your code now.
utter10.30,utter,KYLE (IN GERMAN),Is that really necessary?
utter10.31,utter,MORTUARY DIRECTOR (IN GERMAN),I'm afraid so. International Law forbids the repatriation of an unsecured casket.
scene11,slugline,,EXT. APARTMENT - COURTYARD - NIGHT
desc11.32,desc,,"Kyle and David step out to a COURTYARD which is surrounded on all sides by the six stories of this rectangular building. A bench sits out here. Behind it is a bare tree, home to a few blackbirds. David brushes some snow off the bench. Kyle's about to sit when a SOUND jars her: those BLACKBIRDS, flying noisily away. She watches them as they go..."
scene12,slugline,,INT. MORTUARY - EVENING (RESUMING FLASHBACK)
desc12.33,desc,,"Kyle stands, immobile, as the Mortuary Director closes the casket, and we get our first glimpse of who's inside: ...a 40 year-old man. David. His face heavily made-up."
utter12.34,utter,MORTUARY DIRECTOR (IN GERMAN),"We did all we could. But there was some trauma, to the head."
desc12.35,desc,,Kyle tightens... The casket SHUTS... and David is gone.
scene13,slugline,,EXT. APARTMENT - COURTYARD - NIGHT
