segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,"- Please view in a monospaced font -- preferably Courier, 12-point. Plain text formatting does NOT precisely match original script. <-------------------- SCREENPLAY STARTS HERE ----------------------> PIRATES OF THE CARIBBEAN:"
scene1,slugline,,screenplay by
desc1.1,desc,,Ted Elliott & Terry Rossio
scene2,slugline,,screen story by
desc2.2,desc,,Jay Wolpert & Stuart Beattie Ted Elliott & Terry Rossio
utter2.3,utter,FIRST DRAFT,"September 1, 2002"
scene3,slugline,,EXT. CARIBBEAN SEA - DAY
desc3.4,desc,,"A gray, impenetrable wall of fog. From somewhere comes the FAINT SOUND of a LITTLE GIRL'S VOICE, singing, slow tempo, almost under her breath:"
utter3.5,utter,YOUNG ELIZABETH (O.S.),"Yo, ho, yo, ho, a pirate's life for me. Yo, ho, yo, ho, it's a pirate's life for me ..."
desc3.6,desc,,"Suddenly a massive SHIP emerges from the grey, the Winged Victory maidenhead looming. It's a British dreadnought, the H.M.S. Dauntless. Formidable, frightening, twenty-five gun ports on the side, and rail guns to boot."
scene4,slugline,,EXT. H.M.S. DAUNTLESS - FORECASTLE - DAY
desc4.7,desc,,"ELIZABETH SWANN, strawberry blonde hair, stands at the bow rail, gazing at the sea, still singing --"
utter4.8,utter,ELIZABETH,"... drink up me hearties, yo, ho ..."
desc4.9,desc,,"JOSHAMEE GIBBS, who was born old, skin a dark leather, clutches her shoulder, startling her."
utter4.10,utter,GIBBS,"(sotto) Quiet, missy! Cursed pirates sail these waters. You want to call 'em down on us?"
desc4.11,desc,,Elizabeth stares wide-eyed at him.
utter4.12,utter,NORRINGTON,Mr. Gibbs.
desc4.13,desc,,"NORRINGTON, a dashing young man, Royal Navy to the core, glares sternly at Gibbs. Standing beside him is GOVERNOR WEATHERBY SWANN, a man of obvious high station, brass buttons on his thick blue jacket. He is Elizabeth's father."
utter4.14,utter,NORRINGTON (CONT'D),That will do.
utter4.15,utter,GIBBS,"She was singing about pirates. Bad luck to sing about pirates, with us mired in this unnatural fog -- mark my words."
utter4.16,utter,NORRINGTON,Consider them marked. On your way.
utter4.17,utter,GIBBS,"'Aye, Lieutenant. (as he moves off) Bad luck to have a woman on board, too. Even a mini'ture one."
desc4.18,desc,,"He returns to his deck-swabbing duties, surreptitiously takes a quick swig from a flask."
utter4.19,utter,ELIZABETH,I think it would be rather exciting to meet a pirate.
utter4.20,utter,NORRINGTON,"Think again, Miss Swann. Vile and dissolute creatures, the lot of them. I intend to see to it that any man who sails under a pirate flag, or wears a pirate brand, gets what he deserves: a short drop and a sudden stop."
desc4.21,desc,,Elizabeth doesn't know what a 'short drop and a sudden stop' means. Gibbs helpfully mimes: a man being hung.
utter4.22,utter,SWANN,"Captain Norrington... I appreciate your fervor, but I am concerned about the effect this subject will have on my daughter."
utter4.23,utter,NORRINGTON,"My apologies, Governor."
utter4.24,utter,ELIZABETH,"Actually, I find it all fascinating."
utter4.25,utter,SWANN,"And that's what concerns me. Elizabeth, we will be landing in Port Royal soon, and beginning our new lives. Wouldn't it be wonderful if we comport ourselves as befits our class and station?"
utter4.26,utter,ELIZABETH,"Yes, father."
desc4.27,desc,,"Chastised, she turns away, to look out over the bow rail."
