segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,Screenplay by David Callaham
utter1.0,utter,Revisions by Wesley Strick,Based on the iD Software Game
desc1.1,desc,,Where are we going?
utter1.2,utter,LOUIS GRIMM (VO),On vacation *** In the middle of the night?
scene2,slugline,,EXT. COUNTRY ROAD - NIGHT (10 YEARS AGO)
desc2.3,desc,,"Not just dark, but blustery too -- a snowstorm has kicked up. We see the headlights of an approaching MINIVAN. And HEAR:"
utter2.4,utter,LOUIS GRIMM (VO),"We've been talking about it for years. White sandy beaches, palm"
desc2.5,desc,,"trees, warm tropical breezes -BOY'S VOICE"
scene3,slugline,,INT. MINIVAN (MOVING) - NIGHT
desc3.6,desc,,"The ""BOY"" is JOHN GRIMM, 16, in back with his 18-year-old sister, SAMANTHA. John is an athletic live-wire and affable wise-ass. Sam is bright, academic, and dubious."
utter3.7,utter,MARY GRIMM,"I thought you'd both be delighted to get above ground. Enjoy a little sunshine, get away from school."
desc3.8,desc,,"In front, the parents: MARY and LOUIS GRIMM, two brilliant scientists, 40's. Tension and fatigue etched on their faces."
utter3.9,utter,SAM,"Is something wrong with the ""Ark""?"
desc3.10,desc,,The adults don't answer.
utter3.11,utter,JOHN,Was there a problem on Olduvai?
desc3.12,desc,,"A pair of HEADLIGHTS appears in the rearview mirror, lighting"
scene4,slugline,,YR the van's interior -MARY GRIMM
desc4.13,desc,,"Look, it's been very busy, there's a lot going on with the company."
utter4.14,utter,LOUIS GRIMM,*** It's complicated.
desc4.15,desc,,"Distracted, Louis doesn't notice the other vehicle is now tailgating or else its lost traction, control."
utter4.16,utter,LOUIS GRIMM (cont'd),We'll have a family meeting to talk
desc4.17,desc,,"about it when we get there, okay -John's gaze flicks to the rearview mirror for a beat and then: the WORLD EXPLODES in a STORM of GLASS and METAL."
scene5,slugline,,EXT. RURAL ROAD - NIGHT (CONTINUOUS)
desc5.18,desc,,"Struck from behind by the PICK-UP TRUCK, the van collapses like an accordion as it pinwheels toward the bridge -INT. MINIVAN John's head SMASHES against his window: blood spatters glass. The minivan comes to a VIOLENT STOP. Mary flies forward, mashing her face and forearm against the dashboard. Sam's ribs audibly SNAP under the pressure of her seatbelt."
scene6,slugline,,EXT. BRIDGE - NIGHT
desc6.19,desc,,"The van's spun halfway across, halting only when it hits a support column, hangs precariously over the edge and then, silence for a long moment. No one moves, until finally -LOUIS GRIMM'S VOICE (groans, dazed) No. * * Sam. * * John *** ? Mary moans, insensate. Her nasal cartilage crushed. Louis tries to find his bearings, can't quite focus when -Sam's door is yanked open and someone pulls her from the van."
scene7,slugline,,3.
