segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,"EXI. - 60TH STREET Al,D LEXINGTONAVE. N.W. CORNER- DAY"
desc1.0,desc,,"PAULAMCFADDSH,an attractive exits subway with her t:.en yea!::: old daughter, LUCY. .,,"
scene2,slugline,,EXT. - ALEXANDER'S- LEXINGTONAVE. - DAY
desc2.1,desc,,Paula and Lucy cress the street from Bloomingdale's
scene3,slugline,,ALEXANDER'S. P.-'\Nfrom street
desc3.2,desc,,co sunglass display.
scene4,slugline,,INT. - ALEXANDER'S(BEHI~'Il SUNGLASSDISPI...~Y) - DAY
desc4.3,desc,,Paula tags.
scene5,slugline,,INT. - ALEXANDER'S- CT!ILDRE:-1'
desc5.4,desc,,S SHOEDEPT. - DAY Lucy trying on merchandise.
scene6,slugline,,"INT. /EXT. - ALEXi,NDER'"
desc6.5,desc,,S - 59TH STREET - NEAR LEXINGTON-
scene7,slugline,,Ei..'1'. NATIONALSHOE STORE - LEXINGTONAVE. - DAY
desc7.6,desc,,"IKT. - H0,.'ARD JO!-n:so:,'s"
scene8,slugline,,dale's
desc8.7,desc,,- LSXU'.GTO'.: and Lucy a=c havinPS and Alexander's the street.
utter8.8,utter,LUCY PAULA,Me too ... can't wait.
utter8.9,utter,LUCY,Were you ever there? PAULA (nods) Touring with Once **. for six weeks.
utter8.10,utter,Middle of December,so:ne musical. we went swi.rm:iing.
utter8.11,utter,LUCY,"Which music<\1,1?"
utter8.12,utter,PAULA,*I'm crying What's the difference? it's to tell you how beautiful going to be. We're going to look for a little house uo in the hills. No smog ... sunshine everyday ..*
scene9,slugline,,EXT. - LEXINGTONAVENUE- 60TH STREET - DAY
desc9.13,desc,,Paula and Lucy walk to bus stop.
utter9.14,utter,LUCY,Near the movie studios?
utter9.15,utter,PAULA,Yes.
desc9.16,desc,,Your window will face Warner
utter9.17,utter,Brothers.,"You can watch them blow up the world PSro.:i your bed, alright? ... Can you i * agine ;iaving your own orange tree and lemons ... ?"
utter9.18,utter,LUCY,"I think the musical was ""Fiddler"
utter9.19,utter,on,"the Roof"" ... I remember staying with Grand.-na. I was four and a half."
utter9.20,utter,PAULA (annoyed),. You were never four and a half. You were Dorn 26!
scene10,slugline,,EXT. - 78th STREET - WEST SIDE - DAY The neighborhood
desc10.21,desc,,is pret:t:y t:acky. Most:ly run down brownst:one. Paula and Lucy walk down t:he block t:oward t:he ent:rance of t:heir building.
utter10.22,utter,LUCY,You t:hink I'll be in t:he same grade?
utter10.23,utter,PAULA,Sure.
utter10.24,utter,Everyt:hing's,t:he same out t:here only it:'s t:hree hours earlier.
desc10.25,desc,,You'll graduate younger.
utter10.26,utter,LUCY,A girl from Califo=ia is in our class and she went: t:o school wit:h
desc10.27,desc,,Helen Reddy's daught:er.
utter10.28,utter,PAULA,"Well, what: about: you? *** After this picture,"
utter10.29,utter,they'll,"be saying,"
utter10.30,utter,goes Tony DeForrest's,"little girl"" ..*"
utter10.31,utter,LUCY,"Yeah, but: he's not a star. just: an act:or."
utter10.32,utter,PAULA,St:ars have t:o be act:ors *.* and he's You're
utter10.33,utter,LUCY,not: really
utter10.34,utter,PAULA,such a st:ickler
desc10.35,desc,,He's
scene11,slugline,,INT. - BUILDING - DAY
desc11.36,desc,,"They are climbing t:he st:airs. The building run down, graffiti on t:he walls..."
utter11.37,utter,LUCY,Can I show Tony all Later.
utter11.38,utter,my t:hings is,'l;hey
desc11.39,desc,,first?
utter11.40,utter,PAULA,You've got homework to do.
utter11.41,utter,The Goodbye Girl,Chgs. 12-15-76
utter11.42,utter,LUCY,We're* moving in four days. have to do my homework?
utter11.43,utter,PAULA CONT'D,(2)
desc11.44,desc,,Suppose between now and Friday they
utter11.45,utter,LUCY,last
utter11.46,utter,PAULA,*** Are you serious?
utter11.47,utter,. LUCY,Dumb! You know you're
desc11.48,desc,,dumb!
utter11.49,utter,PAULA,"Well, I thought maybe in frog ~ection. What do 1 know?"
