segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,Screenplay by
desc1.0,desc,,Robert Ramsey and Matthew Stone
scene2,slugline,,EXT. PRISON CEMETERY -- DAY
desc2.1,desc,,"A handful of people are gathered in an open field under a fierce Mississippi sun. A couple of young inmates, JAKE and LEON, lean on their shovels. They are waiting to bury two identical CASKETS with inmate numbers stenciled on the pinewood lids. A GUARD rests the butt of his rifle on the ground and takes a long, healthy pull from his canteen. He offers it to the PRISON CHAPLAIN, who is much obliged. SUPERINTENDENT BILL BURKE, a 40-year-old black man, glances at his watch and loosens his tie. Sure is hot. MARY HUMPHRIES, an elderly white woman in a nurse's uniform, stands behind WILLIE LONG, an ancient inmate sleeping peacefully in a wheelchair. She readjusts an umbrella to shield the old black man from the blistering sun. Burke dabs his forehead with a handkerchief. He gives the nod to the chaplain, who steps forward and cracks his bible. The men remove their hats."
utter2.2,utter,CHAPLAIN,"In accordance with the regulations of the State of Mississippi, we gather here today to lay to rest the remains of inmates R. Gibson, number 4316, and C. Banks, number 4317. Ashes to ashes, dust to dust. May God have mercy on their souls."
utter2.3,utter,BURKE,"Go ahead, fellas."
desc2.4,desc,,"The young inmates plunge their shovels into the dirt. One by one, the mourners head back toward a prison van parked on a nearby dirt road."
utter2.5,utter,NURSE HUMPHRIES,"I'll come back for you in a little while, Willie..."
desc2.6,desc,,She leaves Willie alone with Jake and Leon. He rolls his chair up to the edge of the graves and gazes at the pinewood caskets.
utter2.7,utter,JAKE,"These two guys friends of yours, old man?"
utter2.8,utter,WILLIE,We spent some time together.
utter2.9,utter,LEON,"Why do I get the feeling when you say some time, you mean some time."
utter2.10,utter,WILLIE,I was already here a good many years when they came in in 1932.
utter2.11,utter,LEON,"1932? That's like, that's like..."
utter2.12,utter,WILLIE,"Sixty-five years ago. They always said the farm couldn't hold 'em forever. Looks like you're finally free, boys."
desc2.13,desc,,Willie pulls a bottle of moonshine from his jacket and takes a swig in their honor.
utter2.14,utter,JAKE,"Hey, the dude's holdin'."
utter2.15,utter,LEON,"Come on, old-timer, hook the brothers up."
desc2.16,desc,,"Willie passes the bottle to Leon, who takes a swig and winces from the unexpected kick."
utter2.17,utter,LEON,Hell of a way to get out. Heard they burned up in that fire yesterday.
utter2.18,utter,JAKE,"I seen the bodies before they sealed 'em up. Them fellas sizzled up good. Looked like some shit from the X- Files. (taking a swig from the bottle) Damn, that shit's nasty."
utter2.19,utter,WILLIE,Ray's special recipe. He always had exacting standards where the hooch was concerned.
utter2.20,utter,LEON,"What were they, bootleggers?"
desc2.21,desc,,"Willie holds up the bottle, checking the clarity of the liquor."
utter2.22,utter,WILLIE,Something like that.
scene3,slugline,,EXT. SPANKY'S BACK ALLEY (1932) -- NIGHT
desc3.23,desc,,"RAY GIBSON holds up a similar bottle of liquor to a light over a door. Music comes from within. He takes a swig and stashes the bottle in his belt. He adjusts his tie, polishes his shoes on the back of his pants and raps on the door."
scene4,slugline,,INT. SPANKY'S -- NIGHT
desc4.24,desc,,"The speakeasy is jumping, jammed with people. Up on stage a hot JAZZ BAND is playing backup for a seductive CHANTEUSE. Well-heeled PATRONS enter through doors near the stage. In the back, at the end of a long hallway, a BOUNCER cracks open the door and Ray squeezes inside."
utter4.25,utter,BOUNCER,"Oh, no, Ray. Not tonight. Spanky's not happy with you."
utter4.26,utter,RAY,Is Spanky here?
utter4.27,utter,BOUNCER,"No, but..."
utter4.28,utter,RAY,Then what's the problem?
utter4.29,utter,BOUNCER,Do yourself a favor and find another place where they let you in the front door.
utter4.30,utter,RAY,"But this is where the action is and I have to be where the action is. Look, when your old lady wanted those alligator shoes, didn't I come through for you? Ain't she stepping in style now?"
utter4.31,utter,BOUNCER,Yeah...
utter4.32,utter,RAY,"Well, alright then. What do you think about this new tie?"
utter4.33,utter,BOUNCER,Sharp.
utter4.34,utter,RAY,"I look good tonight. And I feel lucky, too."
desc4.35,desc,,Ray heads inside.
utter4.36,utter,BOUNCER,"Anyone asks, it wasn't me who let you in."
desc4.37,desc,,"Ray slides through the crowd, pausing at the bar to nibble on the neck of a COCKTAIL WAITRESS."
utter4.38,utter,COCKTAIL WAITRESS,Don't even try it.
utter4.39,utter,RAY,When do you get off?
utter4.40,utter,COCKTAIL WAITRESS,"I get off at two, but you ain't never getting off."
desc4.41,desc,,She carries a tray of drinks into the crowd. Ray shakes his head in wonderment at her departing form. The BARKEEP steps up as Ray pulls out his bottle.
utter4.42,utter,BARKEEP,"You can't drink that in here, Ray."
utter4.43,utter,RAY,I sure can't drink that watered-down swill you're serving. Give me a glass of ice.
utter4.44,utter,BARKEEP,I can't give you a glass of ice. I can't give you anything until you pay your damn tab.
desc4.45,desc,,"Disregarding the warning, Ray tilts the bottle back. Shaking his head, the barkeep moves on to a paying customer. Ray's eyes follow a bottle of French Champagne as it is delivered to a nearby table. Here sits the straight-laced CLAUDE BANKS with his girlfriend, DAISY. She's enjoying the show. He's polishing the silverware. The WAITER pours two glasses of champagne and leaves the bottle on ice. Claude regards his glass skeptically."
utter4.46,utter,CLAUDE,"For the kind of money they charge here, you'd think they could hire somebody to actually wash the dishes."
utter4.47,utter,DAISY,Claude. Here's to your new job down at the bank. I always knew you'd make something of yourself.
utter4.48,utter,CLAUDE,Know what I'm going to buy with my first pay check?
desc4.49,desc,,"Daisy thinks she does. She leans in, eyes twinkling."
utter4.50,utter,CLAUDE,"Season tickets to the Yankees. Right there on the first base line. (off her disappointment) What's wrong, baby?"
utter4.51,utter,DAISY,"I was hoping you were gonna say an engagement ring, Claude."
desc4.52,desc,,French Champagne shoots out of Claude's nose.
utter4.53,utter,CLAUDE,Engagement ring!
utter4.54,utter,DAISY,"That's what respectable folks do. Get a job, get married, start having babies. That's what you want, isn't it?"
utter4.55,utter,CLAUDE,"Sure it is. I just don't see any reason to rush into things. Damn, look at this shirt. I'll be right back."
desc4.56,desc,,Claude leans in to kiss Daisy on the lips. She offers her cheek. He departs.
scene5,slugline,,OVER BY THE BAR
desc5.57,desc,,Ray watches Claude make a beeline for the men's room.
scene6,slugline,,INT. MEN'S ROOM -- NIGHT
desc6.58,desc,,Claude steps into the bathroom and approaches the sink. A big hand falls on his shoulder and yanks him backwards into a stall...
scene7,slugline,,INT. STALL -- NIGHT
desc7.59,desc,,"Claude is shoved down on the toilet by two BAG MEN in suits. Suddenly, it's crowded in here."
utter7.60,utter,BAG MAN #1,"Congratulations, Claude. We understand you finally got yourself a job."
utter7.61,utter,BAG MAN #2,Guess that means you can pay Mr. Riley the fifty bucks you owe him.
desc7.62,desc,,They rifle through Claude's jacket and quickly find his wallet.
