segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,KILLER KLOWNS FROM OUTER SPACE
utter0.1,utter,Charles Chiodo,and Stephen Chiodo
scene1,slugline,,"R01,DSIDE OVERLOOK - NIGHT"
desc1.2,desc,,"A couple is sitting 1n the front seat of a car, the\,/ appear to be Making out, pas~ionatelw. We mcve closer and see CATHY, fighting off her drunken bowfriend JOE LO~BARDO. She tries to slap him, but he stops her and kicks her out of the car."
utter1.3,utter,JOE,"If wcu don't like it, get out and"
desc1.4,desc,,walk. Joe closes the door and starts the car.
utter1.5,utter,CATHY,"ahead, get out of here. I don't want to drive with a drunken bum"
desc1.6,desc,,like *wou anwwaw.
scene2,slugline,,So
desc2.7,desc,,"Joe peels out, kicking dirt and dust on Cathw. She curses under her breath as he leaves her in the darkness. In the distance behind her, a pair of headlights appear and move forw.ard. Cathw turns and see1. the liihts approaching."
scene3,slugline,,"EXT. t,OUNTAIN ROAD - NIGHT"
desc3.8,desc,,"Joe is driving aown a 111inding mountainous road, n1>9otiating the precarious ~~rves recklesslw. He is slightlw intoxicated. Joe lights up a cigarette and continues his s~OPPW driving. From the darkness behind him a pair of headlights appear. Thew loom up ver~ quicklw and begin to flash. Joe gets annowed and speeds up. The headlights speed up and tailgate threateninglw close. Joe waves the mwsterious driver to pass. Instead the driver speeds up and rams Joe in the rear."
utter3.9,utter,JOE,"Hew, what the hell wou dcin' aan?"
desc3.10,desc,,"CRASH!! The mwsterious driver rams into him again. Joe is t*~rious and continues to 111ave the driver to pass. The pursuing car speeds up and begins to pass. The mysterious driver is pulling up along side. Joe picks up a beer bottle. He* is ready, waiting to see who the Oriver is."
desc3.11,desc,,"Pass me now. The mysterious driver pulls up along sioe. Joe turns and sees the MANIACAL SMILING FACE ct a HORRIBLE KLOWN driving next to him,."
utter3.12,utter,JOE,"Oh, shit!"
desc3.13,desc,,"The klown is racing alongside Joe's car in MID-AIR with two floating headlights leading the way. The klo111n lets cu\ an eerie laugh and begins to swe*,-ve his non-existent vehicle into Joe's car. Joe is Jarred by the impact, narrowly avoiding driving ott the road. H..,, man,"
utter3.14,utter,JOE,what are you doing 7
desc3.15,desc,,"The klown is trying to push Joe's car ott the road. Panicking, Joe accelerates. A high speed chase ensues, with the klown sla-ing his bodw into Joe's car. They approach a hairpin turn above a thousand toot drop. The klown and the car are racing side by side. With an evil smile, the klown s111ashes into Joe, sending his car careening over the edge, bursting into flames as it hits the bottom. From above, the klown looks down at t~,e tierw wreck. Orange flames light up his evil face. His frozen -niacal smile opens revealing a set ct nasty, sharp teeth as he laughs. Main title appears: KILLER KLOWNS FROM OUTER SPACE"
scene4,slugline,,EXT. BIG TOP BURGER NIGHT We niave down tr0111 the night skw to a colorful neon sign with
desc4.16,desc,,a Happy clown tacel BIS TOP BURGERS. We 11>0ve down the sign to a cro111ded hamburger joint with a tacky circus motif. The insioe is crowded with coll99e students talking and eating; it's a Popular hangout.
scene5,slugline,,"INT. BIG TOP BURGER - NIGHT Inside, OFFICER CLIFFORD 1,00NEY a l'IWHllber ot the local police"
desc5.17,desc,,"torce, is carrwing a cup ot coffee; slowlw 1110rking his -w through the crowd ot kids."
scene6,slugline,,EXT. BIG TOP BURGER - NIGHT
desc6.18,desc,,"Moonew exit& through the side door. He's a forty-five wear old Vietn ... veteran with a persecution complex. Abusive ot his authoritw, he has a self-righteous attitude that 111akes him difficult to deal with. New t r - troia tne COlllmOtion inside, he pauses to sip his hot cott-. A group ot students wildlw run past him, causing Moonew to almost spill the hot liquid all over himself. He looks back at them distainfullw. Moonew gets into his police car. A group ot tour bikers rev up their bikes and peel out of the parking lot. Mooney pulls out. *"
scene7,slugline,,INT. POLICE CAR - NIGHT
desc7.19,desc,,l'loonew Picks up the mike and calls in to the station.
utter7.20,utter,MOONEY,This is Moonew calling in.
utter7.21,utter,RADIO,"Read wou, what's cloing Clift."
utter7.22,utter,MOONEY,"Nothing wet Dave, but Fri~w nignt's just starting. !'m heading across town to the park. I'll check in later. Over."
scene8,slugline,,"EXT. DOWNTOWN Crescent Cove- NIGHT Moonew PUlls out ot Big Top's parking let and cruises through the town ot Q.esca,t Cb.e."
desc8.23,desc,,"It's a small seaside comaunitw with not too n.uch happening untill the local state school, a.ea.a~ Cove College, is in session. As Moonew patrols do111nto111n cullege students. see the streets alive with"
scene9,slugline,,I~TERSECTION - NIGHT
desc9.24,desc,,"Moor.ew stops at a red light. He turns and 111atch1K BOB MC DEVITT, a Q.e..:eitCb.estu:hit 111itn stwlisn WHlTE DESIGNER GLASSES, cross in front of him. He is carr~ing a bro111n paper bag ~ith a couple of six packs of b~er in i t . As Bob passes Moonew he suspiouslw tries to hioe his ~arcel."
scene10,slugline,,EXT. INTERSECTION - NIGHT
desc10.25,desc,,Mooney watches him closely. drives off. The light turns green and Mooney
scene11,slugline,,EXT. DOWNTOWN MYERS DRUG STORE - NIGHT
desc11.26,desc,,We follow Bob as he walks to his Ford BRONCO parked in front of Myers Drug Store. At the Bronco he meets another male student with two co-eds.
utter11.27,utter,BOB,Did you see that?
desc11.28,desc,,"staring me down. Mooney the jerk From his bag, Bob tosses a beer to his pal."
utter11.29,utter,BOB,That's all I need to start the Fall
utter11.30,utter,semester.,Let's get going the party's waiting.
desc11.31,desc,,Bob hops in the front seat and drive off toward the hills outside of town.
scene12,slugline,,EXT. TOP OF THE WORLD - NIGHT
desc12.32,desc,,"A huge harvest moon is rising over Top of the World, the college students favorite ""lover's lane"". The Bronco drives up, honking. We follow it as it pulls into a secluded overlook where a group of college kids have parked to party and makeout. The music cranks up. pals in other cars. Kids pile out and toss beers to their"
utter12.33,utter,BOB,"Hey, anybody seen Mike? VOICE FROM CAR (O.S.) Yeah, I think he's around here somewhere. We move across car after car of couples in various stages of love making."
desc12.34,desc,,Two lovers are sitting arm in arm on the wall. Another couple are making out in their car. We move to a more secluded section of the overlook and see a RED PINTO STATION WAGON.
scene13,slugline,,INT. RED PINTO - NIGHT
desc13.35,desc,,"In the front seat are MIKE TABACCO and DEBBI~ HAYWOOD; Pierce students on their first date. Mike is twenty and majoring in graphic arts. He a charming kind of guy, always tl,rting with the girls on campus. Debbie is twenty"
desc13.36,desc,,"education. She's an attractive young lady, smart, snarp and eager to experience anything new and exciting. Mike is in the micidle ot kissing Debbie. She isn't fighting him oft, but she 1s the one wh~ breaks the kiss."
utter13.37,utter,DEBBIE,Hummmmmmm - You've got me making out like some high
utter13.38,utter,school gi.-1.,<smiling) You are .-eally something *.
desc13.39,desc,,Mike sneaks a glance at his watch.
utter13.40,utter,MIKE,"(pleased with himself> ~hat can I say, we were talking tor so lon~, getting closer and closer. (~ike moves closer> Until our lips were so close, they just had to 111eet."
desc13.41,desc,,"~ike moves toward Deobie, his lips puckered. Thei,i kiss. From tne radio ""I'mint:reM:x:dfarlD..<e"" begins to play. The D.; begins to speak over the intro;"
utter13.42,utter,DJ,(fro* radio) We're going to have a change of pace here with a dedication tor someone special unaer the starry night sky UP at Top of the World. Here's an old time classic from Mike to Debbie.
desc13.43,desc,,Debbie breaks the kiss and smiles at Mike.
utter13.44,utter,DEBBIE,I was wondering ~hy you kept looking at your watch. Pret~y impr-sive. ! innocently)
desc13.45,desc,,I don't know what you're talking about.
utter13.46,utter,DEBBIE,yeah I don't know what you're t;ilking about. (nor111all I can't wait to see what happens next.
desc13.47,desc,,1'1ike turns away and then does a double take. Mike pretends he sees a shooting star.
utter13.48,utter,1'1IKE,(excited) Oh look! A shooting star.
desc13.49,desc,,Debbie turns to look but 111isses it.
utter13.50,utter,1'1IKE c cont l,Did wou see it? Let's make a wish.
utter13.51,utter,DEBBIE Csuspiciouslwl,"No, I dian't. You saw it. (coaxing 1'1ike onl You 111ake a wish. 1'1ike sits back,"
desc13.52,desc,,thinks and smiles.
utter13.53,utter,MIKE,"HWT1m, wou know what I'd 111isn for? Something to top off this evening. Something to make it special, a night we bath would rememoer for a long time."
desc13.54,desc,,"Debbie is smiling. 1'1ike leans towards Debbie, opens the glove comPartment and pulls out two crystal glasses. He acts surprised. Debbie doesn't kno~ what to think. Then 1'1ike magicallw produces a cnilled bottle of cha111pagne ana a lit"
utter13.55,utter,candle.,I'! I KE A perfect waw to spend a roman~ic evening under tne stars with wou.
desc13.56,desc,,"Mike ?OPS the champagne, and pours Ynto Debbie's glass, 7he atmosohere is comolete."
utter13.57,utter,Debbie,"awdre of Mike's intentions, is charmed to death ~Y his romantic: flair *"
utter13.58,utter,"DEE,BIE","Charming. I oet you do this with all the niPIII c:o-eds. No,"
utter13.59,utter,MIKE,that's not true.
desc13.60,desc,,Mike pours the champagne into his glass.
utter13.61,utter,MIKE,( c:on t > Not all the ne111 c:o-ds wculd think this is charming.
desc13.62,desc,,"They laugr, and awkwardly move around in the front of the c:ar. Debbie shifts around unc:omtortably, she's cramped."
utter13.63,utter,Mit-;E,(c:ont)
utter13.64,utter,DEBBIE,"Sure, Jus, wisn I could stretch mw legs."
desc13.65,desc,,"Mike's eyes widen, smirks, he ~as another idea."
utter13.66,utter,MIKE,I c:an fix that.
desc13.67,desc,,"He reaches bac:k, pulls a c:ord, a curtain opens and reveals an inflated RUBBER RAFT lying in tne back of his car. There are heart shaped satin pillows in raft. Debbie spits out a mouthful of champagne and cracks up laughing."
utter13.68,utter,DEBBIE,"(amused) You've got to be kidding me? ,his isn't a c:ar, this is a sleazy adult motel on wheels."
desc13.69,desc,,Mike starts climbing into the back. Debbie follows *
scene14,slugline,,INT. REAR OF RED PINTO - NIGHT
