segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,By Rob Zombie
desc1.0,desc,,Lions Gate Films
scene2,slugline,,"On May 18, 1978. State"
utter2.1,utter,Ruggsville,led a predawn
utter2.2,utter,farmhouse,Creek Road. What they uncovered to this at the end of Craig day is still the most hideous crime in American history Cult Murders. The family - The Dr. Satan of maniacs that murder were nicknamed The
utter2.3,utter,Devil's,Rejects and the house was forever to be known as The House of 1000 Corpses.
desc2.4,desc,,shot of a girl's face. She is dirty and bruised. of heavy shuffling and forced breathing
desc2.5,desc,,"The girl's face is pulled sound TINY, a hunched"
desc2.6,desc,,drags wearing a child's body through the
utter2.7,utter,plastic,woods like
desc2.8,desc,,Tiny brings the girl's He stops abruptly see his watering blood road.
desc2.9,desc,,the girl's body to a clearing and looks around. shot eyes and burn by the edge of the Through his mask **e scarred skin.
desc2.10,desc,,mist hovers
scene3,slugline,,the empty road.
desc3.11,desc,,Tiny begins dragging the girl's body across the road. Halfway across a single breaks through the gloom. He stops
scene4,slugline,,and retreats back into
desc4.12,desc,,the brush. A dusty VAN cuts through the fog. Strapped to the van's rack are guitar
desc4.13,desc,,"of the van is ,- BANJO .; SULLIVAN."
scene5,slugline,,roof
desc5.14,desc,,"JIMMY CRACKER (33), hums along to a song on the radio while"
desc5.15,desc,,Jimmy reaches over and shakes Adam awake.
utter5.16,utter,JIMMY,"Come on dude, wake up. asleep) (half What?"
utter5.17,utter,JIMMY,(yawning) your turn to drive.
utter5.18,utter,ADAM,(sits up and looks around) How much longer is it to the motel? I don't or so.
utter5.19,utter,JIMMY,know. I figure
utter5.20,utter,ADAM,(wiping his eyes) What the fuck are you listening to?
scene6,slugline,,hour
utter6.21,utter,JIMMY,What? Why? That that shit.
utter6.22,utter,ADAM,punishment Asleep in the backseats we see: Adam's wife WENDYBANJO (36)
desc6.23,desc,,along with ROY (61) and GLORIA SULLIVAN (50). They are a
utter6.24,utter,Tin~,"turns ~- --, ::--.,_"
desc6.25,desc,,back we see a line down the road. Tiny watches smaller dirt moving
scene7,slugline,,the ominous procession
desc7.26,desc,,passes by and turn road known as Craig Creek Road. up a
scene8,slugline,,A dilapidated THE FIREFLY HOUSE. two story farmhouse
desc8.27,desc,,known as
utter8.28,utter,cruisers,fan out fonning the house.
desc8.29,desc,,a huge semi-circle
utter8.30,utter,Officers,jump from their vehicles guns trained on the house.
desc8.31,desc,,"and take up position, Mounted to each vehicle focused on the house. is a flood light. car door swings pulls up dead center out of the car."
utter8.32,utter,cruiser,open.
desc8.33,desc,,"CLOSE UP - a black boot and stops. From behind we see a large man with greased back black hair step out. He is wearing a cowboy hat and a bullet proof vest. In his hands is a shotgun. He turns towards camera, it is SHERIFF JOHN WYDELL (48). He The skin around is a strong jawed man with a black eye patch. the eye patch is disfigured. He scans the scene like stare. unfolding A second man, Officer"
desc8.34,desc,,around him with RAY DOBSON (28) steps hawk-
utter8.35,utter,"WYDELL Mr. Dobson,","I do believe it is time to do what the good Lord would refer to as a cleansing of the wicked and what my George ... God rest his soul (crosses himself) call ass kicking. Yes,"
utter8.36,utter,Sir?,(pauses)
utter8.37,utter,WYDELL,Dobson. Do you think
utter8.38,utter,DOBSON,we are
desc8.39,desc,,die
utter8.40,utter,WYDELL,"(chuckles) Mr. Dobson, let me give you a little ass saving"
utter8.41,utter,piece,of advice that many years ripped from the book of life. Are you listening?
utter8.42,utter,DOBSON,I'm
desc8.43,desc,,listening.
utter8.44,utter,WYDELL,"Dying ain't an option. You stick deep into of yours make sure it sticks. thought gonna get you cold slabbed, toe tagged and mailed home to your mamma in a plastic bag."
utter8.45,utter,DOBSON,"Yes,"
utter8.46,utter,sir. WYDELL,Are we crystal? sir.
utter8.47,utter,"Crystal, WYDELL","Good, 'cause not only do I intend to ""not die"" today, intend to blow the out of the mother-fuckers murdered"
utter8.48,utter,my brother,"... ( cocks his gun) ... and still have time get home and fuck my wife while watching ""Hell in the on the Million Movie ... (looking down the barrel) ... you see it's Lee Marvin week on Channel"
utter8.49,utter,68. Lee Marvin,"is the man with the plan. the man, Sir~ You're"
utter8.50,utter,WYDELL,my wife ...
utter8.51,utter,Dobson.,(quietly into talkie) Hit the lights.
scene9,slugline,,walkie-
desc9.52,desc,,"One by one each vehicle's light explodes with a white hot beam. An echo of ""hit the lights"" can be heard bouncing of light begins from car to car. A huge semi-circle surround the house. Close up - B&W television."
desc9.53,desc,,on the screen. in the television's
desc9.54,desc,,stringy haired
desc9.55,desc,,He is
desc9.56,desc,,around a NUDE GIRL. The girl
desc9.57,desc,,FLASH. White and her flood the room. is
desc9.58,desc,,with his arms mouth is taped
desc9.59,desc,,Next to the
desc9.60,desc,,dirty house.
utter9.61,utter,corpse,back half man/half
desc9.62,desc,,face
desc9.63,desc,,to see the decaying
utter9.64,utter,brass,bed. Human back further
desc9.65,desc,,we see a large
utter9.66,utter,animal skulls,"and antlers form the head board. bones,"
utter9.67,utter,curly,hair is sleeping with blonde peacefully. This is BABY t-shirt and bikini underwear. (28). She is dressed in a white FLASH.
scene10,slugline,,room.
desc10.68,desc,,on her back
desc10.69,desc,,"in bed is,"
desc10.70,desc,,her room she SPRINGS
desc10.71,desc,,to a sitting
desc10.72,desc,,calmly a megaphone to his mouth.
utter10.73,utter,WYDELL,(through megaphone) Attention this is Sheriff John Quincy Wydell from the Bain County Sheriff's Department .*. Otis's
desc10.74,desc,,"pink eyes pop open at the sound of Wydell's ROLLS out of bed onto the floor, knocking the girl floor with a THUD. He quickly"
scene11,slugline,,curtains.
