segment-id,segment-type,segment-speaker,segment-text
utter0.0,utter,SWEENEY TODD Screenplay by John Logan,Music and Lyrics by Stephen Sondheim
scene1,slugline,,Adapted from the Stage Musical
desc1.1,desc,,"""Sweeney Todd: The Demon Barber of Fleet Street"" Music and Lyrics by Stephen Sondheim Book by Hugh Wheeler Based on a version of ""Sweeney Todd"""
desc1.2,desc,,"THIS MATERIAL IS THE PROPERTY OF DREAMWORKS PICTURES AND IS INTENDED AND RESTRICTED SOLELY FOR DREAMWORKS PERSONNEL. DISTRIBUTION OR DISCLOSURE OF THIS MATERIAL TO UNAUTHORIZED PERSONS IS PROHIBITED. THE SALE, DISPLAY, COPYING OR REPRODUCTION OF THIS MATERIAL FOR ANY REASON IN ANY FORM, INCLUDING BUT NOT LIMITED TO DIGITAL OR NEW MEDIA, IS ALSO PROHIBITED."
scene2,slugline,,"18th DECEMBER, 2006 INT. DARK CHAMBER -- NIGHT"
desc2.3,desc,,"Foreboding organ music is heard... We are looking down at a rough brick floor ... is it an alley? ... a cobblestone street? ... a warehouse? a factory? ... we're not sure... The flickering glow of flame is the only illumination... The ominous organ music continues as... From the bottom of the frame... A dark pool of blood slowly begins to spread ... moving up the frame, defying gravity ... the flickering flame reflected in the blood... Finally, the pool of blood fills the entire frame. SUDDENLY-A shrill factory whistle blows-ENORMOUSLY LOUD -- blood-chilling and spine-shattering -the whistle is a bizarre combination of sound: a factory whistle; a hog being slaughtered; a dog snarling; a roaring inferno; a human scream-And a man's face appears, upside down, reflected in the pool of blood. He is THE GENTLEMAN, a slender dandy in pearl grey gloves and matching waistcoat. A cold and superior aristocrat. The camera slowly revolves -- the Gentleman becoming right side up as-GENTLEMAN Attend the tale of Sweeney Todd. His skin was pale and his eye was odd. He shaved the faces of gentlemen"
desc2.4,desc,,"We are in an eerie dark chamber, unclear, a low ceiling, a world of silhouettes and shadows. Another figure emerges from the miasma of shadows, into the hellish flickering of flame: THE BANKER. He is large, rotund and sleek. Impressive muttonchops. He kept a shop in London town,"
desc2.5,desc,,"More FIGURES begin to emerge from the shadows, joining the Gentleman and the Banker as..."
utter2.6,utter,BANKER,"By Sweeney, By Sweeney Todd, The Demon Barber of Fleet Street. Although prosaic in appearance these figures are, in fact, GHOSTS."
utter2.7,utter,GHOSTS,"Swing your razor wide, Sweeney! Hold it to the skies! Freely flows the blood of those Who moralize!"
desc2.8,desc,,"As they continue, the new figures become more distinct... THE GENERAL, a tough, leather-skinned military man in a crimson imperial uniform... His needs were few, his room was bare: THE PRIEST, a lean, severe man with pale skin in clerical attire..."
utter2.9,utter,PRIEST,A lavabo and a fancy chair...
desc2.10,desc,,"THE TOURIST, a small, meek man with glasses in an ill-fitting"
