segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,INT. BARGE - DAY
desc1.0,desc,,"Crewman EPPS (29), wearing a life vest and tool belt, jumps down into the darkness. She stands in a great hollow cavern, oily, wet, resonant with the sound of creaking, rusty steel and WATER MOVING OVER ITS HULL on the other side."
scene2,slugline,,INT. BARGE - LATER - DAY
desc2.1,desc,,"Epps comes to a low point in the darkness, shining her light on a lake of salt water sloshing against the bulkhead. She kneels. As the water sloshes back she sees that it is leaking in through the seams in the steel plate of the hull."
scene3,slugline,,EXT. BARGE - LATER - DAY
desc3.2,desc,,"Epps pulls herself onto the deck from below. She stands on a rusting 5000 ton tank barge being pulled in the open ocean by a brawny marine tug at the end of a 150 foot tow cable. It is a typical summer day in the southern Bering Sea, which means a healthy chop and a stiff cold breeze out of the north- west. She closes the hatch behind her and makes her way forward."
scene4,slugline,,EXT. BARGE - BOW - MOMENTS LATER - DAY
desc4.3,desc,,"Up ahead, the tug pulls steadily, grey-black clouds of diesel smoke rising from its massive turbine vents. Epps cinches and checks her body harness, focused and professional. The product of a rocky childhood in the Pacific Northwest and a few years of hard living, she's found her true calling now. And under some grime, several polypro shirts and a pair of orange men's Insulite pants she might even be considered pretty. She clips her harness into the tow cable where it attaches to a heavy pair of eye cleats at the bow. She climbs onto the cable, hanging out over the water as it breaks on the bow beneath her. She pulls herself forward on a roller bearing that fits over the width of the cable and starts off toward the tug at the other end."
scene5,slugline,,EXT. ARCTIC WARRIOR - LATER - DAY
desc5.4,desc,,"DODGE and GREER look on from the stern, where the boat's name ""Arctic Warrior"" is emblazoned on the transom. Dodge (37), scruffy chief engineer, wearing de rigueur greasy coveralls and nicotine stained fingers, is an expatriate Texan and former merchant marine. GREER (42), is the boat's first mate, African American, originally from some sweltering"
desc5.5,desc,,"north. They watch as Epps pulls herself toward them, the cable occasionally dipping a few feet with a spray of water as a passing swell slackens it. Epps pulls herself to the stern where the cable winds into a tow anchor."
utter5.6,utter,EPPS,It's a slow leak.
desc5.7,desc,,She unclips and drops to the deck.
utter5.8,utter,GREER,What's slow? Maybe twenty gallons an hour.
utter5.9,utter,DODGE,Where from? Amidships starboard at the beam. Just under the waterline. I don't think it's a problem.
utter5.10,utter,GREER,"Hear that, Dodge? Epps don't think it's a problem."
utter5.11,utter,DODGE,I'll sleep good tonight knowing that.
scene6,slugline,,INT. ARCTIC WARRIOR - PILOTHOUSE - CONTINUOUS - DAY
desc6.12,desc,,"The view from the pilothouse commands 360 degrees as radar and GPS navigation displays glow. MURPHY, the ship's master, pilots the boat. He is 48, at sea all his adult life, and most of the rest, a fact written on his face and one that every crewman who's ever worked for him has been willing to bet his life on. A walkie-talkie CRACKLES AWAKE. GREER (V.O. RADIO)"
utter6.13,utter,MURPHY,(lifting the radio) Go.
desc6.14,desc,,"Murphy turns back to see Greer, Epps, and Dodge looking up at him from the stern."
utter6.15,utter,GREER,"The number nine on the starboard side's half flooded. Epps says it's a slow leak just under the waterline, about twenty gallons an hour. They must've pumped it before we left Sitka."
utter6.16,utter,MURPHY,Of course they did.
utter6.17,utter,GREER,Let the buyer beware.
utter6.18,utter,MURPHY,"What do you say, Dodge?"
utter6.19,utter,DODGE (V.O. RADIO),(taking the radio) If it started out at twenty an hour the piece of shit'd be at the bottom of the Gulf by now. Whether it'll make St. Lawrence is anybody's guess.
scene7,slugline,,EXT. OPEN OCEAN - DAY
desc7.20,desc,,HIGH AND WIDE as the Arctic Warrior pulls the barge against the swell of a grey ocean and a darkening sky.
scene8,slugline,,EXT. PORT GERMAINE - ST. LAWRENCE ISLAND - DAY
desc8.21,desc,,"The shores of St. Lawrence Island open into a small port town of mainly pre-fab buildings as the Arctic Warrior approaches with the barge, now pathetically listing to one side as it moves into the harbor."
