segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,"John Brancato & Michael Ferris Based on the graphic novel ""THE SURROGATES"""
scene1,slugline,,EXT. CITY STREETS - NIGHT -- MOVING
desc1.1,desc,,"A DISTORTED IMAGE of downtown city streets at night. This is not a FISHEYE LENS, but the REFLECTION in the mirrored surface of a helmet visor."
scene2,slugline,,EXT. LUXURY BUILDING - NIGHT
desc2.2,desc,,"A near-future MOTORCYCLE stops near a dramatic HIGH-RISE RESIDENTIAL BUILDING. The rider, clad in black leather, climbs off his machine. We'll call him the ASSASSIN. He flips up his VISOR. His face is scarred, stubbly. He conceals himself in an alcove, eyes never leaving the"
scene3,slugline,,building's entrance.
desc3.3,desc,,"A uniformed DOORMAN opens the high-rise's lobby door for a HANDSOME YOUNG MAN in a TUXEDO and TRENCHCOAT. THE ASSASSIN has been waiting for this. He removes what looks like a rifle scope from his jacket, aims it at TUXEDO. SCOPE POV - focusing on TUXEDO'S FACE, magnified. A digital readout: ""SCANNING..."" Then a long SERIAL NUMBER reads out and the name, ""LIONEL ALEXANDER CANTER,"" along with other personal information below. THE ASSASSIN puts away the scanner scope, satisfied. He reaches a hand into a pocket, withdraws a mysterious DEVICE. The size of a first generation cellphone, it has a military look, with a clear sliding panel over safety switches and buttons. The ASSASSIN hurries toward TUXEDO, but before he can REACH HIM-- A sleek, futuristic LIMOUSINE pulls up and TUXEDO gets in the back. They're gone in an instant. The ASSASSIN, frustrated, dashes for his MOTORCYCLE. He starts it and pursues the limousine."
scene4,slugline,,EXT. WASHINGTON D.C. - NIGHT
desc4.4,desc,,"THE MOTORCYCLE pursues the LIMOUSINE along the Potomac, D. C. LANDMARKS visible in the distance."
scene5,slugline,,EXT. KENNEDY CENTER - NIGHT
desc5.5,desc,,"FORMAL CROWDS, a RED CARPET, signs for an OPERA. The LIMOUSINE approaches."
scene6,slugline,,INT. LIMOUSINE - NIGHT
desc6.6,desc,,"TUXEDO leans forward to the DRIVER, a muscular, handsome man in a suit named ARMANDO."
utter6.7,utter,TUXEDO,"I'm not really in the mood for opera, Armando."
desc6.8,desc,,ARMANDO nods knowingly pulls back into traffic.
utter6.9,utter,ARMANDO,F Street?
utter6.10,utter,TUXEDO,(UNDOING BOWTIE) You read my mind. Let's not mention this to my Dad...
desc6.11,desc,,"As he speaks, he passes a few BILLS over the seat."
scene7,slugline,,EXT. WAREHOUSE DISTRICT - NIGHT
desc7.12,desc,,"THE LIMO moves through this seemingly deserted area, pulls up near a STEEL DOOR with a spray-painted X. TUXEDO emerges sans jacket and tie, his dress-shirt open."
utter7.13,utter,TUXEDO,I can find my way back.
