segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,NIGHT WATCH
scene2,slugline,,EXT. NEW YORK CITY STREET - NIGHT
desc2.0,desc,,"TWO MEN in their early twenties, JIMMY PATTERSON and TONY BUTLER, walk down a sidewalk in the Meat Packing District. Funky hole-in-the-wall bars butt up against graffiti covered steel shutters protecting closed storefronts. There are few other people on the streets at this hour: Hipsters heading out to begin their night, while the homeless hunker down."
scene3,slugline,,Late night delivery trucks rumble down the street.
desc3.1,desc,,"Both Jimmy and Tony are dressed down in the latest hip grungewear. There's a lot of pent-up energy crackling around these guys, especially Tony, who's twitching like roach caught in a trap."
utter3.2,utter,TONY,"Jimmy, I'm jonesin' hard. We've gotta make a stop."
utter3.3,utter,JIMMY,Wait on it. We're already late.
utter3.4,utter,TONY,"I'm telling you, I need a taste now. Tony's serious. Okay, fine."
utter3.5,utter,JIMMY,But we make it quick.
scene4,slugline,,EXT. NONDESCRIPT BUILDING - NIGHT
desc4.6,desc,,"Jimmy and a SMALL GROUP OF PEOPLE, of varying ages and ethnicities mill around, smoking cigarettes. They are all waiting for an unmarked, but heavily secured door to open. Tony is still twitching."
utter4.7,utter,JIMMY,"Man, what's the hold-up tonight? Always like this on Fridays."
desc4.8,desc,,waits till the last minute. The door opens and Tony steps out. pushes past him into the building.
utter4.9,utter,TONY,You ready?
desc4.10,desc,,"Everyone The Waiting Man hurriedly NIGHT WATCH - ""Pilot"" - 3-12-07"
utter4.11,utter,JIMMY,I'm set.
utter4.12,utter,TONY,Let's go.
desc4.13,desc,,"As Tony and Jimmy walk away from the building, Tony reaches inside his jacket. Jimmy grabs his arm."
utter4.14,utter,JIMMY,You're not gonna do it here?
utter4.15,utter,TONY,You watch me.
utter4.16,utter,JIMMY,Not cool.
desc4.17,desc,,"He scans the street, sees an alley, shielded from the streetlights."
utter4.18,utter,JIMMY (CONT'D),"Over there, c'mon. EXT."
scene5,slugline,,ALLEY - CONTINUOUS
desc5.19,desc,,Tony hurries into the shadows with Jimmy a few steps behind. They side-step the usual assortment of overflowing garbage cans. A few scavenging rats scurry away from their interrupted meals.
utter5.20,utter,JIMMY,"Dude, shouldn't be this bad. You're waiting too long between hook-ups."
utter5.21,utter,TONY,Now you're the expert? I've been doing this longer than you.
utter5.22,utter,JIMMY,What can I say? I'm a natural.
desc5.23,desc,,"Tony snorts derisively as he reaches inside his jacket to pull out something wrapped in PLAIN BROWN PAPER. He tears open the paper. Inside is not drugs, but a CLEAR, HOSPITALSTYLE BAG FILLED WITH A RED, VISCOUS LIQUID. It looks suspiciously like BLOOD. Tony opens his mouth to reveal TWO SHARP, OVERLY LONG CANINE TEETH. He BITES INTO THE BAG and a BLISSFUL LOOK spreads across his face as he GREEDILY GULPS down the blood. Seeing Tony's obvious, almost sexual satisfaction, Jimmy can't resist. He pulls out a similar bag of blood. But just as he's about to bite into his, Tony GAGS. NIGHT WATCH - ""Pilot"" - 3-12-07"
utter5.24,utter,JIMMY (CONT'D),(jokes) What'd your mamma say about gulping your food?
desc5.25,desc,,"But Tony isn't laughing. UP RED FLUID. He begins to CHOKE, then RETCHES"
utter5.26,utter,JIMMY (CONT'D),"Tony, take it easy! What's wrong with you?"
desc5.27,desc,,"As Jimmy looks on in horror, Tony begins to VIOLENTLY CONVULSE. He FALLS FACE FIRST to the ground, his body FLAILING WILDLY. Jimmy grabs Tony, rolls him over onto his back. Tony's face is a mask of shock and fear. A SMALL CRIMSON TRICKLE OF BLOOD runs down his chin. Tony blinks rapidly as his EYES TURN RED, filling with blood. Then, with a final, PINKISH, FROTHY COUGH, it's over. Tony's hand, still clutching the plastic bag, falls to his side. His red eyes now stare sightlessly at the black night sky above. Jimmy staggers back..."
utter5.28,utter,JIMMY (CONT'D),"(completely freaked) Tony... Oh, man, oh man..."
desc5.29,desc,,"He looks down at the bag of blood he's still holding in his hand. Then, looks back toward the building from where he and Tony just came. From this distance, we can now see a brightly lit sign on the side of the building. It reads:"
scene6,slugline,,CANAL STREET BLOOD BANK.
