segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,JOHN HUGHES
desc0.1,desc,,Hughes
scene1,slugline,,EXT. NEW YORK CITY - 59TH AND MADISON
desc1.2,desc,,The city is on the edge of winter. Late November.
utter1.3,utter,Thanksgiving,week. Tuesday.
desc1.4,desc,,The sky is low and dark.
scene2,slugline,,The sidewalks
desc2.5,desc,,are clogged with pedestrians
utter2.6,utter,the chill,wind blowing down the avenue.
desc2.7,desc,,Shoulder-to-shoulder
utter2.8,utter,stampede,"of independent, socially to their"
utter2.9,utter,domiciles,a day's work. is as traffic be. Slow and tangled. protective
utter2.10,utter,confines,of their rolling
utter2.11,utter,pieces,"of territory, the drivers are more expressive and bold than the foot soldiers on the sidewalks .."
scene3,slugline,,EXT. STREET CORNER
desc3.12,desc,,A young MAN of unspecified
desc3.13,desc,,"bustling, stocking A cop is frisking a young BOY against by the current of passersby. a store, barely"
scene4,slugline,,EXT. MID-BLOCK
desc4.14,desc,,A SALVATION ARMY TRIO is singing. perceptible the drone of Their voices the traffic. are
scene5,slugline,,EXT. GM BUILDING
desc5.15,desc,,The white
desc5.16,desc,,dwarfing crossing
desc5.17,desc,,On a man's wrist.
desc5.18,desc,,down over the watch. in thirds. A man's hand discreetly opens the top fold to reveal
utter5.19,utter,a travel,itinerary. His index finger scans a line stopping on ... DEPART NEW YORK 6:00 PM UNITED 105.
utter5.20,utter,NEAL PAGE,"Impeccably dressed,"
desc5.21,desc,,A handsome young man.
desc5.22,desc,,His eyes shift
scene6,slugline,,CONFERENCE ROOM
desc6.23,desc,,"A cold, stark"
utter6.24,utter,Marble,harsh
utter6.25,utter,cove,"black leather, high-back chairs. Neal and an older"
desc6.26,desc,,"MAN, JOHN DOLE are on one side of the table."
utter6.27,utter,from him,are three nearly
desc6.28,desc,,"middle-aged MEN. Dark suits, white"
utter6.29,utter,dark hair,combed straight back. They're The man in the middle is one of the ads.
desc6.30,desc,,He looks lipstick. he's staring
desc6.31,desc,,make up his Neal.
utter6.32,utter,NEAL,head
desc6.33,desc,,"in disgust. He taps ""i GOTTA GO!"""
desc6.34,desc,,He nods. He understands. He shrugs.
desc6.35,desc,,time.
desc6.36,desc,,He looks
utter6.37,utter,at John.,"watch and mouths,"
desc6.38,desc,,He's He looks staring faces.
scene7,slugline,,CONFERENCE ROOM
desc7.39,desc,,Neal looks at his watch again. He's annoyed. The man sets opens his mouth to speak. He shuts
desc7.40,desc,,He leans back in his chair. He looks John and Neal lean forward his mouth and picks
desc7.41,desc,,Luxury and style.
utter7.42,utter,briefcase,and a two suiter. John is right on his heels.
utter7.43,utter,NEAL,"I swear to God, John,"
utter7.44,utter,one,days I'm going to strangle guys.
desc7.45,desc,,He hurries down his
scene8,slugline,,doors the hallway.
desc8.46,desc,,He sets
utter8.47,utter,NEAL,Two solid hours staring to decide to reconvene the holidays for a fresh look at the
utter8.48,utter,material?,Are they completely
utter8.49,utter,of their,minds or am I being unreasonable?
utter8.50,utter,Neal JOHN,of their client. They're they're
utter8.51,utter,NEAL,not curing cosmetics
utter8.52,utter,"cancer,",they're for Christ's sake!
desc8.53,desc,,Alot of their
utter8.54,utter,JOHN,"cosmetics may well They're rich, they're they're stupid. bills. You're"
utter8.55,utter,NEAL,going to
desc8.56,desc,,heat-sensitive
utter8.57,utter,JOHN,I'm going out in the morning. No way I'm breaking my nuts rushing (MORE)
utter8.58,utter,JOHN (Cont'd),Why don't you hang tonight.
utter8.59,utter,a plane,fly out tomorrow? with me and we'll
utter8.60,utter,NEAL,"You can pull that with your wife. can't. If I'm not home tonight, is a historical fact. It's going to be bad enough getting along with a houseful of relatives we're fighting, it's gonna be hell."
utter8.61,utter,JOHN,What's the difference if you're
utter8.62,utter,home,at nine tonight morning?
utter8.63,utter,NEAL,"To Susan, failure to meet"
utter8.64,utter,arrival,time is sign of marital infidelity. She doesn't
utter8.65,utter,JOHN,trust
desc8.66,desc,,Does your
utter8.67,utter,NEAL,wife trust No.
utter8.68,utter,JOHN,I screw around.
utter8.69,utter,My mistress,cosmetics.
utter8.70,utter,one's,a sure
utter8.71,utter,you?,you?
utter8.72,utter,NEAL,is a line
desc8.73,desc,,You don't.
utter8.74,utter,JOHN,"If it's that bad, you better"
utter8.75,utter,split,and you better sit down and decide how you're going to free up some time for the family. A bad marriage eats
utter8.76,utter,time like,you and me eat peanuts.
