segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,When Harry Met Lloyd
desc0.1,desc,,Robert Brener and Troy Miller
scene1,slugline,,INT. DELIVERY ROOM - DAY
desc1.2,desc,,WE HEAR the sounds of a woman in labor.
utter1.3,utter,DOCTOR O.S.,Push... That's it.
desc1.4,desc,,The darkness slowly gives way to light as we reveal a smallish 60's style delivery room. SUPER TITLE: RHODE ISLAND 1969.
utter1.5,utter,DOCTOR,"Okay... Mrs. Dunne you're doing great. There's the head... I can see it now... Congratulations, uhh, it's... gone back in."
desc1.6,desc,,"MRS. DUNNE is confused, as are the doctors and nurses. The DOCTOR makes another attempt. The doctor reaches towards camera and we pull back into the blackness. Fade up on white letters: H A R R Y. A small baby hand REACHES IN and turns the second ""R"" backwards!"
utter1.7,utter,DOCTOR V.O.,You're going to need to push harder.
scene2,slugline,,MRS. DUNNE V.O.
desc2.8,desc,,"It feels like he's holding on. The doctor reaches in and pulls out a tiny foot. A tug-ofwar ensues between the baby foot and the large doctor hand, and it looks like the baby's winning."
utter2.9,utter,DOCTOR,You got a shy one here.
desc2.10,desc,,The doctor reaches back in and pulls out another foot. The feet kick their way out of the doctor's hand.
utter2.11,utter,DOCTOR (cont'd),Come out you little bastard!
utter2.12,utter,MRS. DUNNE,(gasping) I think it's holding onto my lungsungsungs- ungs.
desc2.13,desc,,"We see her chest shaking. The doctor reaches in, yes - way in and feels around."
utter2.14,utter,DOCTOR,"It's a boy! Ow, he bit me. (to nurses) A little help."
scene3,slugline,,EXT. DUNNE HOUSE D MOMENTS LATER
desc3.15,desc,,A Police car pulls to a stop and the two patrolmen rush out.
scene4,slugline,,EXT. DUNNE HOUSE BACKYARD D DAY
desc4.16,desc,,"EIGHT YEAR OLD HARRY, standing over a old well in the backyard. The Police approach as Harry pulls up the end of a rope."
desc4.17,desc,,Captain Rob fell in the well! Help
desc4.18,desc,,The Cops look anxiously down into the well bur see that it's not a real
utter4.19,utter,OFFICER DAVE,Now Harry we can't keep coming out
desc4.20,desc,,here getting your... friend out of
utter4.21,utter,TEN-YEAR OLD HARRY,Thanks for saving Captain Rob. (hears O.S.) Okay - wait for me!
desc4.22,desc,,"HARRY runs off, leaving the policeman a bit bewildered as MRS. DUNNE approaches."
desc4.23,desc,,"I'm sorry David, He just gets a"
utter4.24,utter,OFFICER DAVE,"Oh that's okay. Harry's a fine boy, overly active imagination is all."
desc4.25,desc,,"TEN-YEAR OLD HARRY O.S. Lay off the breaks, Captain Rob. PAN TO see Harry push an empty go-cart to the front yard."
scene5,slugline,,EXT. DUNNE HOUSE - FRONT YARD - TEN YEARS LATER
desc5.26,desc,,HARRY stands in the front yard looking around for Captain Rob. A beat later Mrs. Dunne appears in the doorway holding a rolled up scroll.
utter5.27,utter,HARRY,Is it true what you said to Captain Rob?
utter5.28,utter,MRS. DUNNE,"Yes, Harry. I can't home school you anymore. So maybe it's time to make some new friends, some friends your own age..."
utter5.29,utter,HARRY,I'm just not ready.
desc5.30,desc,,"Dejected, Harry starts back inside. Mrs. Dunne stops him."
utter5.31,utter,MRS. DUNNE,"Oh, I almost forgot. Captain Rob left this behind for you, he said count your steps very carefully."
desc5.32,desc,,"She hands him a rolled-up scroll. Harry brightens, his dream again alive. He unrolls the scroll and we see his mother has drawn a crude map, with an ""X"" marking the school."
utter5.33,utter,HARRY,(impressed)
desc5.34,desc,,"Wow, a treasure map! What's the"
utter5.35,utter,MRS. DUNNE,It could be anything. You're going to discover a whole new world when
desc5.36,desc,,you get to school.
utter5.37,utter,HARRY,Wow just like Marco Polo.
utter5.38,utter,MRS. DUNNE,I don't follow.
utter5.39,utter,HARRY,"You know Mom, like in the pool."
desc5.40,desc,,She acts like she gets it. They have a deep heart-felt hug.
utter5.41,utter,MRS. DUNNE,"You're going to be just fine,"
desc5.42,desc,,HARRY.
utter5.43,utter,HARRY,"I know I am, Mom."
utter5.44,utter,MRS. DUNNE,Here's your lunch. And an apple and banana for extra energy.
utter5.45,utter,HARRY,(excited) Maybe the treasure's a chest full of apples and bananas!
utter5.46,utter,MRS. DUNNE,Could be. Sweet boy.
desc5.47,desc,,"She tries to comb Harry's hair, but the COMB GETS STUCK."
utter5.48,utter,HARRY,"Mom, you know that never works."
utter5.49,utter,MRS. DUNNE,Right.
desc5.50,desc,,She pats down his hair with her hands. Harry puts the banana in his pants pocket and starts walking right.
utter5.51,utter,MRS. DUNNE (cont'd),Other left. And now it's nine hundred sixty seven. Bye Harry!
scene6,slugline,,INT. SCHOOL BASEMENT - CONTINUOUS
desc6.52,desc,,"Angle on LLOYD CHRISTMAS, getting his hair trimmed by his father, RAY."
utter6.53,utter,RAY,"(chokes up) Senior year. My little boy. Who woulda thunk it? (as he cuts) You're a good kid, Lloyd. I don't say it enough, but I'm proud of you son."
utter6.54,utter,LLOYD,"(in the bowl, echoes) Thanks, Pop."
desc6.55,desc,,RAY pulls the bowl off his head and dusts him off.
utter6.56,utter,RAY,Here's for not crying.
desc6.57,desc,,RAY hands him a lollipop from the pile of chewed gum.
utter6.58,utter,RAY (cont'd),School's gonna open soon. Go get cleaned up.
desc6.59,desc,,"RAY throws him a huge ring of keys. Lloyd catches it and does a quick spin with them, like a ninja-locksmith. MUSIC/TITLES BEGIN (or) CONTINUE"
scene7,slugline,,INT. SCHOOL HALLWAY - MORNING
desc7.60,desc,,"Exiting a door that reads 'CUSTODIAN CLOSET', Lloyd dances along to a fast paced rhythm. He walks past the gymnasium (and a sign reading ""Boy's Showers"")."
scene8,slugline,,INT. SCHOOL HALLWAY - MOMENTS LATER
desc8.61,desc,,"LLOYD enters a door that reads, ""Chemistry Lab"". INT. CHEMISTRY CLASS - MOMENTS LATER A poster on the wall reads: 'Chemical Shower - For Use In Case of Contamination only!' And a drawing of a man pulling a chain over his head. LLOYD still sings as he pulls the chain, which starts the extremely brief fire extinguisher-like chemical shower. He pulls again and again while soaping up. He shakes himself off, refreshed."
scene9,slugline,,INT. CAFETERIA - MOMENTS LATER
desc9.62,desc,,"TIGHT SHOT on napkin dispenser, Lloyd's hand delicately pulls one napkin out - the last one. Still singing, we reveal, LLOYD, his wet naked body plastered with hundreds of paper napkins he's been using to dry himself. He walks off doing an impression of a mummy."
scene10,slugline,,INT. AUTO SHOP - MOMENTS LATER
desc10.63,desc,,"LLOYD, still covered in napkins, presses a button and a massive paint drying fan fires up. All the napkins fly off him, as Lloyd backs up, stepping on a FLOOR-CREEPER which rolls quickly out of frame. SFX: Crash Reveal Lloyd has landed in a spill-barrel of transmission fluid."
scene11,slugline,,"INT. CHEMISTRY CLASS - MOMENTS LATER Once again Lloyd showers, and"
desc11.64,desc,,"shakes himself off, refreshed."
scene12,slugline,,INT. HALLWAY/LOST & FOUND - MOMENTS LATER
desc12.65,desc,,LLOYD walks out of the closet wearing an assortment of odd clothing. RAY exits another classroom at the same time.
utter12.66,utter,RAY,(full of pride) You sure are looking sharp there in your back to school outfit.
desc12.67,desc,,RAY pulls out an old camera from lost and found.
utter12.68,utter,RAY (cont'd),Let me take your picture.
utter12.69,utter,LLOYD,"No can do. Gotta catch my bus. See ya, Pop!!"
desc12.70,desc,,We HOLD ON Ray as he watches Lloyd run off.
utter12.71,utter,RAY,But you're already at school! (to himself) We go through this every year.
desc12.72,desc,,He picks up and eats an old sandwich from the lost and found.
scene13,slugline,,EXT. HIGH SCHOOL - SECONDS LATER
desc13.73,desc,,"LLOYD rushes out the school's front doors, going against the flow of people entering. Books and papers fly as he runs away from the school."
utter13.74,utter,LLOYD,Out of my way! Can't miss my bus! Gotta get to school!
desc13.75,desc,,Then he tears off down the street. Some students look back at him.
scene14,slugline,,EXT. SUBURBAN STREET - CONTINUOUS
desc14.76,desc,,"HARRY, with his combed hair, is reading his map as he finishes the apple."
utter14.77,utter,HARRY,"(counting steps, eating his apple) Seven hundred thirty two... bite number six... Follow the map, find a friend - how does the apple work into this. (he stops) This is distracting. One of these has to go."
desc14.78,desc,,"He looks at the map, he looks at the apple, then the map, than the apple."
utter14.79,utter,HARRY (cont'd),I sure hope I'm making the right decision.
desc14.80,desc,,He looks at the apple again.
utter14.81,utter,HARRY (cont'd),Now take your seeds and grow into a beautiful pie.
desc14.82,desc,,"He tosses the apple. It lands in a yard where it hits a MEAN LOOKING DOG in the head. The dog looks up, growls when he sees Harry and begins the chase in full attack mode. HARRY hears the growling dog, turns and after a swallowed cry starts running. The dog's overly long chain unravels as he gains on Harry."
scene15,slugline,,EXT. HIGH SCHOOL STREET - CONTINUOUS
desc15.83,desc,,We see Lloyd running towards camera in the opposite direction.
utter15.84,utter,LLOYD,Must catch bus...
scene16,slugline,,EXT. SUBURBAN STREET - CONTINUOUS
desc16.85,desc,,"Back on Harry as the dog is about to bite his ass. Then very quickly we see the chain stop the dog in mid-air with a yelp, just as Harry rounds the corner and SMASHES HEAD FIRST INTO LLOYD. It looks very painful as they both fall to the ground. LLOYD shakes it off and holds his mouth. Harry's once combed hair is now permanently disheveled."
utter16.86,utter,LLOYD,Somebody chipped my tooth. REVEAL his trademarked chipped tooth.
utter16.87,utter,HARRY,How do you think I feel? Someone bit me in the forehead.
desc16.88,desc,,REVEAL the piece of tooth is stuck in his forehead. Harry plucks it out and tosses it away.
utter16.89,utter,LLOYD,You could've saved that for the tooth fairy!
utter16.90,utter,HARRY,That's stupid! I happen to know my mom is the tooth fairy.
utter16.91,utter,LLOYD,Your mom is the tooth fairy? That is so cool!
utter16.92,utter,HARRY,"Yeah, she must do all the flying around when I'm asleep. (extends his hand)"
desc16.93,desc,,HARRY Dunne.
utter16.94,utter,LLOYD,"No thanks, not hungry. Harry Dunne. Why does that name not sound familiar?"
utter16.95,utter,HARRY,Probably because we've never met.
utter16.96,utter,LLOYD,"No, that's not it. Anyway (extends his hand)"
utter16.97,utter,LLOYD Christmas. HARRY,"Here I am bragging my Mom is the tooth fairy, and I'm talking to Santa's kid!"
utter16.98,utter,LLOYD,I haven't seen you around here before.
scene17,slugline,,Home school. Til today.
utter17.99,utter,LLOYD,Home school? What's that?
utter17.100,utter,HARRY,I go to school where I live.
utter17.101,utter,LLOYD,Me too!
desc17.102,desc,,LLOYD sees his school bus pass.
utter17.103,utter,LLOYD (cont'd),"Aw, I missed it. Now I gotta walk."
utter17.104,utter,HARRY,(hold up map) I think it's just over there.
utter17.105,utter,LLOYD,Is that what I think it is?
utter17.106,utter,HARRY,"No, it's a treasure map."
utter17.107,utter,LLOYD,Cool.
utter17.108,utter,HARRY,My mom says the treasure's somewhere in the school.
utter17.109,utter,LLOYD,"I don't know. I'm pretty familiar with the school and I've never seen that ""X"". But... I do know something."
utter17.110,utter,HARRY,(leans in) What?
utter17.111,utter,LLOYD,(he tags him) You're it.
desc17.112,desc,,LLOYD takes off.
utter17.113,utter,HARRY,"(calls after him) I'm ""it""? What's ""it""?"
desc17.114,desc,,LLOYD stops.
utter17.115,utter,LLOYD,"I don't really know. But whatever it is, it's something you don't want to be. And, right now, you are."
desc17.116,desc,,"He walks away. Harry catches up to him, and as they walk away we watch them tag back and forth."
scene18,slugline,,EXT. SCHOOL QUAD - MOMENTS LATER
