segment-id,segment-type,segment-speaker,segment-text
scene1,slugline,,"SISTER ACT INT. ST. ANNE'S ACADEMY - AKRON, OHIO - CLASSROOM"
desc1.0,desc,,"We are in a parochial school classroom, in the late Sixties. The children all wear uniforms and sit at little desks. SISTER IMMACULATA stands at the front of the room; she is a middle-aged nun, very severe. The children are all terrified of her."
utter1.1,utter,SISTER IMMACULATA,Who can name all the Apostles? Yes?
desc1.2,desc,,ANGLE ON CHRISTINE CARTER A thirteen-year-old girl sitting at a desk. She raises her hand.
utter1.3,utter,SISTER IMMACULATA,Christine?
utter1.4,utter,CHRISTINE,"Sister, may I be excused?"
utter1.5,utter,SISTER IMMACULATA,Christine...
utter1.6,utter,CHRISTINE,It's an emergency. Real bad.
desc1.7,desc,,"Sister Immaculata nods, pursing her lips. Christine stands and heads for the door."
scene2,slugline,,INT. GIRLS ROOM
desc2.8,desc,,"Christine is now in the deserted St. Anne's girls room. She is standing on tiptoes, looking in the mirror. She has taken her hair out of its neat barrettes; she is combing it out. She applies lipstick. Christine reaches into her schoolbag; she pulls out a stack of glittery bracelets and slips them on. She unbuttons the top few buttons of her stiff white blouse. She sprays herself with dime store cologne."
scene3,slugline,,EXT. HALLWAY
desc3.9,desc,,Christine opens the girls' room door; she looks both ways. No one is around; she saunters down the hall.
scene4,slugline,,Page 2. ANGLE ON A DOOR MARKED BROOM CLOSET
desc4.10,desc,,Christine opens this door. She looks into the closet. There is a very nervous thirteen-year-old BOY waiting for her inside.
utter4.11,utter,CHRISTINE,"Hi, Jimmy."
desc4.12,desc,,Christine slips inside the closet and closes the door behind her.
scene5,slugline,,ANGLE ON SISTER IMMACULATA
desc5.13,desc,,"Striding down the hall, with a bloodthirsty look in her eye, and a nasty-looking wooden ruler in her hand. She flings open the broom closet door, ANGLE ON CHRISTINE AND JIMMY in the broom closet. Jimmy's face is covered with lipstick. Christine's hair is awry. The couple has clearly been making out."
utter5.14,utter,SISTER IMMACULATA,(outraged) Miss Christine Carter! Again! Don't you know what happens to girls like you? Don't you know what they become?
scene6,slugline,,"INT. CHRISTY'S APARTMENT - ANGLE ON A LARGE, TATTERED POSTER-NIGHT (TODAY)"
desc6.15,desc,,"Taped over a crack on a wall. The poster shows a glittering CHRISTY VAN CARTIER: singing star of a fifth- rate Vegas lounge. Christy wears tight spangles and a major wig on the poster. She has clearly lived up, or down, to all of Sister Immaculata's expectations. The CAMERA PANS through the dark bedroom in which the poster hangs; a neon sign flashes outside the window, casting a red and blue haze over the premises. A dressing room table is cluttered with dozens of bottles of nail polish and makeup, and garish clothing and flashy jewelry are scattered everywhere. We hear the movement of BED SPRINGS as someone sits up in the dark."
utter6.16,utter,CHRISTY'S VOICE,"Come on, Vince -- hold me a minute."
utter6.17,utter,VINCE'S VOICE,I'd love to. babe -- but I've got to go. It was great. Like usual.
utter6.18,utter,CHRISTY'S VOICE,It was twenty minutes. Like usual.
scene7,slugline,,Page 3.
utter7.19,utter,VINCE'S VOICE,The best.
desc7.20,desc,,"VINCE LAROCCA stands at the mirror, adjusting his clothing and checking his hair. Vince is a powerful, charismatic man who rules an organized crime empire with personal magnetism and threat. Vince's hold over Christy is obvious, if unfortunate; he can seem expansive and generous one minute, ruthless and dangerous the next."
utter7.21,utter,VINCE,"(half to Christy, half to the mirror) You are something else."
desc7.22,desc,,Christy turns on a lamp and lights a cigarette.
utter7.23,utter,CHRISTY,"Come on -- stay. Just a little. We can talk, I'll get a pizza. Pizza in bed, we'll have fun. And you still haven't told me what happened. What did she say?"
utter7.24,utter,VINCE,What did who say?
utter7.25,utter,CHRISTY,Who? The other woman. Your wife.
desc7.26,desc,,"Vince turns to face Christy, turning on the charm."
utter7.27,utter,VINCE,You are so damn sexy.
utter7.28,utter,CHRISTY,Vince...
utter7.29,utter,VINCE,"How did I get so lucky? What is it now, five years we've been together? Who do I thank?"
utter7.30,utter,CHRISTY,"(not buying it) Today was the deadline, Vince."
desc7.31,desc,,"Vince sits on the bed. He takes Christy's hand, and kisses it."
utter7.32,utter,VINCE,"I want us to be together. Like people. Honest, decent people. In the eyes of God. Babe, today... I went to confession."
utter7.33,utter,CHRISTY,You did what?
utter7.34,utter,VINCE,"For the first time in I don't know how long. I wanted everything done right. Open and above board. I told Father Antonelli I was in love. I told him it was a special love, for all the ages."
utter7.35,utter,CHRISTY,(starting to fall for it) You said that? And what did he say? Did he say you could leave her? Did he say we'd be happy?
utter7.36,utter,VINCE,(looking deep into her eyes) He said that if I got a divorce I'd burn in Hell. For all eternity.
desc7.37,desc,,Vince kisses Christy's hands again and drops turns away and starts putting on his shoes.
utter7.38,utter,CHRISTY,What? (outraged)
utter7.39,utter,VINCE,You want me to go against a priest? Get excommunicated? You think I'm nuts?
utter7.40,utter,CHRISTY,You bastard!
utter7.41,utter,VINCE,(trying to calm her) We can still see each other. Just like always. It's a different kind of sin. Smaller.
utter7.42,utter,CHRISTY,You pig!
desc7.43,desc,,"Vince backs off, and starts searching for his jacket."
utter7.44,utter,VINCE,"Babe, it's not me! I love you! It's God!"
utter7.45,utter,CHRISTY,"You lying sleazeball! The best years of my life! What am I, garbage? Am I lint?"
desc7.46,desc,,"Vince ducks as Christy throws an ashtray at him, and it smashes against the wall."
utter7.47,utter,VINCE,You're upset. I understand. I should go. I hate to.
scene8,slugline,,Page 5.
desc8.48,desc,,A CLOCK-RADIO hits the wall beside Vince's head.
utter8.49,utter,CHRISTY,Get out of here! And never come back!
desc8.50,desc,,"A LAMP hits the wall, as Vince dodges it. He makes a phone gesture with his hand."
utter8.51,utter,VINCE,I'll call.
desc8.52,desc,,"Vince kisses two fingers, and blows the kiss to Christy. He leaves. Christy is left standing on the bed, holding a particularly garish stuffed animal she was about to hurl. With Vince gone she slumps to the bed, cradling the stuffed animal. She is caught between tears and rage."
scene9,slugline,,EXT. LAS VEGAS - NIGHT
desc9.53,desc,,"ANGLE on various neon Vegas landmarks -- the Golden Nugget, Caesar's Palace, Bally's, etc. Scrunched in between two larger hotels and casinos is the MOONLIGHT HOTEL AND CASINO. The Moonlight isn't all that small, it's just seen better days."
scene10,slugline,,INT. LOUNGE - NIGHT
desc10.54,desc,,"A spotlight hits a solitary figure on a small stage. The man is caped and dramatic, but not especially talented; an Elvis impersonator who's just a shade off in voice, looks and style."
utter10.55,utter,ELVIS,"Good evening, ladies and gentlemen. Are you lonesome tonight? Welcome to the"
scene11,slugline,,Moonlight Hotel and Casino's incredible Platinum Oldies Spectacular.
desc11.56,desc,,"Backstage, there's still a look of resolve in Christy's eye as she waits to go on with MICHELLE and TINA, her back- up singers."
utter11.57,utter,MICHELLE,But you can't quit. What'll happen to us? (to Tina) Tell her she can't quit.
utter11.58,utter,TINA,I told her. She stuck pantyhose in my mouth.
desc11.59,desc,,"Onstage, Elvis glances into the wings to be sure the Ronelles are ready."
utter11.60,utter,ELVIS,"Please welcome our own girl group extraordinaire, our beehives of beauty -- the fabulous Ronelles!"
desc11.61,desc,,"Elvis disappears. The spotlight hits Christy, who wears a high beehive wig and a sequinned, early Supremes-style gown. Michelle and Tina wear matching gowns and wigs. The band begins a doo-wop vamp."
utter11.62,utter,CHRISTY,"Oh, girls."
utter11.63,utter,RONELLES,"Yes, Betty?"
utter11.64,utter,CHRISTY,This prom is a real drag.
utter11.65,utter,RONELLES,Oh-huh.
utter11.66,utter,CHRISTY,Oh my! (gasping)
utter11.67,utter,RONELLES,"What is it, Betty?"
utter11.68,utter,CHRISTY,Look at that. Get a gander.
utter11.69,utter,RONELLES,Oh my! (sighing)
utter11.70,utter,CHRISTY,He's so dreamy. He's like... a Greek god. He's the cutest guy here. He's boss. He's fab. He's...
utter11.71,utter,RONELLES,"Yes, Betty?"
utter11.72,utter,CHRISTY,(singing) HE'S SO FINE.
desc11.73,desc,,"D00-LANG, DOO-LANG, D00-LANG."
utter11.74,utter,CHRISTY,WISH HE WAS MINE. THAT HANDSOME BOY
desc11.75,desc,,"OVER THERE, THE ONE WITH THE WAVY HAIR. As they sing, their moves and gestures are carefully choreographed in vintage girl group style."
scene12,slugline,,Page 7.
desc12.76,desc,,"A lot of talent and hard work has clearly gone into the number. While Christy does her best, her singing voice is not on a par with those of the other Ronelles. The lounge itself is practically empty, except for a few drunken Shriners and a couple of college kids. POLICE LIEUTENANT EDDIE MULCAHY sits at a ringside table with his eyes locked on Christy. An easygoing charmer, Eddie gives her a wink, but she responds with an up-yours look and a turn to the other half of the room as the song continues."
scene13,slugline,,INT. DRESSING ROOM - LATER
desc13.77,desc,,"A small, cramped room with cracked plaster walls and a sputtering fan for ventilation. Christy has her own dressing table and mirror, and the Ronelles share a table a few feet away. Clothing and costumes hang on nails or are draped over chairs as the girls change into street wear."
utter13.78,utter,CHRISTY,"Screw this dump. It's a roach motel with sequins. Every guy I meet is either married, a cop, or a lush from Des Moines."
utter13.79,utter,MICHELLE,But what about us?
utter13.80,utter,TINA,"You taught us the act. The songs, all the moves."
utter13.81,utter,CHRISTY,"And where did it get me? I'm stuck in this rathole! You're holding me back, just like Vince! I should be headlining!"
desc13.82,desc,,A pock-faced weasel of a man named JOEY opens the door and leans into the room.
utter13.83,utter,CHRISTY,What do you want? This is a private area! Get lost!
utter13.84,utter,JOEY,You ain't got nothin' I ain't seen.
utter13.85,utter,CHRISTY,Then stop trying to memorize it. Hit the road.
desc13.86,desc,,Joey takes a step into the room and sets a box on the chair near Christy.
utter13.87,utter,JOEY,From Vince.
utter13.88,utter,CHRISTY,His ashes?
utter13.89,utter,JOEY,With love.
desc13.90,desc,,"Joey leaves. Michelle and Tina hover around the box, very excited. They pick it up, trying to tempt Christy."
utter13.91,utter,MICHELLE,From Vince! With love!
utter13.92,utter,TINA,Michelle and Tina can't restrain
desc13.93,desc,,themselves: they open the box. Inside is a rather gaudy fur coat. Michelle and Tina are impressed.
utter13.94,utter,MICHELLE,It's a fur!
utter13.95,utter,TINA,It's new!
utter13.96,utter,CHRISTY,It's a bribe. Five years of my goddamned life!
utter13.97,utter,MICHELLE,So you earned it!
utter13.98,utter,TINA,Vince owns the casino! Cash in
utter13.99,utter,CHRISTY,I should throw this in his facet
desc13.100,desc,,"There's a KNOCK on the door, and Tina opens it. Lieutenant Eddie Mulcahy enters. Christy is not pleased."
utter13.101,utter,CHRISTY,"Oh, Jesus. What is going on here? (to heaven) Why me? Whose dog did I kill?"
utter13.102,utter,MICHELLE,"Hi, Lieutenant."
utter13.103,utter,TINA,"Hello, Eddie."
desc13.104,desc,,Eddie picks up the coat.
utter13.105,utter,EDDIE,"From Vince? What a guy. Doo-lang, doo- lang."
utter13.106,utter,CHRISTY,At least he's not a cop. At least he can afford a decent gift.
utter13.107,utter,EDDIE,"I used to buy.you,..stuff. On your birthday . When we were seeing each other."
utter13.108,utter,CHRISTY,"Yeah, like what? Quilted coat hangers, that your mother picked out? Lottery tickets? A travel iron?"
utter13.109,utter,EDDIE,So I don't shop.
utter13.110,utter,CHRISTY,"'Cause you're always out, arresting people. Making trouble. I don't know why I went out with you in the first place, it was embarrassing! I couldn't hold my head up, I used to tell people you were a security guard!"
utter13.111,utter,EDDIE,"Oh, yeah? Well, how do you think I felt? You were singing in bowling alleys back then. I told people you were a hooker!"
utter13.112,utter,MICHELLE,"Calm down, you two. It's always like this."
