segment-id,segment-type,segment-speaker,segment-text
desc0.0,desc,,BEST original SCREENPLAY NO REPRODUCTION OF ANY PORTION OF THIS SCRIPT CAN BE MADE WITHOUT THE EXPRESS WRITTEN CONSENT OF walt disney studios motion pictures
desc0.1,desc,,"FYC - screenplay page - GUILDS Trim: 8-1/2"" x 11"""
utter0.2,utter,Ratatouille,Screenwriter :
utter0.3,utter,Brad Bird,Original Story by
desc0.4,desc,,"Jan Pinkava, Jim Capobianco, Brad Bird (c) 2007 Disney/Pixar"
utter0.5,utter,Ratatouille,"script signature page - GUILDS 8-1/2"" x 11"""
scene1,slugline,,A TELEVISION SET
desc1.6,desc,,"-tuned to a DOCUMENTARY. As an old fashioned World GLOBE rotates in a sea of clouds, the EIFFEL TOWER slowly comes into view over the horizon, dwarfing FRANCE underneath it."
utter1.7,utter,T.V. NARRATOR,"Although each of the world's countries would like to dispute this fact, we French know the truth; the best food in the World is made in France. The best food in France is made in Paris, and the best food in Paris, some say, is made by Chef Auguste Gusteau."
desc1.8,desc,,"We see images of GUSTEAU: cooking, signing his cookbook, in front of his famous restaurant. Gusteau is in his early forties, but his massive girth makes him look older."
utter1.9,utter,T.V. NARRATOR (CONT'D),"Gusteau's restaurant is the toast of Paris, booked five months in advance, and his dazzling ascent to the top of Fine French Cuisine has made his competitors envious. He is the youngest Chef ever to achieve a five star rating. Chef Gusteau's cookbook ""Anyone Can Cook!"" has climbed to the top of the bestseller list. But not everyone celebrates its success."
desc1.10,desc,,"A tall, gaunt, severe-looking MAN with fish-belly white skin appears on the TV screen. SUPER: ANTON EGO-FOOD CRITIC"". Beneath that, in italics, is his moniker: The Grim Eater."
utter1.11,utter,EGO,"Amusing title, ""Anyone Can Cook"". What's even more amusing is that Gusteau actually seems to believe it. I, on the other hand, take cooking seriously and no-- I don't think ""anyone"" can do it..."
desc1.12,desc,,The SOUND of wind rattling barren branches... WALT DISNEY PICTURES PRESENTS A PIXAR FILM ...and we FADE IN to reveal:
scene2,slugline,,FRENCH COUNTRYSIDE - LATE AFTERNOON
desc2.13,desc,,"A light rain falls on a SMALL FARMHOUSE. The last remaining dead leaves tremble in the gusts. The quiet is shattered by a LOUD GUNSHOT that lights up the inside of the cottage. CAMERA pushes down and in toward a single window. RATATOUILLE As we move closer, we begin to hear muffled SOUNDS OF STRUGGLE; furniture being bumped, dishes breaking, an indescribable CRASH, followed by an OLD LADY'S SHRIEK. We're close to the WINDOW now, when it is suddenly SHATTERED by a COOKBOOK. Instantly the action FREEZES. Underneath its splayed pages, shielding himself from the shards of splintering glass is, inexplicably, a RAT-REMY. He's scrawny, frightened, almost comic. It's hard not to feel sympathetic towards the little guy."
utter2.14,utter,REMY (V.O.),This is me. I think it's apparent I need to rethink my life a little bit. What's my problem? First of
scene3,slugline,,all-OUTSIDE THE FARMHOUSE - DUSK - WEEKS EARLIER
desc3.15,desc,,"A SILHOUETTE darts out from behind a wooden barrel, pausing upright against a blood red sky. Mangy, sinister, the opposite of Remy. This is how most humans see RATS."
utter3.16,utter,"REMY (V.O., CONT'D)",--I'm a rat. Which means life is hard.
desc3.17,desc,,"Assured the coast is clear, the SINISTER RAT scampers out into the yard, followed by DOZENS MORE RATS. The RATS move across the expanse of grass toward a COMPOST HEAP, which sits in the middle of a field under the darkening sky. Resourceful and well coordinated, the rats grab bits of decomposing food and carry it off. REMY is among them, drearily going through garbage."
utter3.18,utter,REMY (V.O.),And secondly-- I have a highly developed sense of taste and smell.
desc3.19,desc,,"Suddenly he catches a SCENT; which leads him to uncover a nearly untouched piece of PASTRY, a discarded NAPOLEON."
utter3.20,utter,REMY,"(sniffing Napoleon) Flour, eggs, sugar, vanilla bean, small twist of lemon..."
desc3.21,desc,,"The Napoleon suddenly erupts, and out pops Remy's pudgy brother EMILE, covered in cream and completely oblivious to the destruction he's wrought."
utter3.22,utter,EMILE,You can smell all that? Wow. You have a gift.
desc3.23,desc,,Again the ACTION FREEZES.
utter3.24,utter,REMY (V.O.),This is Emile. My brother. He's easily impressed.
desc3.25,desc,,"RESUME ACTION: An older rat, DJANGO, comes into view. He snorts dismissively, plucks an APPLE CORE from the compost."
utter3.26,utter,DJANGO,So you can smell ingredients. So what?
utter3.27,utter,REMY (V.O.),This is my Dad. He's never impressed. He also happens to be the leader of our clan.
desc3.28,desc,,"Remy catches another scent and FROWNS; this new scent is different somehow, wrong. He follows the scent to Django-REMY (V.O.)"
desc3.29,desc,,"developed senses? Django is about to eat the APPLE CORE when Remy lunges at him, snatching the core from his hands."
utter3.30,utter,REMY,Whoa whoa whoa! DON'T EAT THAT!!
scene4,slugline,,SHED - MINUTES LATER
desc4.31,desc,,"Still holding the APPLE CORE, Remy sniffs the air, following a scent to a tarp in the corner. He lifts it, REVEALING: a can of RAT POISON. The other rats REACT. Django's impressed."
utter4.32,utter,REMY (V.O.),Turns out that funny smell was rat poison. Suddenly Dad didn't think my talent was useless. I was feeling pretty good about my gift. Until Dad gave me a job-FARMHOUSE - COMPOST PILE - DAY
desc4.33,desc,,"A line of rats file past REMY, holding up rotted scraps of food so that each one passes under his nose."
utter4.34,utter,"REMY (V.O.,CONT')","--that's right-- ""poison checker"". As Remy sniffs with all the gusto of a lifelong DMV employee,"
desc4.35,desc,,"the line shuffles forward with each ""clean""."
utter4.36,utter,REMY,(sniffs before each one) Clean... clean... clean-erino...
desc4.37,desc,,"cleaneriffic... close to Godliness-The rat under inspection stands there, unsure as to whether or not he's been approved."
utter4.38,utter,REMY (CONT'D),"--which means ""clean"". You know-""Cleanliness is... close to--?"" (no response)"
desc4.39,desc,,"Remy waits, expecting the rat to get his joke. Beat."
utter4.40,utter,REMY (CONT'D),...never mind. Move on...
desc4.41,desc,,The rat moves on. Remy rolls resumes his bored inspection.
scene5,slugline,,INSIDE ATTIC - LATE AFTERNOON
desc5.42,desc,,"Django & Remy stand on a beat-up chair, overlooking the rat clan as they go about their day."
utter5.43,utter,REMY (V.O.),"Well, it made my Dad proud."
utter5.44,utter,DJANGO,"Now don't you feel better, Remy? You've helped a noble cause."
utter5.45,utter,REMY,"Noble? We're thieves, Dad. And what we're stealing is-- let's face it, garbage."
utter5.46,utter,DJANGO,It isn't stealing if no one wants it.
utter5.47,utter,REMY,"If no one wants it, why are we stealing it?"
desc5.48,desc,,They continue to quarrel. It's clear this is an old argument.
utter5.49,utter,REMY (V.O.),Let's just say we have different points of view.
scene6,slugline,,ATTIC - NIGHT
desc6.50,desc,,"Django and Emile are gobbling up an assortment of RUBBISH, which is in fact dinner. REMY watches them, appalled. He looks down at his own plate in disgust."
utter6.51,utter,"REMY (V.O., CONT'D)","This much I knew: if you are what you eat, then I only want to eat the good stuff."
desc6.52,desc,,He pushes the rotted food away. Django reacts.
utter6.53,utter,REMY (V.O.),"But to my Dad-DJANGO Food is fuel. You get picky about what you put in the tank, your engine is gonna die. Now shut up and eat your garbage."
utter6.54,utter,REMY,"If we're going to be thieves, why not steal the good stuff in the kitchen? Where nothing is poisoned."
utter6.55,utter,DJANGO,First of all; we are NOT thieves. Secondly; Stay out of the kitchen and away from the humans. It's dangerous.
scene7,slugline,,OUTSIDE THE FARMHOUSE - DUSK
desc7.56,desc,,"Remy watches the farmhouse, drawn to the warm light and the sounds emanating from inside."
utter7.57,utter,REMY (V.O.),I know I'm supposed to hate humans. But there's something about them...
scene8,slugline,,FARMHOUSE - KITCHEN
desc8.58,desc,,Remy carefully sneaks into the kitchen.
utter8.59,utter,"REMY (V.O., CONT')","...they don't just survive, they discover, they create. Just look at"
desc8.60,desc,,"what they do with food. The TV is tuned to the same show we saw in the opening. CHEF GUSTEAU is cooking, speaking to the camera. Remy watches."
utter8.61,utter,GUSTEAU (ON T.V.),"Good food is like music you can taste, color you can smell. There is excellence all around you. You need only be aware to stop and savor it."
desc8.62,desc,,Remy notices a leftover plate of FRUITS & CHEESES. He picks up a small slice of cheese and takes a bite.
utter8.63,utter,REMY (V.O.),Gusteau was right. Each flavor was totally unique.
desc8.64,desc,,As Remy closes his eyes his surroundings FADE TO BLACK. A amorphus COLORED SHAPE appears above his head accompanied by a cello bass line.
utter8.65,utter,"REMY (V.O., CONT')","Oh, yeah. Amazing. But... combine"
desc8.66,desc,,"one flavor with another-Cheese still in his mouth, Remy takes a bite of the STRAWBERRY."
utter8.67,utter,REMY (CONT'D),-and something new was created.
desc8.68,desc,,"New COLORED SHAPES and musical signatures appear; swirling and dancing in harmony with the others. A light SNAPS ON, breaking the spell. The OLD LADY has awakened. Remy drops the food and scampers away."
scene9,slugline,,FIELD - DAY
desc9.69,desc,,Remy follows a pleasant scent in the air. It leads him to a beautiful MUSHROOM.
utter9.70,utter,REMY (V.O.),So now I had a secret life. The only one who knew about it was Emile.
scene10,slugline,,BEHIND THE FARM HOUSE - LATE AFTERNOON
desc10.71,desc,,"Emile is atop a full garbage can, rooting around under the lid. Remy calls up from the tall grass below."
utter10.72,utter,REMY,"Emile! Psst- hey, Emile--!"
desc10.73,desc,,"Emile looks up, holding the remains of a brown-bag lunch."
utter10.74,utter,REMY,"(giddy) Look! I found a mushroom! Come on, you're good at hiding food, help me find a good place to put this!"
scene11,slugline,,GRASSY FIELD - LATE AFTERNOON
desc11.75,desc,,"Remy and Emile walk together; Emile on all fours, dragging the enormous bag he grips between his teeth, while Remy walks upright, carefully cradling his mushroom."
utter11.76,utter,REMY (V.O.),"He doesn't under-stand me, but I can be myself around him..."
utter11.77,utter,EMILE,Why are you walking like that?
utter11.78,utter,REMY,I don't want to constantly have to wash my paws. Do you ever think about how we walk on the same paws that we handle food with? Do you ever think about what we put into our mouths??
utter11.79,utter,EMILE,All the time.
utter11.80,utter,REMY,"(he shudders) When I eat, I don't want to taste everywhere my paws have been."
utter11.81,utter,EMILE,"Well, okay. But if Dad sees you walking like that... he's not gonna like it."
desc11.82,desc,,Remy SNIFFS Emile's BAG. His eyes LIGHT UP.
utter11.83,utter,REMY,What have you got there?
desc11.84,desc,,"He disappears into the bag, RIFLES through it, emerging with-REMY Cheese?? You found CHEESE? And not just any cheese- Tomme De Chevre de"
desc11.85,desc,,"with my mushroom!! And! And and andHe sniffs the air, quickly finds a plant nearby. He PLUCKS it from the ground, his excitement growing by the second."
desc11.86,desc,,"--this rosemary!! With, maybe with-He grabs a paw full of grass from the ground, tasting the milky base. Smiling, he squeezes a few drops on the mushroom."
utter11.87,utter,REMY (CONT'D),-a few drops from this sweet grass!
utter11.88,utter,EMILE,"Well... throw it on the pile I guess, and we'll-REMY We don't want to throw this in with the garbage! This is special!"
utter11.89,utter,EMILE,"But we gotta return to the colony before sundown or Dad's gonna-REMY Emile! There are possibilities unexplored here. We've gotta cook this! Now, exactly how we cook this"
desc11.90,desc,,"is the real questi-Remy STOPS, his gaze locking on the SMOKING CHIMNEY atop the farmhouse roof. He GRINS."
utter11.91,utter,REMY (CONT'D),--ooooohh yeah. Come on!
scene12,slugline,,ROOFTOP - LATER
desc12.92,desc,,"Remy has skewered the mushroom and cheese onto part of the TV antennae, which he has bent over the smoking chimney top, hand turning it like a rotisserie."
utter12.93,utter,REMY,"The key is to keep turning it, get the smoky flavor nice and even..."
desc12.94,desc,,"Lightning flickers in the far distance, followed a moment later by a RUMBLE of thunder. Emile watches, concerned."
utter12.95,utter,EMILE,"That storm's getting closer. Hey,"
